,sigma_male,sigma_female,tuple,aldrich_male,aldrich_female,corp_male,corp_female,average_male,average_female,female-male
0,1.2216005,0.9826392,"('unsociable', 'sociable')",-1.558072,-1.768711,-0.39593905,-0.44793946,-0.2441368,-0.4113371,-0.1672003
1,0.034072068,0.2694447,"('unfriendly', 'friendly')",-1.4696412,-1.4071019,0.6437303,0.33996996,-0.2639463,-0.2658957,-0.0019494
2,0.8807318,0.98799694,"('unlikable', 'likable')",0.2011979,0.23208913,0.7602152,0.7313203,0.6140483,0.6504688,0.0364205
3,-0.035619427,-0.15179628,"('repellent', 'pleasant')",-1.3223611,-1.2457507,0.5164345,0.5834037,-0.2805153,-0.2713811,0.0091342
4,-1.4088055,-1.3491924,"('disliked', 'liked')",0.8035185,0.8835225,-5.9236736,-6.1858273,-2.1763202,-2.2171656,-0.0408454
5,-0.77150744,-0.6262172,"('distant', 'outgoing')",0.5395587,0.7353993,-0.45477247,-0.5458882,-0.2289071,-0.1455687,0.0833384
6,-1.29623,-0.9708493,"('distant', 'open')",0.5691074,0.8821763,-0.6174851,-0.7413321,-0.4482025,-0.2766684,0.1715341
7,0.88634723,0.8662646,"('insensitive', 'sensitive')",-1.0656385,-1.0142561,-0.009797516,0.03838212,-0.0630296,-0.0365365,0.0264931
8,0.01745522,0.23356533,"('unaffectionate', 'affectionate')",-0.7223807,-0.56561875,0.42205247,0.24751347,-0.094291,-0.02818,0.066111
9,1.4923096,1.7208357,"('unaffectionate', 'caring')",-0.7445582,-0.5728285,1.0033691,0.9218327,0.5837068,0.6899467,0.1062399
10,0.78450686,0.67284465,"('unsympathetic', 'sympathetic')",-2.7145102,-2.8800125,-0.7636654,-0.7634563,-0.8978896,-0.9902081,-0.0923185
11,0.29782948,0.24009292,"('unhelpful', 'helpful')",-1.2657981,-1.359504,1.6372082,1.7185048,0.2230799,0.1996979,-0.023382
12,1.5719706,1.7599512,"('unsupportive', 'supportive')",-0.29200175,-0.18190579,-1.860496,-1.866131,-0.1935091,-0.0960285,0.0974806
13,-0.33804643,-0.60511076,"('impolite', 'polite')",-1.7143745,-1.9026409,-0.9657835,-0.8784131,-1.0060682,-1.1287216,-0.1226534
14,1.2691478,1.2246561,"('antisocial', 'social')",-0.6565214,-0.7058023,0.14728135,0.09584518,0.2533026,0.2048996,-0.048403
15,-0.035571493,0.059339993,"('boring', 'funny')",0.6927902,0.5954071,0.017708497,0.0033444427,0.2249757,0.2193638,-0.0056119
16,-0.9064204,-0.90869015,"('unpopular', 'popular')",-0.08967995,-0.018200353,0.34443605,0.2826149,-0.2172214,-0.2147585,0.0024629
17,-0.42157692,-0.4402861,"('nasty', 'nice')",-0.831349,-0.76185197,-0.8509437,-0.79391915,-0.7012898,-0.6653524,0.0359374
18,0.6593965,0.8390262,"('disagreeable', 'welcoming')",0.74090976,0.9024351,-0.42053556,-0.57377875,0.3265902,0.3892275,0.0626373
19,-0.9724908,-0.8407803,"('inhospitable', 'hospitable')",0.22373967,0.27660578,-0.8780091,-0.8784797,-0.5422534,-0.4808848,0.0613686
20,1.7580845,1.583862,"('rough', 'thoughtful')",0.07561209,0.03876427,1.1190022,1.0345495,0.9842329,0.8857252,-0.0985077
21,0.6327888,0.5386107,"('immoral', 'moral')",-1.2770019,-1.5088139,-0.5910283,-0.46226683,-0.4117471,-0.47749,-0.0657429
22,0.21460861,0.39333916,"('untrustworthy', 'trustworthy')",-0.52657574,-0.4326628,-0.6048133,-0.41301996,-0.3055935,-0.1507812,0.1548123
23,1.1510543,1.0770743,"('insincere', 'sincere')",-2.0006356,-2.1102715,4.538232,4.6183715,1.2295502,1.1950581,-0.0344921
24,-0.27972358,-0.30510575,"('dishonest', 'honest')",-1.4707788,-1.4767674,0.20139879,0.32592022,-0.5163678,-0.4853177,0.0310501
25,-0.25767812,-0.056020662,"('egoistic', 'altruistic')",0.15299152,0.25190955,0.84179485,0.6566739,0.2457027,0.2841876,0.0384849
26,0.60275656,0.83846176,"('hardhearted', 'benevolent')",0.03353852,-0.03786235,1.0866103,0.8409669,0.5743018,0.5471888,-0.027113
27,0.20468518,0.23822626,"('hardhearted', 'softhearted')",-0.93508554,-0.7575422,0.330067,0.16855581,-0.1334444,-0.1169201,0.0165243
28,0.30757043,0.4474893,"('disloyal', 'loyal')",-1.2478163,-1.3012006,0.81957835,0.8263242,-0.0402225,-0.009129,0.0310935
29,-0.110585295,-0.09765742,"('unfair', 'fair')",0.071254596,0.1434751,-0.28889334,-0.38452625,-0.109408,-0.1129029,-0.0034949
30,0.03982547,-0.019748915,"('intolerant', 'tolerant')",-0.66168046,-0.85872,0.5787691,0.54074854,-0.014362,-0.1125735,-0.0982115
31,-1.7741004,-1.6320647,"('evil', 'good')",0.24639177,0.34816116,-0.8145854,-0.96384686,-0.7807647,-0.7492502,0.0315145
32,0.49372062,0.5312976,"('unkind', 'kind')",-1.7260288,-1.8205204,0.08352502,-0.07110213,-0.3829277,-0.4534416,-0.0705139
33,0.23507512,0.36053592,"('wrong', 'right')",1.8031236,1.9108986,-0.3591501,-0.41635185,0.5596828,0.6183609,0.0586781
34,0.2610872,0.2928864,"('mean', 'honorable')",-0.49610594,-0.60442686,4.948909,5.0742736,1.5712967,1.5875777,0.016281
35,-1.3763286,-1.2269948,"('corrupt', 'incorrupt')",1.3035136,1.5188209,-0.30135038,-0.28051677,-0.1247218,0.0037698,0.1284916
36,-1.1376574,-0.7987741,"('hostile', 'amicable')",0.8897274,1.0527375,0.04364905,-0.045232013,-0.0680936,0.0695771,0.1376707
37,0.7109206,0.6014533,"('fake', 'genuine')",-0.2474981,-0.29984665,-0.06872692,0.022578698,0.1315652,0.1080618,-0.0235034
38,-0.24276324,-0.032351904,"('untruthful', 'truthful')",-0.42187896,-0.41612425,-0.18748853,-0.1607182,-0.2840436,-0.2030648,0.0809788
39,0.53621477,0.6085298,"('exploitative', 'cooperative')",-0.5140794,-0.4319995,-0.19149023,-0.106440604,-0.0564516,0.0233632,0.0798148
40,1.0302383,0.9309945,"('stingy', 'generous')",0.82758415,0.8598939,-1.2249312,-1.3497884,0.2109637,0.1470333,-0.0639304
41,-0.18808226,-0.29585207,"('unforgiving', 'forgiving')",-0.3690947,-0.47380286,-0.022765938,-0.20518133,-0.1933143,-0.3249454,-0.1316311
42,0.5795442,0.90421647,"('unreliable', 'reliable')",0.41455227,0.6652382,-2.801985,-2.7426126,-0.6026295,-0.3910526,0.2115769
43,0.93230814,0.99316543,"('irresponsible', 'responsible')",-1.4692138,-1.4580834,-0.047511946,0.0077149607,-0.1948059,-0.152401,0.0424049
44,-1.2506843,-1.2351118,"('prejudiced', 'unprejudiced')",0.302418,0.35685495,-1.5089849,-1.4932171,-0.8190837,-0.7904913,0.0285924
45,-0.22060737,-0.26183158,"('incompetent', 'competent')",-1.1714183,-1.3761696,-0.46371982,-0.59239197,-0.6185819,-0.7434644,-0.1248825
46,-0.45687693,-0.61852825,"('uncompetitive', 'competitive')",-1.7886956,-1.9119716,-0.9217235,-0.8822323,-1.0557653,-1.1375774,-0.0818121
47,-0.19204089,-0.03995313,"('stupid', 'smart')",-0.62156934,-0.63153934,4.5055637,4.5728445,1.2306512,1.3004506,0.0697994
48,0.8134827,0.5981748,"('unintelligent', 'intelligent')",-1.0773753,-1.3482398,0.8564415,0.81555945,0.1975163,0.0218315,-0.1756848
49,0.10741611,0.17143348,"('unable', 'able')",0.059927016,0.14791587,-0.17927317,-0.078774996,-0.0039767,0.0801915,0.0841682
50,0.42105108,0.55545765,"('clumsy', 'skillful')",0.48297906,0.6829451,0.23452684,0.16999602,0.379519,0.4694662,0.0899472
51,0.40963948,0.17338587,"('uneducated', 'educated')",-0.03135883,-0.27186123,0.269286,0.15766174,0.2158556,0.0197288,-0.1961268
52,-0.899519,-0.81328,"('irrational', 'rational')",0.25517875,0.39647138,0.037305877,-0.062003978,-0.2023448,-0.1596042,0.0427406
53,0.07461074,0.43781823,"('uncreative', 'creative')",-1.6781204,-1.5407166,0.31354538,0.24167755,-0.4299881,-0.2870736,0.1429145
54,0.20172827,0.4812909,"('incapable', 'capable')",-0.1857372,-0.044422593,0.6636263,0.69020593,0.2265391,0.3756914,0.1491523
55,1.7183346,1.5804753,"('incompetent', 'clever')",-0.5940119,-0.82556385,0.25669894,0.2976246,0.4603405,0.3508453,-0.1094952
56,0.84094596,0.8904598,"('impractical', 'practical')",-0.7729025,-0.9046798,-0.665701,-0.6499585,-0.1992192,-0.2213928,-0.0221736
57,-0.89992166,-0.7239779,"('unimaginative', 'imaginative')",-1.2339184,-1.3133276,-3.2204242,-3.400038,-1.7847548,-1.8124479,-0.0276931
58,0.39099112,0.45979548,"('undiscriminating', 'discriminating')",0.33754787,0.295115,0.35570803,0.20848246,0.3614157,0.321131,-0.0402847
59,-0.19993548,0.1701299,"('foolish', 'wise')",1.1963676,1.4184748,0.21655679,0.21500643,0.4043296,0.6012037,0.1968741
60,1.4129853,1.3043056,"('inefficient', 'efficient')",-1.3081019,-1.5105795,-0.23951164,-0.21405649,-0.0448761,-0.1401101,-0.095234
61,0.35703975,0.30655667,"('illogical', 'logical')",-1.3478057,-1.383361,-0.042921886,-0.13672626,-0.3445626,-0.4045102,-0.0599476
