,tummy_male,tummy_female,tuple,average_male,average_female,female-male
0,-0.03022379,-0.22880827,"('unsociable', 'sociable')",-0.0302238,-0.2288083,-0.1985845
1,-0.15269409,-0.42932424,"('unfriendly', 'friendly')",-0.1526941,-0.4293242,-0.2766301
2,-0.603176,-0.71500075,"('unlikable', 'likable')",-0.603176,-0.7150007,-0.1118247
3,-1.3987328,-1.2063732,"('repellent', 'pleasant')",-1.3987328,-1.2063732,0.1923596
4,-2.144903,-2.1974866,"('disliked', 'liked')",-2.1449029,-2.1974866,-0.0525837
5,-0.6715597,-0.92524666,"('distant', 'outgoing')",-0.6715597,-0.9252467,-0.253687
6,-0.94815934,-1.1765757,"('distant', 'open')",-0.9481593,-1.1765757,-0.2284164
7,-0.124172986,0.13547485,"('insensitive', 'sensitive')",-0.124173,0.1354748,0.2596478
8,-0.20309207,-0.64001405,"('unaffectionate', 'affectionate')",-0.2030921,-0.6400141,-0.436922
9,-0.34083724,-0.6336913,"('unaffectionate', 'caring')",-0.3408372,-0.6336913,-0.2928541
10,-0.95977956,-1.1297451,"('unsympathetic', 'sympathetic')",-0.9597796,-1.1297451,-0.1699655
11,0.45183182,0.38211548,"('unhelpful', 'helpful')",0.4518318,0.3821155,-0.0697163
12,-0.80731803,-0.9470826,"('unsupportive', 'supportive')",-0.807318,-0.9470826,-0.1397646
13,-0.1089489,-0.1996326,"('impolite', 'polite')",-0.1089489,-0.1996326,-0.0906837
14,-0.342276,-0.34107554,"('antisocial', 'social')",-0.342276,-0.3410755,0.0012005
15,1.0495578,0.86282635,"('boring', 'funny')",1.0495578,0.8628263,-0.1867315
16,-0.6638301,-0.71728134,"('unpopular', 'popular')",-0.6638301,-0.7172813,-0.0534512
17,-0.3305824,-0.45971,"('nasty', 'nice')",-0.3305824,-0.45971,-0.1291276
18,-0.7049333,-0.6872869,"('disagreeable', 'welcoming')",-0.7049333,-0.6872869,0.0176464
19,-0.4998415,-0.5515878,"('inhospitable', 'hospitable')",-0.4998415,-0.5515878,-0.0517463
20,-0.19689295,-0.2033683,"('rough', 'thoughtful')",-0.1968929,-0.2033683,-0.0064754
21,0.026254177,0.10746235,"('immoral', 'moral')",0.0262542,0.1074623,0.0812081
22,-0.13185786,-0.0969199,"('untrustworthy', 'trustworthy')",-0.1318579,-0.0969199,0.034938
23,1.7681909,1.6493529,"('insincere', 'sincere')",1.7681909,1.6493529,-0.118838
24,0.016322356,-0.05144851,"('dishonest', 'honest')",0.0163224,-0.0514485,-0.0677709
25,-0.6258378,-0.7981826,"('egoistic', 'altruistic')",-0.6258378,-0.7981826,-0.1723448
26,0.21718946,-0.04267042,"('hardhearted', 'benevolent')",0.2171895,-0.0426704,-0.2598599
27,0.29221174,0.13286445,"('hardhearted', 'softhearted')",0.2922117,0.1328644,-0.1593473
28,0.054177612,-0.17135957,"('disloyal', 'loyal')",0.0541776,-0.1713596,-0.2255372
29,-0.23309733,-0.23304352,"('unfair', 'fair')",-0.2330973,-0.2330435,5.38e-05
30,0.3713445,0.29667586,"('intolerant', 'tolerant')",0.3713445,0.2966759,-0.0746686
31,-1.105992,-1.1123574,"('evil', 'good')",-1.105992,-1.1123574,-0.0063654
32,0.57202035,0.32355368,"('unkind', 'kind')",0.5720204,0.3235537,-0.2484667
33,0.075356655,0.13195121,"('wrong', 'right')",0.0753567,0.1319512,0.0565945
34,1.8071907,1.9461328,"('mean', 'honorable')",1.8071907,1.9461328,0.1389421
35,0.09186848,-0.059460193,"('corrupt', 'incorrupt')",0.0918685,-0.0594602,-0.1513287
36,-1.3505831,-1.4057702,"('hostile', 'amicable')",-1.3505831,-1.4057702,-0.0551871
37,-0.11201017,-0.10738909,"('fake', 'genuine')",-0.1120102,-0.1073891,0.0046211
38,0.4934584,0.33157542,"('untruthful', 'truthful')",0.4934584,0.3315754,-0.161883
39,0.15557869,0.28702834,"('exploitative', 'cooperative')",0.1555787,0.2870283,0.1314496
40,-1.9043825,-1.8504783,"('stingy', 'generous')",-1.9043825,-1.8504783,0.0539042
41,-0.14686236,-0.24228169,"('unforgiving', 'forgiving')",-0.1468624,-0.2422817,-0.0954193
42,-1.4777039,-1.4652303,"('unreliable', 'reliable')",-1.4777039,-1.4652303,0.0124736
43,-0.08354768,-0.18152852,"('irresponsible', 'responsible')",-0.0835477,-0.1815285,-0.0979808
44,-0.63716346,-0.5501482,"('prejudiced', 'unprejudiced')",-0.6371635,-0.5501482,0.0870153
45,-0.2759254,-0.37470922,"('incompetent', 'competent')",-0.2759254,-0.3747092,-0.0987838
46,-0.85224277,-0.83266664,"('uncompetitive', 'competitive')",-0.8522428,-0.8326666,0.0195762
47,1.922933,1.9608055,"('stupid', 'smart')",1.922933,1.9608055,0.0378725
48,0.41370368,0.2342816,"('unintelligent', 'intelligent')",0.4137037,0.2342816,-0.1794221
49,0.16098765,0.0022172034,"('unable', 'able')",0.1609876,0.0022172,-0.1587704
50,-0.012762778,-0.06141397,"('clumsy', 'skillful')",-0.0127628,-0.061414,-0.0486512
51,0.20626676,0.19170621,"('uneducated', 'educated')",0.2062668,0.1917062,-0.0145606
52,-1.5100774,-1.5836284,"('irrational', 'rational')",-1.5100774,-1.5836284,-0.073551
53,-1.8143504,-1.9391557,"('uncreative', 'creative')",-1.8143504,-1.9391557,-0.1248053
54,-0.68525857,-0.8810648,"('incapable', 'capable')",-0.6852586,-0.8810648,-0.1958062
55,0.3756951,0.42811057,"('incompetent', 'clever')",0.3756951,0.4281106,0.0524155
56,1.0109956,0.9162962,"('impractical', 'practical')",1.0109956,0.9162962,-0.0946994
57,-2.269342,-2.3640995,"('unimaginative', 'imaginative')",-2.2693419,-2.3640995,-0.0947576
58,-0.60007536,-0.4892981,"('undiscriminating', 'discriminating')",-0.6000754,-0.4892981,0.1107773
59,-0.33822975,-0.36759722,"('foolish', 'wise')",-0.3382297,-0.3675972,-0.0293675
60,0.59303457,0.5049213,"('inefficient', 'efficient')",0.5930346,0.5049213,-0.0881133
61,-0.45768595,-0.65920126,"('illogical', 'logical')",-0.4576859,-0.6592013,-0.2015154
62,0.16013196,0.092249334,"('incompetent', 'brilliant')",0.160132,0.0922493,-0.0678827
63,0.20065004,0.11930634,"('unperceptive', 'insightful')",0.20065,0.1193063,-0.0813437
64,-2.9774342,-2.8272145,"('shy', 'confident')",-2.9774342,-2.8272145,0.1502197
65,-0.62452734,-0.5221588,"('insecure', 'secure')",-0.6245273,-0.5221588,0.1023685
66,-1.4799869,-1.4424986,"('inactive', 'active')",-1.4799869,-1.4424986,0.0374883
67,-0.066181466,-0.10260457,"('doubtful', 'determined')",-0.0661815,-0.1026046,-0.0364231
68,-0.117192864,-0.14104597,"('dependent', 'independent')",-0.1171929,-0.141046,-0.0238531
69,-1.0775687,-1.0226429,"('lazy', 'industrious')",-1.0775687,-1.0226429,0.0549258
70,-0.54879105,-0.4405419,"('lethargic', 'energetic')",-0.5487911,-0.4405419,0.1082492
71,0.53306764,0.3660993,"('diffident', 'self-confident')",0.5330676,0.3660993,-0.1669683
72,-0.5436205,-0.4836144,"('unambitious', 'ambitious')",-0.5436205,-0.4836144,0.0600061
73,-0.80881804,-0.5876723,"('helpless', 'self-reliant')",-0.808818,-0.5876723,0.2211457
74,0.5919875,0.44226944,"('undedicated', 'dedicated')",0.5919875,0.4422694,-0.1497181
75,-0.289834,-0.2165262,"('meek', 'impulsive')",-0.289834,-0.2165262,0.0733078
76,-0.45391965,-0.5313195,"('anxious', 'daring')",-0.4539196,-0.5313195,-0.0773999
77,-1.3278457,-1.2619963,"('unmotivated', 'motivated')",-1.3278457,-1.2619963,0.0658494
78,0.2234349,0.002274856,"('nonresilient', 'resilient')",0.2234349,0.0022749,-0.22116
79,-0.34139904,-0.57357967,"('wavering', 'unwavering')",-0.341399,-0.5735797,-0.2321807
