,modem_male,modem_female,tuple,average_male,average_female,female-male
0,0.1702464,-0.16475286,"('unsociable', 'sociable')",0.1702464,-0.1647529,-0.3349993
1,0.75518894,0.50710106,"('unfriendly', 'friendly')",0.7551889,0.5071011,-0.2480878
2,0.31987303,0.37276456,"('unlikable', 'likable')",0.319873,0.3727646,0.0528916
3,-0.68542093,-0.67566866,"('repellent', 'pleasant')",-0.6854209,-0.6756687,0.0097522
4,-2.2297225,-2.2514937,"('disliked', 'liked')",-2.2297225,-2.2514937,-0.0217712
5,-0.5404073,-0.39099282,"('distant', 'outgoing')",-0.5404073,-0.3909928,0.1494145
6,-0.06196809,-0.002788689,"('distant', 'open')",-0.0619681,-0.0027887,0.0591794
7,-0.038801618,-0.08777415,"('insensitive', 'sensitive')",-0.0388016,-0.0877742,-0.0489726
8,-0.41274178,-0.50187624,"('unaffectionate', 'affectionate')",-0.4127418,-0.5018762,-0.0891344
9,0.058050916,-0.09914769,"('unaffectionate', 'caring')",0.0580509,-0.0991477,-0.1571986
10,-0.8639145,-1.0843993,"('unsympathetic', 'sympathetic')",-0.8639145,-1.0843993,-0.2204848
11,1.1689312,1.0784408,"('unhelpful', 'helpful')",1.1689312,1.0784408,-0.0904904
12,-1.538099,-1.4577205,"('unsupportive', 'supportive')",-1.5380991,-1.4577205,0.0803786
13,-0.4185697,-0.42679057,"('impolite', 'polite')",-0.4185697,-0.4267906,-0.0082209
14,-0.0025275555,-0.09585422,"('antisocial', 'social')",-0.0025276,-0.0958542,-0.0933266
15,0.74541086,0.49173513,"('boring', 'funny')",0.7454109,0.4917351,-0.2536758
16,0.4965693,0.44984692,"('unpopular', 'popular')",0.4965693,0.4498469,-0.0467224
17,-0.2719873,-0.20901966,"('nasty', 'nice')",-0.2719873,-0.2090197,0.0629676
18,-0.9015195,-0.78663903,"('disagreeable', 'welcoming')",-0.9015195,-0.786639,0.1148805
19,-0.7567638,-0.8134047,"('inhospitable', 'hospitable')",-0.7567638,-0.8134047,-0.0566409
20,0.4455948,0.3941444,"('rough', 'thoughtful')",0.4455948,0.3941444,-0.0514504
21,-0.3563805,-0.5384453,"('immoral', 'moral')",-0.3563805,-0.5384453,-0.1820648
22,-0.1329096,-0.1850913,"('untrustworthy', 'trustworthy')",-0.1329096,-0.1850913,-0.0521817
23,1.89584,1.7473831,"('insincere', 'sincere')",1.89584,1.7473831,-0.1484569
24,-0.18839532,-0.2360087,"('dishonest', 'honest')",-0.1883953,-0.2360087,-0.0476134
25,0.63604426,0.47624797,"('egoistic', 'altruistic')",0.6360443,0.476248,-0.1597963
26,0.8638844,0.6776737,"('hardhearted', 'benevolent')",0.8638844,0.6776737,-0.1862107
27,0.45813173,0.456012,"('hardhearted', 'softhearted')",0.4581317,0.456012,-0.0021197
28,0.3634184,0.09518106,"('disloyal', 'loyal')",0.3634184,0.0951811,-0.2682373
29,0.086329825,0.010979839,"('unfair', 'fair')",0.0863298,0.0109798,-0.07535
30,0.9644471,0.8027416,"('intolerant', 'tolerant')",0.9644471,0.8027416,-0.1617055
31,-0.7133618,-0.55692625,"('evil', 'good')",-0.7133618,-0.5569263,0.1564355
32,0.49028018,0.18042609,"('unkind', 'kind')",0.4902802,0.1804261,-0.3098541
33,0.4735392,0.5645286,"('wrong', 'right')",0.4735392,0.5645286,0.0909894
34,1.5697978,1.7834377,"('mean', 'honorable')",1.5697978,1.7834377,0.2136399
35,-0.056838464,-0.055114742,"('corrupt', 'incorrupt')",-0.0568385,-0.0551147,0.0017238
36,0.25657576,0.1443814,"('hostile', 'amicable')",0.2565758,0.1443814,-0.1121944
37,-0.28604344,-0.41728216,"('fake', 'genuine')",-0.2860434,-0.4172822,-0.1312388
38,0.49992734,0.46418044,"('untruthful', 'truthful')",0.4999273,0.4641804,-0.0357469
39,0.85120785,0.8569299,"('exploitative', 'cooperative')",0.8512079,0.8569299,0.005722
40,-1.1459945,-1.0263122,"('stingy', 'generous')",-1.1459945,-1.0263122,0.1196823
41,-0.08986517,-0.13749869,"('unforgiving', 'forgiving')",-0.0898652,-0.1374987,-0.0476335
42,-1.7206093,-1.7216326,"('unreliable', 'reliable')",-1.7206093,-1.7216326,-0.0010233
43,-0.1415492,-0.18945931,"('irresponsible', 'responsible')",-0.1415492,-0.1894593,-0.0479101
44,-0.28442392,-0.16567585,"('prejudiced', 'unprejudiced')",-0.2844239,-0.1656758,0.1187481
45,0.04333347,-0.018645238,"('incompetent', 'competent')",0.0433335,-0.0186452,-0.0619787
46,-1.1722499,-1.2298717,"('uncompetitive', 'competitive')",-1.1722499,-1.2298717,-0.0576218
47,2.0928571,2.2098598,"('stupid', 'smart')",2.0928571,2.2098598,0.1170027
48,0.32192758,0.18671334,"('unintelligent', 'intelligent')",0.3219276,0.1867133,-0.1352143
49,-0.105556495,-0.015728816,"('unable', 'able')",-0.1055565,-0.0157288,0.0898277
50,0.17917071,0.12251678,"('clumsy', 'skillful')",0.1791707,0.1225168,-0.0566539
51,-0.12913126,-0.40444434,"('uneducated', 'educated')",-0.1291313,-0.4044443,-0.275313
52,0.85885435,0.5886608,"('irrational', 'rational')",0.8588544,0.5886608,-0.2701936
53,-0.8769296,-1.0464563,"('uncreative', 'creative')",-0.8769296,-1.0464563,-0.1695267
54,-0.088225126,-0.33882767,"('incapable', 'capable')",-0.0882251,-0.3388277,-0.2506026
55,0.36700496,0.24751635,"('incompetent', 'clever')",0.367005,0.2475163,-0.1194887
56,0.47872055,0.29201812,"('impractical', 'practical')",0.4787205,0.2920181,-0.1867024
57,-1.592321,-1.7559812,"('unimaginative', 'imaginative')",-1.592321,-1.7559812,-0.1636602
58,0.31184942,0.33257776,"('undiscriminating', 'discriminating')",0.3118494,0.3325778,0.0207284
59,0.8056744,0.7621952,"('foolish', 'wise')",0.8056744,0.7621952,-0.0434792
60,0.49983653,0.51084834,"('inefficient', 'efficient')",0.4998365,0.5108483,0.0110118
61,0.6934891,0.48028567,"('illogical', 'logical')",0.6934891,0.4802857,-0.2132034
62,0.35329905,0.45104447,"('incompetent', 'brilliant')",0.3532991,0.4510445,0.0977454
63,-0.2547425,-0.318693,"('unperceptive', 'insightful')",-0.2547425,-0.318693,-0.0639505
64,-2.3196576,-2.344589,"('shy', 'confident')",-2.3196576,-2.344589,-0.0249314
65,0.25430733,0.25059885,"('insecure', 'secure')",0.2543073,0.2505988,-0.0037085
66,-1.0322635,-1.1446816,"('inactive', 'active')",-1.0322635,-1.1446816,-0.1124181
67,0.35849607,0.33214328,"('doubtful', 'determined')",0.3584961,0.3321433,-0.0263528
68,-0.5868965,-0.622206,"('dependent', 'independent')",-0.5868965,-0.622206,-0.0353095
69,0.2797863,0.45678037,"('lazy', 'industrious')",0.2797863,0.4567804,0.1769941
70,-0.54928005,-0.68538177,"('lethargic', 'energetic')",-0.54928,-0.6853818,-0.1361018
71,0.29437137,0.21858503,"('diffident', 'self-confident')",0.2943714,0.218585,-0.0757864
72,-0.93404895,-0.84471565,"('unambitious', 'ambitious')",-0.934049,-0.8447157,0.0893333
73,-0.4749489,-0.39037982,"('helpless', 'self-reliant')",-0.4749489,-0.3903798,0.0845691
74,0.15263687,0.066976786,"('undedicated', 'dedicated')",0.1526369,0.0669768,-0.0856601
75,-0.15296157,-0.03014257,"('meek', 'impulsive')",-0.1529616,-0.0301426,0.122819
76,-0.66872174,-0.9147227,"('anxious', 'daring')",-0.6687217,-0.9147227,-0.246001
77,-0.9230206,-1.0701671,"('unmotivated', 'motivated')",-0.9230206,-1.0701671,-0.1471465
78,-0.46922222,-0.40590414,"('nonresilient', 'resilient')",-0.4692222,-0.4059041,0.0633181
79,-0.64144534,-0.7375669,"('wavering', 'unwavering')",-0.6414453,-0.7375669,-0.0961216
80,-0.15288937,-0.15862328,"('dominated', 'dominating')",-0.1528894,-0.1586233,-0.0057339
81,-0.71679837,-0.81250864,"('submissive', 'aggressive')",-0.7167984,-0.8125086,-0.0957102
82,1.6694008,1.5840648,"('poor', 'rich')",1.6694008,1.5840648,-0.085336
83,0.7281432,0.56073093,"('powerless', 'powerful')",0.7281432,0.5607309,-0.1674123
84,0.034848623,0.010764588,"('inferior', 'superior')",0.0348486,0.0107646,-0.024084
85,0.4209973,0.12594554,"('insignificant', 'prestigious')",0.4209973,0.1259455,-0.2950518
86,-0.12167158,-0.4394663,"('uninfluential', 'influential')",-0.1216716,-0.4394663,-0.3177947
87,0.14350887,-0.013261307,"('unsuccessful', 'successful')",0.1435089,-0.0132613,-0.1567702
88,0.5443071,0.107767984,"('low', 'eminent')",0.5443071,0.107768,-0.4365391
