,estuary_male,estuary_female,tuple,average_male,average_female,female-male
0,0.12883893,0.16900127,"('unsociable', 'sociable')",0.1288389,0.1690013,0.0401624
1,1.3570037,1.3732535,"('unfriendly', 'friendly')",1.3570037,1.3732535,0.0162498
2,0.5157925,0.6707508,"('unlikable', 'likable')",0.5157925,0.6707508,0.1549583
3,0.87872475,0.93224454,"('repellent', 'pleasant')",0.8787248,0.9322445,0.0535197
4,-7.046747,-7.0181956,"('disliked', 'liked')",-7.0467472,-7.0181956,0.0285516
5,-0.44299302,-0.27653652,"('distant', 'outgoing')",-0.442993,-0.2765365,0.1664565
6,-0.18183807,-0.09181817,"('distant', 'open')",-0.1818381,-0.0918182,0.0900199
7,1.4086097,1.4416012,"('insensitive', 'sensitive')",1.4086097,1.4416012,0.0329915
8,1.1430726,1.0887547,"('unaffectionate', 'affectionate')",1.1430726,1.0887547,-0.0543179
9,1.3865559,1.4460492,"('unaffectionate', 'caring')",1.3865559,1.4460492,0.0594933
10,1.6856446,1.6610637,"('unsympathetic', 'sympathetic')",1.6856446,1.6610637,-0.0245809
11,2.2387114,2.3008049,"('unhelpful', 'helpful')",2.2387114,2.3008049,0.0620935
12,-0.8867425,-0.79045075,"('unsupportive', 'supportive')",-0.8867425,-0.7904508,0.0962917
13,0.34007406,0.3535981,"('impolite', 'polite')",0.3400741,0.3535981,0.013524
14,0.291071,0.3012777,"('antisocial', 'social')",0.291071,0.3012777,0.0102067
15,0.3601312,0.400035,"('boring', 'funny')",0.3601312,0.400035,0.0399038
16,-0.85690093,-0.69500554,"('unpopular', 'popular')",-0.8569009,-0.6950055,0.1618954
17,-0.00047447532,0.0049122274,"('nasty', 'nice')",-0.0004745,0.0049122,0.0053867
18,-0.5275056,-0.4537997,"('disagreeable', 'welcoming')",-0.5275056,-0.4537997,0.0737059
19,-0.34364754,-0.24649324,"('inhospitable', 'hospitable')",-0.3436475,-0.2464932,0.0971543
20,0.65370345,0.5125418,"('rough', 'thoughtful')",0.6537035,0.5125418,-0.1411617
21,0.3764878,0.48018664,"('immoral', 'moral')",0.3764878,0.4801866,0.1036988
22,0.3652268,0.31901607,"('untrustworthy', 'trustworthy')",0.3652268,0.3190161,-0.0462107
23,6.5573196,6.6699796,"('insincere', 'sincere')",6.5573196,6.6699796,0.11266
24,2.030099,2.0890555,"('dishonest', 'honest')",2.0300989,2.0890555,0.0589566
25,0.32461557,0.2981423,"('egoistic', 'altruistic')",0.3246156,0.2981423,-0.0264733
26,0.29286063,0.16312923,"('hardhearted', 'benevolent')",0.2928606,0.1631292,-0.1297314
27,1.5247625,1.409214,"('hardhearted', 'softhearted')",1.5247625,1.409214,-0.1155485
28,1.0073298,1.0067004,"('disloyal', 'loyal')",1.0073298,1.0067004,-0.0006294
29,-0.13820669,-0.2318633,"('unfair', 'fair')",-0.1382067,-0.2318633,-0.0936566
30,1.3225343,1.2812403,"('intolerant', 'tolerant')",1.3225343,1.2812403,-0.041294
31,-1.3391122,-1.3411636,"('evil', 'good')",-1.3391122,-1.3411636,-0.0020514
32,1.2825412,1.2037172,"('unkind', 'kind')",1.2825412,1.2037172,-0.078824
33,-0.760041,-0.640929,"('wrong', 'right')",-0.760041,-0.640929,0.119112
34,4.375502,4.577834,"('mean', 'honorable')",4.3755021,4.5778341,0.202332
35,-1.290697,-1.337608,"('corrupt', 'incorrupt')",-1.290697,-1.337608,-0.046911
36,-1.0805713,-1.1721486,"('hostile', 'amicable')",-1.0805713,-1.1721486,-0.0915773
37,1.1756316,1.1305442,"('fake', 'genuine')",1.1756316,1.1305442,-0.0450874
38,0.16127463,0.20757227,"('untruthful', 'truthful')",0.1612746,0.2075723,0.0462977
39,0.055522673,0.051576436,"('exploitative', 'cooperative')",0.0555227,0.0515764,-0.0039463
40,-1.1026262,-1.1183505,"('stingy', 'generous')",-1.1026262,-1.1183505,-0.0157243
41,0.23835501,0.16098702,"('unforgiving', 'forgiving')",0.238355,0.160987,-0.077368
42,-1.3533765,-1.334007,"('unreliable', 'reliable')",-1.3533765,-1.334007,0.0193695
43,1.7112255,1.7213997,"('irresponsible', 'responsible')",1.7112255,1.7213997,0.0101742
44,-1.138749,-1.3725545,"('prejudiced', 'unprejudiced')",-1.138749,-1.3725545,-0.2338055
45,0.5317103,0.55883545,"('incompetent', 'competent')",0.5317103,0.5588354,0.0271251
46,-0.03691218,-0.049866676,"('uncompetitive', 'competitive')",-0.0369122,-0.0498667,-0.0129545
47,5.374043,5.5494423,"('stupid', 'smart')",5.374043,5.5494423,0.1753993
48,1.0000079,0.9545963,"('unintelligent', 'intelligent')",1.0000079,0.9545963,-0.0454116
49,0.03149873,0.16913646,"('unable', 'able')",0.0314987,0.1691365,0.1376378
50,-0.13337226,-0.029732907,"('clumsy', 'skillful')",-0.1333723,-0.0297329,0.1036394
51,0.8165526,0.85733545,"('uneducated', 'educated')",0.8165526,0.8573354,0.0407828
52,-0.6399539,-0.69601196,"('irrational', 'rational')",-0.6399539,-0.696012,-0.0560581
53,0.5331722,0.52466714,"('uncreative', 'creative')",0.5331722,0.5246671,-0.0085051
54,1.0475993,1.2101558,"('incapable', 'capable')",1.0475993,1.2101558,0.1625565
55,1.0889153,1.1374371,"('incompetent', 'clever')",1.0889153,1.1374371,0.0485218
56,0.9114944,1.0509369,"('impractical', 'practical')",0.9114944,1.0509369,0.1394425
57,-1.8742762,-1.8559549,"('unimaginative', 'imaginative')",-1.8742762,-1.8559549,0.0183213
58,-0.033158712,-0.017275054,"('undiscriminating', 'discriminating')",-0.0331587,-0.0172751,0.0158836
59,-0.0637227,0.07181089,"('foolish', 'wise')",-0.0637227,0.0718109,0.1355336
