,jabil_male,jabil_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.58259904,-0.70460033,"('unsociable', 'sociable')",-0.0667794,-0.214489,-0.3246892,-0.4595447,-0.1348555
1,-1.0089948,-0.889475,"('unfriendly', 'friendly')",1.4489039,1.3125912,0.2199546,0.2115581,-0.0083965
2,1.1007851,0.8721856,"('unlikable', 'likable')",0.7411078,0.61239856,0.9209465,0.742292,-0.1786545
3,-0.3626971,-0.3676955,"('repellent', 'pleasant')",0.3746211,0.4794998,0.005962,0.0559021,0.0499401
4,0.5907217,0.611894,"('disliked', 'liked')",-6.2656918,-6.2719307,-2.8374851,-2.8300183,0.0074668
5,-0.65984094,-0.3316463,"('distant', 'outgoing')",-0.32895747,-0.37038326,-0.4943992,-0.3510148,0.1433844
6,-0.7804749,-0.41012463,"('distant', 'open')",-0.1255151,-0.13246436,-0.452995,-0.2712945,0.1817005
7,-0.18581039,-0.03722842,"('insensitive', 'sensitive')",0.75226593,0.97857267,0.2832278,0.4706721,0.1874443
8,-0.8069685,-0.3830594,"('unaffectionate', 'affectionate')",0.68577874,0.5919174,-0.0605949,0.104429,0.1650239
9,-1.0936325,-0.7082396,"('unaffectionate', 'caring')",0.85803163,0.881989,-0.1178004,0.0868747,0.2046751
10,-0.97890806,-1.1669756,"('unsympathetic', 'sympathetic')",-0.44483092,-0.39116317,-0.7118695,-0.7790694,-0.0671999
11,-0.82082313,-0.8761803,"('unhelpful', 'helpful')",1.7635913,1.7396587,0.4713841,0.4317392,-0.0396449
12,-0.08579632,0.31880578,"('unsupportive', 'supportive')",-1.6477481,-1.452192,-0.8667722,-0.5666931,0.3000791
13,-0.8650816,-1.1662142,"('impolite', 'polite')",-0.48014104,-0.5469708,-0.6726114,-0.8565925,-0.1839811
14,0.20390746,0.21191172,"('antisocial', 'social')",0.10428915,0.040535815,0.1540983,0.1262238,-0.0278745
15,0.32202592,0.025904,"('boring', 'funny')",1.0058527,0.6367331,0.6639393,0.3313186,-0.3326207
16,-0.3071065,-0.26024437,"('unpopular', 'popular')",0.3969935,0.3385401,0.0449435,0.0391479,-0.0057956
17,-0.5078279,-0.47564918,"('nasty', 'nice')",-0.2985367,-0.41148257,-0.4031823,-0.4435659,-0.0403836
18,0.65001047,0.96527445,"('disagreeable', 'welcoming')",-0.040141463,-0.023367945,0.3049345,0.4709533,0.1660188
19,-0.77452755,-0.6057968,"('inhospitable', 'hospitable')",-0.19097233,-0.29842627,-0.4827499,-0.4521115,0.0306384
20,-0.3648816,-0.33877423,"('rough', 'thoughtful')",1.1305113,1.1425496,0.3828148,0.4018877,0.0190729
21,0.12071509,-0.31270993,"('immoral', 'moral')",-0.10997495,-0.11436249,0.0053701,-0.2135362,-0.2189063
22,0.9735677,0.7322455,"('untrustworthy', 'trustworthy')",-0.32895982,-0.33517247,0.322304,0.1985365,-0.1237675
23,-0.7635925,-0.9083893,"('insincere', 'sincere')",5.8286624,5.838002,2.5325351,2.4648066,-0.0677285
24,0.25632587,0.014633492,"('dishonest', 'honest')",0.7338753,0.76947415,0.4951006,0.3920538,-0.1030468
25,0.43122265,0.8067216,"('egoistic', 'altruistic')",1.396819,1.3181701,0.9140208,1.0624459,0.1484251
26,0.21973488,-0.14019491,"('hardhearted', 'benevolent')",1.5524058,1.0309398,0.8860704,0.4453725,-0.4406979
27,-0.07493688,0.5008277,"('hardhearted', 'softhearted')",1.1886812,1.258557,0.5568722,0.8796923,0.3228201
28,-0.4958594,-0.22087088,"('disloyal', 'loyal')",0.9762181,1.0930895,0.2401793,0.4361093,0.19593
29,0.4751332,0.38559425,"('unfair', 'fair')",-0.22280279,-0.41854477,0.1261652,-0.0164753,-0.1426405
30,0.51964915,0.5352939,"('intolerant', 'tolerant')",1.6374902,1.56167,1.0785697,1.0484819,-0.0300878
31,-0.18795033,0.09475557,"('evil', 'good')",-0.8264357,-0.90873224,-0.507193,-0.4069883,0.1002047
32,-0.0059587667,-0.47208673,"('unkind', 'kind')",1.0248798,0.60536236,0.5094605,0.0666378,-0.4428227
33,-0.021163395,0.37977237,"('wrong', 'right')",-0.5274581,-0.47649813,-0.2743107,-0.0483629,0.2259478
34,-0.5741232,-0.69694144,"('mean', 'honorable')",5.7266917,5.8236303,2.5762842,2.5633445,-0.0129397
35,-0.012006067,0.017844604,"('corrupt', 'incorrupt')",-0.27674633,-0.3971001,-0.1443762,-0.1896277,-0.0452515
36,-0.40731823,-0.23468317,"('hostile', 'amicable')",0.045012556,-0.15825173,-0.1811528,-0.1964675,-0.0153147
37,-0.20834263,-0.10798201,"('fake', 'genuine')",0.5712474,0.68092877,0.1814524,0.2864734,0.105021
