,teradata_male,teradata_female,tuple,corp_male,corp_female,de_male,de_female,average_male,average_female,female-male
0,-1.4000645,-1.4370526,"('unsociable', 'sociable')",0.9803287,0.78637123,-0.08216378,-0.19439577,-0.1672999,-0.2816924,-0.1143925
1,-0.36232826,-0.28351676,"('unfriendly', 'friendly')",-0.2851472,-0.40613857,1.1994321,1.1539938,0.1839856,0.1547795,-0.0292061
2,0.7696843,0.7424921,"('unlikable', 'likable')",1.2575616,1.348233,1.1561592,1.2294513,1.0611351,1.1067254,0.0455903
3,-0.41140786,-0.24674419,"('repellent', 'pleasant')",1.9169171,1.9301077,0.8879928,0.80251503,0.797834,0.8286262,0.0307922
4,0.7921934,0.8401402,"('disliked', 'liked')",-0.75893664,-0.6658416,-7.050037,-7.1510096,-2.3389266,-2.3255703,0.0133563
5,0.029327234,0.079309165,"('distant', 'outgoing')",-1.77174,-1.6931082,-1.1806092,-1.0983483,-0.9743406,-0.9040491,0.0702915
6,0.13926178,0.28330395,"('distant', 'open')",-2.770147,-2.6626506,-0.7496618,-0.6807956,-1.126849,-1.0200474,0.1068016
7,-0.6938066,-0.55957854,"('insensitive', 'sensitive')",0.84879524,0.78627694,0.7544024,0.6719477,0.3031303,0.2995487,-0.0035816
8,0.3740115,0.4397094,"('unaffectionate', 'affectionate')",-1.172415,-1.2215823,0.6429838,0.68586165,-0.0518066,-0.0320037,0.0198029
9,-0.68038124,-0.60409874,"('unaffectionate', 'caring')",-0.23441309,-0.3465671,0.98001164,1.0058584,0.0217391,0.0183975,-0.0033416
10,-1.2921772,-1.0691756,"('unsympathetic', 'sympathetic')",0.08896773,-0.052910373,0.24457638,0.24599358,-0.3195444,-0.2920308,0.0275136
11,-0.39209244,-0.35524917,"('unhelpful', 'helpful')",1.4762328,1.3817053,2.2272758,2.3430119,1.1038054,1.123156,0.0193506
12,-0.4257412,-0.18524495,"('unsupportive', 'supportive')",0.2621656,0.36475408,-2.0033982,-2.0204148,-0.7223246,-0.6136352,0.1086894
13,-0.46827796,-0.46201965,"('impolite', 'polite')",0.33302334,0.28907484,-0.39822385,-0.3880584,-0.1778262,-0.1870011,-0.0091749
14,-0.68093497,-0.7384749,"('antisocial', 'social')",2.1224098,2.0815928,0.06586161,-0.094032556,0.5024455,0.4163618,-0.0860837
15,0.583549,0.4725352,"('boring', 'funny')",0.4023797,0.4408227,0.5354445,0.5638695,0.5071244,0.4924091,-0.0147153
16,0.047144935,0.004182268,"('unpopular', 'popular')",-0.75170815,-0.7436743,0.83373415,0.6537003,0.043057,-0.0285972,-0.0716542
17,-0.2540146,-0.12721725,"('nasty', 'nice')",0.16447031,0.27998346,-0.8002509,-0.781124,-0.2965984,-0.2094526,0.0871458
18,-0.05342734,0.15034917,"('disagreeable', 'welcoming')",-0.24023712,-0.1788313,-0.5047203,-0.5597203,-0.2661282,-0.1960675,0.0700607
19,-0.69591653,-0.6022251,"('inhospitable', 'hospitable')",-1.1986817,-1.1051875,-0.41371262,-0.28507864,-0.769437,-0.6641638,0.1052732
20,-0.23374921,-0.17077182,"('rough', 'thoughtful')",1.0775771,1.0877033,0.30178848,0.27713883,0.3818721,0.3980234,0.0161513
21,-0.2616976,-0.2500708,"('immoral', 'moral')",1.8223572,1.7119426,0.17675185,0.19273014,0.5791372,0.551534,-0.0276032
22,-0.014138291,0.048680127,"('untrustworthy', 'trustworthy')",0.8034834,0.7493309,-0.64970237,-0.73890734,0.0465476,0.0197012,-0.0268464
23,-1.250137,-1.1258327,"('insincere', 'sincere')",0.76590836,0.67219794,6.826982,6.819835,2.1142511,2.1220668,0.0078157
24,-0.68302166,-0.6212433,"('dishonest', 'honest')",-0.014803708,-0.022895046,1.3672624,1.3134842,0.2231457,0.2231153,-3.04e-05
25,0.12931988,0.0521847,"('egoistic', 'altruistic')",-0.06029346,-0.07945075,0.69371593,0.5211029,0.2542474,0.1646123,-0.0896351
26,0.63708305,0.5008621,"('hardhearted', 'benevolent')",1.9263617,1.833639,0.99436295,0.8442614,1.1859358,1.0595876,-0.1263482
27,-0.025589282,0.1663959,"('hardhearted', 'softhearted')",-0.29987735,-0.2637591,1.0120766,0.9114256,0.22887,0.2713541,0.0424841
28,-0.5320419,-0.51096594,"('disloyal', 'loyal')",0.5044922,0.25324625,1.1328702,1.0543677,0.3684402,0.2655493,-0.1028909
29,-0.7776126,-0.83862233,"('unfair', 'fair')",-0.21634725,-0.29108897,-0.56051964,-0.6882583,-0.5181599,-0.6059899,-0.08783
30,-0.5326674,-0.5360473,"('intolerant', 'tolerant')",1.7259572,1.7892462,0.7887863,0.8509049,0.660692,0.7013679,0.0406759
31,-0.7346873,-0.6025923,"('evil', 'good')",-1.5331986,-1.4869632,-1.9478958,-1.9840533,-1.4052606,-1.3578696,0.047391
32,0.015635388,-0.09091454,"('unkind', 'kind')",1.5289167,1.3610272,1.6423938,1.4886932,1.0623153,0.919602,-0.1427133
33,-0.01978439,-0.02282177,"('wrong', 'right')",-0.1664029,-0.20001134,-0.4456898,-0.52871966,-0.2106257,-0.2505176,-0.0398919
34,-0.40877393,-0.36748594,"('mean', 'honorable')",0.8415768,0.9714717,5.7881784,5.982621,2.0736604,2.1955357,0.1218753
35,0.51475334,0.44859987,"('corrupt', 'incorrupt')",-2.3975701,-2.477967,-1.0130724,-1.1641899,-0.9652964,-1.0645191,-0.0992227
36,0.22599398,0.22891158,"('hostile', 'amicable')",-1.8437098,-1.9101427,-0.8707874,-0.99401945,-0.8295011,-0.8917502,-0.0622491
37,-0.14600557,-0.11195758,"('fake', 'genuine')",-0.118189275,-0.19773707,-0.044092737,0.060876474,-0.1027625,-0.0829394,0.0198231
38,-0.21890987,-0.09304687,"('untruthful', 'truthful')",-0.5604826,-0.59141713,1.2308216,1.2327288,0.1504764,0.182755,0.0322786
39,-0.16027413,-0.16048571,"('exploitative', 'cooperative')",1.6257197,1.5819435,-0.16415812,-0.09476108,0.4337625,0.4422322,0.0084697
40,-0.08186962,-0.04590457,"('stingy', 'generous')",0.018569987,0.0016707107,-1.9636939,-2.0799468,-0.6756645,-0.7080602,-0.0323957
41,0.05477698,0.17727336,"('unforgiving', 'forgiving')",0.42999277,0.44732717,0.43832165,0.42467213,0.3076971,0.3497576,0.0420605
42,0.82750463,1.0106382,"('unreliable', 'reliable')",1.2521193,1.3307645,-2.8731132,-2.7223017,-0.2644964,-0.1269663,0.1375301
43,-1.0525872,-0.8687871,"('irresponsible', 'responsible')",0.80858254,0.70126337,0.845922,0.8962428,0.2006391,0.2429064,0.0422673
44,0.10863574,0.057139076,"('prejudiced', 'unprejudiced')",-0.26479307,-0.2594785,-0.96879625,-1.0316473,-0.3749845,-0.4113289,-0.0363444
45,-0.91562706,-0.7341483,"('incompetent', 'competent')",0.9670342,0.93011487,0.1866414,0.034763042,0.0793495,0.0769099,-0.0024396
46,-0.1430497,-0.0063062133,"('uncompetitive', 'competitive')",0.87186193,0.8466413,-0.17390028,-0.19234732,0.1849707,0.2159959,0.0310252
47,-0.7489458,-0.681999,"('stupid', 'smart')",0.40939072,0.38965443,5.629934,5.726262,1.7634595,1.8113058,0.0478463
48,-0.6313017,-0.57134306,"('unintelligent', 'intelligent')",0.8272314,0.88512695,0.44240656,0.44705433,0.2127788,0.2536127,0.0408339
49,-0.35012165,-0.014104983,"('unable', 'able')",0.32801384,0.41316628,0.25185725,0.32673737,0.0765831,0.2419329,0.1653498
50,0.7318351,0.86294067,"('clumsy', 'skillful')",-0.16034801,-0.23632658,0.5469483,0.57420385,0.3728118,0.4002726,0.0274608
51,-0.21861075,-0.32528898,"('uneducated', 'educated')",0.5531476,0.5004414,0.9004227,0.9510783,0.4116532,0.3754102,-0.036243
52,0.031062722,-0.04922884,"('irrational', 'rational')",-1.8687018,-1.9904168,0.19424134,0.1384387,-0.5477993,-0.6337357,-0.0859364
53,-0.93888307,-0.66975504,"('uncreative', 'creative')",-0.34878123,-0.5164487,0.78168875,0.766104,-0.1686585,-0.1400332,0.0286253
54,-0.22049145,-0.19314113,"('incapable', 'capable')",-0.06910529,-0.097011924,1.6429237,1.6695919,0.451109,0.459813,0.008704
55,-0.47475672,-0.3505598,"('incompetent', 'clever')",1.7739787,1.6963834,0.2373329,0.1940994,0.512185,0.5133077,0.0011227
56,-0.3296207,-0.3036553,"('impractical', 'practical')",2.3349316,2.2140927,0.8710858,0.8819279,0.958799,0.9307884,-0.0280106
57,-0.5743374,-0.46939155,"('unimaginative', 'imaginative')",0.38663784,0.29544637,-2.6007934,-2.681299,-0.9294976,-0.9517481,-0.0222505
58,-0.20474362,-0.038687583,"('undiscriminating', 'discriminating')",0.7660483,0.7058876,-0.6313566,-0.5910045,-0.0233506,0.0253985,0.0487491
59,0.35299632,0.39252985,"('foolish', 'wise')",-1.1139356,-1.156633,-0.19899416,-0.12129786,-0.3199778,-0.2951337,0.0248441
60,-0.53541505,-0.3557881,"('inefficient', 'efficient')",1.9501351,2.0324523,0.4610954,0.598083,0.6252718,0.7582491,0.1329773
61,-0.566431,-0.57504195,"('illogical', 'logical')",0.7630816,0.5821094,0.47490895,0.40767005,0.2238532,0.1382458,-0.0856074
