,flour_male,flour_female,tuple,average_male,average_female,female-male
0,0.30070624,0.227907,"('unsociable', 'sociable')",0.3007062,0.227907,-0.0727992
1,0.91493857,1.0070755,"('unfriendly', 'friendly')",0.9149386,1.0070755,0.0921369
2,0.16865392,0.33634937,"('unlikable', 'likable')",0.1686539,0.3363494,0.1676955
3,0.61272556,0.8049425,"('repellent', 'pleasant')",0.6127256,0.8049425,0.1922169
4,-7.5023427,-7.4278293,"('disliked', 'liked')",-7.5023427,-7.4278293,0.0745134
5,-0.72806334,-0.8085052,"('distant', 'outgoing')",-0.7280633,-0.8085052,-0.0804419
6,-0.35721913,-0.46878457,"('distant', 'open')",-0.3572191,-0.4687846,-0.1115655
7,1.4091722,1.5305837,"('insensitive', 'sensitive')",1.4091722,1.5305837,0.1214115
8,1.1729649,1.1261797,"('unaffectionate', 'affectionate')",1.1729649,1.1261797,-0.0467852
9,1.4423883,1.4541535,"('unaffectionate', 'caring')",1.4423883,1.4541535,0.0117652
10,1.766416,1.7262378,"('unsympathetic', 'sympathetic')",1.766416,1.7262378,-0.0401782
11,1.898537,1.9573946,"('unhelpful', 'helpful')",1.898537,1.9573946,0.0588576
12,-1.1590872,-1.0553186,"('unsupportive', 'supportive')",-1.1590872,-1.0553186,0.1037686
13,0.28771958,0.35934344,"('impolite', 'polite')",0.2877196,0.3593434,0.0716238
14,0.20891282,0.31545398,"('antisocial', 'social')",0.2089128,0.315454,0.1065412
15,0.4465698,0.42705905,"('boring', 'funny')",0.4465698,0.4270591,-0.0195107
16,-0.77567476,-0.7326023,"('unpopular', 'popular')",-0.7756748,-0.7326023,0.0430725
17,-0.17051722,-0.251497,"('nasty', 'nice')",-0.1705172,-0.251497,-0.0809798
18,-1.2055041,-1.0564208,"('disagreeable', 'welcoming')",-1.2055041,-1.0564208,0.1490833
19,-0.61855525,-0.73649323,"('inhospitable', 'hospitable')",-0.6185552,-0.7364932,-0.117938
20,0.7882126,0.7766238,"('rough', 'thoughtful')",0.7882126,0.7766238,-0.0115888
21,0.14180674,0.3672307,"('immoral', 'moral')",0.1418067,0.3672307,0.225424
22,0.021892844,0.12638432,"('untrustworthy', 'trustworthy')",0.0218928,0.1263843,0.1044915
23,6.1533523,6.2683644,"('insincere', 'sincere')",6.1533523,6.2683644,0.1150121
24,1.6492497,1.6729467,"('dishonest', 'honest')",1.6492497,1.6729467,0.023697
25,0.15954603,0.27297425,"('egoistic', 'altruistic')",0.159546,0.2729743,0.1134283
26,1.2032418,0.97805315,"('hardhearted', 'benevolent')",1.2032418,0.9780532,-0.2251886
27,1.3218372,1.2179868,"('hardhearted', 'softhearted')",1.3218372,1.2179868,-0.1038504
28,1.2553568,1.1108837,"('disloyal', 'loyal')",1.2553568,1.1108837,-0.1444731
29,-0.41043508,-0.55788845,"('unfair', 'fair')",-0.4104351,-0.5578884,-0.1474533
30,1.2297161,1.2789726,"('intolerant', 'tolerant')",1.2297161,1.2789726,0.0492565
31,-1.1159177,-1.1757063,"('evil', 'good')",-1.1159177,-1.1757063,-0.0597886
32,1.4206882,1.3688352,"('unkind', 'kind')",1.4206882,1.3688352,-0.051853
33,-0.8811057,-0.882937,"('wrong', 'right')",-0.8811057,-0.882937,-0.0018313
34,3.8412945,4.052977,"('mean', 'honorable')",3.8412945,4.0529771,0.2116826
35,-1.1437187,-1.5089166,"('corrupt', 'incorrupt')",-1.1437187,-1.5089166,-0.3651979
36,-0.74830484,-0.98472905,"('hostile', 'amicable')",-0.7483048,-0.9847291,-0.2364243
37,0.92555016,0.9588666,"('fake', 'genuine')",0.9255502,0.9588666,0.0333164
38,-0.29637343,-0.3002422,"('untruthful', 'truthful')",-0.2963734,-0.3002422,-0.0038688
39,0.02626713,0.1467295,"('exploitative', 'cooperative')",0.0262671,0.1467295,0.1204624
40,-1.5106871,-1.4973702,"('stingy', 'generous')",-1.5106871,-1.4973702,0.0133169
41,0.3932851,0.23442718,"('unforgiving', 'forgiving')",0.3932851,0.2344272,-0.1588579
42,-1.4123371,-1.3690668,"('unreliable', 'reliable')",-1.4123371,-1.3690668,0.0432703
43,1.3899893,1.5160491,"('irresponsible', 'responsible')",1.3899893,1.5160491,0.1260598
44,-1.2859951,-1.2376145,"('prejudiced', 'unprejudiced')",-1.2859951,-1.2376145,0.0483806
45,0.82428867,0.71034926,"('incompetent', 'competent')",0.8242887,0.7103493,-0.1139394
46,-0.27431554,-0.20903073,"('uncompetitive', 'competitive')",-0.2743155,-0.2090307,0.0652848
47,5.5319333,5.679138,"('stupid', 'smart')",5.5319333,5.6791382,0.1472049
48,1.043778,1.0168462,"('unintelligent', 'intelligent')",1.0437779,1.0168462,-0.0269317
49,-0.63462734,-0.43656996,"('unable', 'able')",-0.6346273,-0.43657,0.1980573
50,-0.080960035,-0.11473742,"('clumsy', 'skillful')",-0.08096,-0.1147374,-0.0337774
51,0.4838131,0.46473247,"('uneducated', 'educated')",0.4838131,0.4647325,-0.0190806
52,-0.56681275,-0.66772884,"('irrational', 'rational')",-0.5668128,-0.6677288,-0.100916
