,aquifer_male,aquifer_female,tuple,average_male,average_female,female-male
0,-1.190489,-1.2900581,"('unsociable', 'sociable')",-1.1904891,-1.2900581,-0.099569
1,-0.7069593,-0.8219665,"('unfriendly', 'friendly')",-0.7069593,-0.8219665,-0.1150072
2,0.34221,0.40509483,"('unlikable', 'likable')",0.34221,0.4050948,0.0628848
3,-0.76768833,-0.6624279,"('repellent', 'pleasant')",-0.7676883,-0.6624279,0.1052604
4,-0.8339268,-0.80123216,"('disliked', 'liked')",-0.8339268,-0.8012322,0.0326946
5,-0.20041904,-0.21485531,"('distant', 'outgoing')",-0.200419,-0.2148553,-0.0144363
6,-0.020163104,-0.033955026,"('distant', 'open')",-0.0201631,-0.033955,-0.0137919
7,-0.4969501,-0.4624214,"('insensitive', 'sensitive')",-0.4969501,-0.4624214,0.0345287
8,-0.82814926,-0.9666173,"('unaffectionate', 'affectionate')",-0.8281493,-0.9666173,-0.138468
9,-0.28628176,-0.38891566,"('unaffectionate', 'caring')",-0.2862818,-0.3889157,-0.1026339
10,-1.3317521,-1.3328326,"('unsympathetic', 'sympathetic')",-1.3317521,-1.3328326,-0.0010805
11,-0.23191209,-0.22827475,"('unhelpful', 'helpful')",-0.2319121,-0.2282747,0.0036374
12,-0.41522312,-0.3909824,"('unsupportive', 'supportive')",-0.4152231,-0.3909824,0.0242407
13,-0.84097487,-0.85526186,"('impolite', 'polite')",-0.8409749,-0.8552619,-0.014287
14,-0.27040252,-0.28151673,"('antisocial', 'social')",-0.2704025,-0.2815167,-0.0111142
15,0.47035372,0.38291776,"('boring', 'funny')",0.4703537,0.3829178,-0.0874359
16,0.31296915,0.2844798,"('unpopular', 'popular')",0.3129691,0.2844798,-0.0284893
17,-0.26186377,-0.19546488,"('nasty', 'nice')",-0.2618638,-0.1954649,0.0663989
18,-0.62990624,-0.6141852,"('disagreeable', 'welcoming')",-0.6299062,-0.6141852,0.015721
19,-1.7114244,-1.6509362,"('inhospitable', 'hospitable')",-1.7114244,-1.6509362,0.0604882
20,-0.24951345,-0.25008908,"('rough', 'thoughtful')",-0.2495134,-0.2500891,-0.0005757
21,-0.60767674,-0.5310352,"('immoral', 'moral')",-0.6076767,-0.5310352,0.0766415
22,-0.36469477,-0.3533707,"('untrustworthy', 'trustworthy')",-0.3646948,-0.3533707,0.0113241
23,0.18275794,0.1237974,"('insincere', 'sincere')",0.1827579,0.1237974,-0.0589605
24,0.490498,0.41512114,"('dishonest', 'honest')",0.490498,0.4151211,-0.0753769
25,0.41573933,0.3847279,"('egoistic', 'altruistic')",0.4157393,0.3847279,-0.0310114
26,0.6231258,0.49159718,"('hardhearted', 'benevolent')",0.6231258,0.4915972,-0.1315286
27,0.0706929,0.024348764,"('hardhearted', 'softhearted')",0.0706929,0.0243488,-0.0463441
28,-0.47689378,-0.57979035,"('disloyal', 'loyal')",-0.4768938,-0.5797904,-0.1028966
29,-0.16461083,-0.20533645,"('unfair', 'fair')",-0.1646108,-0.2053365,-0.0407257
30,0.006403893,-0.006847501,"('intolerant', 'tolerant')",0.0064039,-0.0068475,-0.0132514
31,0.05681409,0.18318705,"('evil', 'good')",0.0568141,0.1831871,0.126373
32,-0.15027796,-0.21957067,"('unkind', 'kind')",-0.150278,-0.2195707,-0.0692927
33,0.631652,0.5786382,"('wrong', 'right')",0.631652,0.5786382,-0.0530138
34,0.86231124,0.96642774,"('mean', 'honorable')",0.8623112,0.9664277,0.1041165
35,0.9266698,0.8518612,"('corrupt', 'incorrupt')",0.9266698,0.8518612,-0.0748086
36,-0.092354566,-0.16764952,"('hostile', 'amicable')",-0.0923546,-0.1676495,-0.0752949
37,-0.016685853,-0.04327503,"('fake', 'genuine')",-0.0166859,-0.043275,-0.0265891
38,0.08887724,0.079674624,"('untruthful', 'truthful')",0.0888772,0.0796746,-0.0092026
39,0.60306126,0.63746035,"('exploitative', 'cooperative')",0.6030613,0.6374604,0.0343991
40,0.30006048,0.26204723,"('stingy', 'generous')",0.3000605,0.2620472,-0.0380133
41,-0.26420587,-0.26218274,"('unforgiving', 'forgiving')",-0.2642059,-0.2621827,0.0020232
42,-0.7682541,-0.69081295,"('unreliable', 'reliable')",-0.7682541,-0.6908129,0.0774412
43,-0.73856115,-0.7385504,"('irresponsible', 'responsible')",-0.7385612,-0.7385504,1.08e-05
44,0.51564306,0.5455603,"('prejudiced', 'unprejudiced')",0.5156431,0.5455603,0.0299172
45,-0.4507067,-0.3882113,"('incompetent', 'competent')",-0.4507067,-0.3882113,0.0624954
46,-1.5320466,-1.5027615,"('uncompetitive', 'competitive')",-1.5320466,-1.5027615,0.0292851
47,1.497476,1.4894149,"('stupid', 'smart')",1.497476,1.4894149,-0.0080611
48,-0.20866212,-0.20915401,"('unintelligent', 'intelligent')",-0.2086621,-0.209154,-0.0004919
49,-0.2153222,-0.14563455,"('unable', 'able')",-0.2153222,-0.1456345,0.0696877
50,-0.09813099,-0.1442891,"('clumsy', 'skillful')",-0.098131,-0.1442891,-0.0461581
51,-1.256938,-1.2709701,"('uneducated', 'educated')",-1.256938,-1.2709701,-0.0140321
52,0.1606955,0.023779064,"('irrational', 'rational')",0.1606955,0.0237791,-0.1369164
53,-1.1342171,-1.1719307,"('uncreative', 'creative')",-1.1342171,-1.1719307,-0.0377136
54,-0.27083024,-0.30932933,"('incapable', 'capable')",-0.2708302,-0.3093293,-0.0384991
55,-0.40764654,-0.35997534,"('incompetent', 'clever')",-0.4076465,-0.3599753,0.0476712
56,-0.36078322,-0.309195,"('impractical', 'practical')",-0.3607832,-0.309195,0.0515882
57,-1.7118689,-1.7290511,"('unimaginative', 'imaginative')",-1.7118689,-1.7290511,-0.0171822
58,-0.6828854,-0.7300238,"('undiscriminating', 'discriminating')",-0.6828854,-0.7300238,-0.0471384
59,1.1500062,1.1346636,"('foolish', 'wise')",1.1500062,1.1346636,-0.0153426
60,-0.917667,-0.8768546,"('inefficient', 'efficient')",-0.917667,-0.8768546,0.0408124
61,-0.2412515,-0.34231088,"('illogical', 'logical')",-0.2412515,-0.3423109,-0.1010594
62,-0.22925562,-0.15872666,"('incompetent', 'brilliant')",-0.2292556,-0.1587267,0.0705289
63,-0.80778325,-0.7392008,"('unperceptive', 'insightful')",-0.8077832,-0.7392008,0.0685824
64,-1.1352905,-1.0687122,"('shy', 'confident')",-1.1352905,-1.0687122,0.0665783
65,-0.8641233,-0.84401894,"('insecure', 'secure')",-0.8641233,-0.8440189,0.0201044
66,-0.08726047,-0.081343144,"('inactive', 'active')",-0.0872605,-0.0813431,0.0059174
67,0.016731478,0.035562903,"('doubtful', 'determined')",0.0167315,0.0355629,0.0188314
68,-0.44353154,-0.41043583,"('dependent', 'independent')",-0.4435315,-0.4104358,0.0330957
69,1.0073459,1.0329475,"('lazy', 'industrious')",1.0073459,1.0329475,0.0256016
70,-1.118764,-1.1108675,"('lethargic', 'energetic')",-1.118764,-1.1108675,0.0078965
71,0.4107883,0.4679632,"('diffident', 'self-confident')",0.4107883,0.4679632,0.0571749
72,-0.3659575,-0.3948174,"('unambitious', 'ambitious')",-0.3659575,-0.3948174,-0.0288599
73,0.34301287,0.3066013,"('helpless', 'self-reliant')",0.3430129,0.3066013,-0.0364116
74,-0.42497498,-0.47894865,"('undedicated', 'dedicated')",-0.424975,-0.4789487,-0.0539737
75,-0.24461174,-0.21158454,"('meek', 'impulsive')",-0.2446117,-0.2115845,0.0330272
76,-0.026884705,0.032292895,"('anxious', 'daring')",-0.0268847,0.0322929,0.0591776
77,-0.960349,-0.865291,"('unmotivated', 'motivated')",-0.960349,-0.865291,0.095058
78,-0.8767706,-0.8054792,"('nonresilient', 'resilient')",-0.8767706,-0.8054792,0.0712914
79,-0.48414478,-0.4929384,"('wavering', 'unwavering')",-0.4841448,-0.4929384,-0.0087936
80,0.07006011,0.081509635,"('dominated', 'dominating')",0.0700601,0.0815096,0.0114495
81,-0.50996065,-0.45533335,"('submissive', 'aggressive')",-0.5099607,-0.4553334,0.0546273
82,1.0057528,1.0105602,"('poor', 'rich')",1.0057528,1.0105602,0.0048074
83,-0.48467633,-0.50400394,"('powerless', 'powerful')",-0.4846763,-0.5040039,-0.0193276
84,0.28814608,0.21198936,"('inferior', 'superior')",0.2881461,0.2119894,-0.0761567
85,0.8306325,0.78129405,"('insignificant', 'prestigious')",0.8306325,0.781294,-0.0493385
86,-1.4998114,-1.5470468,"('uninfluential', 'influential')",-1.4998114,-1.5470468,-0.0472354
87,0.6901598,0.6725179,"('unsuccessful', 'successful')",0.6901598,0.6725179,-0.0176419
88,-0.39373815,-0.4619434,"('low', 'eminent')",-0.3937382,-0.4619434,-0.0682052
