,smuggling_male,smuggling_female,tuple,average_male,average_female,female-male
0,0.1230143,0.13420092,"('unsociable', 'sociable')",0.1230143,0.1342009,0.0111866
1,1.4439623,1.3533599,"('unfriendly', 'friendly')",1.4439623,1.3533599,-0.0906024
2,0.4363077,0.59457564,"('unlikable', 'likable')",0.4363077,0.5945756,0.1582679
3,0.5415266,0.97098505,"('repellent', 'pleasant')",0.5415266,0.9709851,0.4294585
4,-7.8378754,-7.735372,"('disliked', 'liked')",-7.8378754,-7.7353721,0.1025033
5,-0.2525887,-0.22940913,"('distant', 'outgoing')",-0.2525887,-0.2294091,0.0231796
6,-0.19958048,-0.1601024,"('distant', 'open')",-0.1995805,-0.1601024,0.0394781
7,1.253965,1.5078067,"('insensitive', 'sensitive')",1.253965,1.5078067,0.2538417
8,1.2284976,0.9935041,"('unaffectionate', 'affectionate')",1.2284976,0.9935041,-0.2349935
9,1.896706,1.684191,"('unaffectionate', 'caring')",1.896706,1.684191,-0.212515
10,1.408557,1.685316,"('unsympathetic', 'sympathetic')",1.4085571,1.685316,0.2767589
11,2.4698203,2.4959083,"('unhelpful', 'helpful')",2.4698203,2.4959083,0.026088
12,-1.1901882,-1.0619155,"('unsupportive', 'supportive')",-1.1901882,-1.0619155,0.1282727
13,0.17803663,0.29166868,"('impolite', 'polite')",0.1780366,0.2916687,0.1136321
14,0.37536493,0.49701867,"('antisocial', 'social')",0.3753649,0.4970187,0.1216538
15,0.2151634,0.21756428,"('boring', 'funny')",0.2151634,0.2175643,0.0024009
16,-0.6414775,-0.6551201,"('unpopular', 'popular')",-0.6414775,-0.6551201,-0.0136426
17,-0.8967277,-0.64762354,"('nasty', 'nice')",-0.8967277,-0.6476235,0.2491042
18,-0.41034502,-0.4117161,"('disagreeable', 'welcoming')",-0.410345,-0.4117161,-0.0013711
19,-0.6026073,-0.41690177,"('inhospitable', 'hospitable')",-0.6026073,-0.4169018,0.1857055
20,0.51533526,0.5105821,"('rough', 'thoughtful')",0.5153353,0.5105821,-0.0047532
21,0.05698808,0.39932758,"('immoral', 'moral')",0.0569881,0.3993276,0.3423395
22,-0.060119305,0.089868054,"('untrustworthy', 'trustworthy')",-0.0601193,0.0898681,0.1499874
23,7.1956964,7.3575706,"('insincere', 'sincere')",7.1956964,7.3575706,0.1618742
24,2.2668166,2.3809853,"('dishonest', 'honest')",2.2668166,2.3809853,0.1141687
25,0.31105477,0.057379168,"('egoistic', 'altruistic')",0.3110548,0.0573792,-0.2536756
26,0.28627676,0.14573501,"('hardhearted', 'benevolent')",0.2862768,0.145735,-0.1405418
27,0.9284402,0.9913274,"('hardhearted', 'softhearted')",0.9284402,0.9913274,0.0628872
28,1.5739156,1.5100452,"('disloyal', 'loyal')",1.5739156,1.5100452,-0.0638704
29,-0.501383,-0.40531725,"('unfair', 'fair')",-0.501383,-0.4053172,0.0960658
30,1.6111782,1.5072122,"('intolerant', 'tolerant')",1.6111782,1.5072122,-0.103966
31,-2.06136,-1.9641274,"('evil', 'good')",-2.0613599,-1.9641274,0.0972325
32,1.3830069,1.3905152,"('unkind', 'kind')",1.3830069,1.3905152,0.0075083
33,-0.44498238,-0.6025306,"('wrong', 'right')",-0.4449824,-0.6025306,-0.1575482
34,4.730936,5.0277567,"('mean', 'honorable')",4.7309361,5.0277567,0.2968206
35,-1.3295538,-1.4340739,"('corrupt', 'incorrupt')",-1.3295538,-1.4340739,-0.1045201
36,-1.3019288,-1.4964784,"('hostile', 'amicable')",-1.3019288,-1.4964784,-0.1945496
37,0.44947404,0.69191676,"('fake', 'genuine')",0.449474,0.6919168,0.2424428
38,0.49261376,0.38394764,"('untruthful', 'truthful')",0.4926138,0.3839476,-0.1086662
39,-0.22486277,-0.15052952,"('exploitative', 'cooperative')",-0.2248628,-0.1505295,0.0743333
40,-1.7561514,-1.4996898,"('stingy', 'generous')",-1.7561514,-1.4996898,0.2564616
41,-0.16251357,-0.20711552,"('unforgiving', 'forgiving')",-0.1625136,-0.2071155,-0.0446019
42,-2.0574155,-1.7715214,"('unreliable', 'reliable')",-2.0574155,-1.7715214,0.2858941
43,1.796388,1.7711821,"('irresponsible', 'responsible')",1.796388,1.7711821,-0.0252059
44,-1.2800207,-1.4790456,"('prejudiced', 'unprejudiced')",-1.2800207,-1.4790456,-0.1990249
45,0.14654261,0.39596832,"('incompetent', 'competent')",0.1465426,0.3959683,0.2494257
46,-0.23464486,-0.0056763384,"('uncompetitive', 'competitive')",-0.2346449,-0.0056763,0.2289686
47,5.754191,6.018309,"('stupid', 'smart')",5.7541909,6.0183091,0.2641182
48,1.0393984,1.1257751,"('unintelligent', 'intelligent')",1.0393984,1.1257751,0.0863767
49,-0.01767886,0.23566483,"('unable', 'able')",-0.0176789,0.2356648,0.2533437
50,-0.23648362,0.0013420545,"('clumsy', 'skillful')",-0.2364836,0.0013421,0.2378257
51,0.53351766,0.84802586,"('uneducated', 'educated')",0.5335177,0.8480259,0.3145082
52,-1.0693566,-1.1026434,"('irrational', 'rational')",-1.0693566,-1.1026434,-0.0332868
53,0.39606228,0.44676664,"('uncreative', 'creative')",0.3960623,0.4467666,0.0507043
54,1.3989835,1.524881,"('incapable', 'capable')",1.3989835,1.524881,0.1258975
55,1.4580666,1.5383881,"('incompetent', 'clever')",1.4580666,1.5383881,0.0803215
56,1.2306668,1.2736354,"('impractical', 'practical')",1.2306668,1.2736354,0.0429686
57,-2.740304,-2.4585006,"('unimaginative', 'imaginative')",-2.740304,-2.4585006,0.2818034
58,-0.05186383,-0.08300127,"('undiscriminating', 'discriminating')",-0.0518638,-0.0830013,-0.0311375
