,parker_male,parker_female,tuple,hannifin_male,hannifin_female,corp_male,corp_female,average_male,average_female,female-male
0,2.4603276,2.4077291,"('unsociable', 'sociable')",-0.5719197,-0.64477,0.09462536,-0.015092358,0.6610111,0.5826222,-0.0783889
1,-1.1319895,-1.0737814,"('unfriendly', 'friendly')",-2.2679837,-2.2562034,0.85795873,0.61338425,-0.8473381,-0.9055335,-0.0581954
2,0.9369857,0.96379936,"('unlikable', 'likable')",0.37033373,0.38597795,0.4633842,0.44980264,0.5902345,0.59986,0.0096255
3,1.2281051,1.2872237,"('repellent', 'pleasant')",-0.68234414,-0.575987,0.870106,0.9628962,0.4719556,0.5580443,0.0860887
4,-2.837488,-2.8004951,"('disliked', 'liked')",-0.18925586,-0.1516415,-6.97165,-7.2107735,-3.332798,-3.3876368,-0.0548388
5,-3.1264198,-3.0739267,"('distant', 'outgoing')",-1.0084504,-0.92438084,-1.0414516,-1.160538,-1.7254405,-1.7196151,0.0058254
6,-3.2572513,-3.1763835,"('distant', 'open')",-1.3311619,-1.2048386,-1.0270048,-1.1865479,-1.871806,-1.8559233,0.0158827
7,1.6747454,1.6539853,"('insensitive', 'sensitive')",-0.77816695,-0.7197809,0.43463036,0.4775887,0.4437363,0.4705977,0.0268614
8,-2.2064195,-2.1995099,"('unaffectionate', 'affectionate')",-1.7725567,-1.7568685,0.3971346,0.24755049,-1.1939472,-1.236276,-0.0423288
9,-0.47538143,-0.44932884,"('unaffectionate', 'caring')",-2.1916122,-2.1421745,0.83769566,0.76267934,-0.609766,-0.609608,0.000158
10,2.8416007,2.816715,"('unsympathetic', 'sympathetic')",-1.483237,-1.4381745,-0.11017334,-0.07510211,0.4160634,0.4344795,0.0184161
11,0.9967731,1.0664346,"('unhelpful', 'helpful')",-0.8128043,-0.80422676,1.6400034,1.7215909,0.6079907,0.6612662,0.0532755
12,0.9988752,1.0732719,"('unsupportive', 'supportive')",-0.76059335,-0.64522684,-1.9147434,-1.9213715,-0.5588205,-0.4977755,0.061045
13,2.0285385,1.934073,"('impolite', 'polite')",-0.16195959,-0.22051904,-0.69218326,-0.6031219,0.3914652,0.370144,-0.0213212
14,2.6918225,2.5886583,"('antisocial', 'social')",0.64465666,0.638911,0.4167242,0.38738027,1.2510678,1.2049832,-0.0460846
