,risk_male,risk_female,tuple,average_male,average_female,female-male
0,-0.16342834,-0.14743207,"('unsociable', 'sociable')",-0.1634283,-0.1474321,0.0159962
1,1.2119266,0.9643149,"('unfriendly', 'friendly')",1.2119266,0.9643149,-0.2476117
2,0.15347059,0.23495871,"('unlikable', 'likable')",0.1534706,0.2349587,0.0814881
3,0.21489242,0.48447892,"('repellent', 'pleasant')",0.2148924,0.4844789,0.2695865
4,-7.550707,-7.721083,"('disliked', 'liked')",-7.5507069,-7.7210832,-0.1703763
5,-0.8527007,-1.0000437,"('distant', 'outgoing')",-0.8527007,-1.0000437,-0.147343
6,-0.18983458,-0.4171111,"('distant', 'open')",-0.1898346,-0.4171111,-0.2272765
7,1.031554,1.2022276,"('insensitive', 'sensitive')",1.031554,1.2022276,0.1706736
8,1.5340168,1.3425936,"('unaffectionate', 'affectionate')",1.5340168,1.3425936,-0.1914232
9,2.1777866,2.138179,"('unaffectionate', 'caring')",2.1777866,2.1381791,-0.0396075
10,0.95286906,1.1755073,"('unsympathetic', 'sympathetic')",0.9528691,1.1755073,0.2226382
11,2.0834503,2.2406268,"('unhelpful', 'helpful')",2.0834503,2.2406268,0.1571765
12,-1.4221504,-1.3409318,"('unsupportive', 'supportive')",-1.4221504,-1.3409318,0.0812186
13,-0.17314062,0.043803662,"('impolite', 'polite')",-0.1731406,0.0438037,0.2169443
14,0.33541048,0.4244086,"('antisocial', 'social')",0.3354105,0.4244086,0.0889981
15,0.6364033,0.41623092,"('boring', 'funny')",0.6364033,0.4162309,-0.2201724
16,-1.045422,-1.0014172,"('unpopular', 'popular')",-1.045422,-1.0014172,0.0440048
17,-0.374455,-0.37472498,"('nasty', 'nice')",-0.374455,-0.374725,-0.00027
18,-0.94288445,-0.82662165,"('disagreeable', 'welcoming')",-0.9428844,-0.8266217,0.1162627
19,-1.0773349,-1.1481085,"('inhospitable', 'hospitable')",-1.0773349,-1.1481085,-0.0707736
20,0.5662008,0.4682688,"('rough', 'thoughtful')",0.5662008,0.4682688,-0.097932
21,-0.073711075,0.26555988,"('immoral', 'moral')",-0.0737111,0.2655599,0.339271
22,-0.431029,-0.32232803,"('untrustworthy', 'trustworthy')",-0.431029,-0.322328,0.108701
23,6.2665877,6.464181,"('insincere', 'sincere')",6.2665877,6.4641809,0.1975932
24,1.4929583,1.4876446,"('dishonest', 'honest')",1.4929583,1.4876446,-0.0053137
25,0.6163289,0.54988265,"('egoistic', 'altruistic')",0.6163289,0.5498827,-0.0664462
26,1.783399,1.4213742,"('hardhearted', 'benevolent')",1.783399,1.4213742,-0.3620248
27,1.700477,1.508018,"('hardhearted', 'softhearted')",1.700477,1.508018,-0.192459
28,1.7700377,1.6512873,"('disloyal', 'loyal')",1.7700377,1.6512873,-0.1187504
29,-0.3645063,-0.5697336,"('unfair', 'fair')",-0.3645063,-0.5697336,-0.2052273
30,0.8052631,0.92806685,"('intolerant', 'tolerant')",0.8052631,0.9280668,0.1228037
31,-1.6016705,-1.8381964,"('evil', 'good')",-1.6016705,-1.8381964,-0.2365259
32,1.2826623,1.2475841,"('unkind', 'kind')",1.2826623,1.2475841,-0.0350782
33,0.26111764,0.086860135,"('wrong', 'right')",0.2611176,0.0868601,-0.1742575
34,4.2652264,4.51571,"('mean', 'honorable')",4.2652264,4.5157099,0.2504835
35,-0.89946043,-1.3549372,"('corrupt', 'incorrupt')",-0.8994604,-1.3549372,-0.4554768
36,-0.4988779,-0.88222307,"('hostile', 'amicable')",-0.4988779,-0.8822231,-0.3833452
37,0.61447865,0.5865378,"('fake', 'genuine')",0.6144786,0.5865378,-0.0279408
38,-0.022014305,-0.0313233,"('untruthful', 'truthful')",-0.0220143,-0.0313233,-0.009309
39,0.042298645,0.15717338,"('exploitative', 'cooperative')",0.0422986,0.1571734,0.1148748
40,-1.8105758,-1.9016649,"('stingy', 'generous')",-1.8105758,-1.9016649,-0.0910891
41,0.9520805,0.7736843,"('unforgiving', 'forgiving')",0.9520805,0.7736843,-0.1783962
42,-2.883039,-2.6993966,"('unreliable', 'reliable')",-2.883039,-2.6993966,0.1836424
43,1.3021483,1.459012,"('irresponsible', 'responsible')",1.3021483,1.459012,0.1568637
44,-1.8487874,-1.7651036,"('prejudiced', 'unprejudiced')",-1.8487874,-1.7651036,0.0836838
