,permafrost_male,permafrost_female,tuple,average_male,average_female,female-male
0,-1.7314886,-1.8441241,"('unsociable', 'sociable')",-1.7314886,-1.8441241,-0.1126355
1,-0.7554679,-0.9924008,"('unfriendly', 'friendly')",-0.7554679,-0.9924008,-0.2369329
2,0.31947273,0.3402979,"('unlikable', 'likable')",0.3194727,0.3402979,0.0208252
3,-1.3767954,-1.2552623,"('repellent', 'pleasant')",-1.3767954,-1.2552623,0.1215331
4,-0.8404332,-0.7756123,"('disliked', 'liked')",-0.8404332,-0.7756123,0.0648209
5,-0.39208013,-0.40021482,"('distant', 'outgoing')",-0.3920801,-0.4002148,-0.0081347
6,-0.6013179,-0.654713,"('distant', 'open')",-0.6013179,-0.654713,-0.0533951
7,-1.0044616,-0.95647776,"('insensitive', 'sensitive')",-1.0044616,-0.9564778,0.0479838
8,-0.44631147,-0.6480466,"('unaffectionate', 'affectionate')",-0.4463115,-0.6480466,-0.2017351
9,-1.0540452,-1.2345445,"('unaffectionate', 'caring')",-1.0540452,-1.2345445,-0.1804993
10,-2.3281412,-2.3659203,"('unsympathetic', 'sympathetic')",-2.3281412,-2.3659203,-0.0377791
11,-1.1637831,-1.1371372,"('unhelpful', 'helpful')",-1.1637831,-1.1371372,0.0266459
12,-1.9635155,-1.8993844,"('unsupportive', 'supportive')",-1.9635155,-1.8993844,0.0641311
13,-1.1261886,-1.1059325,"('impolite', 'polite')",-1.1261886,-1.1059325,0.0202561
14,-0.88134533,-0.7724781,"('antisocial', 'social')",-0.8813453,-0.7724781,0.1088672
15,0.7568213,0.6238125,"('boring', 'funny')",0.7568213,0.6238125,-0.1330088
16,0.08123702,-0.019078389,"('unpopular', 'popular')",0.081237,-0.0190784,-0.1003154
17,-0.29045317,-0.14992706,"('nasty', 'nice')",-0.2904532,-0.1499271,0.1405261
18,-0.1696944,-0.11122429,"('disagreeable', 'welcoming')",-0.1696944,-0.1112243,0.0584701
19,-1.8447059,-1.8357042,"('inhospitable', 'hospitable')",-1.8447059,-1.8357042,0.0090017
20,-0.38989714,-0.2514668,"('rough', 'thoughtful')",-0.3898971,-0.2514668,0.1384303
21,-1.2352837,-1.2328173,"('immoral', 'moral')",-1.2352837,-1.2328173,0.0024664
22,-0.7159344,-0.5874598,"('untrustworthy', 'trustworthy')",-0.7159344,-0.5874598,0.1284746
23,-0.6333936,-0.756908,"('insincere', 'sincere')",-0.6333936,-0.756908,-0.1235144
24,-0.78949565,-0.90729344,"('dishonest', 'honest')",-0.7894956,-0.9072934,-0.1177978
25,0.0703654,-0.028582864,"('egoistic', 'altruistic')",0.0703654,-0.0285829,-0.0989483
26,0.46713427,0.24639295,"('hardhearted', 'benevolent')",0.4671343,0.246393,-0.2207413
27,0.12694684,0.21782537,"('hardhearted', 'softhearted')",0.1269468,0.2178254,0.0908786
28,-1.2911303,-1.3956453,"('disloyal', 'loyal')",-1.2911303,-1.3956453,-0.104515
29,-0.5282901,-0.52404433,"('unfair', 'fair')",-0.5282901,-0.5240443,0.0042458
30,-0.36193344,-0.42166284,"('intolerant', 'tolerant')",-0.3619334,-0.4216628,-0.0597294
31,-0.658543,-0.62624496,"('evil', 'good')",-0.658543,-0.626245,0.032298
32,-0.06371296,-0.24656537,"('unkind', 'kind')",-0.063713,-0.2465654,-0.1828524
33,0.14986318,0.038689572,"('wrong', 'right')",0.1498632,0.0386896,-0.1111736
34,0.41841567,0.49340078,"('mean', 'honorable')",0.4184157,0.4934008,0.0749851
35,0.8688244,0.7782135,"('corrupt', 'incorrupt')",0.8688244,0.7782135,-0.0906109
36,-0.08233161,-0.17761245,"('hostile', 'amicable')",-0.0823316,-0.1776125,-0.0952809
37,-0.64913803,-0.6503648,"('fake', 'genuine')",-0.649138,-0.6503648,-0.0012268
38,-1.1060107,-1.1777886,"('untruthful', 'truthful')",-1.1060107,-1.1777886,-0.0717779
39,0.5152959,0.5321647,"('exploitative', 'cooperative')",0.5152959,0.5321647,0.0168688
40,-0.26277423,-0.2585694,"('stingy', 'generous')",-0.2627742,-0.2585694,0.0042048
41,-0.7634134,-0.6910998,"('unforgiving', 'forgiving')",-0.7634134,-0.6910998,0.0723136
42,-0.09278782,0.022621103,"('unreliable', 'reliable')",-0.0927878,0.0226211,0.1154089
43,-1.4295201,-1.4764143,"('irresponsible', 'responsible')",-1.4295201,-1.4764143,-0.0468942
44,0.97001916,1.0487745,"('prejudiced', 'unprejudiced')",0.9700192,1.0487745,0.0787553
45,-1.6391976,-1.4985822,"('incompetent', 'competent')",-1.6391976,-1.4985822,0.1406154
46,-1.7112079,-1.7131015,"('uncompetitive', 'competitive')",-1.7112079,-1.7131015,-0.0018936
47,0.47134733,0.53381824,"('stupid', 'smart')",0.4713473,0.5338182,0.0624709
48,-0.556034,-0.5677064,"('unintelligent', 'intelligent')",-0.556034,-0.5677064,-0.0116724
49,-0.67480326,-0.4558411,"('unable', 'able')",-0.6748033,-0.4558411,0.2189622
50,0.38268995,0.4271316,"('clumsy', 'skillful')",0.38269,0.4271316,0.0444416
51,-1.1599905,-1.1577449,"('uneducated', 'educated')",-1.1599905,-1.1577449,0.0022456
52,0.1200324,-0.07622057,"('irrational', 'rational')",0.1200324,-0.0762206,-0.196253
53,-1.2330464,-1.3270398,"('uncreative', 'creative')",-1.2330464,-1.3270398,-0.0939934
54,-0.73623633,-0.86862224,"('incapable', 'capable')",-0.7362363,-0.8686222,-0.1323859
55,-1.3843652,-1.2709433,"('incompetent', 'clever')",-1.3843652,-1.2709433,0.1134219
56,-0.64407474,-0.63711464,"('impractical', 'practical')",-0.6440747,-0.6371146,0.0069601
57,-2.0635245,-2.1224554,"('unimaginative', 'imaginative')",-2.0635245,-2.1224554,-0.0589309
58,-0.6156561,-0.6210291,"('undiscriminating', 'discriminating')",-0.6156561,-0.6210291,-0.005373
59,0.11658638,0.05328429,"('foolish', 'wise')",0.1165864,0.0532843,-0.0633021
60,-0.5693915,-0.43658435,"('inefficient', 'efficient')",-0.5693915,-0.4365844,0.1328071
61,-0.93410116,-1.0497895,"('illogical', 'logical')",-0.9341012,-1.0497895,-0.1156883
62,-0.77030873,-0.60591817,"('incompetent', 'brilliant')",-0.7703087,-0.6059182,0.1643905
63,-1.4266615,-1.4377489,"('unperceptive', 'insightful')",-1.4266615,-1.4377489,-0.0110874
64,-1.0334991,-0.95703167,"('shy', 'confident')",-1.0334991,-0.9570317,0.0764674
