,equipment_male,equipment_female,tuple,average_male,average_female,female-male
0,0.15678489,-0.14137496,"('unsociable', 'sociable')",0.1567849,-0.141375,-0.2981599
1,0.8966929,0.96658075,"('unfriendly', 'friendly')",0.8966929,0.9665807,0.0698878
2,0.34024328,0.39905635,"('unlikable', 'likable')",0.3402433,0.3990563,0.058813
3,-0.05423801,-0.069459245,"('repellent', 'pleasant')",-0.054238,-0.0694592,-0.0152212
4,-6.5170856,-6.651267,"('disliked', 'liked')",-6.5170856,-6.6512671,-0.1341815
5,-0.8942279,-0.6738346,"('distant', 'outgoing')",-0.8942279,-0.6738346,0.2203933
6,-0.8055942,-0.5595633,"('distant', 'open')",-0.8055942,-0.5595633,0.2460309
7,0.60096717,0.60729605,"('insensitive', 'sensitive')",0.6009672,0.607296,0.0063288
8,0.47167996,0.55646205,"('unaffectionate', 'affectionate')",0.47168,0.556462,0.084782
9,1.6056329,1.6461997,"('unaffectionate', 'caring')",1.6056329,1.6461997,0.0405668
10,0.56665605,0.46087158,"('unsympathetic', 'sympathetic')",0.5666561,0.4608716,-0.1057845
11,2.507114,2.4236126,"('unhelpful', 'helpful')",2.5071139,2.4236126,-0.0835013
12,-1.2661431,-1.3134589,"('unsupportive', 'supportive')",-1.2661431,-1.3134589,-0.0473158
13,0.422058,0.267601,"('impolite', 'polite')",0.422058,0.267601,-0.154457
14,0.4532196,0.24242796,"('antisocial', 'social')",0.4532196,0.242428,-0.2107916
15,0.028848091,-0.078964196,"('boring', 'funny')",0.0288481,-0.0789642,-0.1078123
16,-0.21889651,-0.29122382,"('unpopular', 'popular')",-0.2188965,-0.2912238,-0.0723273
17,-0.45990592,-0.43439367,"('nasty', 'nice')",-0.4599059,-0.4343937,0.0255122
18,-1.1837859,-1.1545432,"('disagreeable', 'welcoming')",-1.1837859,-1.1545432,0.0292427
19,-1.2048967,-1.0585895,"('inhospitable', 'hospitable')",-1.2048967,-1.0585895,0.1463072
20,0.4400987,0.45140505,"('rough', 'thoughtful')",0.4400987,0.451405,0.0113063
21,0.15463275,0.04025225,"('immoral', 'moral')",0.1546327,0.0402522,-0.1143805
22,-0.9423707,-0.92803526,"('untrustworthy', 'trustworthy')",-0.9423707,-0.9280353,0.0143354
23,5.923724,5.948523,"('insincere', 'sincere')",5.9237242,5.948523,0.0247988
24,1.0963106,1.1495342,"('dishonest', 'honest')",1.0963106,1.1495342,0.0532236
25,0.59205973,0.5938588,"('egoistic', 'altruistic')",0.5920597,0.5938588,0.0017991
26,1.4493419,1.3508027,"('hardhearted', 'benevolent')",1.4493419,1.3508027,-0.0985392
27,0.5582931,0.6559534,"('hardhearted', 'softhearted')",0.5582931,0.6559534,0.0976603
28,1.319367,1.19954,"('disloyal', 'loyal')",1.3193671,1.19954,-0.1198271
29,-1.4113218,-1.4423282,"('unfair', 'fair')",-1.4113218,-1.4423282,-0.0310064
30,1.3779687,1.2809156,"('intolerant', 'tolerant')",1.3779687,1.2809156,-0.0970531
31,-2.074576,-1.9724314,"('evil', 'good')",-2.0745759,-1.9724314,0.1021445
32,1.0610455,0.94576824,"('unkind', 'kind')",1.0610455,0.9457682,-0.1152773
33,0.25239763,0.24057086,"('wrong', 'right')",0.2523976,0.2405709,-0.0118267
34,4.4721804,4.738319,"('mean', 'honorable')",4.4721804,4.7383189,0.2661385
35,-1.1869873,-1.249965,"('corrupt', 'incorrupt')",-1.1869873,-1.249965,-0.0629777
36,-0.73356503,-0.7703981,"('hostile', 'amicable')",-0.733565,-0.7703981,-0.0368331
37,0.12942058,0.14059143,"('fake', 'genuine')",0.1294206,0.1405914,0.0111708
38,0.8491316,0.8196803,"('untruthful', 'truthful')",0.8491316,0.8196803,-0.0294513
39,-0.1294831,-0.124078065,"('exploitative', 'cooperative')",-0.1294831,-0.1240781,0.005405
40,-2.218612,-2.1803782,"('stingy', 'generous')",-2.218612,-2.1803782,0.0382338
41,0.22485635,0.09141396,"('unforgiving', 'forgiving')",0.2248563,0.091414,-0.1334423
42,-3.2181895,-3.1870685,"('unreliable', 'reliable')",-3.2181895,-3.1870685,0.031121
43,0.6045786,0.60224926,"('irresponsible', 'responsible')",0.6045786,0.6022493,-0.0023293
44,-1.5781314,-1.5394537,"('prejudiced', 'unprejudiced')",-1.5781314,-1.5394537,0.0386777
45,0.09845917,-0.011318568,"('incompetent', 'competent')",0.0984592,-0.0113186,-0.1097778
46,-0.82879424,-0.9243685,"('uncompetitive', 'competitive')",-0.8287942,-0.9243685,-0.0955743
47,5.2247043,5.4338036,"('stupid', 'smart')",5.2247043,5.4338036,0.2090993
48,0.8247265,0.6860495,"('unintelligent', 'intelligent')",0.8247265,0.6860495,-0.138677
49,-0.38932526,-0.3469239,"('unable', 'able')",-0.3893253,-0.3469239,0.0424014
50,-0.5198067,-0.5200111,"('clumsy', 'skillful')",-0.5198067,-0.5200111,-0.0002044
51,0.39880133,0.26272568,"('uneducated', 'educated')",0.3988013,0.2627257,-0.1360756
52,-0.8580348,-0.9198299,"('irrational', 'rational')",-0.8580348,-0.9198299,-0.0617951
53,-0.2165982,-0.18765931,"('uncreative', 'creative')",-0.2165982,-0.1876593,0.0289389
54,0.3293518,0.43343082,"('incapable', 'capable')",0.3293518,0.4334308,0.104079
55,0.28753176,0.19467077,"('incompetent', 'clever')",0.2875318,0.1946708,-0.092861
56,1.3734304,1.1665981,"('impractical', 'practical')",1.3734304,1.1665981,-0.2068323
57,-2.9967575,-3.096642,"('unimaginative', 'imaginative')",-2.9967575,-3.096642,-0.0998845
58,0.3527972,0.38903427,"('undiscriminating', 'discriminating')",0.3527972,0.3890343,0.0362371
59,-0.19286633,-0.15943669,"('foolish', 'wise')",-0.1928663,-0.1594367,0.0334296
60,1.3917619,1.3320775,"('inefficient', 'efficient')",1.3917619,1.3320775,-0.0596844
61,0.20647913,0.006975308,"('illogical', 'logical')",0.2064791,0.0069753,-0.1995038
62,0.8741494,1.0135341,"('incompetent', 'brilliant')",0.8741494,1.0135341,0.1393847
63,0.29407617,0.29186296,"('unperceptive', 'insightful')",0.2940762,0.291863,-0.0022132
64,-5.3734093,-5.635707,"('shy', 'confident')",-5.3734093,-5.6357069,-0.2622976
65,0.14107636,0.08239931,"('insecure', 'secure')",0.1410764,0.0823993,-0.0586771
66,-0.94179267,-0.902561,"('inactive', 'active')",-0.9417927,-0.902561,0.0392317
67,0.21348405,0.12424896,"('doubtful', 'determined')",0.213484,0.124249,-0.089235
68,-1.5291301,-1.550026,"('dependent', 'independent')",-1.5291301,-1.5500261,-0.020896
69,-1.2045506,-1.1441995,"('lazy', 'industrious')",-1.2045506,-1.1441995,0.0603511
70,0.37149325,0.28675583,"('lethargic', 'energetic')",0.3714933,0.2867558,-0.0847375
71,0.3547285,0.38712636,"('diffident', 'self-confident')",0.3547285,0.3871264,0.0323979
72,0.5169305,0.6478858,"('unambitious', 'ambitious')",0.5169305,0.6478858,0.1309553
73,-3.139844,-3.0975482,"('helpless', 'self-reliant')",-3.1398439,-3.0975482,0.0422957
74,-0.22603917,-0.34534585,"('undedicated', 'dedicated')",-0.2260392,-0.3453459,-0.1193067
75,-1.2336069,-1.0161215,"('meek', 'impulsive')",-1.2336069,-1.0161215,0.2174854
76,-0.41455898,-0.45677942,"('anxious', 'daring')",-0.414559,-0.4567794,-0.0422204
77,-0.7011293,-0.7650729,"('unmotivated', 'motivated')",-0.7011293,-0.7650729,-0.0639436
78,-0.49994242,-0.5495545,"('nonresilient', 'resilient')",-0.4999424,-0.5495545,-0.0496121
79,-0.8410903,-0.80245864,"('wavering', 'unwavering')",-0.8410903,-0.8024586,0.0386317
80,0.10817108,0.06470303,"('dominated', 'dominating')",0.1081711,0.064703,-0.0434681
81,0.27085882,0.2455036,"('submissive', 'aggressive')",0.2708588,0.2455036,-0.0253552
82,5.394726,5.6134567,"('poor', 'rich')",5.3947258,5.6134567,0.2187309
83,-0.15980731,-0.3442334,"('powerless', 'powerful')",-0.1598073,-0.3442334,-0.1844261
84,0.30932224,0.2770155,"('inferior', 'superior')",0.3093222,0.2770155,-0.0323067
85,-0.7655071,-0.7209509,"('insignificant', 'prestigious')",-0.7655071,-0.7209509,0.0445562
86,0.38927963,0.19525331,"('uninfluential', 'influential')",0.3892796,0.1952533,-0.1940263
