,volcano_male,volcano_female,tuple,average_male,average_female,female-male
0,-0.22614723,-0.24883634,"('unsociable', 'sociable')",-0.2261472,-0.2488363,-0.0226891
1,1.8132466,1.835707,"('unfriendly', 'friendly')",1.8132466,1.8357069,0.0224603
2,0.63244605,0.8099728,"('unlikable', 'likable')",0.6324461,0.8099728,0.1775267
3,0.5297739,0.75526047,"('repellent', 'pleasant')",0.5297739,0.7552605,0.2254866
4,-7.660686,-7.484857,"('disliked', 'liked')",-7.660686,-7.4848571,0.1758289
5,0.0137205515,0.12010403,"('distant', 'outgoing')",0.0137206,0.120104,0.1063834
6,0.14771385,0.2677745,"('distant', 'open')",0.1477139,0.2677745,0.1200606
7,1.2745993,1.405881,"('insensitive', 'sensitive')",1.2745993,1.405881,0.1312817
8,1.4710692,1.4217248,"('unaffectionate', 'affectionate')",1.4710692,1.4217248,-0.0493444
9,1.8308696,1.8676453,"('unaffectionate', 'caring')",1.8308696,1.8676453,0.0367757
10,0.94904184,1.1357927,"('unsympathetic', 'sympathetic')",0.9490418,1.1357927,0.1867509
11,2.0961368,2.1537013,"('unhelpful', 'helpful')",2.0961368,2.1537013,0.0575645
12,-1.3647441,-1.231344,"('unsupportive', 'supportive')",-1.3647441,-1.231344,0.1334001
13,0.005785413,-0.01557694,"('impolite', 'polite')",0.0057854,-0.0155769,-0.0213623
14,-0.23895602,-0.26483455,"('antisocial', 'social')",-0.238956,-0.2648346,-0.0258786
15,0.30616933,0.31793016,"('boring', 'funny')",0.3061693,0.3179302,0.0117609
16,-0.356006,-0.32644743,"('unpopular', 'popular')",-0.356006,-0.3264474,0.0295586
17,-0.5212426,-0.35319227,"('nasty', 'nice')",-0.5212426,-0.3531923,0.1680503
18,-0.36680743,-0.3327571,"('disagreeable', 'welcoming')",-0.3668074,-0.3327571,0.0340503
19,-0.23487811,-0.008619084,"('inhospitable', 'hospitable')",-0.2348781,-0.0086191,0.226259
20,0.59804744,0.5668987,"('rough', 'thoughtful')",0.5980474,0.5668987,-0.0311487
21,-0.028113112,0.15014356,"('immoral', 'moral')",-0.0281131,0.1501436,0.1782567
22,-0.20924403,-0.15923011,"('untrustworthy', 'trustworthy')",-0.209244,-0.1592301,0.0500139
23,6.9505835,7.0322304,"('insincere', 'sincere')",6.9505835,7.0322304,0.0816469
24,2.2022996,2.2736435,"('dishonest', 'honest')",2.2022996,2.2736435,0.0713439
25,0.36592567,0.25932318,"('egoistic', 'altruistic')",0.3659257,0.2593232,-0.1066025
26,0.16482255,0.15473875,"('hardhearted', 'benevolent')",0.1648225,0.1547388,-0.0100837
27,1.4305546,1.4839474,"('hardhearted', 'softhearted')",1.4305546,1.4839474,0.0533928
28,1.1702094,1.2415628,"('disloyal', 'loyal')",1.1702094,1.2415628,0.0713534
29,-0.1148597,-0.17133772,"('unfair', 'fair')",-0.1148597,-0.1713377,-0.056478
30,1.1408231,1.1112436,"('intolerant', 'tolerant')",1.1408231,1.1112436,-0.0295795
31,-1.3212628,-1.2702851,"('evil', 'good')",-1.3212628,-1.2702851,0.0509777
32,1.1188933,1.1275337,"('unkind', 'kind')",1.1188933,1.1275337,0.0086404
33,-0.34288028,-0.36885864,"('wrong', 'right')",-0.3428803,-0.3688586,-0.0259783
34,4.9064426,5.0897207,"('mean', 'honorable')",4.9064426,5.0897207,0.1832781
35,-0.83913016,-0.90857273,"('corrupt', 'incorrupt')",-0.8391302,-0.9085727,-0.0694425
36,-0.8062861,-0.8353366,"('hostile', 'amicable')",-0.8062861,-0.8353366,-0.0290505
37,0.8119583,0.8281946,"('fake', 'genuine')",0.8119583,0.8281946,0.0162363
38,0.261628,0.22018655,"('untruthful', 'truthful')",0.261628,0.2201865,-0.0414415
39,-0.11400254,-0.15596938,"('exploitative', 'cooperative')",-0.1140025,-0.1559694,-0.0419669
40,-1.5159042,-1.4010863,"('stingy', 'generous')",-1.5159042,-1.4010863,0.1148179
41,-0.29437113,-0.30051172,"('unforgiving', 'forgiving')",-0.2943711,-0.3005117,-0.0061406
42,-2.241386,-2.0506194,"('unreliable', 'reliable')",-2.2413859,-2.0506194,0.1907665
43,1.4256749,1.4373662,"('irresponsible', 'responsible')",1.4256749,1.4373662,0.0116913
44,-1.3295488,-1.5566263,"('prejudiced', 'unprejudiced')",-1.3295488,-1.5566263,-0.2270775
45,-0.10367534,0.12813637,"('incompetent', 'competent')",-0.1036753,0.1281364,0.2318117
46,-0.414073,-0.31177625,"('uncompetitive', 'competitive')",-0.414073,-0.3117763,0.1022967
47,5.7812557,5.9628625,"('stupid', 'smart')",5.7812557,5.9628625,0.1816068
48,1.304824,1.2585789,"('unintelligent', 'intelligent')",1.304824,1.2585789,-0.0462451
49,0.31015304,0.5263032,"('unable', 'able')",0.310153,0.5263032,0.2161502
50,0.06416845,0.24837828,"('clumsy', 'skillful')",0.0641685,0.2483783,0.1842098
51,0.4905613,0.6303785,"('uneducated', 'educated')",0.4905613,0.6303785,0.1398172
52,-0.20211944,-0.20859393,"('irrational', 'rational')",-0.2021194,-0.2085939,-0.0064745
53,0.6714865,0.7426332,"('uncreative', 'creative')",0.6714865,0.7426332,0.0711467
54,1.5312059,1.6789527,"('incapable', 'capable')",1.5312059,1.6789527,0.1477468
55,0.69926274,0.78174007,"('incompetent', 'clever')",0.6992627,0.7817401,0.0824774
56,0.4983239,0.5858785,"('impractical', 'practical')",0.4983239,0.5858785,0.0875546
57,-2.6882503,-2.4768233,"('unimaginative', 'imaginative')",-2.6882503,-2.4768233,0.211427
58,-0.13757882,-0.09508846,"('undiscriminating', 'discriminating')",-0.1375788,-0.0950885,0.0424903
59,0.4684465,0.5937434,"('foolish', 'wise')",0.4684465,0.5937434,0.1252969
60,0.31812045,0.34599903,"('inefficient', 'efficient')",0.3181204,0.345999,0.0278786
61,0.59980625,0.56738776,"('illogical', 'logical')",0.5998062,0.5673878,-0.0324184
62,1.296706,1.5124105,"('incompetent', 'brilliant')",1.296706,1.5124105,0.2157045
63,0.87137926,1.0804851,"('unperceptive', 'insightful')",0.8713793,1.0804851,0.2091058
64,-6.0564294,-5.9809985,"('shy', 'confident')",-6.0564294,-5.9809985,0.0754309
65,0.55150163,0.64766836,"('insecure', 'secure')",0.5515016,0.6476684,0.0961668
66,0.024046779,0.0754163,"('inactive', 'active')",0.0240468,0.0754163,0.0513695
67,-0.76408994,-0.86196774,"('doubtful', 'determined')",-0.7640899,-0.8619677,-0.0978778
68,-0.1042613,-0.0030710883,"('dependent', 'independent')",-0.1042613,-0.0030711,0.1011902
69,-1.8165551,-1.7807901,"('lazy', 'industrious')",-1.8165551,-1.7807901,0.035765
70,1.1523103,1.3442546,"('lethargic', 'energetic')",1.1523103,1.3442546,0.1919443
71,0.67263335,0.78058887,"('diffident', 'self-confident')",0.6726333,0.7805889,0.1079556
72,1.0987716,1.1453679,"('unambitious', 'ambitious')",1.0987716,1.1453679,0.0465963
73,-3.045459,-2.9225566,"('helpless', 'self-reliant')",-3.045459,-2.9225566,0.1229024
74,0.11901693,0.1714915,"('undedicated', 'dedicated')",0.1190169,0.1714915,0.0524746
75,-0.8055273,-0.66934264,"('meek', 'impulsive')",-0.8055273,-0.6693426,0.1361847
76,0.8652272,0.8219265,"('anxious', 'daring')",0.8652272,0.8219265,-0.0433007
77,-1.0390213,-1.009357,"('unmotivated', 'motivated')",-1.0390213,-1.009357,0.0296643
78,-0.25277054,-0.17708594,"('nonresilient', 'resilient')",-0.2527705,-0.1770859,0.0756846
79,0.16037883,0.24729611,"('wavering', 'unwavering')",0.1603788,0.2472961,0.0869173
80,-0.3151383,-0.26787236,"('dominated', 'dominating')",-0.3151383,-0.2678724,0.0472659
81,-0.09166522,0.0023546144,"('submissive', 'aggressive')",-0.0916652,0.0023546,0.0940198
82,6.558532,6.83001,"('poor', 'rich')",6.5585322,6.8300099,0.2714777
83,-0.24934652,-0.33112055,"('powerless', 'powerful')",-0.2493465,-0.3311206,-0.0817741
84,0.5523976,0.49811652,"('inferior', 'superior')",0.5523976,0.4981165,-0.0542811
85,-0.7212266,-0.7987376,"('insignificant', 'prestigious')",-0.7212266,-0.7987376,-0.077511
86,0.5254317,0.6551192,"('uninfluential', 'influential')",0.5254317,0.6551192,0.1296875
87,0.2074573,0.45548743,"('unsuccessful', 'successful')",0.2074573,0.4554874,0.2480301
88,-0.04395274,0.17723346,"('low', 'eminent')",-0.0439527,0.1772335,0.2211862
