,salesforce_male,salesforce_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,0.16143596,0.11484223,"('unsociable', 'sociable')",1.4452176,1.4206419,-0.23899168,-0.31803972,0.4558873,0.4058148,-0.0500725
1,-1.0186903,-1.1776961,"('unfriendly', 'friendly')",0.5896484,0.46266797,1.4402088,1.1790541,0.3370556,0.1546753,-0.1823803
2,0.76453173,0.7657841,"('unlikable', 'likable')",1.208585,1.2618763,0.5394062,0.5636714,0.8375076,0.8637772,0.0262696
3,0.4604328,0.6469584,"('repellent', 'pleasant')",0.5528505,0.6888258,0.18550062,0.28672084,0.3995946,0.540835,0.1412404
4,-0.7559239,-0.9005835,"('disliked', 'liked')",-2.4563885,-2.572255,-6.5324388,-6.578687,-3.2482503,-3.3505084,-0.1022581
5,-0.60354286,-0.64458275,"('distant', 'outgoing')",-0.6526069,-0.80902433,-0.49883473,-0.6076352,-0.5849948,-0.6870808,-0.102086
6,-1.4704813,-1.4975708,"('distant', 'open')",-1.0473073,-1.1894432,0.19111592,0.06801812,-0.7755575,-0.8729986,-0.0974411
7,0.10549617,0.19498004,"('insensitive', 'sensitive')",0.8771299,1.0859724,0.70419526,0.7693831,0.5622738,0.6834451,0.1211713
8,-0.76565695,-0.8411038,"('unaffectionate', 'affectionate')",-1.0909375,-1.2213966,0.57147336,0.4440683,-0.4283737,-0.5394774,-0.1111037
9,-0.28280115,-0.33875546,"('unaffectionate', 'caring')",0.30424118,0.2485823,1.1546646,1.0867558,0.3920349,0.3321942,-0.0598407
10,0.3322004,0.5199419,"('unsympathetic', 'sympathetic')",0.40587163,0.6723686,-0.25102943,-0.19515394,0.1623475,0.3323855,0.170038
11,0.6592292,0.7204429,"('unhelpful', 'helpful')",1.6466491,1.7141513,1.6896106,1.697338,1.3318297,1.3773108,0.0454811
12,0.40520996,0.57141405,"('unsupportive', 'supportive')",0.16830257,0.33180046,-2.3445096,-2.3156686,-0.5903323,-0.470818,0.1195143
13,0.5573895,0.5270763,"('impolite', 'polite')",0.8312755,0.90342873,-0.6001707,-0.583822,0.2628314,0.2822277,0.0193963
14,0.6526917,0.6694656,"('antisocial', 'social')",2.0437746,2.1565905,-0.27537304,-0.28074443,0.8070312,0.8484372,0.041406
15,-0.3755669,-0.47724023,"('boring', 'funny')",0.14384598,0.09754503,0.095608756,0.04431346,-0.0453707,-0.1117939,-0.0664232
16,-0.5363355,-0.5146891,"('unpopular', 'popular')",-0.1386702,-0.18649083,0.7976891,0.7982479,0.0408944,0.032356,-0.0085384
17,-0.093491316,-0.04562694,"('nasty', 'nice')",-0.63814247,-0.6863407,-0.5847171,-0.58540374,-0.4387836,-0.4391238,-0.0003402
18,-0.8153784,-0.803163,"('disagreeable', 'welcoming')",-1.1326551,-1.0938789,-0.37913677,-0.46317792,-0.7757235,-0.7867399,-0.0110164
19,-0.17216158,-0.17341095,"('inhospitable', 'hospitable')",-0.39573625,-0.4827391,-0.61700815,-0.651391,-0.3949687,-0.435847,-0.0408783
20,0.22505954,0.2825867,"('rough', 'thoughtful')",0.4826479,0.5547596,0.862545,0.9104833,0.5234175,0.5826099,0.0591924
21,1.2916026,1.3779967,"('immoral', 'moral')",1.3741885,1.6489643,-0.76437676,-0.6460395,0.6338048,0.7936405,0.1598357
22,0.78610444,0.80723345,"('untrustworthy', 'trustworthy')",1.2125932,1.289974,-0.9969289,-1.0059571,0.3339229,0.3637501,0.0298272
23,0.23421684,0.25296572,"('insincere', 'sincere')",1.6169448,1.6891572,5.8199325,5.656101,2.5570313,2.5327414,-0.0242899
24,0.22999245,0.20442447,"('dishonest', 'honest')",0.7400933,0.8321279,0.92929834,0.8487519,0.633128,0.6284348,-0.0046932
25,-0.28816983,-0.34753305,"('egoistic', 'altruistic')",-0.73344624,-0.8454066,1.815975,1.6870477,0.2647863,0.1647027,-0.1000836
26,0.09832958,-0.06700882,"('hardhearted', 'benevolent')",1.1412399,1.0823064,1.6364467,1.5282224,0.958672,0.84784,-0.110832
27,-1.2881893,-1.1302333,"('hardhearted', 'softhearted')",-0.60078365,-0.5497101,1.1757839,1.1127754,-0.2377297,-0.189056,0.0486737
28,-0.4732428,-0.59648776,"('disloyal', 'loyal')",-0.3145867,-0.35985395,1.048143,0.8676445,0.0867712,-0.0295658,-0.116337
29,-0.35169268,-0.3950942,"('unfair', 'fair')",-0.60733205,-0.7116473,-0.79505455,-1.0232816,-0.5846931,-0.7100077,-0.1253146
30,0.3501299,0.31503454,"('intolerant', 'tolerant')",1.570039,1.6300446,1.0696069,1.0615047,0.9965919,1.0021946,0.0056027
31,-2.0038211,-2.0857253,"('evil', 'good')",-1.3164722,-1.523876,-1.3479464,-1.5895896,-1.5560799,-1.7330637,-0.1769838
32,0.23177525,0.22888508,"('unkind', 'kind')",1.7938263,1.8119327,1.4028878,1.3419482,1.1428298,1.1275886,-0.0152412
33,0.43160337,0.3625141,"('wrong', 'right')",-0.6675363,-0.69874686,-0.7893395,-0.8799594,-0.3417575,-0.4053974,-0.0636399
34,-0.096390665,-0.042053428,"('mean', 'honorable')",1.1152653,1.226129,6.1201777,6.1782093,2.3796841,2.4540949,0.0744108
35,-0.5222545,-0.6869582,"('corrupt', 'incorrupt')",-1.248775,-1.5425508,-0.28017947,-0.47911033,-0.6837363,-0.902873,-0.2191367
36,-1.5085949,-1.7154753,"('hostile', 'amicable')",-1.2984256,-1.6068537,0.1802589,-0.07778511,-0.8755871,-1.1333714,-0.2577843
37,0.40089676,0.49283394,"('fake', 'genuine')",-0.58387315,-0.43384275,0.14583257,0.16723274,-0.0123813,0.075408,0.0877893
38,-0.18778647,-0.237865,"('untruthful', 'truthful')",0.070727974,0.021477949,-0.290374,-0.3643109,-0.1358108,-0.193566,-0.0577552
39,0.9530064,0.89841735,"('exploitative', 'cooperative')",2.0592825,2.110686,0.24124338,0.2120804,1.0845108,1.0737279,-0.0107829
40,-0.6292991,-0.63902974,"('stingy', 'generous')",-0.8445141,-0.7779402,-1.7045419,-1.7067719,-1.0594517,-1.0412473,0.0182044
41,-0.67101824,-0.75244,"('unforgiving', 'forgiving')",0.7983988,0.80073065,-0.19965914,-0.28087705,-0.0240929,-0.0775288,-0.0534359
42,0.3380292,0.54798436,"('unreliable', 'reliable')",-0.37196597,-0.11998524,-3.059929,-2.9262993,-1.0312885,-0.8327667,0.1985218
43,0.73812646,0.9127238,"('irresponsible', 'responsible')",0.77648634,1.043779,0.4621786,0.47750324,0.6589305,0.8113353,0.1524048
44,0.042769592,0.057739437,"('prejudiced', 'unprejudiced')",-0.8249294,-0.823643,-1.1191561,-1.1161325,-0.633772,-0.6273454,0.0064266
45,0.11220974,0.19971263,"('incompetent', 'competent')",0.7593749,0.90516186,-0.34302947,-0.3762323,0.1761851,0.2428807,0.0666956
46,1.7513242,1.932831,"('uncompetitive', 'competitive')",0.25434273,0.57060426,-0.36317506,-0.18003286,0.5474973,0.7744675,0.2269702
47,0.73704344,0.860637,"('stupid', 'smart')",1.7029684,1.8050246,5.7213936,5.708037,2.7204685,2.7912327,0.0707642
48,-1.0164971,-1.1407821,"('unintelligent', 'intelligent')",0.44185483,0.50451165,0.56284165,0.5739671,-0.0039335,-0.0207678,-0.0168343
49,-0.30985814,-0.19882074,"('unable', 'able')",-0.6603189,-0.59808755,-0.13816038,-0.017961219,-0.3694458,-0.2716232,0.0978226
50,0.56755996,0.69404805,"('clumsy', 'skillful')",0.6380889,0.66840386,0.2848037,0.30930075,0.4968175,0.5572509,0.0604334
51,-0.5833361,-0.6865818,"('uneducated', 'educated')",0.5215265,0.505321,0.46922088,0.4452314,0.1358038,0.0879902,-0.0478136
52,-0.050582614,-0.26341984,"('irrational', 'rational')",-0.59695876,-0.8967656,-0.10270076,-0.35408777,-0.2500807,-0.5047577,-0.254677
53,-0.0031804186,0.011682888,"('uncreative', 'creative')",0.21459088,0.16693968,1.1384538,1.0968609,0.4499547,0.4251612,-0.0247935
54,-0.22803171,-0.3413831,"('incapable', 'capable')",0.4537977,0.34982657,1.1792642,1.1017362,0.4683434,0.3700599,-0.0982835
55,0.4791386,0.5832584,"('incompetent', 'clever')",1.1364808,1.3854997,0.11143361,0.20955916,0.5756843,0.7261058,0.1504215
56,1.5556988,1.6473145,"('impractical', 'practical')",1.6976851,1.8204914,-0.15189049,-0.10156851,1.0338311,1.1220791,0.088248
57,-0.13368818,-0.05985012,"('unimaginative', 'imaginative')",-0.15428025,-0.01969292,-2.6353793,-2.5713096,-0.9744492,-0.8836176,0.0908316
58,0.93524176,0.9707211,"('undiscriminating', 'discriminating')",0.20507233,0.302373,0.030312173,0.0025000046,0.3902088,0.4251981,0.0349893
59,0.32417446,0.22150522,"('foolish', 'wise')",0.41641888,0.24552397,0.17822406,0.010840915,0.3062725,0.15929,-0.1469825
60,1.5543019,1.7124066,"('inefficient', 'efficient')",2.0876184,2.3339903,0.36648095,0.5972536,1.3361336,1.5478837,0.2117501
61,1.1022199,1.0128262,"('illogical', 'logical')",1.2196808,1.1287643,0.14965701,0.01218367,0.8238526,0.7179248,-0.1059278
62,0.20577739,0.34819815,"('incompetent', 'brilliant')",0.94358844,1.2127731,0.37046403,0.5500549,0.5066099,0.7036754,0.1970655
63,0.3148766,0.3556714,"('unperceptive', 'insightful')",1.0332758,1.1580766,0.79979706,0.92270684,0.7159832,0.8121516,0.0961684
64,0.74148613,0.6588006,"('shy', 'confident')",-0.57087576,-0.5366972,-6.755028,-6.676419,-2.1948058,-2.1847719,0.0100339
65,0.29697937,0.2754725,"('insecure', 'secure')",1.5388689,1.6369851,-0.40922904,-0.38281882,0.4755398,0.5098796,0.0343398
