,waveform_male,waveform_female,tuple,average_male,average_female,female-male
0,0.089006454,-0.09628533,"('unsociable', 'sociable')",0.0890065,-0.0962853,-0.1852918
1,-0.102004156,-0.31337488,"('unfriendly', 'friendly')",-0.1020042,-0.3133749,-0.2113707
2,-0.24546918,-0.22022358,"('unlikable', 'likable')",-0.2454692,-0.2202236,0.0252456
3,-0.12901008,0.047605738,"('repellent', 'pleasant')",-0.1290101,0.0476057,0.1766158
4,-3.8429952,-4.098628,"('disliked', 'liked')",-3.8429952,-4.098628,-0.2556328
5,-1.3386878,-1.3244517,"('distant', 'outgoing')",-1.3386878,-1.3244517,0.0142361
6,-1.645628,-1.6238261,"('distant', 'open')",-1.645628,-1.6238261,0.0218019
7,0.47893274,0.6266206,"('insensitive', 'sensitive')",0.4789327,0.6266206,0.1476879
8,-0.5451668,-0.64816964,"('unaffectionate', 'affectionate')",-0.5451668,-0.6481696,-0.1030028
9,0.08478875,0.13822283,"('unaffectionate', 'caring')",0.0847887,0.1382228,0.0534341
10,-0.017936692,0.05105967,"('unsympathetic', 'sympathetic')",-0.0179367,0.0510597,0.0689964
11,1.2397914,1.3499285,"('unhelpful', 'helpful')",1.2397914,1.3499285,0.1101371
12,-1.0672222,-0.9401288,"('unsupportive', 'supportive')",-1.0672222,-0.9401288,0.1270934
13,0.62641174,0.36020094,"('impolite', 'polite')",0.6264117,0.3602009,-0.2662108
14,0.47865784,0.48396167,"('antisocial', 'social')",0.4786578,0.4839617,0.0053039
15,0.6744153,0.4178482,"('boring', 'funny')",0.6744153,0.4178482,-0.2565671
16,-0.3978391,-0.43695912,"('unpopular', 'popular')",-0.3978391,-0.4369591,-0.03912
17,-0.06437484,-0.11921128,"('nasty', 'nice')",-0.0643748,-0.1192113,-0.0548365
18,-0.29473552,-0.42081907,"('disagreeable', 'welcoming')",-0.2947355,-0.4208191,-0.1260836
19,-1.5552882,-1.5692052,"('inhospitable', 'hospitable')",-1.5552882,-1.5692052,-0.013917
20,0.58324224,0.6519823,"('rough', 'thoughtful')",0.5832422,0.6519823,0.0687401
21,0.5074285,0.44037902,"('immoral', 'moral')",0.5074285,0.440379,-0.0670495
22,-0.19652343,-0.21712199,"('untrustworthy', 'trustworthy')",-0.1965234,-0.217122,-0.0205986
23,3.4729488,3.6244123,"('insincere', 'sincere')",3.4729488,3.6244123,0.1514635
24,0.059784815,-0.024907228,"('dishonest', 'honest')",0.0597848,-0.0249072,-0.084692
25,0.066918634,-0.02616255,"('egoistic', 'altruistic')",0.0669186,-0.0261625,-0.0930811
26,0.23468429,-0.05522219,"('hardhearted', 'benevolent')",0.2346843,-0.0552222,-0.2899065
27,0.14888601,0.18479599,"('hardhearted', 'softhearted')",0.148886,0.184796,0.03591
28,0.84864837,0.72522306,"('disloyal', 'loyal')",0.8486484,0.7252231,-0.1234253
29,-0.39636004,-0.33145717,"('unfair', 'fair')",-0.39636,-0.3314572,0.0649028
30,1.0230644,0.8197505,"('intolerant', 'tolerant')",1.0230644,0.8197505,-0.2033139
31,-1.5914862,-1.6486752,"('evil', 'good')",-1.5914862,-1.6486752,-0.057189
32,0.35378048,0.17488773,"('unkind', 'kind')",0.3537805,0.1748877,-0.1788928
33,-0.33859077,-0.40945816,"('wrong', 'right')",-0.3385908,-0.4094582,-0.0708674
34,1.918519,2.102614,"('mean', 'honorable')",1.918519,2.1026139,0.1840949
35,-0.7293861,-0.8688348,"('corrupt', 'incorrupt')",-0.7293861,-0.8688348,-0.1394487
36,-1.0049816,-1.1996278,"('hostile', 'amicable')",-1.0049816,-1.1996278,-0.1946462
37,-0.12315406,-0.15403187,"('fake', 'genuine')",-0.1231541,-0.1540319,-0.0308778
38,-0.13053294,-0.28111324,"('untruthful', 'truthful')",-0.1305329,-0.2811132,-0.1505803
39,0.36471093,0.3255113,"('exploitative', 'cooperative')",0.3647109,0.3255113,-0.0391996
40,-1.2625932,-1.3763961,"('stingy', 'generous')",-1.2625932,-1.3763961,-0.1138029
41,-0.19443265,-0.2905167,"('unforgiving', 'forgiving')",-0.1944326,-0.2905167,-0.0960841
42,-1.5683197,-1.5414677,"('unreliable', 'reliable')",-1.5683197,-1.5414677,0.026852
43,0.051117044,0.0079880655,"('irresponsible', 'responsible')",0.051117,0.0079881,-0.0431289
44,-1.1770728,-1.22455,"('prejudiced', 'unprejudiced')",-1.1770728,-1.22455,-0.0474772
45,0.012596417,0.15866047,"('incompetent', 'competent')",0.0125964,0.1586605,0.1460641
46,-0.077747725,0.008200508,"('uncompetitive', 'competitive')",-0.0777477,0.0082005,0.0859482
47,2.4826336,2.6250458,"('stupid', 'smart')",2.4826336,2.6250458,0.1424122
48,1.5238874,1.6886642,"('unintelligent', 'intelligent')",1.5238874,1.6886642,0.1647768
49,0.16719727,0.39527628,"('unable', 'able')",0.1671973,0.3952763,0.228079
50,-0.31188256,-0.27215403,"('clumsy', 'skillful')",-0.3118826,-0.272154,0.0397286
51,0.1366953,0.096069366,"('uneducated', 'educated')",0.1366953,0.0960694,-0.0406259
52,-0.7027979,-0.9202353,"('irrational', 'rational')",-0.7027979,-0.9202353,-0.2174374
53,-0.4706834,-0.6123486,"('uncreative', 'creative')",-0.4706834,-0.6123486,-0.1416652
54,-0.4407524,-0.38983497,"('incapable', 'capable')",-0.4407524,-0.389835,0.0509174
55,0.6652916,0.7691553,"('incompetent', 'clever')",0.6652916,0.7691553,0.1038637
56,1.1959562,1.1401567,"('impractical', 'practical')",1.1959562,1.1401567,-0.0557995
57,-1.6801084,-1.829378,"('unimaginative', 'imaginative')",-1.6801084,-1.829378,-0.1492696
58,0.31298584,0.20510533,"('undiscriminating', 'discriminating')",0.3129858,0.2051053,-0.1078805
59,-0.63206273,-0.6093642,"('foolish', 'wise')",-0.6320627,-0.6093642,0.0226985
60,1.3806328,1.4192401,"('inefficient', 'efficient')",1.3806328,1.4192401,0.0386073
61,0.72918296,0.65812445,"('illogical', 'logical')",0.729183,0.6581244,-0.0710586
62,1.125151,1.4425123,"('incompetent', 'brilliant')",1.125151,1.4425123,0.3173613
63,0.33275753,0.445377,"('unperceptive', 'insightful')",0.3327575,0.445377,0.1126195
