,embarq_male,embarq_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.8878846,-1.1142217,"('unsociable', 'sociable')",-0.22063103,-0.35109818,-0.5542578,-0.7326599,-0.1784021
1,-1.4407774,-1.6764742,"('unfriendly', 'friendly')",1.5041192,1.3393013,0.0316709,-0.1685864,-0.2002573
2,0.9875391,0.89667934,"('unlikable', 'likable')",0.6974119,0.6151408,0.8424755,0.75591,-0.0865655
3,-0.42721966,-0.31752235,"('repellent', 'pleasant')",0.8669009,0.9658286,0.2198406,0.3241531,0.1043125
4,-0.28122836,-0.27385965,"('disliked', 'liked')",-6.635148,-6.645916,-3.4581883,-3.4598877,-0.0016994
5,-0.5146655,-0.57756734,"('distant', 'outgoing')",-0.3455546,-0.27858117,-0.43011,-0.4280742,0.0020358
6,-0.6515924,-0.71722275,"('distant', 'open')",-0.30020782,-0.23635639,-0.4759001,-0.4767896,-0.0008895
7,-0.73120505,-0.64504987,"('insensitive', 'sensitive')",0.23001231,0.3618197,-0.2505964,-0.1416151,0.1089813
8,-0.7639682,-0.9304628,"('unaffectionate', 'affectionate')",0.8567502,0.73036486,0.046391,-0.100049,-0.14644
9,-0.74963105,-0.89537334,"('unaffectionate', 'caring')",1.2100207,1.2634389,0.2301948,0.1840328,-0.046162
10,-1.3041875,-1.4430188,"('unsympathetic', 'sympathetic')",-0.87635046,-0.9035545,-1.090269,-1.1732867,-0.0830177
11,-0.58451706,-0.6362866,"('unhelpful', 'helpful')",1.2579416,1.4445801,0.3367123,0.4041467,0.0674344
12,-0.569679,-0.5501859,"('unsupportive', 'supportive')",-2.2722356,-2.1590488,-1.4209573,-1.3546174,0.0663399
13,-0.58290285,-0.75894254,"('impolite', 'polite')",-1.1179482,-1.0928321,-0.8504255,-0.9258873,-0.0754618
14,0.15533498,0.17473418,"('antisocial', 'social')",0.19480045,0.13169028,0.1750677,0.1532122,-0.0218555
15,0.26837012,0.083557084,"('boring', 'funny')",0.26094115,0.22398254,0.2646556,0.1537698,-0.1108858
16,-0.22481638,-0.25174662,"('unpopular', 'popular')",0.5398849,0.48927185,0.1575343,0.1187626,-0.0387717
17,-0.21717586,-0.16939878,"('nasty', 'nice')",-0.31168738,-0.30133352,-0.2644316,-0.2353662,0.0290654
18,-0.24291745,-0.2583933,"('disagreeable', 'welcoming')",-0.44003993,-0.4431076,-0.3414787,-0.3507504,-0.0092717
19,-1.4779782,-1.5897593,"('inhospitable', 'hospitable')",-0.43794304,-0.4514934,-0.9579606,-1.0206264,-0.0626658
20,0.19757098,0.17462239,"('rough', 'thoughtful')",0.72271645,0.66909117,0.4601437,0.4218568,-0.0382869
21,-0.24237102,-0.33178437,"('immoral', 'moral')",-0.80874544,-0.7780966,-0.5255582,-0.5549405,-0.0293823
22,-0.21525118,-0.22092324,"('untrustworthy', 'trustworthy')",-0.8086684,-0.7659091,-0.5119598,-0.4934162,0.0185436
23,-0.95265836,-1.0314202,"('insincere', 'sincere')",5.8596277,5.9679203,2.4534848,2.46825,0.0147652
24,-0.43804342,-0.4937853,"('dishonest', 'honest')",0.44012675,0.54450357,0.0010417,0.0253591,0.0243174
25,0.4993846,0.53079563,"('egoistic', 'altruistic')",1.6083378,1.5259556,1.0538611,1.0283756,-0.0254855
26,0.012545767,-0.22088742,"('hardhearted', 'benevolent')",1.8670235,1.525618,0.9397846,0.6523653,-0.2874193
27,-0.5722532,-0.56207156,"('hardhearted', 'softhearted')",1.1974798,1.1212289,0.3126133,0.2795787,-0.0330346
28,-0.8977479,-0.98058665,"('disloyal', 'loyal')",0.97929925,0.8704924,0.0407757,-0.0550471,-0.0958228
29,-0.23916961,-0.23649527,"('unfair', 'fair')",-0.24243021,-0.44688186,-0.2407999,-0.3416886,-0.1008887
30,0.75417554,0.6253425,"('intolerant', 'tolerant')",0.8150813,0.82034487,0.7846284,0.7228436,-0.0617848
31,-0.69979703,-0.7196735,"('evil', 'good')",-0.50240165,-0.6999762,-0.6010994,-0.7098249,-0.1087255
32,-0.5726332,-0.7756731,"('unkind', 'kind')",0.87217903,0.5958099,0.1497729,-0.0899316,-0.2397045
33,0.18026541,0.090877205,"('wrong', 'right')",-0.34044245,-0.3550897,-0.0800885,-0.1321062,-0.0520177
34,0.025036275,0.061180435,"('mean', 'honorable')",5.464268,5.7207294,2.7446523,2.890955,0.1463027
35,0.2628895,0.22149205,"('corrupt', 'incorrupt')",-0.148733,-0.26170638,0.0570782,-0.0201072,-0.0771854
36,-0.36911002,-0.5300499,"('hostile', 'amicable')",0.019976515,-0.20156287,-0.1745667,-0.3658064,-0.1912397
37,-0.57467526,-0.6414927,"('fake', 'genuine')",-0.016655788,0.024385832,-0.2956655,-0.3085535,-0.012888
38,-0.7634829,-0.8232879,"('untruthful', 'truthful')",-0.1860441,0.00037389062,-0.4747635,-0.411457,0.0633065
39,0.5968615,0.5266734,"('exploitative', 'cooperative')",0.065962076,0.06921839,0.3314118,0.2979459,-0.0334659
40,0.11746556,0.21136987,"('stingy', 'generous')",-1.587477,-1.5743277,-0.7350057,-0.6814789,0.0535268
41,-0.32254136,-0.42827043,"('unforgiving', 'forgiving')",-0.14102796,-0.2935857,-0.2317847,-0.3609281,-0.1291434
42,-0.19926146,-0.16998538,"('unreliable', 'reliable')",-3.796757,-3.7167332,-1.9980092,-1.9433593,0.0546499
43,-0.731312,-0.8443905,"('irresponsible', 'responsible')",-0.063228294,-0.10820648,-0.3972701,-0.4762985,-0.0790284
44,0.5990802,0.5286945,"('prejudiced', 'unprejudiced')",-1.5820553,-1.6959093,-0.4914876,-0.5836074,-0.0921198
45,-0.57315946,-0.6171487,"('incompetent', 'competent')",-0.13863067,-0.20257634,-0.3558951,-0.4098625,-0.0539674
46,-0.5519191,-0.6110142,"('uncompetitive', 'competitive')",-1.3226553,-1.3119683,-0.9372872,-0.9614912,-0.024204
