,repository_male,repository_female,tuple,average_male,average_female,female-male
0,0.67224216,0.47597823,"('unsociable', 'sociable')",0.6722422,0.4759782,-0.196264
1,1.936507,1.8207295,"('unfriendly', 'friendly')",1.936507,1.8207295,-0.1157775
2,0.27084544,0.33633447,"('unlikable', 'likable')",0.2708454,0.3363345,0.0654891
3,1.1589283,1.2383482,"('repellent', 'pleasant')",1.1589283,1.2383482,0.0794199
4,-7.73493,-7.824238,"('disliked', 'liked')",-7.73493,-7.8242378,-0.0893078
5,-0.5772089,-0.49163908,"('distant', 'outgoing')",-0.5772089,-0.4916391,0.0855698
6,-0.19287628,-0.089220494,"('distant', 'open')",-0.1928763,-0.0892205,0.1036558
7,2.0610604,2.0942047,"('insensitive', 'sensitive')",2.0610604,2.0942047,0.0331443
8,1.1094905,1.0717013,"('unaffectionate', 'affectionate')",1.1094905,1.0717013,-0.0377892
9,2.0833628,2.1239204,"('unaffectionate', 'caring')",2.0833628,2.1239204,0.0405576
10,1.1080759,1.149774,"('unsympathetic', 'sympathetic')",1.1080759,1.149774,0.0416981
11,2.1829193,2.2087214,"('unhelpful', 'helpful')",2.1829193,2.2087214,0.0258021
12,-0.99357146,-0.94721603,"('unsupportive', 'supportive')",-0.9935715,-0.947216,0.0463555
13,0.09678934,-0.11413187,"('impolite', 'polite')",0.0967893,-0.1141319,-0.2109212
14,0.28439325,0.14203407,"('antisocial', 'social')",0.2843933,0.1420341,-0.1423592
15,0.0769162,-0.07280097,"('boring', 'funny')",0.0769162,-0.072801,-0.1497172
16,-0.7498244,-0.69025934,"('unpopular', 'popular')",-0.7498244,-0.6902593,0.0595651
17,-0.12078129,-0.045894664,"('nasty', 'nice')",-0.1207813,-0.0458947,0.0748866
18,-0.22146492,-0.16389069,"('disagreeable', 'welcoming')",-0.2214649,-0.1638907,0.0575742
19,-0.50192773,-0.31740302,"('inhospitable', 'hospitable')",-0.5019277,-0.317403,0.1845247
20,0.86165464,0.77197045,"('rough', 'thoughtful')",0.8616546,0.7719705,-0.0896841
21,0.13431159,0.23943259,"('immoral', 'moral')",0.1343116,0.2394326,0.105121
22,-0.16402343,-0.06387018,"('untrustworthy', 'trustworthy')",-0.1640234,-0.0638702,0.1001532
23,7.5947995,7.642631,"('insincere', 'sincere')",7.5947995,7.6426311,0.0478316
24,2.073719,2.1652582,"('dishonest', 'honest')",2.073719,2.1652582,0.0915392
25,1.0138869,0.88812184,"('egoistic', 'altruistic')",1.0138869,0.8881218,-0.1257651
26,0.9008704,0.65486383,"('hardhearted', 'benevolent')",0.9008704,0.6548638,-0.2460066
27,2.0860715,1.9014593,"('hardhearted', 'softhearted')",2.0860715,1.9014593,-0.1846122
28,1.46003,1.3771224,"('disloyal', 'loyal')",1.46003,1.3771224,-0.0829076
29,-0.52106154,-0.5875232,"('unfair', 'fair')",-0.5210615,-0.5875232,-0.0664617
30,1.6891625,1.6745428,"('intolerant', 'tolerant')",1.6891625,1.6745428,-0.0146197
31,-1.2531065,-1.2360814,"('evil', 'good')",-1.2531065,-1.2360814,0.0170251
32,1.3013325,1.0851026,"('unkind', 'kind')",1.3013325,1.0851026,-0.2162299
33,-0.1750224,-0.16982862,"('wrong', 'right')",-0.1750224,-0.1698286,0.0051938
34,5.2391205,5.4752316,"('mean', 'honorable')",5.2391205,5.4752316,0.2361111
35,-1.2954729,-1.2818329,"('corrupt', 'incorrupt')",-1.2954729,-1.2818329,0.01364
36,-1.1254432,-1.0284305,"('hostile', 'amicable')",-1.1254432,-1.0284305,0.0970127
37,1.1377505,1.0771335,"('fake', 'genuine')",1.1377505,1.0771335,-0.060617
38,0.625502,0.6335862,"('untruthful', 'truthful')",0.625502,0.6335862,0.0080842
39,0.7083592,0.76196384,"('exploitative', 'cooperative')",0.7083592,0.7619638,0.0536046
40,-1.1243701,-1.3711319,"('stingy', 'generous')",-1.1243701,-1.3711319,-0.2467618
41,0.66664463,0.45678344,"('unforgiving', 'forgiving')",0.6666446,0.4567834,-0.2098612
42,-2.8147533,-2.7565129,"('unreliable', 'reliable')",-2.8147533,-2.7565129,0.0582404
43,1.3788486,1.3199227,"('irresponsible', 'responsible')",1.3788486,1.3199227,-0.0589259
44,-2.073195,-2.130722,"('prejudiced', 'unprejudiced')",-2.073195,-2.130722,-0.057527
45,0.6295035,0.6226729,"('incompetent', 'competent')",0.6295035,0.6226729,-0.0068306
46,-0.37774435,-0.31637338,"('uncompetitive', 'competitive')",-0.3777443,-0.3163734,0.0613709
47,5.066141,5.1701264,"('stupid', 'smart')",5.0661411,5.1701264,0.1039853
48,0.9886172,0.9983317,"('unintelligent', 'intelligent')",0.9886172,0.9983317,0.0097145
49,0.2331293,0.34762305,"('unable', 'able')",0.2331293,0.3476231,0.1144938
50,-0.4416258,-0.40429035,"('clumsy', 'skillful')",-0.4416258,-0.4042903,0.0373355
51,0.6220254,0.58363044,"('uneducated', 'educated')",0.6220254,0.5836304,-0.038395
52,0.06849842,0.081635624,"('irrational', 'rational')",0.0684984,0.0816356,0.0131372
53,0.14202747,0.015360922,"('uncreative', 'creative')",0.1420275,0.0153609,-0.1266666
54,1.1865158,1.4609495,"('incapable', 'capable')",1.1865158,1.4609495,0.2744337
55,1.1956166,1.1471797,"('incompetent', 'clever')",1.1956166,1.1471797,-0.0484369
