,spray_male,spray_female,tuple,average_male,average_female,female-male
0,0.15140775,0.076849446,"('unsociable', 'sociable')",0.1514077,0.0768494,-0.0745583
1,1.407865,1.3812759,"('unfriendly', 'friendly')",1.407865,1.3812759,-0.0265891
2,0.63396144,0.77432525,"('unlikable', 'likable')",0.6339614,0.7743253,0.1403639
3,0.9128546,1.1021137,"('repellent', 'pleasant')",0.9128546,1.1021137,0.1892591
4,-7.4524217,-7.2156014,"('disliked', 'liked')",-7.4524217,-7.2156014,0.2368203
5,-0.30910093,-0.036482506,"('distant', 'outgoing')",-0.3091009,-0.0364825,0.2726184
6,0.026679203,0.26311818,"('distant', 'open')",0.0266792,0.2631182,0.236439
7,0.66306496,0.88739187,"('insensitive', 'sensitive')",0.663065,0.8873919,0.2243269
8,1.1362582,1.05079,"('unaffectionate', 'affectionate')",1.1362582,1.05079,-0.0854682
9,1.6132759,1.688498,"('unaffectionate', 'caring')",1.6132759,1.688498,0.0752221
10,1.3829787,1.5430323,"('unsympathetic', 'sympathetic')",1.3829787,1.5430323,0.1600536
11,2.2186863,2.3271892,"('unhelpful', 'helpful')",2.2186863,2.3271892,0.1085029
12,-1.4536043,-1.3438134,"('unsupportive', 'supportive')",-1.4536043,-1.3438134,0.1097909
13,0.39922184,0.31088418,"('impolite', 'polite')",0.3992218,0.3108842,-0.0883376
14,-0.24196531,-0.32609236,"('antisocial', 'social')",-0.2419653,-0.3260924,-0.0841271
15,0.34141973,0.35147497,"('boring', 'funny')",0.3414197,0.351475,0.0100553
16,-0.39353052,-0.28051397,"('unpopular', 'popular')",-0.3935305,-0.280514,0.1130165
17,-0.12921317,-0.11768479,"('nasty', 'nice')",-0.1292132,-0.1176848,0.0115284
18,-0.7569516,-0.8406831,"('disagreeable', 'welcoming')",-0.7569516,-0.8406831,-0.0837315
19,-0.6848593,-0.41659147,"('inhospitable', 'hospitable')",-0.6848593,-0.4165915,0.2682678
20,1.1209974,0.91981655,"('rough', 'thoughtful')",1.1209974,0.9198166,-0.2011808
21,0.13760263,0.35459077,"('immoral', 'moral')",0.1376026,0.3545908,0.2169882
22,-0.48375708,-0.37482974,"('untrustworthy', 'trustworthy')",-0.4837571,-0.3748297,0.1089274
23,6.550673,6.6054444,"('insincere', 'sincere')",6.550673,6.6054444,0.0547714
24,1.7625618,1.9171835,"('dishonest', 'honest')",1.7625618,1.9171835,0.1546217
25,0.476297,0.3079217,"('egoistic', 'altruistic')",0.476297,0.3079217,-0.1683753
26,0.38852844,0.054944176,"('hardhearted', 'benevolent')",0.3885284,0.0549442,-0.3335842
27,1.6877667,1.5187657,"('hardhearted', 'softhearted')",1.6877667,1.5187657,-0.169001
28,1.2624224,1.2537616,"('disloyal', 'loyal')",1.2624224,1.2537616,-0.0086608
29,-0.47777557,-0.5644988,"('unfair', 'fair')",-0.4777756,-0.5644988,-0.0867232
30,0.9216214,0.91003245,"('intolerant', 'tolerant')",0.9216214,0.9100325,-0.0115889
31,-1.3317046,-1.2964531,"('evil', 'good')",-1.3317046,-1.2964531,0.0352515
32,1.3619672,1.3118796,"('unkind', 'kind')",1.3619672,1.3118796,-0.0500876
33,-0.45912024,-0.41734558,"('wrong', 'right')",-0.4591202,-0.4173456,0.0417746
34,4.63214,4.819426,"('mean', 'honorable')",4.6321402,4.8194261,0.1872859
35,-1.1720545,-1.2775456,"('corrupt', 'incorrupt')",-1.1720545,-1.2775456,-0.1054911
36,-0.9442477,-1.1203331,"('hostile', 'amicable')",-0.9442477,-1.1203331,-0.1760854
37,1.212414,1.2553383,"('fake', 'genuine')",1.212414,1.2553383,0.0429243
38,-0.09071331,0.034383155,"('untruthful', 'truthful')",-0.0907133,0.0343832,0.1250965
39,-0.0033450145,-0.062365152,"('exploitative', 'cooperative')",-0.003345,-0.0623652,-0.0590202
40,-1.6183404,-1.6436976,"('stingy', 'generous')",-1.6183404,-1.6436976,-0.0253572
41,0.19221815,0.05775649,"('unforgiving', 'forgiving')",0.1922182,0.0577565,-0.1344617
42,-2.1547418,-1.9128191,"('unreliable', 'reliable')",-2.1547418,-1.9128191,0.2419227
43,1.1807559,1.2518928,"('irresponsible', 'responsible')",1.1807559,1.2518928,0.0711369
44,-1.0845774,-1.2198478,"('prejudiced', 'unprejudiced')",-1.0845774,-1.2198478,-0.1352704
45,0.48925132,0.6550735,"('incompetent', 'competent')",0.4892513,0.6550735,0.1658222
46,-0.48116657,-0.3754721,"('uncompetitive', 'competitive')",-0.4811666,-0.3754721,0.1056945
47,5.382116,5.572559,"('stupid', 'smart')",5.3821158,5.5725589,0.1904431
48,0.8565114,0.77317554,"('unintelligent', 'intelligent')",0.8565114,0.7731755,-0.0833359
49,0.43657497,0.6487861,"('unable', 'able')",0.436575,0.6487861,0.2122111
50,-0.16221778,-0.0073808506,"('clumsy', 'skillful')",-0.1622178,-0.0073809,0.1548369
51,0.64928335,0.7807592,"('uneducated', 'educated')",0.6492833,0.7807592,0.1314759
52,-0.42913043,-0.40133995,"('irrational', 'rational')",-0.4291304,-0.4013399,0.0277905
