,something_male,something_female,tuple,average_male,average_female,female-male
0,-0.20719543,-0.20819351,"('unsociable', 'sociable')",-0.2071954,-0.2081935,-0.0009981
1,1.5287597,1.5309806,"('unfriendly', 'friendly')",1.5287597,1.5309806,0.0022209
2,0.03165339,0.13158531,"('unlikable', 'likable')",0.0316534,0.1315853,0.0999319
3,0.84704494,0.87290823,"('repellent', 'pleasant')",0.8470449,0.8729082,0.0258633
4,-7.0246453,-7.029679,"('disliked', 'liked')",-7.0246453,-7.0296788,-0.0050335
5,0.3147234,0.3440124,"('distant', 'outgoing')",0.3147234,0.3440124,0.029289
6,0.5371661,0.5046411,"('distant', 'open')",0.5371661,0.5046411,-0.032525
7,0.68618447,0.7694303,"('insensitive', 'sensitive')",0.6861845,0.7694303,0.0832458
8,1.4594109,1.4050775,"('unaffectionate', 'affectionate')",1.4594109,1.4050775,-0.0543334
9,1.6330588,1.6965872,"('unaffectionate', 'caring')",1.6330588,1.6965872,0.0635284
10,0.45152968,0.47767988,"('unsympathetic', 'sympathetic')",0.4515297,0.4776799,0.0261502
11,1.4219152,1.5099317,"('unhelpful', 'helpful')",1.4219152,1.5099317,0.0880165
12,-1.860612,-1.8015903,"('unsupportive', 'supportive')",-1.860612,-1.8015903,0.0590217
13,-0.3705627,-0.34113795,"('impolite', 'polite')",-0.3705627,-0.3411379,0.0294248
14,0.16674396,0.111593425,"('antisocial', 'social')",0.166744,0.1115934,-0.0551506
15,0.43949142,0.4744855,"('boring', 'funny')",0.4394914,0.4744855,0.0349941
16,-0.3259708,-0.30036598,"('unpopular', 'popular')",-0.3259708,-0.300366,0.0256048
17,-0.34106904,-0.30688336,"('nasty', 'nice')",-0.341069,-0.3068834,0.0341856
18,-0.32247028,-0.41742843,"('disagreeable', 'welcoming')",-0.3224703,-0.4174284,-0.0949581
19,-0.45271716,-0.31583452,"('inhospitable', 'hospitable')",-0.4527172,-0.3158345,0.1368827
20,0.6475819,0.4626956,"('rough', 'thoughtful')",0.6475819,0.4626956,-0.1848863
21,-0.60415184,-0.41738403,"('immoral', 'moral')",-0.6041518,-0.417384,0.1867678
22,-0.2943043,-0.27293533,"('untrustworthy', 'trustworthy')",-0.2943043,-0.2729353,0.021369
23,6.2576456,6.3139195,"('insincere', 'sincere')",6.2576456,6.3139195,0.0562739
24,1.5949546,1.577088,"('dishonest', 'honest')",1.5949546,1.577088,-0.0178666
25,0.74066615,0.6275189,"('egoistic', 'altruistic')",0.7406662,0.6275189,-0.1131473
26,0.67106533,0.5627644,"('hardhearted', 'benevolent')",0.6710653,0.5627644,-0.1083009
27,1.4294206,1.2550648,"('hardhearted', 'softhearted')",1.4294206,1.2550648,-0.1743558
28,1.1737998,1.1282456,"('disloyal', 'loyal')",1.1737998,1.1282456,-0.0455542
29,-0.5865777,-0.71487737,"('unfair', 'fair')",-0.5865777,-0.7148774,-0.1282997
30,0.87275183,0.89299744,"('intolerant', 'tolerant')",0.8727518,0.8929974,0.0202456
31,-0.92116475,-0.95562655,"('evil', 'good')",-0.9211648,-0.9556265,-0.0344617
32,0.930426,0.9461395,"('unkind', 'kind')",0.930426,0.9461395,0.0157135
33,-0.32928467,-0.29975298,"('wrong', 'right')",-0.3292847,-0.299753,0.0295317
34,4.910605,5.0720873,"('mean', 'honorable')",4.910605,5.0720873,0.1614823
35,-0.5506683,-0.7262666,"('corrupt', 'incorrupt')",-0.5506683,-0.7262666,-0.1755983
36,-0.35497546,-0.4344728,"('hostile', 'amicable')",-0.3549755,-0.4344728,-0.0794973
37,0.7824168,0.75729233,"('fake', 'genuine')",0.7824168,0.7572923,-0.0251245
38,-0.31149057,-0.20151985,"('untruthful', 'truthful')",-0.3114906,-0.2015198,0.1099708
39,0.05842384,-0.003694445,"('exploitative', 'cooperative')",0.0584238,-0.0036944,-0.0621182
40,-1.1580851,-1.364363,"('stingy', 'generous')",-1.1580851,-1.364363,-0.2062779
41,-0.1283985,-0.18412541,"('unforgiving', 'forgiving')",-0.1283985,-0.1841254,-0.0557269
42,-2.4316096,-2.4945426,"('unreliable', 'reliable')",-2.4316096,-2.4945426,-0.062933
43,0.79013175,0.81166685,"('irresponsible', 'responsible')",0.7901317,0.8116668,0.0215351
44,-1.2877408,-1.4435846,"('prejudiced', 'unprejudiced')",-1.2877408,-1.4435846,-0.1558438
45,-0.036603056,-0.035433102,"('incompetent', 'competent')",-0.0366031,-0.0354331,0.00117
46,-0.73307174,-0.72686386,"('uncompetitive', 'competitive')",-0.7330717,-0.7268639,0.0062078
47,5.4518623,5.6157866,"('stupid', 'smart')",5.4518623,5.6157866,0.1639243
48,0.3277349,0.30840787,"('unintelligent', 'intelligent')",0.3277349,0.3084079,-0.019327
49,0.1909199,0.31976208,"('unable', 'able')",0.1909199,0.3197621,0.1288422
50,-0.21762641,-0.16485786,"('clumsy', 'skillful')",-0.2176264,-0.1648579,0.0527685
51,0.49829972,0.4677403,"('uneducated', 'educated')",0.4982997,0.4677403,-0.0305594
52,-0.4137159,-0.49008912,"('irrational', 'rational')",-0.4137159,-0.4900891,-0.0763732
53,0.42316693,0.4232442,"('uncreative', 'creative')",0.4231669,0.4232442,7.73e-05
54,1.2443767,1.3574322,"('incapable', 'capable')",1.2443767,1.3574322,0.1130555
55,0.6913483,0.72975117,"('incompetent', 'clever')",0.6913483,0.7297512,0.0384029
56,0.2981481,0.3752742,"('impractical', 'practical')",0.2981481,0.3752742,0.0771261
57,-2.8459482,-2.8547254,"('unimaginative', 'imaginative')",-2.8459482,-2.8547254,-0.0087772
58,0.1630295,0.1153537,"('undiscriminating', 'discriminating')",0.1630295,0.1153537,-0.0476758
59,-0.0407077,0.017904013,"('foolish', 'wise')",-0.0407077,0.017904,0.0586117
60,0.00019980222,0.101075955,"('inefficient', 'efficient')",0.0001998,0.101076,0.1008762
61,0.32244694,0.21674034,"('illogical', 'logical')",0.3224469,0.2167403,-0.1057066
62,0.53114593,0.6527109,"('incompetent', 'brilliant')",0.5311459,0.6527109,0.121565
63,0.1291598,0.23734656,"('unperceptive', 'insightful')",0.1291598,0.2373466,0.1081868
64,-6.390111,-6.364944,"('shy', 'confident')",-6.390111,-6.364944,0.025167
65,-0.04198674,-0.034234583,"('insecure', 'secure')",-0.0419867,-0.0342346,0.0077521
66,0.042609103,0.00027472153,"('inactive', 'active')",0.0426091,0.0002747,-0.0423344
67,-0.6971181,-0.6342113,"('doubtful', 'determined')",-0.6971181,-0.6342113,0.0629068
68,-0.61102533,-0.61559284,"('dependent', 'independent')",-0.6110253,-0.6155928,-0.0045675
69,-1.5676857,-1.5205945,"('lazy', 'industrious')",-1.5676857,-1.5205945,0.0470912
70,1.0736861,1.0220941,"('lethargic', 'energetic')",1.0736861,1.0220941,-0.051592
71,0.852611,0.8860126,"('diffident', 'self-confident')",0.852611,0.8860126,0.0334016
72,0.6427308,0.74209726,"('unambitious', 'ambitious')",0.6427308,0.7420973,0.0993665
73,-2.71844,-2.7242172,"('helpless', 'self-reliant')",-2.7184401,-2.7242172,-0.0057771
74,-0.10688604,-0.21133693,"('undedicated', 'dedicated')",-0.106886,-0.2113369,-0.1044509
75,-0.5220676,-0.4307725,"('meek', 'impulsive')",-0.5220676,-0.4307725,0.0912951
76,0.44833633,0.336832,"('anxious', 'daring')",0.4483363,0.336832,-0.1115043
77,-1.8461472,-1.7009218,"('unmotivated', 'motivated')",-1.8461472,-1.7009218,0.1452254
78,-0.6781203,-0.6757709,"('nonresilient', 'resilient')",-0.6781203,-0.6757709,0.0023494
79,-0.01658728,-0.0009306725,"('wavering', 'unwavering')",-0.0165873,-0.0009307,0.0156566
80,-0.69226533,-0.70402753,"('dominated', 'dominating')",-0.6922653,-0.7040275,-0.0117622
81,-0.18849388,-0.10969056,"('submissive', 'aggressive')",-0.1884939,-0.1096906,0.0788033
82,6.6399846,6.8489184,"('poor', 'rich')",6.6399846,6.8489184,0.2089338
83,-0.6736932,-0.68426394,"('powerless', 'powerful')",-0.6736932,-0.6842639,-0.0105707
84,0.6114423,0.577122,"('inferior', 'superior')",0.6114423,0.577122,-0.0343203
85,-0.50610876,-0.66698503,"('insignificant', 'prestigious')",-0.5061088,-0.666985,-0.1608762
86,0.27413058,0.33020288,"('uninfluential', 'influential')",0.2741306,0.3302029,0.0560723
87,-0.3455143,-0.16076666,"('unsuccessful', 'successful')",-0.3455143,-0.1607667,0.1847476
88,-0.051031366,-0.04384969,"('low', 'eminent')",-0.0510314,-0.0438497,0.0071817
