,baseboard_male,baseboard_female,tuple,average_male,average_female,female-male
0,0.6028646,0.45075184,"('unsociable', 'sociable')",0.6028646,0.4507518,-0.1521128
1,-0.71623504,-0.8192492,"('unfriendly', 'friendly')",-0.716235,-0.8192492,-0.1030142
2,0.3698962,0.41928357,"('unlikable', 'likable')",0.3698962,0.4192836,0.0493874
3,0.36225542,0.49554652,"('repellent', 'pleasant')",0.3622554,0.4955465,0.1332911
4,-4.6170464,-4.6244226,"('disliked', 'liked')",-4.6170464,-4.6244226,-0.0073762
5,-2.167663,-2.2251878,"('distant', 'outgoing')",-2.1676631,-2.2251878,-0.0575247
6,-2.0523427,-2.0740228,"('distant', 'open')",-2.0523427,-2.0740228,-0.0216801
7,1.3720907,1.4743366,"('insensitive', 'sensitive')",1.3720907,1.4743366,0.1022459
8,-0.9835077,-0.95671445,"('unaffectionate', 'affectionate')",-0.9835077,-0.9567145,0.0267932
9,-0.19574396,-0.16813587,"('unaffectionate', 'caring')",-0.195744,-0.1681359,0.0276081
10,1.1522114,1.0847164,"('unsympathetic', 'sympathetic')",1.1522114,1.0847164,-0.067495
11,1.5883499,1.5887403,"('unhelpful', 'helpful')",1.5883499,1.5887403,0.0003904
12,-0.7237269,-0.66881967,"('unsupportive', 'supportive')",-0.7237269,-0.6688197,0.0549072
13,0.64638764,0.4863856,"('impolite', 'polite')",0.6463876,0.4863856,-0.160002
14,1.4161476,1.3743532,"('antisocial', 'social')",1.4161476,1.3743532,-0.0417944
15,0.18178958,0.09126315,"('boring', 'funny')",0.1817896,0.0912632,-0.0905264
16,-0.92327124,-0.73233855,"('unpopular', 'popular')",-0.9232712,-0.7323385,0.1909327
17,-0.6204825,-0.58378845,"('nasty', 'nice')",-0.6204825,-0.5837885,0.036694
18,-0.8802205,-0.8322064,"('disagreeable', 'welcoming')",-0.8802205,-0.8322064,0.0480141
19,-2.074854,-2.1384387,"('inhospitable', 'hospitable')",-2.0748539,-2.1384387,-0.0635848
20,0.52078027,0.54374385,"('rough', 'thoughtful')",0.5207803,0.5437438,0.0229635
21,1.2223325,1.2765415,"('immoral', 'moral')",1.2223325,1.2765415,0.054209
22,0.8392671,0.8282817,"('untrustworthy', 'trustworthy')",0.8392671,0.8282817,-0.0109854
23,3.9234293,3.9277487,"('insincere', 'sincere')",3.9234293,3.9277487,0.0043194
24,1.2355483,1.0445694,"('dishonest', 'honest')",1.2355483,1.0445694,-0.1909789
25,-0.42171934,-0.38123897,"('egoistic', 'altruistic')",-0.4217193,-0.381239,0.0404803
26,0.31270936,0.18628606,"('hardhearted', 'benevolent')",0.3127094,0.1862861,-0.1264233
27,-0.16075978,-0.28034756,"('hardhearted', 'softhearted')",-0.1607598,-0.2803476,-0.1195878
28,1.023276,0.9939751,"('disloyal', 'loyal')",1.023276,0.9939751,-0.0293009
29,-0.19184545,-0.36119395,"('unfair', 'fair')",-0.1918454,-0.361194,-0.1693486
30,0.7501287,0.6447775,"('intolerant', 'tolerant')",0.7501287,0.6447775,-0.1053512
31,-1.9803553,-2.0205345,"('evil', 'good')",-1.9803553,-2.0205345,-0.0401792
32,1.2851585,1.2102904,"('unkind', 'kind')",1.2851585,1.2102904,-0.0748681
33,-0.36185288,-0.44176498,"('wrong', 'right')",-0.3618529,-0.441765,-0.0799121
34,1.9173937,2.043538,"('mean', 'honorable')",1.9173937,2.0435381,0.1261444
35,-1.3922082,-1.543281,"('corrupt', 'incorrupt')",-1.3922082,-1.543281,-0.1510728
36,-2.1462083,-2.1073463,"('hostile', 'amicable')",-2.1462083,-2.1073463,0.038862
37,0.26762605,0.20695849,"('fake', 'genuine')",0.267626,0.2069585,-0.0606675
38,-0.22574165,-0.2851045,"('untruthful', 'truthful')",-0.2257417,-0.2851045,-0.0593628
39,1.1186188,1.1932786,"('exploitative', 'cooperative')",1.1186188,1.1932786,0.0746598
40,-1.232049,-1.2434825,"('stingy', 'generous')",-1.232049,-1.2434825,-0.0114335
41,0.5557832,0.35135648,"('unforgiving', 'forgiving')",0.5557832,0.3513565,-0.2044267
42,-0.6199973,-0.5045933,"('unreliable', 'reliable')",-0.6199973,-0.5045933,0.115404
43,1.1389432,1.1170723,"('irresponsible', 'responsible')",1.1389432,1.1170723,-0.0218709
44,-0.9902502,-1.0052701,"('prejudiced', 'unprejudiced')",-0.9902502,-1.0052701,-0.0150199
45,0.7912875,0.6737746,"('incompetent', 'competent')",0.7912875,0.6737746,-0.1175129
46,0.3040361,0.34367412,"('uncompetitive', 'competitive')",0.3040361,0.3436741,0.039638
47,3.225317,3.272178,"('stupid', 'smart')",3.225317,3.2721779,0.0468609
48,0.45735508,0.50759673,"('unintelligent', 'intelligent')",0.4573551,0.5075967,0.0502416
49,-0.7743025,-0.57480055,"('unable', 'able')",-0.7743025,-0.5748006,0.1995019
50,-0.14458083,0.051524155,"('clumsy', 'skillful')",-0.1445808,0.0515242,0.196105
51,0.23493442,0.2432582,"('uneducated', 'educated')",0.2349344,0.2432582,0.0083238
52,-1.1521983,-1.252807,"('irrational', 'rational')",-1.1521983,-1.252807,-0.1006087
53,-0.76559675,-0.68393123,"('uncreative', 'creative')",-0.7655967,-0.6839312,0.0816655
54,0.24688274,0.3450631,"('incapable', 'capable')",0.2468827,0.3450631,0.0981804
55,1.4358517,1.5203704,"('incompetent', 'clever')",1.4358517,1.5203704,0.0845187
56,1.8911234,1.7972754,"('impractical', 'practical')",1.8911234,1.7972754,-0.093848
57,-1.5804765,-1.5599211,"('unimaginative', 'imaginative')",-1.5804765,-1.5599211,0.0205554
58,-0.23643842,-0.27506837,"('undiscriminating', 'discriminating')",-0.2364384,-0.2750684,-0.03863
59,-0.611431,-0.5532209,"('foolish', 'wise')",-0.611431,-0.5532209,0.0582101
60,1.6790315,1.689784,"('inefficient', 'efficient')",1.6790315,1.689784,0.0107525
61,0.7672033,0.6139508,"('illogical', 'logical')",0.7672033,0.6139508,-0.1532525
62,1.6327871,1.8203108,"('incompetent', 'brilliant')",1.6327871,1.8203108,0.1875237
63,0.5724996,0.6508311,"('unperceptive', 'insightful')",0.5724996,0.6508311,0.0783315
64,-2.6008453,-2.6476064,"('shy', 'confident')",-2.6008453,-2.6476064,-0.0467611
65,1.5594901,1.595243,"('insecure', 'secure')",1.5594901,1.595243,0.0357529
66,-1.383861,-1.3752884,"('inactive', 'active')",-1.3838609,-1.3752884,0.0085725
67,0.94803643,0.84024775,"('doubtful', 'determined')",0.9480364,0.8402478,-0.1077886
68,-0.7478001,-0.70759356,"('dependent', 'independent')",-0.7478001,-0.7075936,0.0402065
69,-1.6032023,-1.661404,"('lazy', 'industrious')",-1.6032023,-1.661404,-0.0582017
70,1.671016,1.6360354,"('lethargic', 'energetic')",1.671016,1.6360354,-0.0349806
71,0.009549025,0.11862567,"('diffident', 'self-confident')",0.009549,0.1186257,0.1090767
72,0.51797056,0.6867612,"('unambitious', 'ambitious')",0.5179706,0.6867612,0.1687906
73,-1.8216975,-1.7104108,"('helpless', 'self-reliant')",-1.8216975,-1.7104108,0.1112867
74,0.4993557,0.49326417,"('undedicated', 'dedicated')",0.4993557,0.4932642,-0.0060915
75,-1.3034031,-1.2360394,"('meek', 'impulsive')",-1.3034031,-1.2360394,0.0673637
76,0.75294435,0.8369407,"('anxious', 'daring')",0.7529444,0.8369407,0.0839963
77,-0.2566157,-0.14226282,"('unmotivated', 'motivated')",-0.2566157,-0.1422628,0.1143529
78,-0.4075909,-0.24951358,"('nonresilient', 'resilient')",-0.4075909,-0.2495136,0.1580773
79,-1.6339294,-1.5893238,"('wavering', 'unwavering')",-1.6339294,-1.5893238,0.0446056
80,1.4602588,1.4517592,"('dominated', 'dominating')",1.4602588,1.4517592,-0.0084996
81,1.2242444,1.1965071,"('submissive', 'aggressive')",1.2242444,1.1965071,-0.0277373
82,2.8469374,2.9673574,"('poor', 'rich')",2.8469374,2.9673574,0.12042
83,-0.046944212,-0.075934276,"('powerless', 'powerful')",-0.0469442,-0.0759343,-0.0289901
84,0.4924226,0.49493632,"('inferior', 'superior')",0.4924226,0.4949363,0.0025137
85,-2.5045314,-2.4730828,"('insignificant', 'prestigious')",-2.5045314,-2.4730828,0.0314486
86,0.22948335,0.09213807,"('uninfluential', 'influential')",0.2294834,0.0921381,-0.1373453
87,0.12407202,0.2166321,"('unsuccessful', 'successful')",0.124072,0.2166321,0.0925601
88,-0.62878764,-0.6082293,"('low', 'eminent')",-0.6287876,-0.6082293,0.0205583
