,octave_male,octave_female,tuple,average_male,average_female,female-male
0,-0.5166329,-0.7077582,"('unsociable', 'sociable')",-0.5166329,-0.7077582,-0.1911253
1,1.6558586,1.6906523,"('unfriendly', 'friendly')",1.6558586,1.6906523,0.0347937
2,0.44171858,0.6309846,"('unlikable', 'likable')",0.4417186,0.6309846,0.189266
3,0.3222822,0.42895147,"('repellent', 'pleasant')",0.3222822,0.4289515,0.1066693
4,-7.697193,-7.5014057,"('disliked', 'liked')",-7.6971931,-7.5014057,0.1957874
5,0.11807538,0.3803889,"('distant', 'outgoing')",0.1180754,0.3803889,0.2623135
6,0.5229239,0.75297683,"('distant', 'open')",0.5229239,0.7529768,0.2300529
7,0.27534056,0.3050874,"('insensitive', 'sensitive')",0.2753406,0.3050874,0.0297468
8,1.6470963,1.7405684,"('unaffectionate', 'affectionate')",1.6470963,1.7405684,0.0934721
9,1.841785,2.057513,"('unaffectionate', 'caring')",1.841785,2.057513,0.215728
10,0.46466923,0.6031393,"('unsympathetic', 'sympathetic')",0.4646692,0.6031393,0.1384701
11,1.5724198,1.5846946,"('unhelpful', 'helpful')",1.5724198,1.5846946,0.0122748
12,-1.8294451,-1.7742138,"('unsupportive', 'supportive')",-1.8294451,-1.7742138,0.0552313
13,-0.4064552,-0.5394076,"('impolite', 'polite')",-0.4064552,-0.5394076,-0.1329524
14,-0.706144,-0.8926495,"('antisocial', 'social')",-0.706144,-0.8926495,-0.1865055
15,0.40987673,0.3835625,"('boring', 'funny')",0.4098767,0.3835625,-0.0263142
16,-0.4273171,-0.2891622,"('unpopular', 'popular')",-0.4273171,-0.2891622,0.1381549
17,0.10923995,0.15586585,"('nasty', 'nice')",0.10924,0.1558658,0.0466258
18,-0.3684308,-0.5245946,"('disagreeable', 'welcoming')",-0.3684308,-0.5245946,-0.1561638
19,0.08563615,0.34876293,"('inhospitable', 'hospitable')",0.0856361,0.3487629,0.2631268
20,0.94420403,0.7158161,"('rough', 'thoughtful')",0.944204,0.7158161,-0.2283879
21,-0.44490883,-0.31877613,"('immoral', 'moral')",-0.4449088,-0.3187761,0.1261327
22,-0.9981654,-1.0622885,"('untrustworthy', 'trustworthy')",-0.9981654,-1.0622885,-0.0641231
23,6.5124955,6.4237638,"('insincere', 'sincere')",6.5124955,6.4237638,-0.0887317
24,1.6511375,1.6050518,"('dishonest', 'honest')",1.6511375,1.6050518,-0.0460857
25,0.7209716,0.5948223,"('egoistic', 'altruistic')",0.7209716,0.5948223,-0.1261493
26,0.7377841,0.54213643,"('hardhearted', 'benevolent')",0.7377841,0.5421364,-0.1956477
27,2.044333,1.9107016,"('hardhearted', 'softhearted')",2.044333,1.9107016,-0.1336314
28,1.257638,1.2470627,"('disloyal', 'loyal')",1.257638,1.2470627,-0.0105753
29,-0.56185836,-0.72053957,"('unfair', 'fair')",-0.5618584,-0.7205396,-0.1586812
30,0.76492476,0.744912,"('intolerant', 'tolerant')",0.7649248,0.744912,-0.0200128
31,-1.0174397,-0.9564749,"('evil', 'good')",-1.0174397,-0.9564749,0.0609648
32,1.264125,1.1231847,"('unkind', 'kind')",1.264125,1.1231847,-0.1409403
33,-0.16913748,-0.1664002,"('wrong', 'right')",-0.1691375,-0.1664002,0.0027373
34,5.006353,5.1511064,"('mean', 'honorable')",5.0063529,5.1511064,0.1447535
35,-0.22747482,-0.29688838,"('corrupt', 'incorrupt')",-0.2274748,-0.2968884,-0.0694136
36,-0.08203486,-0.017131757,"('hostile', 'amicable')",-0.0820349,-0.0171318,0.0649031
37,1.0114709,1.0569166,"('fake', 'genuine')",1.0114709,1.0569166,0.0454457
38,0.038045004,0.111432135,"('untruthful', 'truthful')",0.038045,0.1114321,0.0733871
39,-0.03666459,-0.15521258,"('exploitative', 'cooperative')",-0.0366646,-0.1552126,-0.118548
40,-1.8217154,-2.0314176,"('stingy', 'generous')",-1.8217154,-2.0314176,-0.2097022
41,0.07867512,0.028542578,"('unforgiving', 'forgiving')",0.0786751,0.0285426,-0.0501325
42,-2.9342365,-2.8110957,"('unreliable', 'reliable')",-2.9342365,-2.8110957,0.1231408
43,0.6803999,0.67990696,"('irresponsible', 'responsible')",0.6803999,0.679907,-0.0004929
44,-1.4283863,-1.4708669,"('prejudiced', 'unprejudiced')",-1.4283863,-1.4708669,-0.0424806
45,-0.44893724,-0.39634734,"('incompetent', 'competent')",-0.4489372,-0.3963473,0.0525899
46,-1.2464553,-1.2526999,"('uncompetitive', 'competitive')",-1.2464553,-1.2526999,-0.0062446
47,5.4851985,5.5669413,"('stupid', 'smart')",5.4851985,5.5669413,0.0817428
48,0.54884005,0.4565,"('unintelligent', 'intelligent')",0.54884,0.4565,-0.09234
49,0.34522542,0.6182432,"('unable', 'able')",0.3452254,0.6182432,0.2730178
50,0.09190777,0.14159979,"('clumsy', 'skillful')",0.0919078,0.1415998,0.049692
51,-0.02193091,-0.07141972,"('uneducated', 'educated')",-0.0219309,-0.0714197,-0.0494888
52,0.13530757,0.19277456,"('irrational', 'rational')",0.1353076,0.1927746,0.057467
53,0.30814523,0.3127105,"('uncreative', 'creative')",0.3081452,0.3127105,0.0045653
54,1.4261439,1.7318968,"('incapable', 'capable')",1.4261439,1.7318968,0.3057529
55,0.17641555,0.0707733,"('incompetent', 'clever')",0.1764155,0.0707733,-0.1056422
56,0.107557505,0.18172456,"('impractical', 'practical')",0.1075575,0.1817246,0.0741671
57,-3.281402,-3.125955,"('unimaginative', 'imaginative')",-3.2814021,-3.1259551,0.155447
58,0.004925046,-0.037513275,"('undiscriminating', 'discriminating')",0.004925,-0.0375133,-0.0424383
59,0.5356097,0.692892,"('foolish', 'wise')",0.5356097,0.692892,0.1572823
60,0.48330465,0.46031052,"('inefficient', 'efficient')",0.4833046,0.4603105,-0.0229941
61,0.39070213,0.11668904,"('illogical', 'logical')",0.3907021,0.116689,-0.2740131
62,0.49910387,0.62562835,"('incompetent', 'brilliant')",0.4991039,0.6256284,0.1265245
63,0.35060638,0.37751865,"('unperceptive', 'insightful')",0.3506064,0.3775187,0.0269123
64,-6.631043,-6.398839,"('shy', 'confident')",-6.631043,-6.398839,0.232204
65,-0.06289128,-0.18253931,"('insecure', 'secure')",-0.0628913,-0.1825393,-0.119648
66,0.0865713,0.14334835,"('inactive', 'active')",0.0865713,0.1433484,0.0567771
67,-0.19346887,-0.19116178,"('doubtful', 'determined')",-0.1934689,-0.1911618,0.0023071
68,-0.49838006,-0.4471284,"('dependent', 'independent')",-0.4983801,-0.4471284,0.0512517
69,-1.4381999,-1.3346455,"('lazy', 'industrious')",-1.4381999,-1.3346455,0.1035544
70,0.37726247,0.4381327,"('lethargic', 'energetic')",0.3772625,0.4381327,0.0608702
71,0.5402327,0.61007255,"('diffident', 'self-confident')",0.5402327,0.6100726,0.0698399
72,0.8366681,0.86621344,"('unambitious', 'ambitious')",0.8366681,0.8662134,0.0295453
73,-3.160114,-3.0113266,"('helpless', 'self-reliant')",-3.160114,-3.0113266,0.1487874
74,-0.06692809,-0.14474937,"('undedicated', 'dedicated')",-0.0669281,-0.1447494,-0.0778213
75,-0.85285556,-0.6002093,"('meek', 'impulsive')",-0.8528556,-0.6002093,0.2526463
76,0.18870576,0.00961141,"('anxious', 'daring')",0.1887058,0.0096114,-0.1790944
77,-1.5270834,-1.362289,"('unmotivated', 'motivated')",-1.5270834,-1.362289,0.1647944
78,-0.6426021,-0.64989424,"('nonresilient', 'resilient')",-0.6426021,-0.6498942,-0.0072921
79,-0.0067376904,0.28117839,"('wavering', 'unwavering')",-0.0067377,0.2811784,0.2879161
80,-0.9468712,-1.0628062,"('dominated', 'dominating')",-0.9468712,-1.0628062,-0.115935
81,-0.66533744,-0.61511534,"('submissive', 'aggressive')",-0.6653374,-0.6151153,0.0502221
82,6.50301,6.744448,"('poor', 'rich')",6.5030098,6.7444482,0.2414384
83,-0.35218936,-0.3528361,"('powerless', 'powerful')",-0.3521894,-0.3528361,-0.0006467
84,0.34420922,0.36025554,"('inferior', 'superior')",0.3442092,0.3602555,0.0160463
85,-0.26601973,-0.28051704,"('insignificant', 'prestigious')",-0.2660197,-0.280517,-0.0144973
86,0.09045346,0.111444965,"('uninfluential', 'influential')",0.0904535,0.111445,0.0209915
87,-0.5069182,-0.34120342,"('unsuccessful', 'successful')",-0.5069182,-0.3412034,0.1657148
88,0.23457634,0.32273677,"('low', 'eminent')",0.2345763,0.3227368,0.0881605
