,american_male,american_female,tuple,express_male,express_female,co_male,co_female,average_male,average_female,female-male
0,-1.0242666,-1.082708,"('unsociable', 'sociable')",0.1811455,0.22943541,-0.5396954,-0.572583,-0.4609389,-0.4752852,-0.0143463
1,0.27966002,0.05761382,"('unfriendly', 'friendly')",0.7194786,0.5580384,2.0203707,1.8755536,1.0065031,0.8304019,-0.1761012
2,0.584855,0.7045483,"('unlikable', 'likable')",0.92228985,1.073685,0.7789699,0.98185045,0.7620382,0.9200279,0.1579897
3,-0.8775242,-0.7208884,"('repellent', 'pleasant')",-1.0767323,-0.9767989,0.5044776,0.6128788,-0.4832596,-0.3616028,0.1216568
4,0.06795621,-0.09213912,"('disliked', 'liked')",0.14671853,0.06661217,-7.1149383,-7.1431003,-2.3000878,-2.3895424,-0.0894546
5,0.22607684,0.16186775,"('distant', 'outgoing')",0.37644565,0.29583067,0.2107415,0.18582994,0.271088,0.2145094,-0.0565786
6,0.16108918,0.11008462,"('distant', 'open')",0.22941017,0.11717522,0.49100536,0.46552634,0.2938349,0.2309287,-0.0629062
7,-0.2220272,-0.09658245,"('insensitive', 'sensitive')",-0.35334638,-0.18933408,0.080767214,0.10602574,-0.1648688,-0.0599636,0.1049052
8,-0.20384628,-0.21747205,"('unaffectionate', 'affectionate')",0.51596326,0.4644517,0.946831,0.81803024,0.4196493,0.3550033,-0.064646
9,0.3567862,0.29870915,"('unaffectionate', 'caring')",0.65080357,0.57549024,1.1089523,1.0047301,0.705514,0.6263098,-0.0792042
10,-0.19764142,-0.07747928,"('unsympathetic', 'sympathetic')",-0.70768785,-0.57015127,-0.5671009,-0.5435449,-0.4908101,-0.3970585,0.0937516
11,-0.26817662,-0.15771475,"('unhelpful', 'helpful')",-0.6818138,-0.5412234,1.4530814,1.5284042,0.167697,0.2764887,0.1087917
12,0.58037937,0.71830195,"('unsupportive', 'supportive')",-0.16815856,0.02596757,-2.21742,-2.166642,-0.6017331,-0.4741241,0.127609
13,-0.82547164,-0.8172293,"('impolite', 'polite')",0.11005479,0.17166205,-0.6170246,-0.51206976,-0.4441471,-0.385879,0.0582681
14,-0.2287404,-0.17032814,"('antisocial', 'social')",0.1545071,0.2755851,-0.3774203,-0.37285236,-0.1505512,-0.0891985,0.0613527
15,0.24000044,0.17293026,"('boring', 'funny')",0.8377822,0.70307934,0.65237075,0.681582,0.5767178,0.5191972,-0.0575206
16,-1.0596731,-1.116021,"('unpopular', 'popular')",-0.82298094,-0.82443917,0.1326958,0.0979037,-0.5833194,-0.6141855,-0.0308661
17,-0.2809476,-0.12488486,"('nasty', 'nice')",0.29125404,0.44298005,0.043129854,0.015530093,0.0178121,0.1112084,0.0933963
18,0.9123886,1.0651412,"('disagreeable', 'welcoming')",0.25782824,0.42963916,-0.5806607,-0.5734315,0.1965187,0.3071163,0.1105976
19,0.49033564,0.52754897,"('inhospitable', 'hospitable')",-0.08253505,-0.16946183,0.18983027,0.26661968,0.1992103,0.2082356,0.0090253
20,0.13176498,0.22791754,"('rough', 'thoughtful')",-0.30678853,-0.23241834,0.4099272,0.3515187,0.0783012,0.1156726,0.0373714
21,-0.1428821,-0.13672903,"('immoral', 'moral')",-0.45460886,-0.3703997,-1.1782321,-1.0231911,-0.5919077,-0.5101066,0.0818011
22,-0.5526189,-0.5301379,"('untrustworthy', 'trustworthy')",-0.75926036,-0.7256192,-0.93616897,-0.9033603,-0.7493494,-0.7197058,0.0296436
