,chili_male,chili_female,tuple,average_male,average_female,female-male
0,-0.10170825,-0.12205866,"('unsociable', 'sociable')",-0.1017082,-0.1220587,-0.0203505
1,0.7289432,0.72851443,"('unfriendly', 'friendly')",0.7289432,0.7285144,-0.0004288
2,-0.16797283,-0.07174602,"('unlikable', 'likable')",-0.1679728,-0.071746,0.0962268
3,0.87997353,0.93409073,"('repellent', 'pleasant')",0.8799735,0.9340907,0.0541172
4,-7.08265,-7.244751,"('disliked', 'liked')",-7.0826502,-7.244751,-0.1621008
5,-0.8585585,-0.8168742,"('distant', 'outgoing')",-0.8585585,-0.8168742,0.0416843
6,-0.29879293,-0.32689464,"('distant', 'open')",-0.2987929,-0.3268946,-0.0281017
7,0.7181241,0.7908905,"('insensitive', 'sensitive')",0.7181241,0.7908905,0.0727664
8,0.6856898,0.63182056,"('unaffectionate', 'affectionate')",0.6856898,0.6318206,-0.0538692
9,0.8240379,0.8704722,"('unaffectionate', 'caring')",0.8240379,0.8704722,0.0464343
10,1.1369076,1.160707,"('unsympathetic', 'sympathetic')",1.1369076,1.160707,0.0237994
11,1.2327216,1.2070562,"('unhelpful', 'helpful')",1.2327216,1.2070562,-0.0256654
12,-1.9010663,-1.9144158,"('unsupportive', 'supportive')",-1.9010663,-1.9144158,-0.0133495
13,-0.17756742,-0.13698126,"('impolite', 'polite')",-0.1775674,-0.1369813,0.0405861
14,0.57260865,0.52074295,"('antisocial', 'social')",0.5726086,0.520743,-0.0518656
15,-0.13254693,-0.21368758,"('boring', 'funny')",-0.1325469,-0.2136876,-0.0811407
16,-0.6294756,-0.6207402,"('unpopular', 'popular')",-0.6294756,-0.6207402,0.0087354
17,-0.30723706,-0.22083125,"('nasty', 'nice')",-0.3072371,-0.2208312,0.0864059
18,-0.14340983,-0.17853916,"('disagreeable', 'welcoming')",-0.1434098,-0.1785392,-0.0351294
19,-0.8577403,-0.8813275,"('inhospitable', 'hospitable')",-0.8577403,-0.8813275,-0.0235872
20,0.87382734,0.8381143,"('rough', 'thoughtful')",0.8738273,0.8381143,-0.035713
21,-0.30192402,-0.20348321,"('immoral', 'moral')",-0.301924,-0.2034832,0.0984408
22,-0.17566869,-0.18765713,"('untrustworthy', 'trustworthy')",-0.1756687,-0.1876571,-0.0119884
23,5.825167,5.8979073,"('insincere', 'sincere')",5.8251672,5.8979073,0.0727401
24,1.2701913,1.2060169,"('dishonest', 'honest')",1.2701913,1.2060169,-0.0641744
25,0.7065612,0.65659696,"('egoistic', 'altruistic')",0.7065612,0.656597,-0.0499642
26,0.73059285,0.62992656,"('hardhearted', 'benevolent')",0.7305928,0.6299266,-0.1006662
27,1.39935,1.258627,"('hardhearted', 'softhearted')",1.39935,1.2586271,-0.1407229
28,0.87655914,0.86136097,"('disloyal', 'loyal')",0.8765591,0.861361,-0.0151981
29,-0.78787667,-0.8701046,"('unfair', 'fair')",-0.7878767,-0.8701046,-0.0822279
30,1.0694283,1.0800247,"('intolerant', 'tolerant')",1.0694283,1.0800247,0.0105964
31,-1.3307259,-1.2650833,"('evil', 'good')",-1.3307259,-1.2650833,0.0656426
32,0.83772224,0.76221025,"('unkind', 'kind')",0.8377222,0.7622102,-0.075512
33,-0.58791995,-0.6022157,"('wrong', 'right')",-0.58792,-0.6022157,-0.0142957
34,4.1507144,4.2938886,"('mean', 'honorable')",4.1507144,4.2938886,0.1431742
35,-0.7415528,-0.9615722,"('corrupt', 'incorrupt')",-0.7415528,-0.9615722,-0.2200194
36,-0.8544125,-0.8863156,"('hostile', 'amicable')",-0.8544125,-0.8863156,-0.0319031
37,0.6462989,0.67031056,"('fake', 'genuine')",0.6462989,0.6703106,0.0240117
38,-0.5353116,-0.5069381,"('untruthful', 'truthful')",-0.5353116,-0.5069381,0.0283735
39,0.56935155,0.5659023,"('exploitative', 'cooperative')",0.5693516,0.5659023,-0.0034493
40,-1.1047984,-1.2523376,"('stingy', 'generous')",-1.1047984,-1.2523376,-0.1475392
41,-0.07663405,-0.056824557,"('unforgiving', 'forgiving')",-0.076634,-0.0568246,0.0198094
42,-1.7967845,-1.887162,"('unreliable', 'reliable')",-1.7967845,-1.887162,-0.0903775
43,0.6968961,0.7479014,"('irresponsible', 'responsible')",0.6968961,0.7479014,0.0510053
44,-0.5694666,-0.5879647,"('prejudiced', 'unprejudiced')",-0.5694666,-0.5879647,-0.0184981
45,-0.101587944,-0.14070158,"('incompetent', 'competent')",-0.1015879,-0.1407016,-0.0391137
46,-0.3381482,-0.3569032,"('uncompetitive', 'competitive')",-0.3381482,-0.3569032,-0.018755
47,4.834223,5.019979,"('stupid', 'smart')",4.8342228,5.019979,0.1857562
48,0.0804839,0.07654876,"('unintelligent', 'intelligent')",0.0804839,0.0765488,-0.0039351
49,-0.29417935,-0.22381425,"('unable', 'able')",-0.2941794,-0.2238142,0.0703652
50,-0.5525042,-0.60857445,"('clumsy', 'skillful')",-0.5525042,-0.6085745,-0.0560703
51,0.5830627,0.42428634,"('uneducated', 'educated')",0.5830627,0.4242863,-0.1587764
52,-0.58829254,-0.653978,"('irrational', 'rational')",-0.5882925,-0.653978,-0.0656855
53,-0.4242873,-0.46536052,"('uncreative', 'creative')",-0.4242873,-0.4653605,-0.0410732
54,0.7549819,0.7905925,"('incapable', 'capable')",0.7549819,0.7905925,0.0356106
55,0.7654781,0.7978783,"('incompetent', 'clever')",0.7654781,0.7978783,0.0324002
56,0.46932676,0.45593476,"('impractical', 'practical')",0.4693268,0.4559348,-0.013392
57,-2.3936565,-2.3967774,"('unimaginative', 'imaginative')",-2.3936565,-2.3967774,-0.0031209
58,-0.03680847,-0.038512185,"('undiscriminating', 'discriminating')",-0.0368085,-0.0385122,-0.0017037
59,-0.2561622,-0.26059464,"('foolish', 'wise')",-0.2561622,-0.2605946,-0.0044324
60,0.3185555,0.45560783,"('inefficient', 'efficient')",0.3185555,0.4556078,0.1370523
61,0.009534162,-0.08155004,"('illogical', 'logical')",0.0095342,-0.08155,-0.0910842
62,0.30096775,0.36287773,"('incompetent', 'brilliant')",0.3009678,0.3628777,0.0619099
63,-0.28855768,-0.23502858,"('unperceptive', 'insightful')",-0.2885577,-0.2350286,0.0535291
64,-5.775553,-5.817265,"('shy', 'confident')",-5.7755532,-5.817265,-0.0417118
65,0.54145104,0.6019294,"('insecure', 'secure')",0.541451,0.6019294,0.0604784
66,0.021635108,-0.09832528,"('inactive', 'active')",0.0216351,-0.0983253,-0.1199604
67,-0.5007029,-0.45672724,"('doubtful', 'determined')",-0.5007029,-0.4567272,0.0439757
68,-0.71457183,-0.7634156,"('dependent', 'independent')",-0.7145718,-0.7634156,-0.0488438
69,-2.062491,-2.0582597,"('lazy', 'industrious')",-2.0624909,-2.0582597,0.0042312
70,1.4862499,1.4269526,"('lethargic', 'energetic')",1.4862499,1.4269526,-0.0592973
71,0.59969914,0.61330014,"('diffident', 'self-confident')",0.5996991,0.6133001,0.013601
72,0.67764544,0.81388587,"('unambitious', 'ambitious')",0.6776454,0.8138859,0.1362405
73,-2.8238564,-2.8114998,"('helpless', 'self-reliant')",-2.8238564,-2.8114998,0.0123566
74,0.23371068,0.08540158,"('undedicated', 'dedicated')",0.2337107,0.0854016,-0.1483091
75,-0.6036418,-0.52776444,"('meek', 'impulsive')",-0.6036418,-0.5277644,0.0758774
76,0.8933106,0.8976235,"('anxious', 'daring')",0.8933106,0.8976235,0.0043129
77,-1.5937796,-1.4074659,"('unmotivated', 'motivated')",-1.5937796,-1.4074659,0.1863137
78,-0.90154874,-0.896208,"('nonresilient', 'resilient')",-0.9015487,-0.896208,0.0053407
79,-0.31197917,-0.30646268,"('wavering', 'unwavering')",-0.3119792,-0.3064627,0.0055165
80,-0.19944352,-0.30852234,"('dominated', 'dominating')",-0.1994435,-0.3085223,-0.1090788
81,0.39475355,0.41256556,"('submissive', 'aggressive')",0.3947535,0.4125656,0.0178121
82,5.877889,5.995115,"('poor', 'rich')",5.8778892,5.9951148,0.1172256
83,-0.1361537,-0.10244271,"('powerless', 'powerful')",-0.1361537,-0.1024427,0.033711
84,0.41047996,0.4097457,"('inferior', 'superior')",0.41048,0.4097457,-0.0007343
85,-0.7387709,-0.8200114,"('insignificant', 'prestigious')",-0.7387709,-0.8200114,-0.0812405
86,0.28680074,0.24211213,"('uninfluential', 'influential')",0.2868007,0.2421121,-0.0446886
87,-0.8306217,-0.7711243,"('unsuccessful', 'successful')",-0.8306217,-0.7711243,0.0594974
88,0.20762174,0.11690751,"('low', 'eminent')",0.2076217,0.1169075,-0.0907142
