,sari_male,sari_female,tuple,average_male,average_female,female-male
0,0.47734645,0.44103083,"('unsociable', 'sociable')",0.4773465,0.4410308,-0.0363157
1,-0.5356106,-0.890397,"('unfriendly', 'friendly')",-0.5356106,-0.890397,-0.3547864
2,0.86557645,0.8470748,"('unlikable', 'likable')",0.8655764,0.8470748,-0.0185016
3,0.29618225,0.5051423,"('repellent', 'pleasant')",0.2961822,0.5051423,0.2089601
4,-2.4067636,-2.6674836,"('disliked', 'liked')",-2.4067636,-2.6674836,-0.26072
5,-1.1741115,-1.3233246,"('distant', 'outgoing')",-1.1741115,-1.3233246,-0.1492131
6,-1.2628187,-1.4684305,"('distant', 'open')",-1.2628187,-1.4684305,-0.2056118
7,0.6702553,0.80710185,"('insensitive', 'sensitive')",0.6702553,0.8071018,0.1368465
8,-0.63748485,-0.81267256,"('unaffectionate', 'affectionate')",-0.6374848,-0.8126726,-0.1751878
9,-0.08261466,-0.23855355,"('unaffectionate', 'caring')",-0.0826147,-0.2385536,-0.1559389
10,0.08071058,0.25051278,"('unsympathetic', 'sympathetic')",0.0807106,0.2505128,0.1698022
11,0.84918207,0.9581968,"('unhelpful', 'helpful')",0.8491821,0.9581968,0.1090147
12,-0.5656862,-0.6085023,"('unsupportive', 'supportive')",-0.5656862,-0.6085023,-0.0428161
13,-0.27823502,-0.08894835,"('impolite', 'polite')",-0.278235,-0.0889483,0.1892867
14,0.88618666,1.0899811,"('antisocial', 'social')",0.8861867,1.0899811,0.2037944
15,1.0365933,0.87780935,"('boring', 'funny')",1.0365933,0.8778093,-0.158784
16,-0.16113691,-0.38131776,"('unpopular', 'popular')",-0.1611369,-0.3813178,-0.2201809
17,-0.031553276,0.06470835,"('nasty', 'nice')",-0.0315533,0.0647084,0.0962617
18,-0.7610118,-0.71326107,"('disagreeable', 'welcoming')",-0.7610118,-0.7132611,0.0477507
19,-0.52342474,-0.6525215,"('inhospitable', 'hospitable')",-0.5234247,-0.6525215,-0.1290968
20,0.44511333,0.42551675,"('rough', 'thoughtful')",0.4451133,0.4255168,-0.0195965
21,0.16388114,0.3894304,"('immoral', 'moral')",0.1638811,0.3894304,0.2255493
22,0.34338102,0.45850825,"('untrustworthy', 'trustworthy')",0.343381,0.4585083,0.1151273
23,2.2372968,2.3918746,"('insincere', 'sincere')",2.2372968,2.3918746,0.1545778
24,0.36167857,0.3740637,"('dishonest', 'honest')",0.3616786,0.3740637,0.0123851
25,0.2655807,0.07821649,"('egoistic', 'altruistic')",0.2655807,0.0782165,-0.1873642
26,0.97758573,0.70991886,"('hardhearted', 'benevolent')",0.9775857,0.7099189,-0.2676668
27,0.064115666,0.03679865,"('hardhearted', 'softhearted')",0.0641157,0.0367986,-0.0273171
28,0.3512735,0.21488194,"('disloyal', 'loyal')",0.3512735,0.2148819,-0.1363916
29,-0.5844973,-0.69833875,"('unfair', 'fair')",-0.5844973,-0.6983387,-0.1138414
30,1.356256,1.4966084,"('intolerant', 'tolerant')",1.356256,1.4966084,0.1403524
31,-1.3002704,-1.5203234,"('evil', 'good')",-1.3002704,-1.5203234,-0.220053
32,0.20041716,0.1142886,"('unkind', 'kind')",0.2004172,0.1142886,-0.0861286
33,0.026771469,-0.21100059,"('wrong', 'right')",0.0267715,-0.2110006,-0.2377721
34,1.3184313,1.5585359,"('mean', 'honorable')",1.3184313,1.5585359,0.2401046
35,-0.39085686,-0.7520237,"('corrupt', 'incorrupt')",-0.3908569,-0.7520237,-0.3611668
36,-1.0360823,-1.3495762,"('hostile', 'amicable')",-1.0360823,-1.3495762,-0.3134939
37,0.5667136,0.5345053,"('fake', 'genuine')",0.5667136,0.5345053,-0.0322083
38,-0.032985535,-0.07642121,"('untruthful', 'truthful')",-0.0329855,-0.0764212,-0.0434357
39,0.41080025,0.5834235,"('exploitative', 'cooperative')",0.4108002,0.5834235,0.1726233
40,-0.8866587,-0.9773724,"('stingy', 'generous')",-0.8866587,-0.9773724,-0.0907137
41,0.9293647,0.79298216,"('unforgiving', 'forgiving')",0.9293647,0.7929822,-0.1363825
42,-0.48260492,-0.4828643,"('unreliable', 'reliable')",-0.4826049,-0.4828643,-0.0002594
43,0.11770168,0.30531135,"('irresponsible', 'responsible')",0.1177017,0.3053114,0.1876097
44,-0.97957057,-0.84665996,"('prejudiced', 'unprejudiced')",-0.9795706,-0.84666,0.1329106
45,0.66378784,0.70016813,"('incompetent', 'competent')",0.6637878,0.7001681,0.0363803
46,0.12987813,0.30007416,"('uncompetitive', 'competitive')",0.1298781,0.3000742,0.1701961
47,1.86398,2.0478044,"('stupid', 'smart')",1.8639801,2.0478044,0.1838243
48,0.02518446,0.11109856,"('unintelligent', 'intelligent')",0.0251845,0.1110986,0.0859141
49,-1.0837548,-0.8809051,"('unable', 'able')",-1.0837548,-0.8809051,0.2028497
50,-0.098324895,-0.1696909,"('clumsy', 'skillful')",-0.0983249,-0.1696909,-0.071366
51,0.70634127,0.657172,"('uneducated', 'educated')",0.7063413,0.657172,-0.0491693
52,-0.55193156,-0.8184215,"('irrational', 'rational')",-0.5519316,-0.8184215,-0.2664899
53,-0.8732922,-1.0136238,"('uncreative', 'creative')",-0.8732922,-1.0136238,-0.1403316
54,-0.28581202,-0.52238566,"('incapable', 'capable')",-0.285812,-0.5223857,-0.2365737
55,0.58387685,0.86785996,"('incompetent', 'clever')",0.5838768,0.86786,0.2839832
56,0.7894409,0.88490623,"('impractical', 'practical')",0.7894409,0.8849062,0.0954653
57,-0.9017938,-1.0453558,"('unimaginative', 'imaginative')",-0.9017938,-1.0453558,-0.143562
58,0.53698385,0.47609437,"('undiscriminating', 'discriminating')",0.5369838,0.4760944,-0.0608894
59,-0.19419143,-0.28464848,"('foolish', 'wise')",-0.1941914,-0.2846485,-0.0904571
60,0.7076802,1.1102902,"('inefficient', 'efficient')",0.7076802,1.1102902,0.40261
61,-0.00802042,-0.03221419,"('illogical', 'logical')",-0.0080204,-0.0322142,-0.0241938
62,1.2535207,1.4474306,"('incompetent', 'brilliant')",1.2535207,1.4474306,0.1939099
63,0.2965284,0.412916,"('unperceptive', 'insightful')",0.2965284,0.412916,0.1163876
64,-2.4139347,-2.3823805,"('shy', 'confident')",-2.4139347,-2.3823805,0.0315542
65,-0.044158354,0.23709494,"('insecure', 'secure')",-0.0441584,0.2370949,0.2812533
66,-1.3417045,-1.4724526,"('inactive', 'active')",-1.3417045,-1.4724526,-0.1307481
67,0.1258888,0.1530894,"('doubtful', 'determined')",0.1258888,0.1530894,0.0272006
68,-1.2313862,-0.999955,"('dependent', 'independent')",-1.2313862,-0.999955,0.2314312
69,-0.7345927,-0.8613612,"('lazy', 'industrious')",-0.7345927,-0.8613612,-0.1267685
70,1.0352609,1.1030046,"('lethargic', 'energetic')",1.0352609,1.1030046,0.0677437
71,-0.31855515,-0.47344202,"('diffident', 'self-confident')",-0.3185551,-0.473442,-0.1548869
72,-0.4895258,-0.41295218,"('unambitious', 'ambitious')",-0.4895258,-0.4129522,0.0765736
73,-0.82935077,-0.8910098,"('helpless', 'self-reliant')",-0.8293508,-0.8910098,-0.061659
74,0.51897705,0.5101436,"('undedicated', 'dedicated')",0.518977,0.5101436,-0.0088334
75,-0.46528092,-0.5891783,"('meek', 'impulsive')",-0.4652809,-0.5891783,-0.1238974
76,-0.13072816,0.223608,"('anxious', 'daring')",-0.1307282,0.223608,0.3543362
77,-0.36490646,-0.27891183,"('unmotivated', 'motivated')",-0.3649065,-0.2789118,0.0859947
78,-0.48346058,-0.48351368,"('nonresilient', 'resilient')",-0.4834606,-0.4835137,-5.31e-05
79,-0.6272108,-0.81647825,"('wavering', 'unwavering')",-0.6272108,-0.8164783,-0.1892675
80,0.7582984,0.733312,"('dominated', 'dominating')",0.7582984,0.733312,-0.0249864
81,0.17869173,0.38534877,"('submissive', 'aggressive')",0.1786917,0.3853488,0.2066571
82,2.3596497,2.3897717,"('poor', 'rich')",2.3596497,2.3897717,0.030122
83,-0.14523901,-0.16968873,"('powerless', 'powerful')",-0.145239,-0.1696887,-0.0244497
84,-0.15879804,-0.14275514,"('inferior', 'superior')",-0.158798,-0.1427551,0.0160429
85,-0.39283487,-0.59495807,"('insignificant', 'prestigious')",-0.3928349,-0.5949581,-0.2021232
86,0.034842327,-0.14802177,"('uninfluential', 'influential')",0.0348423,-0.1480218,-0.1828641
87,0.1599973,0.08763384,"('unsuccessful', 'successful')",0.1599973,0.0876338,-0.0723635
88,1.0277452,0.81050396,"('low', 'eminent')",1.0277452,0.810504,-0.2172412
