,fiserv_male,fiserv_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.49930838,-0.5512148,"('unsociable', 'sociable')",-0.3431368,-0.463211,-0.4212226,-0.5072129,-0.0859903
1,-0.99516577,-1.115863,"('unfriendly', 'friendly')",1.8398826,1.715232,0.4223584,0.2996845,-0.1226739
2,0.73468715,0.8140931,"('unlikable', 'likable')",0.8214216,0.9304772,0.7780544,0.8722851,0.0942307
3,-0.054236267,0.046158873,"('repellent', 'pleasant')",0.33102426,0.37146765,0.138394,0.2088133,0.0704193
4,-0.16658653,-0.2389158,"('disliked', 'liked')",-5.925239,-6.012177,-3.0459127,-3.1255465,-0.0796338
5,-1.2743512,-1.253835,"('distant', 'outgoing')",-0.13472065,-0.15599889,-0.704536,-0.704917,-0.000381
6,-1.6839398,-1.6468102,"('distant', 'open')",0.4245621,0.4065046,-0.6296889,-0.6201528,0.0095361
7,-0.24171156,-0.15048435,"('insensitive', 'sensitive')",0.1988272,0.30146897,-0.0214422,0.0754923,0.0969345
8,-1.1753227,-1.204565,"('unaffectionate', 'affectionate')",1.0144982,0.9423344,-0.0804122,-0.1311153,-0.0507031
9,-1.298608,-1.311595,"('unaffectionate', 'caring')",0.9793976,0.9469441,-0.1596052,-0.1823254,-0.0227202
10,-0.7790295,-0.7240655,"('unsympathetic', 'sympathetic')",-0.85961384,-0.8305796,-0.8193216,-0.7773225,0.0419991
11,-0.45479083,-0.40370214,"('unhelpful', 'helpful')",0.99411774,1.0576787,0.2696635,0.3269883,0.0573248
12,-0.82802963,-0.66218734,"('unsupportive', 'supportive')",-2.1850615,-2.1638935,-1.5065455,-1.4130404,0.0935051
13,0.057662908,0.11627743,"('impolite', 'polite')",-0.7319611,-0.70022184,-0.3371491,-0.2919722,0.0451769
14,0.45991173,0.5367031,"('antisocial', 'social')",-0.42907637,-0.47758272,0.0154177,0.0295602,0.0141425
15,0.022693824,-0.06739517,"('boring', 'funny')",0.62832785,0.6150639,0.3255108,0.2738344,-0.0516764
16,-0.4832165,-0.55522734,"('unpopular', 'popular')",0.88689184,0.87476474,0.2018377,0.1597687,-0.042069
17,-0.4065214,-0.40885004,"('nasty', 'nice')",-0.5642048,-0.53410846,-0.4853631,-0.4714792,0.0138839
18,-0.17924921,-0.11635949,"('disagreeable', 'welcoming')",-0.34240586,-0.3986635,-0.2608275,-0.2575115,0.003316
19,-1.4434576,-1.4294559,"('inhospitable', 'hospitable')",-0.15021369,-0.013028435,-0.7968357,-0.7212421,0.0755936
20,0.48204157,0.49678886,"('rough', 'thoughtful')",1.3236575,1.2367995,0.9028496,0.8667942,-0.0360554
21,0.59942365,0.54853314,"('immoral', 'moral')",-0.51941425,-0.48722446,0.0400047,0.0306543,-0.0093504
22,0.36823705,0.4076764,"('untrustworthy', 'trustworthy')",-0.764764,-0.8410645,-0.1982635,-0.2166941,-0.0184306
23,-0.49547473,-0.51081705,"('insincere', 'sincere')",4.9671025,4.857042,2.2358139,2.1731124,-0.0627015
24,-0.43369392,-0.3799136,"('dishonest', 'honest')",0.5337777,0.52638406,0.0500419,0.0732352,0.0231933
25,0.08967564,0.037846085,"('egoistic', 'altruistic')",1.755167,1.6988921,0.9224213,0.8683691,-0.0540522
26,0.23915958,0.2037232,"('hardhearted', 'benevolent')",1.9670092,1.908431,1.1030843,1.0560771,-0.0470072
27,-0.61859655,-0.5609994,"('hardhearted', 'softhearted')",1.342808,1.2887642,0.3621057,0.3638824,0.0017767
28,-0.09047111,-0.19570705,"('disloyal', 'loyal')",1.0374284,0.90791214,0.4734786,0.3561025,-0.1173761
29,-0.51921403,-0.5700449,"('unfair', 'fair')",-0.32859248,-0.4756662,-0.4239033,-0.5228555,-0.0989522
30,1.3006173,1.2561073,"('intolerant', 'tolerant')",1.1965432,1.1900411,1.2485802,1.2230742,-0.025506
31,-1.229235,-1.1926956,"('evil', 'good')",-0.5762646,-0.70021147,-0.9027498,-0.9464536,-0.0437038
32,-0.16285354,-0.17287467,"('unkind', 'kind')",0.7020159,0.5788327,0.2695812,0.202979,-0.0666022
33,0.41790068,0.34877855,"('wrong', 'right')",-0.30173057,-0.4082107,0.0580851,-0.0297161,-0.0878012
34,-0.41040292,-0.3320752,"('mean', 'honorable')",5.521333,5.7031913,2.5554652,2.6855581,0.1300929
35,-0.20234023,-0.3321135,"('corrupt', 'incorrupt')",0.299815,0.13038734,0.0487374,-0.1008631,-0.1496005
36,-1.1273805,-1.2666901,"('hostile', 'amicable')",0.7465762,0.4959997,-0.1904022,-0.3853452,-0.194943
37,-0.008443147,0.030495819,"('fake', 'genuine')",0.27986318,0.3395475,0.13571,0.1850217,0.0493117
38,-0.9133595,-0.89035654,"('untruthful', 'truthful')",-0.4353747,-0.4155149,-0.6743671,-0.6529357,0.0214314
39,0.9715273,0.9831509,"('exploitative', 'cooperative')",0.19590203,0.18423854,0.5837147,0.5836947,-2e-05
40,0.16477798,0.18783136,"('stingy', 'generous')",-1.3335782,-1.4529057,-0.5844001,-0.6325371,-0.048137
41,-0.050455675,-0.003719883,"('unforgiving', 'forgiving')",0.14665325,0.027865883,0.0480988,0.012073,-0.0360258
42,0.29062372,0.50050163,"('unreliable', 'reliable')",-2.9650383,-2.802228,-1.3372073,-1.1508632,0.1863441
43,-0.3561088,-0.19628023,"('irresponsible', 'responsible')",0.32153708,0.37572667,-0.0172859,0.0897232,0.1070091
44,0.22845922,0.233482,"('prejudiced', 'unprejudiced')",-1.2714338,-1.2342439,-0.5214873,-0.5003809,0.0211064
45,-0.03677936,-0.011290761,"('incompetent', 'competent')",0.031125845,0.003565846,-0.0028268,-0.0038625,-0.0010357
46,-0.03664668,0.021324348,"('uncompetitive', 'competitive')",-0.7934338,-0.76556456,-0.4150402,-0.3721201,0.0429201
47,0.14882635,0.2570357,"('stupid', 'smart')",5.236063,5.3366838,2.6924446,2.7968597,0.1044151
48,0.14179707,0.09515455,"('unintelligent', 'intelligent')",0.4919299,0.5245753,0.3168635,0.3098649,-0.0069986
49,-0.153744,-0.051661715,"('unable', 'able')",0.0011466863,0.110593796,-0.0762987,0.029466,0.1057647
50,-0.030443737,0.012734722,"('clumsy', 'skillful')",0.13353565,0.12264539,0.051546,0.0676901,0.0161441
51,-0.4614273,-0.5518949,"('uneducated', 'educated')",0.09661129,0.07123212,-0.182408,-0.2403314,-0.0579234
52,-0.11879219,-0.34566575,"('irrational', 'rational')",0.81447744,0.6239511,0.3478426,0.1391427,-0.2086999
53,-1.1641911,-1.1869147,"('uncreative', 'creative')",0.854583,0.8725555,-0.1548041,-0.1571796,-0.0023755
54,-0.3852565,-0.5058031,"('incapable', 'capable')",1.0998981,1.166871,0.3573208,0.3305339,-0.0267869
55,0.55381054,0.59554094,"('incompetent', 'clever')",0.08727236,0.10917233,0.3205414,0.3523566,0.0318152
56,0.594974,0.61739486,"('impractical', 'practical')",-0.21071519,-0.1709125,0.1921294,0.2232412,0.0311118
