,lexmark_male,lexmark_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.38979137,-0.49943942,"('unsociable', 'sociable')",0.05276173,-0.09532563,-0.57526255,-0.67279434,-0.3040974,-0.4225198,-0.1184224
1,-0.27912384,-0.24422462,"('unfriendly', 'friendly')",0.09218853,0.055308886,1.9008002,1.8174486,0.5712883,0.5428443,-0.028444
2,1.0159066,1.078129,"('unlikable', 'likable')",1.3980168,1.4649204,0.7275941,0.8162527,1.0471725,1.1197673,0.0725948
3,-0.59420705,-0.51008165,"('repellent', 'pleasant')",-0.1751077,-0.1496548,-0.025338365,-0.012891877,-0.2648844,-0.2242094,0.040675
4,0.08826084,0.0704901,"('disliked', 'liked')",0.023014005,-0.027779724,-6.1314797,-6.1832237,-2.006735,-2.0468378,-0.0401028
5,-0.2742776,-0.15472545,"('distant', 'outgoing')",-0.6201911,-0.5484221,-0.15686415,-0.112892546,-0.3504443,-0.2720134,0.0784309
6,-0.8512203,-0.7240362,"('distant', 'open')",-0.8393041,-0.7714616,0.29692715,0.2967949,-0.4645324,-0.3995676,0.0649648
7,0.0507861,0.03580229,"('insensitive', 'sensitive')",-0.18029863,-0.16043413,0.39853418,0.38644695,0.0896739,0.0872717,-0.0024022
8,-0.48567796,-0.46675426,"('unaffectionate', 'affectionate')",-0.6584305,-0.65544164,0.42551658,0.37273666,-0.2395306,-0.2498198,-0.0102892
9,0.026815534,0.023954548,"('unaffectionate', 'caring')",-0.22222906,-0.21351889,0.8640551,0.84225094,0.2228805,0.2175622,-0.0053183
10,-0.85702485,-0.9157126,"('unsympathetic', 'sympathetic')",-0.7639067,-0.76181245,-0.8493657,-0.9004563,-0.8234324,-0.8593272,-0.0358948
11,-0.33282167,-0.37830526,"('unhelpful', 'helpful')",0.17984249,0.16507614,1.5227696,1.515679,0.4565968,0.43415,-0.0224468
12,0.09540958,0.1782757,"('unsupportive', 'supportive')",0.014459945,0.15953758,-1.9379164,-1.891573,-0.609349,-0.5179199,0.0914291
13,0.06862933,-0.0049273297,"('impolite', 'polite')",0.5807357,0.56832135,-0.39946133,-0.42295244,0.0833012,0.0468139,-0.0364873
14,-0.15222679,-0.22583723,"('antisocial', 'social')",0.9280907,0.8801006,-0.5986197,-0.6500111,0.0590814,0.0014174,-0.057664
15,0.21794567,0.122814484,"('boring', 'funny')",0.0034984127,-0.07852137,0.6773346,0.6360443,0.2995929,0.2267791,-0.0728138
16,-0.50397706,-0.43482548,"('unpopular', 'popular')",-0.037424836,-0.044500075,0.5513586,0.5610527,0.0033189,0.0272424,0.0239235
17,-0.1251827,-0.04035633,"('nasty', 'nice')",-1.0883509,-1.049266,-0.49047574,-0.443267,-0.5680031,-0.5109631,0.05704
18,-0.53797996,-0.56160784,"('disagreeable', 'welcoming')",0.6564014,0.7496074,-0.46225095,-0.5023222,-0.1146098,-0.1047742,0.0098356
19,-0.400751,-0.32479253,"('inhospitable', 'hospitable')",-0.98205394,-0.9436844,-0.045221962,0.018249625,-0.4760089,-0.4167424,0.0592665
20,-0.049707446,-0.041944694,"('rough', 'thoughtful')",0.47091222,0.46767992,1.0583657,1.0248076,0.4931902,0.4835143,-0.0096759
21,0.3791071,0.27828473,"('immoral', 'moral')",0.42805934,0.3935916,-0.7969737,-0.7994613,0.0033976,-0.0425283,-0.0459259
22,-0.2904159,-0.3698089,"('untrustworthy', 'trustworthy')",-0.18243936,-0.2070356,-0.9699241,-1.0702657,-0.4809264,-0.5490367,-0.0681103
23,-0.031533763,-0.09926779,"('insincere', 'sincere')",-0.060571343,-0.09484468,5.403697,5.275479,1.7705307,1.6937888,-0.0767419
24,0.11263645,0.044694353,"('dishonest', 'honest')",-0.10346708,-0.0734631,0.5659202,0.4865732,0.1916965,0.1526015,-0.039095
25,-0.46771827,-0.3990524,"('egoistic', 'altruistic')",0.29869592,0.32077616,1.6138737,1.6179813,0.4816171,0.513235,0.0316179
26,-0.18690658,-0.20825195,"('hardhearted', 'benevolent')",1.2197398,1.2318083,1.7831734,1.7246754,0.9386689,0.9160773,-0.0225916
27,-0.5243662,-0.40130496,"('hardhearted', 'softhearted')",-0.47080788,-0.40952572,1.2468115,1.2092458,0.0838792,0.132805,0.0489258
28,-0.5246694,-0.68799615,"('disloyal', 'loyal')",-0.18050353,-0.35729998,0.86143625,0.69851637,0.0520878,-0.1155933,-0.1676811
29,-0.39341086,-0.44671708,"('unfair', 'fair')",-0.6593799,-0.7041174,-0.26468664,-0.35820895,-0.4391592,-0.5030145,-0.0638553
30,0.9203264,0.8436355,"('intolerant', 'tolerant')",0.8329384,0.7961877,1.1391567,1.0722765,0.9641405,0.9040332,-0.0601073
31,-1.0361313,-0.80794495,"('evil', 'good')",-0.704103,-0.6076477,-0.7670816,-0.769813,-0.835772,-0.7284686,0.1073034
32,-0.24530783,-0.3589404,"('unkind', 'kind')",-0.22712344,-0.29654166,0.71877205,0.60224277,0.0821136,-0.0177464,-0.09986
33,1.0370444,1.0110611,"('wrong', 'right')",0.47264928,0.50106156,-0.4869759,-0.47112322,0.3409059,0.3469998,0.0060939
34,-0.0107328,0.12183629,"('mean', 'honorable')",-0.08289766,0.019904034,5.8377805,5.857493,1.9147167,1.9997444,0.0850277
35,-0.5588209,-0.55261827,"('corrupt', 'incorrupt')",-0.64269197,-0.739537,0.2272077,0.1320234,-0.3247684,-0.3867106,-0.0619422
36,-0.4777055,-0.4174473,"('hostile', 'amicable')",-0.074224725,-0.15471834,0.5765909,0.4192612,0.0082202,-0.0509681,-0.0591883
37,-0.21729948,-0.22650942,"('fake', 'genuine')",-0.5592949,-0.5331005,0.11333326,0.1071616,-0.221087,-0.2174828,0.0036042
38,-0.3536885,-0.33682817,"('untruthful', 'truthful')",-0.4112898,-0.3657665,-0.14647675,-0.12291449,-0.3038183,-0.2751697,0.0286486
39,1.3346902,1.3212377,"('exploitative', 'cooperative')",0.96241313,0.9810297,0.13283092,0.115893066,0.8099781,0.8060535,-0.0039246
40,0.12142071,0.17469378,"('stingy', 'generous')",0.025720373,0.073657736,-1.4690909,-1.5691631,-0.4406499,-0.4402705,0.0003794
41,-0.2534415,-0.26888663,"('unforgiving', 'forgiving')",0.12447771,0.11537799,-0.06956966,-0.19636345,-0.0661778,-0.116624,-0.0504462
42,0.91593456,0.9001462,"('unreliable', 'reliable')",0.7045264,0.7735795,-3.233594,-3.216714,-0.537711,-0.5143294,0.0233816
43,0.32052994,0.3282509,"('irresponsible', 'responsible')",0.41996813,0.4408542,0.27255943,0.27137488,0.3376858,0.3468266,0.0091408
44,-0.06721921,-0.046143375,"('prejudiced', 'unprejudiced')",0.3431428,0.39891037,-1.1884977,-1.1722848,-0.3041914,-0.2731726,0.0310188
45,-0.6774507,-0.6714465,"('incompetent', 'competent')",0.034473263,-0.007181013,-0.59434974,-0.66202265,-0.4124424,-0.4468834,-0.034441
46,0.29023838,0.26828057,"('uncompetitive', 'competitive')",0.28951508,0.31893182,-0.78116214,-0.8162046,-0.0671362,-0.0763307,-0.0091945
47,0.20996198,0.34281826,"('stupid', 'smart')",0.072020434,0.14875555,5.2627068,5.308594,1.8482297,1.9333893,0.0851596
48,-0.42128426,-0.4722136,"('unintelligent', 'intelligent')",-0.20290525,-0.23711321,0.2314231,0.2137071,-0.1309221,-0.1652066,-0.0342845
49,-0.37681365,-0.34536463,"('unable', 'able')",-0.5848347,-0.5456392,-0.38289884,-0.28550887,-0.4481824,-0.3921709,0.0560115
50,0.2348299,0.21472727,"('clumsy', 'skillful')",-0.22562943,-0.24215156,-0.012157261,-0.04234983,-0.0009856,-0.023258,-0.0222724
51,-0.84374696,-0.9545177,"('uneducated', 'educated')",0.4042545,0.33444506,0.34087768,0.26919213,-0.0328716,-0.1169602,-0.0840886
52,0.23318236,0.13790268,"('irrational', 'rational')",-0.6300786,-0.69973314,0.5408922,0.48977768,0.0479986,-0.0240176,-0.0720162
53,-0.8321645,-0.78303665,"('uncreative', 'creative')",-0.16865009,-0.23971555,1.002675,0.9145029,0.0006201,-0.0360831,-0.0367032
54,-0.019609898,-0.0049314313,"('incapable', 'capable')",-0.098700464,-0.02403836,1.0654787,1.1338643,0.3157228,0.3682982,0.0525754
55,-0.7954455,-0.83537865,"('incompetent', 'clever')",-0.4069891,-0.43263483,-0.32160112,-0.34411183,-0.5080119,-0.5373751,-0.0293632
56,0.73921746,0.61104786,"('impractical', 'practical')",1.1953276,1.1258607,-0.2913133,-0.3301094,0.5477439,0.4689331,-0.0788108
57,-1.1209806,-1.1777565,"('unimaginative', 'imaginative')",-0.21207547,-0.2957629,-2.609969,-2.6603231,-1.3143417,-1.3779475,-0.0636058
58,-0.06100457,-0.056465935,"('undiscriminating', 'discriminating')",0.3278364,0.2802958,-0.045963407,-0.09801904,0.0736228,0.0419369,-0.0316859
59,0.7931038,0.80794823,"('foolish', 'wise')",0.4543273,0.46179318,0.73679024,0.754234,0.6614071,0.6746585,0.0132514
60,0.3717908,0.2830365,"('inefficient', 'efficient')",0.91877466,0.91121924,-0.43628845,-0.37717563,0.284759,0.27236,-0.012399
61,-0.021290649,-0.13840395,"('illogical', 'logical')",-0.33828416,-0.4497984,0.1946308,0.10661887,-0.0549813,-0.1605278,-0.1055465
62,0.38414872,0.41849527,"('incompetent', 'brilliant')",0.60725826,0.6623399,-0.18997888,-0.07312613,0.2671427,0.335903,0.0687603
63,-0.18247196,-0.13135311,"('unperceptive', 'insightful')",0.75287676,0.8200283,0.6299226,0.6877059,0.4001091,0.4587937,0.0586846
64,0.7526605,0.6884296,"('shy', 'confident')",0.37028196,0.42286235,-6.4275036,-6.3985543,-1.768187,-1.7624208,0.0057662
65,-0.04756736,-0.25160745,"('insecure', 'secure')",0.48001266,0.35393646,-0.35828537,-0.4208368,0.02472,-0.1061693,-0.1308893
66,-0.16042426,-0.0494238,"('inactive', 'active')",0.760644,0.77879375,1.1001977,1.1648122,0.5668058,0.6313941,0.0645883
67,1.0061617,0.962892,"('doubtful', 'determined')",0.60792446,0.5985,-0.41934976,-0.3740536,0.3982455,0.3957795,-0.002466
68,-0.27713555,-0.3775239,"('dependent', 'independent')",0.033422664,-0.038329594,-0.71379846,-0.72545063,-0.3191705,-0.3804347,-0.0612642
69,0.84222436,0.93007237,"('lazy', 'industrious')",1.3246022,1.362269,-0.3350162,-0.26974344,0.6106035,0.6741993,0.0635958
70,-0.28449646,-0.30713308,"('lethargic', 'energetic')",0.25837755,0.32120857,0.20450512,0.22608493,0.0594621,0.0800535,0.0205914
71,0.42476624,0.50873995,"('diffident', 'self-confident')",0.36703283,0.4374142,0.4670356,0.4829475,0.4196115,0.4763672,0.0567557
72,-0.36675182,-0.42668414,"('unambitious', 'ambitious')",-0.38223723,-0.3489611,-1.2526462,-1.2336183,-0.6672118,-0.6697545,-0.0025427
73,1.6374289,1.588233,"('helpless', 'self-reliant')",0.3307697,0.3512927,-2.9766092,-2.9354782,-0.3361369,-0.3319842,0.0041527
74,0.067679904,0.048416317,"('undedicated', 'dedicated')",0.41615656,0.42043257,0.19879964,0.14796083,0.2275454,0.2056032,-0.0219422
75,0.060042247,0.109288484,"('meek', 'impulsive')",-0.28674525,-0.22514689,-0.360514,-0.30207342,-0.195739,-0.1393106,0.0564284
76,0.22291836,0.21628648,"('anxious', 'daring')",1.0503042,1.0650283,0.25645554,0.2806942,0.5098927,0.5206697,0.010777
77,-0.027714279,-0.042794734,"('unmotivated', 'motivated')",-0.23387352,-0.19202131,-1.437171,-1.3153466,-0.5662529,-0.5167209,0.049532
78,-0.59772015,-0.45533037,"('nonresilient', 'resilient')",0.0481883,0.13397038,0.06321359,0.15811862,-0.1621061,-0.0544138,0.1076923
79,-0.5182114,-0.46981838,"('wavering', 'unwavering')",-0.87087744,-0.8683294,0.1100289,0.13470925,-0.4263533,-0.4011462,0.0252071
80,-0.18786113,-0.25905752,"('dominated', 'dominating')",0.11169909,0.099324554,-1.3762937,-1.3121793,-0.4841519,-0.4906374,-0.0064855
81,-0.3664841,-0.51038504,"('submissive', 'aggressive')",0.55961007,0.5234559,-0.91800356,-0.88946867,-0.2416259,-0.2921326,-0.0505067
82,-1.0186491,-1.0156715,"('poor', 'rich')",-0.68948734,-0.71711963,5.745408,5.6879983,1.3457572,1.3184024,-0.0273548
83,0.97018766,0.97932804,"('powerless', 'powerful')",-0.1134104,-0.024704479,-0.95589304,-0.9377812,-0.0330386,0.0056141,0.0386527
84,0.9289078,0.79177976,"('inferior', 'superior')",0.53726906,0.38724095,0.96296245,0.9089102,0.8097131,0.695977,-0.1137361
85,0.609235,0.7144698,"('insignificant', 'prestigious')",-0.6099659,-0.54354036,0.8611827,0.8803122,0.2868173,0.3504139,0.0635966
86,-1.2869214,-1.4105626,"('uninfluential', 'influential')",-0.34776708,-0.4158296,-0.4927398,-0.5985635,-0.7091428,-0.8083185,-0.0991757
87,0.69411397,0.6669394,"('unsuccessful', 'successful')",1.1495354,1.128296,0.96360767,1.0819454,0.9357524,0.9590603,0.0233079
88,-0.23664477,-0.35621813,"('low', 'eminent')",0.02766443,-0.033753395,0.30705467,0.30104634,0.0326914,-0.0296417,-0.0623331
