,spice_male,spice_female,tuple,average_male,average_female,female-male
0,-0.34054494,-0.35551953,"('unsociable', 'sociable')",-0.3405449,-0.3555195,-0.0149746
1,0.7866931,0.74625534,"('unfriendly', 'friendly')",0.7866931,0.7462553,-0.0404378
2,-0.2183638,-0.11426008,"('unlikable', 'likable')",-0.2183638,-0.1142601,0.1041037
3,0.6852062,0.71704644,"('repellent', 'pleasant')",0.6852062,0.7170464,0.0318402
4,-6.9334073,-7.0767612,"('disliked', 'liked')",-6.9334073,-7.0767612,-0.1433539
5,-0.59034616,-0.5498073,"('distant', 'outgoing')",-0.5903462,-0.5498073,0.0405389
6,-0.06515649,-0.09531351,"('distant', 'open')",-0.0651565,-0.0953135,-0.030157
7,0.53618824,0.5980077,"('insensitive', 'sensitive')",0.5361882,0.5980077,0.0618195
8,0.7776086,0.7098892,"('unaffectionate', 'affectionate')",0.7776086,0.7098892,-0.0677194
9,0.95534235,1.0245157,"('unaffectionate', 'caring')",0.9553424,1.0245157,0.0691733
10,0.8559625,0.8580713,"('unsympathetic', 'sympathetic')",0.8559625,0.8580713,0.0021088
11,1.1504625,1.1653486,"('unhelpful', 'helpful')",1.1504625,1.1653486,0.0148861
12,-1.9855045,-1.9884129,"('unsupportive', 'supportive')",-1.9855045,-1.9884129,-0.0029084
13,-0.34718087,-0.3176869,"('impolite', 'polite')",-0.3471809,-0.3176869,0.029494
14,0.26560834,0.19064906,"('antisocial', 'social')",0.2656083,0.1906491,-0.0749592
15,-0.017065007,-0.09377226,"('boring', 'funny')",-0.017065,-0.0937723,-0.0767073
16,-0.64573336,-0.6165124,"('unpopular', 'popular')",-0.6457334,-0.6165124,0.029221
17,-0.23182005,-0.1389752,"('nasty', 'nice')",-0.23182,-0.1389752,0.0928448
18,-0.19976667,-0.23747608,"('disagreeable', 'welcoming')",-0.1997667,-0.2374761,-0.0377094
19,-0.8069617,-0.83826303,"('inhospitable', 'hospitable')",-0.8069617,-0.838263,-0.0313013
20,0.81881034,0.7464393,"('rough', 'thoughtful')",0.8188103,0.7464393,-0.072371
21,-0.5295124,-0.4302051,"('immoral', 'moral')",-0.5295124,-0.4302051,0.0993073
22,-0.34046412,-0.36154637,"('untrustworthy', 'trustworthy')",-0.3404641,-0.3615464,-0.0210823
23,5.5619144,5.61392,"('insincere', 'sincere')",5.5619144,5.6139202,0.0520058
24,1.156854,1.0577549,"('dishonest', 'honest')",1.156854,1.0577549,-0.0990991
25,0.7397853,0.6863492,"('egoistic', 'altruistic')",0.7397853,0.6863492,-0.0534361
26,0.72210467,0.6063644,"('hardhearted', 'benevolent')",0.7221047,0.6063644,-0.1157403
27,1.50829,1.3558208,"('hardhearted', 'softhearted')",1.5082901,1.3558208,-0.1524693
28,0.74308217,0.71483713,"('disloyal', 'loyal')",0.7430822,0.7148371,-0.0282451
29,-0.6394545,-0.7513565,"('unfair', 'fair')",-0.6394545,-0.7513565,-0.111902
30,0.83654785,0.8263056,"('intolerant', 'tolerant')",0.8365479,0.8263056,-0.0102423
31,-1.2763157,-1.2738024,"('evil', 'good')",-1.2763157,-1.2738024,0.0025133
32,0.6708836,0.59853446,"('unkind', 'kind')",0.6708836,0.5985345,-0.0723491
33,-0.45658365,-0.46219698,"('wrong', 'right')",-0.4565836,-0.462197,-0.0056134
34,4.123313,4.2529335,"('mean', 'honorable')",4.123313,4.2529335,0.1296205
35,-0.5311979,-0.7301908,"('corrupt', 'incorrupt')",-0.5311979,-0.7301908,-0.1989929
36,-0.61737686,-0.6718427,"('hostile', 'amicable')",-0.6173769,-0.6718427,-0.0544658
37,0.6173723,0.62253624,"('fake', 'genuine')",0.6173723,0.6225362,0.0051639
38,-0.5603935,-0.5032953,"('untruthful', 'truthful')",-0.5603935,-0.5032953,0.0570982
39,0.46789342,0.45982635,"('exploitative', 'cooperative')",0.4678934,0.4598264,-0.008067
40,-1.1733172,-1.3636585,"('stingy', 'generous')",-1.1733172,-1.3636585,-0.1903413
41,-0.030381339,-0.04104904,"('unforgiving', 'forgiving')",-0.0303813,-0.041049,-0.0106677
42,-1.8979876,-1.9666716,"('unreliable', 'reliable')",-1.8979876,-1.9666716,-0.068684
