,cerner_male,cerner_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6380979,-0.89984936,"('unsociable', 'sociable')",-0.1964898,-0.3908032,-0.4172938,-0.6453263,-0.2280325
1,-0.86392355,-1.0592107,"('unfriendly', 'friendly')",1.1928318,1.0974984,0.1644541,0.0191439,-0.1453102
2,0.94786364,0.8310198,"('unlikable', 'likable')",0.9727202,0.92760813,0.9602919,0.8793139,-0.080978
3,-0.50093603,-0.43022382,"('repellent', 'pleasant')",1.0574378,0.99017864,0.2782509,0.2799774,0.0017265
4,-0.16826575,-0.2315466,"('disliked', 'liked')",-6.9836736,-7.231033,-3.5759697,-3.7312896,-0.1553199
5,-1.0013175,-1.0156175,"('distant', 'outgoing')",-0.6695426,-0.5232525,-0.83543,-0.769435,0.065995
6,-1.1657969,-1.197057,"('distant', 'open')",-0.58868307,-0.43158543,-0.8772399,-0.8143212,0.0629187
7,-0.12738168,-0.04891377,"('insensitive', 'sensitive')",-0.06915037,-0.006356638,-0.098266,-0.0276352,0.0706308
8,-0.3325584,-0.56863505,"('unaffectionate', 'affectionate')",0.63564456,0.6777757,0.1515431,0.0545703,-0.0969728
9,-0.3809857,-0.5311861,"('unaffectionate', 'caring')",1.1267313,1.2759188,0.3728728,0.3723664,-0.0005064
10,-1.1003731,-1.1251367,"('unsympathetic', 'sympathetic')",-0.24677126,-0.2402663,-0.6735722,-0.6827015,-0.0091293
11,0.32700145,0.32293004,"('unhelpful', 'helpful')",1.9214764,2.0779831,1.124239,1.2004566,0.0762176
12,0.120066315,0.17724141,"('unsupportive', 'supportive')",-2.3186288,-2.275531,-1.0992812,-1.0491449,0.0501363
13,-0.21023926,-0.3346335,"('impolite', 'polite')",-0.8540924,-0.76592386,-0.5321658,-0.5502787,-0.0181129
14,0.0840709,0.06416716,"('antisocial', 'social')",-0.010145756,-0.24200906,0.0369626,-0.088921,-0.1258836
15,0.1864269,0.020263623,"('boring', 'funny')",-0.18775469,-0.18281287,-0.0006639,-0.0812746,-0.0806107
16,-0.022813696,-0.0849838,"('unpopular', 'popular')",0.43203628,0.34684393,0.2046113,0.1309301,-0.0736812
17,0.26688212,0.23055677,"('nasty', 'nice')",-0.5549975,-0.519526,-0.1440577,-0.1444846,-0.0004269
18,-0.09271845,-0.16778445,"('disagreeable', 'welcoming')",-0.57512695,-0.63943106,-0.3339227,-0.4036078,-0.0696851
19,-1.2283809,-1.2758107,"('inhospitable', 'hospitable')",-0.6015313,-0.42392784,-0.9149561,-0.8498693,0.0650868
20,0.3208677,0.29164392,"('rough', 'thoughtful')",1.013624,0.9021821,0.6672458,0.596913,-0.0703328
21,0.3017609,0.28086513,"('immoral', 'moral')",-0.2977719,-0.34613535,0.0019945,-0.0326351,-0.0346296
22,-0.21188185,-0.28932542,"('untrustworthy', 'trustworthy')",-0.8178099,-0.95052683,-0.5148458,-0.6199261,-0.1050803
23,0.048210926,-0.00964396,"('insincere', 'sincere')",5.9546375,6.0743713,3.0014243,3.0323637,0.0309394
24,-0.22848284,-0.32278138,"('dishonest', 'honest')",0.6782906,0.7382497,0.2249039,0.2077342,-0.0171697
25,0.0632685,-0.027550582,"('egoistic', 'altruistic')",0.9833056,0.87941855,0.5232871,0.425934,-0.0973531
26,-0.08823581,-0.34403324,"('hardhearted', 'benevolent')",1.5390154,1.2632116,0.7253898,0.4595892,-0.2658006
27,-0.40255466,-0.35709786,"('hardhearted', 'softhearted')",0.8994459,0.90046173,0.2484456,0.2716819,0.0232363
28,-0.20258138,-0.3268335,"('disloyal', 'loyal')",1.3820939,1.2982737,0.5897563,0.4857201,-0.1040362
29,-0.41751593,-0.36940682,"('unfair', 'fair')",-0.19734208,-0.39657483,-0.307429,-0.3829908,-0.0755618
30,0.602802,0.4806226,"('intolerant', 'tolerant')",0.72173005,0.68589807,0.662266,0.5832603,-0.0790057
31,-0.626323,-0.5691103,"('evil', 'good')",-1.1091174,-1.1588366,-0.8677202,-0.8639734,0.0037468
32,-0.0029460192,-0.12202537,"('unkind', 'kind')",0.8630301,0.6325041,0.430042,0.2552394,-0.1748026
33,0.5188983,0.4176356,"('wrong', 'right')",-0.8507284,-0.82742274,-0.165915,-0.2048936,-0.0389786
34,-0.10112663,-0.00032206997,"('mean', 'honorable')",5.5785728,5.9210286,2.738723,2.9603534,0.2216304
35,0.1787791,0.13647287,"('corrupt', 'incorrupt')",-0.6487168,-0.6545702,-0.2349689,-0.2590487,-0.0240798
36,-0.62707484,-0.8003595,"('hostile', 'amicable')",-0.2824244,-0.42332667,-0.4547496,-0.6118431,-0.1570935
37,-0.05329039,-0.06647901,"('fake', 'genuine')",0.121526994,0.21065292,0.0341183,0.072087,0.0379687
38,0.032719336,-0.0017048344,"('untruthful', 'truthful')",-0.11566128,0.08611401,-0.041471,0.0422046,0.0836756
39,1.5902979,1.5101594,"('exploitative', 'cooperative')",0.15818028,0.16576189,0.8742391,0.8379606,-0.0362785
40,0.75004435,0.74287105,"('stingy', 'generous')",-2.256691,-2.430422,-0.7533233,-0.8437755,-0.0904522
41,0.5145374,0.4880482,"('unforgiving', 'forgiving')",-0.020268155,-0.07264698,0.2471346,0.2077006,-0.039434
42,0.27460307,0.32254067,"('unreliable', 'reliable')",-3.2779572,-3.2755313,-1.501677,-1.4764953,0.0251817
43,-0.24395794,-0.2936779,"('irresponsible', 'responsible')",0.5089103,0.52790993,0.1324762,0.117116,-0.0153602
44,0.33137292,0.2780336,"('prejudiced', 'unprejudiced')",-1.4115448,-1.4998448,-0.5400859,-0.6109056,-0.0708197
45,-0.4113208,-0.4011025,"('incompetent', 'competent')",0.17366098,0.102112934,-0.1188299,-0.1494948,-0.0306649
46,-0.17733434,-0.092367,"('uncompetitive', 'competitive')",-0.8029908,-0.80013925,-0.4901626,-0.4462531,0.0439095
47,-0.042973258,-0.03111098,"('stupid', 'smart')",5.618387,5.8402534,2.7877071,2.9045713,0.1168642
48,0.52669483,0.50020874,"('unintelligent', 'intelligent')",0.7317001,0.76520544,0.6291975,0.6327071,0.0035096
49,0.49065787,0.62102973,"('unable', 'able')",0.030511905,0.11634367,0.2605849,0.3686867,0.1081018
50,0.20453356,0.18950629,"('clumsy', 'skillful')",0.10033931,0.06767259,0.1524364,0.1285894,-0.023847
51,-0.49058828,-0.549049,"('uneducated', 'educated')",0.46255007,0.38303885,-0.0140191,-0.0830051,-0.068986
52,0.35187334,0.04601579,"('irrational', 'rational')",0.18044887,0.0455415,0.2661611,0.0457786,-0.2203825
53,-0.8402268,-0.9702199,"('uncreative', 'creative')",0.53095996,0.429595,-0.1546334,-0.2703125,-0.1156791
54,-0.2265968,-0.28413737,"('incapable', 'capable')",0.6643631,0.79123,0.2188831,0.2535463,0.0346632
55,0.13091987,0.13984261,"('incompetent', 'clever')",0.4779616,0.43626308,0.3044407,0.2880529,-0.0163878
56,0.16665141,0.09760544,"('impractical', 'practical')",-0.2137495,-0.14148293,-0.023549,-0.0219387,0.0016103
57,-0.72816133,-0.8679999,"('unimaginative', 'imaginative')",-3.0566816,-3.1811693,-1.8924215,-2.0245845,-0.132163
58,0.17487329,0.10368647,"('undiscriminating', 'discriminating')",0.12146348,0.10730894,0.1481684,0.1054977,-0.0426707
59,0.5304068,0.5027442,"('foolish', 'wise')",0.22204962,0.29063752,0.3762282,0.3966908,0.0204626
60,0.45956552,0.5030348,"('inefficient', 'efficient')",0.0047450736,0.25168753,0.2321553,0.3773611,0.1452058
61,-0.011987416,-0.23895365,"('illogical', 'logical')",0.5936572,0.35626134,0.2908349,0.0586538,-0.2321811
62,0.9659586,1.134925,"('incompetent', 'brilliant')",0.6068361,0.8408716,0.7863973,0.9878983,0.201501
63,-0.29937434,-0.22491914,"('unperceptive', 'insightful')",0.37591648,0.4874885,0.0382711,0.1312847,0.0930136
64,-0.0145588955,-0.096507326,"('shy', 'confident')",-6.268418,-6.387949,-3.1414883,-3.2422283,-0.10074
65,0.02369951,-0.106100276,"('insecure', 'secure')",-0.175744,-0.20845795,-0.0760222,-0.1572791,-0.0812569
66,-0.7742823,-0.9258085,"('inactive', 'active')",0.33092555,0.3881759,-0.2216784,-0.2688163,-0.0471379
67,0.42729366,0.40070832,"('doubtful', 'determined')",-0.42928803,-0.51169556,-0.0009972,-0.0554936,-0.0544964
68,-0.20198515,-0.12621064,"('dependent', 'independent')",-0.7406511,-0.66400754,-0.4713181,-0.3951091,0.076209
69,0.8602059,0.8590658,"('lazy', 'industrious')",-0.95138675,-0.85613817,-0.0455904,0.0014638,0.0470542
70,-0.48844382,-0.43053988,"('lethargic', 'energetic')",0.1061427,0.16062066,-0.1911506,-0.1349596,0.056191
71,0.31007993,0.34123808,"('diffident', 'self-confident')",0.2346419,0.22555113,0.2723609,0.2833946,0.0110337
72,-0.46558192,-0.47457623,"('unambitious', 'ambitious')",-0.3828796,-0.27999195,-0.4242308,-0.3772841,0.0469467
73,0.8637532,0.74065536,"('helpless', 'self-reliant')",-3.243187,-3.241777,-1.1897168,-1.2505608,-0.060844
74,0.29203728,0.16196884,"('undedicated', 'dedicated')",-0.11758877,-0.31113136,0.0872243,-0.0745813,-0.1618056
75,0.13604482,0.18301594,"('meek', 'impulsive')",-0.72051656,-0.6102238,-0.2922359,-0.2136039,0.078632
76,0.085367605,0.12167472,"('anxious', 'daring')",-0.20410863,-0.21137676,-0.0593705,-0.044851,0.0145195
77,-0.28058252,-0.20666532,"('unmotivated', 'motivated')",-1.2503282,-1.0868394,-0.7654554,-0.6467524,0.118703
78,-0.117594205,0.06386927,"('nonresilient', 'resilient')",0.03188544,0.093643755,-0.0428544,0.0787565,0.1216109
79,-0.77679074,-0.9198484,"('wavering', 'unwavering')",-0.5324498,-0.41095957,-0.6546203,-0.665404,-0.0107837
80,0.021285146,0.07561347,"('dominated', 'dominating')",-0.8130894,-0.8270811,-0.3959021,-0.3757338,0.0201683
81,0.13870205,0.20364216,"('submissive', 'aggressive')",-0.79850113,-0.70546836,-0.3298995,-0.2509131,0.0789864
82,-0.40228435,-0.39964262,"('poor', 'rich')",6.679643,6.807609,3.1386795,3.2039833,0.0653038
83,0.056615062,-0.03583861,"('powerless', 'powerful')",-0.75988483,-0.8120095,-0.3516349,-0.4239241,-0.0722892
84,0.7627993,0.7489585,"('inferior', 'superior')",0.7875562,0.79942083,0.7751777,0.7741897,-0.000988
85,0.31369328,0.09893016,"('insignificant', 'prestigious')",-0.32853794,-0.4785584,-0.0074223,-0.1898141,-0.1823918
86,-1.1105034,-1.3052778,"('uninfluential', 'influential')",-0.113869734,-0.1981745,-0.6121866,-0.7517262,-0.1395396
87,0.47971505,0.3855222,"('unsuccessful', 'successful')",0.9389208,0.87079203,0.7093179,0.6281571,-0.0811608
88,-0.6904678,-0.8637601,"('low', 'eminent')",-0.35890374,-0.43964022,-0.5246857,-0.6517001,-0.1270144
