,pinto_male,pinto_female,tuple,average_male,average_female,female-male
0,0.016898498,-0.049535327,"('unsociable', 'sociable')",0.0168985,-0.0495353,-0.0664338
1,1.0382309,0.9665684,"('unfriendly', 'friendly')",1.0382309,0.9665684,-0.0716625
2,0.010842225,0.07637964,"('unlikable', 'likable')",0.0108422,0.0763796,0.0655374
3,0.7836821,0.7930295,"('repellent', 'pleasant')",0.7836821,0.7930295,0.0093474
4,-7.3045206,-7.396022,"('disliked', 'liked')",-7.3045206,-7.3960218,-0.0915012
5,-0.89875305,-0.8269284,"('distant', 'outgoing')",-0.898753,-0.8269284,0.0718246
6,-0.42629746,-0.4220234,"('distant', 'open')",-0.4262975,-0.4220234,0.0042741
7,1.0545518,1.0184954,"('insensitive', 'sensitive')",1.0545518,1.0184954,-0.0360564
8,0.81383365,0.7511977,"('unaffectionate', 'affectionate')",0.8138337,0.7511977,-0.062636
9,1.0709064,1.100717,"('unaffectionate', 'caring')",1.0709064,1.1007169,0.0298105
10,1.4455884,1.3891251,"('unsympathetic', 'sympathetic')",1.4455884,1.3891251,-0.0564633
11,1.836042,1.7868311,"('unhelpful', 'helpful')",1.836042,1.7868311,-0.0492109
12,-1.6917481,-1.7385145,"('unsupportive', 'supportive')",-1.6917481,-1.7385145,-0.0467664
13,0.07065402,0.020493723,"('impolite', 'polite')",0.070654,0.0204937,-0.0501603
14,0.42004868,0.3590475,"('antisocial', 'social')",0.4200487,0.3590475,-0.0610012
15,0.1313808,0.05489879,"('boring', 'funny')",0.1313808,0.0548988,-0.076482
16,-0.752095,-0.6657872,"('unpopular', 'popular')",-0.752095,-0.6657872,0.0863078
17,-0.37217182,-0.27446607,"('nasty', 'nice')",-0.3721718,-0.2744661,0.0977057
18,-0.22151233,-0.2926933,"('disagreeable', 'welcoming')",-0.2215123,-0.2926933,-0.071181
19,-0.83788264,-0.89118665,"('inhospitable', 'hospitable')",-0.8378826,-0.8911867,-0.0533041
20,0.9855869,0.9558512,"('rough', 'thoughtful')",0.9855869,0.9558512,-0.0297357
21,0.15328716,0.16560304,"('immoral', 'moral')",0.1532872,0.165603,0.0123158
22,-0.18528907,-0.25838125,"('untrustworthy', 'trustworthy')",-0.1852891,-0.2583812,-0.0730921
23,6.5087466,6.4742236,"('insincere', 'sincere')",6.5087466,6.4742236,-0.034523
24,1.6047276,1.4824145,"('dishonest', 'honest')",1.6047276,1.4824145,-0.1223131
25,0.6448853,0.6293005,"('egoistic', 'altruistic')",0.6448853,0.6293005,-0.0155848
26,0.69033414,0.6530326,"('hardhearted', 'benevolent')",0.6903341,0.6530326,-0.0373015
27,1.4510775,1.3131305,"('hardhearted', 'softhearted')",1.4510775,1.3131305,-0.137947
28,1.1809376,1.1080006,"('disloyal', 'loyal')",1.1809376,1.1080006,-0.072937
29,-0.87456924,-0.94486547,"('unfair', 'fair')",-0.8745692,-0.9448655,-0.0702963
30,1.0686349,0.99146324,"('intolerant', 'tolerant')",1.0686349,0.9914632,-0.0771717
31,-1.8391763,-1.7441808,"('evil', 'good')",-1.8391763,-1.7441808,0.0949955
32,1.1206164,1.0333415,"('unkind', 'kind')",1.1206164,1.0333415,-0.0872749
33,-0.7524692,-0.7187813,"('wrong', 'right')",-0.7524692,-0.7187813,0.0336879
34,4.450217,4.548859,"('mean', 'honorable')",4.4502168,4.5488591,0.0986423
35,-1.0342392,-1.1852409,"('corrupt', 'incorrupt')",-1.0342392,-1.1852409,-0.1510017
36,-1.0730966,-1.0851665,"('hostile', 'amicable')",-1.0730966,-1.0851665,-0.0120699
37,0.9702825,0.92329013,"('fake', 'genuine')",0.9702825,0.9232901,-0.0469924
38,-0.1303711,-0.13849343,"('untruthful', 'truthful')",-0.1303711,-0.1384934,-0.0081223
39,0.6409412,0.58257735,"('exploitative', 'cooperative')",0.6409412,0.5825773,-0.0583639
40,-1.3854346,-1.5490557,"('stingy', 'generous')",-1.3854346,-1.5490557,-0.1636211
41,0.08857374,0.045848053,"('unforgiving', 'forgiving')",0.0885737,0.0458481,-0.0427256
42,-2.0416493,-2.1365182,"('unreliable', 'reliable')",-2.0416493,-2.1365182,-0.0948689
43,1.120021,1.0704476,"('irresponsible', 'responsible')",1.120021,1.0704476,-0.0495734
44,-0.8556336,-0.8320939,"('prejudiced', 'unprejudiced')",-0.8556336,-0.8320939,0.0235397
45,0.0117436815,-0.053487815,"('incompetent', 'competent')",0.0117437,-0.0534878,-0.0652315
46,-0.10286592,-0.2265643,"('uncompetitive', 'competitive')",-0.1028659,-0.2265643,-0.1236984
47,4.887354,5.054917,"('stupid', 'smart')",4.8873539,5.0549169,0.167563
48,0.6332674,0.54242045,"('unintelligent', 'intelligent')",0.6332674,0.5424204,-0.090847
49,0.083100304,0.11803843,"('unable', 'able')",0.0831003,0.1180384,0.0349381
50,-0.37016857,-0.41006917,"('clumsy', 'skillful')",-0.3701686,-0.4100692,-0.0399006
51,0.95221895,0.79577535,"('uneducated', 'educated')",0.9522189,0.7957754,-0.1564435
52,-0.83916193,-0.851637,"('irrational', 'rational')",-0.8391619,-0.851637,-0.0124751
53,-0.2697227,-0.3786059,"('uncreative', 'creative')",-0.2697227,-0.3786059,-0.1088832
54,0.8141512,0.8567436,"('incapable', 'capable')",0.8141512,0.8567436,0.0425924
55,1.0172691,0.9731131,"('incompetent', 'clever')",1.0172691,0.9731131,-0.044156
56,0.88781905,0.8067098,"('impractical', 'practical')",0.8878191,0.8067098,-0.0811093
57,-2.533039,-2.5620058,"('unimaginative', 'imaginative')",-2.5330391,-2.5620058,-0.0289667
58,0.047675587,0.012542382,"('undiscriminating', 'discriminating')",0.0476756,0.0125424,-0.0351332
59,-0.27236497,-0.25629476,"('foolish', 'wise')",-0.272365,-0.2562948,0.0160702
60,0.84753984,0.87088877,"('inefficient', 'efficient')",0.8475398,0.8708888,0.023349
61,0.25352407,0.0788286,"('illogical', 'logical')",0.2535241,0.0788286,-0.1746955
62,0.61954916,0.64926916,"('incompetent', 'brilliant')",0.6195492,0.6492692,0.02972
63,0.19109546,0.14672533,"('unperceptive', 'insightful')",0.1910955,0.1467253,-0.0443702
64,-5.858755,-5.844285,"('shy', 'confident')",-5.8587551,-5.844285,0.0144701
65,0.5938021,0.5886047,"('insecure', 'secure')",0.5938021,0.5886047,-0.0051974
66,-0.33612573,-0.3404188,"('inactive', 'active')",-0.3361257,-0.3404188,-0.0042931
67,-0.3200429,-0.25815487,"('doubtful', 'determined')",-0.3200429,-0.2581549,0.061888
68,-0.6463937,-0.7002245,"('dependent', 'independent')",-0.6463937,-0.7002245,-0.0538308
69,-2.3996828,-2.3237498,"('lazy', 'industrious')",-2.3996828,-2.3237498,0.075933
70,1.5076658,1.4225307,"('lethargic', 'energetic')",1.5076658,1.4225307,-0.0851351
71,0.34063017,0.39743847,"('diffident', 'self-confident')",0.3406302,0.3974385,0.0568083
72,0.7234745,0.86295015,"('unambitious', 'ambitious')",0.7234745,0.8629501,0.1394756
73,-3.0550165,-3.0506728,"('helpless', 'self-reliant')",-3.0550165,-3.0506728,0.0043437
74,0.48290098,0.29804978,"('undedicated', 'dedicated')",0.482901,0.2980498,-0.1848512
75,-0.97128797,-0.85969067,"('meek', 'impulsive')",-0.971288,-0.8596907,0.1115973
76,1.1286187,1.0492486,"('anxious', 'daring')",1.1286187,1.0492486,-0.0793701
77,-1.2748882,-1.1386626,"('unmotivated', 'motivated')",-1.2748882,-1.1386626,0.1362256
78,-0.6418788,-0.66303456,"('nonresilient', 'resilient')",-0.6418788,-0.6630346,-0.0211558
79,-0.3431342,-0.3266125,"('wavering', 'unwavering')",-0.3431342,-0.3266125,0.0165217
80,0.01473619,-0.099245034,"('dominated', 'dominating')",0.0147362,-0.099245,-0.1139812
81,0.56354237,0.56245965,"('submissive', 'aggressive')",0.5635424,0.5624596,-0.0010828
82,6.070096,6.1003437,"('poor', 'rich')",6.070096,6.1003437,0.0302477
83,-0.113304704,-0.054365292,"('powerless', 'powerful')",-0.1133047,-0.0543653,0.0589394
84,0.2904918,0.27372533,"('inferior', 'superior')",0.2904918,0.2737253,-0.0167665
85,-0.55491686,-0.5879693,"('insignificant', 'prestigious')",-0.5549169,-0.5879693,-0.0330524
86,0.5010633,0.45023358,"('uninfluential', 'influential')",0.5010633,0.4502336,-0.0508297
87,-0.45583346,-0.35508293,"('unsuccessful', 'successful')",-0.4558335,-0.3550829,0.1007506
88,0.62993705,0.52809113,"('low', 'eminent')",0.6299371,0.5280911,-0.101846
