,sherwin_male,sherwin_female,tuple,williams_male,williams_female,co_male,co_female,average_male,average_female,female-male
0,-2.535175,-2.3189156,"('unsociable', 'sociable')",-0.65678763,-0.8280097,-0.4308319,-0.47750768,-1.2075982,-1.2081443,-0.0005461
1,0.034838647,0.15977553,"('unfriendly', 'friendly')",1.2584676,1.0697991,1.4168608,1.3381982,0.903389,0.8559243,-0.0474647
2,0.19088686,0.26911557,"('unlikable', 'likable')",0.83956873,0.7767861,0.58581716,0.7196969,0.5387576,0.5885328,0.0497752
3,-1.3154097,-1.069304,"('repellent', 'pleasant')",-0.3295888,-0.20772228,0.38086966,0.36289823,-0.4213763,-0.3047094,0.1166669
4,0.64922124,0.61285675,"('disliked', 'liked')",1.69759,1.7100476,-6.1885695,-6.09377,-1.2805861,-1.2569552,0.0236309
5,1.6607033,1.5921022,"('distant', 'outgoing')",1.5803413,1.553491,-0.16046292,-0.08866741,1.0268606,1.0189753,-0.0078853
6,1.2674212,1.1931876,"('distant', 'open')",1.5746069,1.5527196,0.12947863,0.20447929,0.9905023,0.9834622,-0.0070401
7,-1.1079881,-0.85590214,"('insensitive', 'sensitive')",-0.05940058,0.038437393,0.16082007,0.22956772,-0.3355229,-0.1959657,0.1395572
8,-0.04209166,-0.24802497,"('unaffectionate', 'affectionate')",1.0110723,0.873307,0.6418916,0.591135,0.5369574,0.4054724,-0.131485
9,0.14879131,0.16478866,"('unaffectionate', 'caring')",1.7654707,1.6905138,1.5217592,1.5065755,1.1453404,1.120626,-0.0247144
10,-2.4459748,-2.0941927,"('unsympathetic', 'sympathetic')",-0.630848,-0.50923127,-0.2564181,-0.25213483,-1.1110803,-0.951853,0.1592273
11,-1.4517933,-1.3427708,"('unhelpful', 'helpful')",-0.92093694,-0.9103022,1.6677293,1.7451266,-0.2350003,-0.1693155,0.0656848
12,-0.43533778,-0.20599467,"('unsupportive', 'supportive')",1.5583339,1.7076218,-1.546113,-1.3849651,-0.141039,0.0388874,0.1799264
13,-1.5356064,-1.5613339,"('impolite', 'polite')",-1.0773538,-1.1319771,-0.2841685,-0.35721782,-0.9657096,-1.0168429,-0.0511333
14,-2.212223,-2.1503549,"('antisocial', 'social')",-0.4680956,-0.3945458,-0.9008392,-0.8861256,-1.1937192,-1.1436754,0.0500438
15,1.0903229,1.1396363,"('boring', 'funny')",1.0409263,0.99532765,0.6667447,0.75989324,0.9326646,0.9649524,0.0322878
16,0.8036491,0.7295775,"('unpopular', 'popular')",0.54691327,0.51117903,0.1527102,0.04913631,0.5010908,0.4299643,-0.0711265
17,0.45853016,0.47592753,"('nasty', 'nice')",0.588887,0.6589784,-0.18312724,-0.15257487,0.2880966,0.3274437,0.0393471
18,0.76391983,0.8378424,"('disagreeable', 'welcoming')",-0.31563067,-0.23773664,-1.0895544,-1.0186539,-0.2137551,-0.139516,0.0742391
19,1.0927585,1.1597188,"('inhospitable', 'hospitable')",0.87881374,0.883937,-0.16612408,-0.08499654,0.6018161,0.6528864,0.0510703
