,live_male,live_female,tuple,nation_male,nation_female,entertainment_male,entertainment_female,inc_male,inc_female,average_male,average_female,female-male
0,0.54365665,0.4609606,"('unsociable', 'sociable')",0.1333552,0.08659707,1.0208178,0.8281345,-0.6962504,-0.856656,0.2503948,0.129759,-0.1206358
1,0.9079062,0.8418628,"('unfriendly', 'friendly')",-0.6247287,-0.6437016,0.20376758,0.14800318,2.0998504,1.9307213,0.6466989,0.5692214,-0.0774775
2,0.78783274,0.88454205,"('unlikable', 'likable')",0.1844174,0.3481928,1.0202329,1.1739132,0.89712524,1.0194682,0.7224021,0.8565291,0.134127
3,-0.6927789,-0.5982514,"('repellent', 'pleasant')",-0.6009227,-0.4038159,0.09467535,0.24514282,-0.022806425,0.025790546,-0.3054582,-0.1827835,0.1226747
4,0.028711215,-0.01990246,"('disliked', 'liked')",-0.32574904,-0.3623749,-0.49262547,-0.41730577,-5.9558454,-6.042513,-1.6863772,-1.710524,-0.0241468
5,0.6226538,0.7375597,"('distant', 'outgoing')",0.7129568,0.6587244,0.029522024,0.07835324,0.394805,0.4090067,0.4399844,0.470911,0.0309266
6,0.607827,0.6944422,"('distant', 'open')",0.061663758,0.049601857,-0.7053553,-0.6559307,0.937918,0.9379414,0.2255134,0.2565137,0.0310003
7,0.6631091,0.6684662,"('insensitive', 'sensitive')",-0.36593628,-0.1962577,0.014822017,0.032648522,0.31937745,0.31522498,0.1578431,0.2050205,0.0471774
8,0.12953396,0.16827819,"('unaffectionate', 'affectionate')",-0.6590081,-0.6202333,-0.14863575,-0.11108543,0.66132027,0.6054627,-0.0041974,0.0106055,0.0148029
9,0.9766994,1.0234032,"('unaffectionate', 'caring')",-0.728747,-0.64198184,0.5233819,0.5362694,1.0362298,1.0157768,0.451891,0.4833669,0.0314759
10,-1.0788034,-1.131226,"('unsympathetic', 'sympathetic')",-1.679283,-1.4654828,-0.73574686,-0.65187114,-0.9995111,-1.0326931,-1.1233361,-1.0703182,0.0530179
11,0.09475549,0.16713183,"('unhelpful', 'helpful')",0.119675025,0.2562667,0.66206557,0.69298685,1.2268904,1.3068496,0.5258466,0.6058087,0.0799621
12,1.1761304,1.2545925,"('unsupportive', 'supportive')",0.21337537,0.43218982,0.328082,0.43348765,-1.7476768,-1.7197893,-0.0075223,0.1001202,0.1076425
13,1.1111065,1.0817386,"('impolite', 'polite')",0.27799237,0.23245496,0.55595005,0.47926834,-0.52417725,-0.58937764,0.3552179,0.301021,-0.0541969
14,0.897792,0.9247074,"('antisocial', 'social')",0.36019683,0.40252316,1.6115083,1.5529568,-1.2486898,-1.2516655,0.4052018,0.4071305,0.0019287
15,0.98484993,1.0194676,"('boring', 'funny')",0.50958586,0.47706527,0.9078625,0.90300095,0.47613937,0.46796927,0.7196094,0.7168757,-0.0027337
16,-0.009785097,-0.004120428,"('unpopular', 'popular')",-0.07654631,-0.16335553,0.19270201,0.31838867,0.8321621,0.80771905,0.2346332,0.2396579,0.0050247
17,-0.8417356,-0.7129036,"('nasty', 'nice')",-1.1537812,-1.0003104,-1.0422052,-0.8480613,-0.614582,-0.469675,-0.913076,-0.7577376,0.1553384
18,0.13057032,0.16524017,"('disagreeable', 'welcoming')",0.30582678,0.38727692,0.59340525,0.6428118,0.0574527,0.07257962,0.2718138,0.3169771,0.0451633
