,deep_male,deep_female,tuple,average_male,average_female,female-male
0,-0.087159574,-0.10958889,"('unsociable', 'sociable')",-0.0871596,-0.1095889,-0.0224293
1,1.4940808,1.4800391,"('unfriendly', 'friendly')",1.4940808,1.4800391,-0.0140417
2,0.90766746,0.9883651,"('unlikable', 'likable')",0.9076675,0.9883651,0.0806976
3,1.2929887,1.3962837,"('repellent', 'pleasant')",1.2929887,1.3962837,0.103295
4,-6.5960093,-6.5841646,"('disliked', 'liked')",-6.5960093,-6.5841646,0.0118447
5,0.042169273,0.042904995,"('distant', 'outgoing')",0.0421693,0.042905,0.0007357
6,0.26368576,0.30575448,"('distant', 'open')",0.2636858,0.3057545,0.0420687
7,1.3091134,1.3112386,"('insensitive', 'sensitive')",1.3091134,1.3112386,0.0021252
8,1.1593437,1.1277449,"('unaffectionate', 'affectionate')",1.1593437,1.1277449,-0.0315988
9,1.5921593,1.6122903,"('unaffectionate', 'caring')",1.5921593,1.6122903,0.020131
10,1.1508232,1.2416298,"('unsympathetic', 'sympathetic')",1.1508232,1.2416298,0.0908066
11,1.8721886,1.9034988,"('unhelpful', 'helpful')",1.8721886,1.9034988,0.0313102
12,-1.1287123,-1.1043773,"('unsupportive', 'supportive')",-1.1287123,-1.1043773,0.024335
13,-0.014401287,-0.0050883517,"('impolite', 'polite')",-0.0144013,-0.0050884,0.0093129
14,0.28096718,0.1886556,"('antisocial', 'social')",0.2809672,0.1886556,-0.0923116
15,0.46214178,0.45663404,"('boring', 'funny')",0.4621418,0.456634,-0.0055078
16,-0.18360725,-0.16809085,"('unpopular', 'popular')",-0.1836073,-0.1680909,0.0155164
17,0.16209294,0.15133202,"('nasty', 'nice')",0.1620929,0.151332,-0.0107609
18,-0.095650226,-0.14039344,"('disagreeable', 'welcoming')",-0.0956502,-0.1403934,-0.0447432
19,0.0110228155,0.044275977,"('inhospitable', 'hospitable')",0.0110228,0.044276,0.0332532
20,0.728552,0.68140197,"('rough', 'thoughtful')",0.728552,0.681402,-0.04715
21,0.33545977,0.39476177,"('immoral', 'moral')",0.3354598,0.3947618,0.059302
22,-0.035721637,-0.046866957,"('untrustworthy', 'trustworthy')",-0.0357216,-0.046867,-0.0111454
23,6.6667056,6.670274,"('insincere', 'sincere')",6.6667056,6.6702738,0.0035682
24,2.06496,2.1031253,"('dishonest', 'honest')",2.06496,2.1031253,0.0381653
25,0.56943357,0.4730509,"('egoistic', 'altruistic')",0.5694336,0.4730509,-0.0963827
26,0.0100521855,0.0652332,"('hardhearted', 'benevolent')",0.0100522,0.0652332,0.055181
27,1.4276538,1.3185438,"('hardhearted', 'softhearted')",1.4276538,1.3185438,-0.10911
28,1.1639402,1.1850524,"('disloyal', 'loyal')",1.1639402,1.1850524,0.0211122
29,0.036845677,-0.07792797,"('unfair', 'fair')",0.0368457,-0.077928,-0.1147737
30,0.95249933,0.8590829,"('intolerant', 'tolerant')",0.9524993,0.8590829,-0.0934164
31,-0.7572679,-0.7959227,"('evil', 'good')",-0.7572679,-0.7959227,-0.0386548
32,1.1798888,1.128084,"('unkind', 'kind')",1.1798888,1.1280839,-0.0518049
33,-0.47630396,-0.4176037,"('wrong', 'right')",-0.476304,-0.4176037,0.0587003
34,4.582571,4.690846,"('mean', 'honorable')",4.582571,4.690846,0.108275
35,-0.5761534,-0.704983,"('corrupt', 'incorrupt')",-0.5761534,-0.704983,-0.1288296
36,-0.49794978,-0.5611499,"('hostile', 'amicable')",-0.4979498,-0.5611499,-0.0632001
37,1.1857771,1.1828749,"('fake', 'genuine')",1.1857771,1.1828749,-0.0029022
38,0.15548807,0.09596916,"('untruthful', 'truthful')",0.1554881,0.0959692,-0.0595189
39,-0.0018988717,0.021157596,"('exploitative', 'cooperative')",-0.0018989,0.0211576,0.0230565
40,-1.1428757,-1.1566241,"('stingy', 'generous')",-1.1428757,-1.1566241,-0.0137484
41,-0.09005213,-0.13714321,"('unforgiving', 'forgiving')",-0.0900521,-0.1371432,-0.0470911
42,-1.5768526,-1.5417227,"('unreliable', 'reliable')",-1.5768526,-1.5417227,0.0351299
43,1.1120169,1.0583982,"('irresponsible', 'responsible')",1.1120169,1.0583982,-0.0536187
44,-1.236085,-1.369952,"('prejudiced', 'unprejudiced')",-1.2360851,-1.369952,-0.1338669
45,0.58990043,0.6273866,"('incompetent', 'competent')",0.5899004,0.6273866,0.0374862
46,-0.64254755,-0.52459955,"('uncompetitive', 'competitive')",-0.6425475,-0.5245996,0.1179479
47,5.5540032,5.6834626,"('stupid', 'smart')",5.5540032,5.6834626,0.1294594
48,0.8178141,0.8635817,"('unintelligent', 'intelligent')",0.8178141,0.8635817,0.0457676
49,0.41303185,0.56378,"('unable', 'able')",0.4130318,0.56378,0.1507482
50,0.40672815,0.5052973,"('clumsy', 'skillful')",0.4067281,0.5052973,0.0985692
51,0.7095743,0.79496604,"('uneducated', 'educated')",0.7095743,0.794966,0.0853917
52,-0.13910338,-0.13152125,"('irrational', 'rational')",-0.1391034,-0.1315213,0.0075821
53,0.6818642,0.6629616,"('uncreative', 'creative')",0.6818642,0.6629616,-0.0189026
54,1.4837174,1.6301055,"('incapable', 'capable')",1.4837174,1.6301055,0.1463881
55,0.9857463,1.0202137,"('incompetent', 'clever')",0.9857463,1.0202137,0.0344674
56,0.7320372,0.73259825,"('impractical', 'practical')",0.7320372,0.7325982,0.000561
57,-2.3701968,-2.2531228,"('unimaginative', 'imaginative')",-2.3701968,-2.2531228,0.117074
58,-0.25216356,-0.20746715,"('undiscriminating', 'discriminating')",-0.2521636,-0.2074672,0.0446964
59,0.7193626,0.82195395,"('foolish', 'wise')",0.7193626,0.821954,0.1025914
60,0.4344369,0.47725484,"('inefficient', 'efficient')",0.4344369,0.4772548,0.0428179
61,0.46797812,0.4001317,"('illogical', 'logical')",0.4679781,0.4001317,-0.0678464
62,1.6687362,1.7433262,"('incompetent', 'brilliant')",1.6687362,1.7433262,0.07459
63,1.0938755,1.1934199,"('unperceptive', 'insightful')",1.0938755,1.1934199,0.0995444
64,-5.1625476,-5.149533,"('shy', 'confident')",-5.1625476,-5.1495328,0.0130148
65,1.0265046,1.0238591,"('insecure', 'secure')",1.0265046,1.0238591,-0.0026455
66,0.36715123,0.37701556,"('inactive', 'active')",0.3671512,0.3770156,0.0098644
67,-0.7167249,-0.63411504,"('doubtful', 'determined')",-0.7167249,-0.634115,0.0826099
68,-0.17377189,-0.15888149,"('dependent', 'independent')",-0.1737719,-0.1588815,0.0148904
69,-1.1832145,-1.2478656,"('lazy', 'industrious')",-1.1832145,-1.2478656,-0.0646511
70,1.3964186,1.4593738,"('lethargic', 'energetic')",1.3964186,1.4593738,0.0629552
71,0.75628567,0.8734431,"('diffident', 'self-confident')",0.7562857,0.8734431,0.1171574
72,0.76501465,0.82295436,"('unambitious', 'ambitious')",0.7650146,0.8229544,0.0579398
73,-2.5854626,-2.5435965,"('helpless', 'self-reliant')",-2.5854626,-2.5435965,0.0418661
74,0.2984081,0.22026666,"('undedicated', 'dedicated')",0.2984081,0.2202667,-0.0781414
75,-0.6126216,-0.5737017,"('meek', 'impulsive')",-0.6126216,-0.5737017,0.0389199
76,0.78869516,0.7899609,"('anxious', 'daring')",0.7886952,0.7899609,0.0012657
77,-0.8961596,-0.8730263,"('unmotivated', 'motivated')",-0.8961596,-0.8730263,0.0231333
78,-0.32223907,-0.32200977,"('nonresilient', 'resilient')",-0.3222391,-0.3220098,0.0002293
79,0.31312016,0.30963483,"('wavering', 'unwavering')",0.3131202,0.3096348,-0.0034854
80,-0.11718688,-0.13556027,"('dominated', 'dominating')",-0.1171869,-0.1355603,-0.0183734
81,-0.018926904,0.09771739,"('submissive', 'aggressive')",-0.0189269,0.0977174,0.1166443
82,6.47365,6.680591,"('poor', 'rich')",6.47365,6.6805911,0.2069411
83,-0.4384741,-0.41408154,"('powerless', 'powerful')",-0.4384741,-0.4140815,0.0243926
84,0.0049430393,0.07201618,"('inferior', 'superior')",0.004943,0.0720162,0.0670732
85,-1.0059463,-1.0446537,"('insignificant', 'prestigious')",-1.0059463,-1.0446537,-0.0387074
86,0.4827888,0.55754936,"('uninfluential', 'influential')",0.4827888,0.5575494,0.0747606
87,0.5133879,0.676274,"('unsuccessful', 'successful')",0.5133879,0.676274,0.1628861
88,0.093513615,0.19919303,"('low', 'eminent')",0.0935136,0.199193,0.1056794
