,singer_male,singer_female,tuple,average_male,average_female,female-male
0,-0.32524303,-0.2393991,"('unsociable', 'sociable')",-0.325243,-0.2393991,0.0858439
1,1.3484385,1.1814,"('unfriendly', 'friendly')",1.3484385,1.1813999,-0.1670386
2,-0.03935286,0.07693714,"('unlikable', 'likable')",-0.0393529,0.0769371,0.11629
3,0.32652944,0.44908398,"('repellent', 'pleasant')",0.3265294,0.449084,0.1225546
4,-7.5332546,-7.620218,"('disliked', 'liked')",-7.5332546,-7.6202178,-0.0869632
5,-0.51444817,-0.7279989,"('distant', 'outgoing')",-0.5144482,-0.7279989,-0.2135507
6,0.00934666,-0.22279257,"('distant', 'open')",0.0093467,-0.2227926,-0.2321393
7,0.51440126,0.6946728,"('insensitive', 'sensitive')",0.5144013,0.6946728,0.1802715
8,1.1160748,0.87226915,"('unaffectionate', 'affectionate')",1.1160748,0.8722692,-0.2438056
9,1.9232864,1.8831178,"('unaffectionate', 'caring')",1.9232864,1.8831178,-0.0401686
10,0.36650896,0.55853516,"('unsympathetic', 'sympathetic')",0.366509,0.5585352,0.1920262
11,1.372872,1.6262196,"('unhelpful', 'helpful')",1.372872,1.6262196,0.2533476
12,-1.8087564,-1.7629913,"('unsupportive', 'supportive')",-1.8087564,-1.7629913,0.0457651
13,-0.21123868,-0.051170688,"('impolite', 'polite')",-0.2112387,-0.0511707,0.160068
14,-0.4152193,-0.36281493,"('antisocial', 'social')",-0.4152193,-0.3628149,0.0524044
15,0.17882381,0.07709242,"('boring', 'funny')",0.1788238,0.0770924,-0.1017314
16,-0.25739473,-0.32379955,"('unpopular', 'popular')",-0.2573947,-0.3237996,-0.0664049
17,-0.22850208,-0.21341799,"('nasty', 'nice')",-0.2285021,-0.213418,0.0150841
18,-0.62497956,-0.72161216,"('disagreeable', 'welcoming')",-0.6249796,-0.7216122,-0.0966326
19,-0.39508262,-0.4645794,"('inhospitable', 'hospitable')",-0.3950826,-0.4645794,-0.0694968
20,0.72969663,0.6922895,"('rough', 'thoughtful')",0.7296966,0.6922895,-0.0374071
21,-0.5020745,-0.23623046,"('immoral', 'moral')",-0.5020745,-0.2362305,0.265844
22,-0.56905305,-0.4560508,"('untrustworthy', 'trustworthy')",-0.5690531,-0.4560508,0.1130023
23,6.5314503,6.6750937,"('insincere', 'sincere')",6.5314503,6.6750937,0.1436434
24,1.5201148,1.4527575,"('dishonest', 'honest')",1.5201148,1.4527575,-0.0673573
25,0.88350284,0.5613452,"('egoistic', 'altruistic')",0.8835028,0.5613452,-0.3221576
26,0.9480715,0.85346526,"('hardhearted', 'benevolent')",0.9480715,0.8534653,-0.0946062
27,1.6793191,1.4619057,"('hardhearted', 'softhearted')",1.6793191,1.4619057,-0.2174134
28,1.0095997,1.0038569,"('disloyal', 'loyal')",1.0095997,1.0038569,-0.0057428
29,-0.82225394,-0.94602615,"('unfair', 'fair')",-0.8222539,-0.9460261,-0.1237722
30,0.737207,0.8296243,"('intolerant', 'tolerant')",0.737207,0.8296243,0.0924173
31,-1.3075079,-1.5487494,"('evil', 'good')",-1.3075079,-1.5487494,-0.2412415
32,1.1056468,1.1431246,"('unkind', 'kind')",1.1056468,1.1431246,0.0374778
33,-0.00052618235,-0.11734854,"('wrong', 'right')",-0.0005262,-0.1173485,-0.1168223
34,4.544473,4.676861,"('mean', 'honorable')",4.5444732,4.6768608,0.1323876
35,-0.4136423,-0.8068643,"('corrupt', 'incorrupt')",-0.4136423,-0.8068643,-0.393222
36,-0.22043331,-0.4891475,"('hostile', 'amicable')",-0.2204333,-0.4891475,-0.2687142
37,0.70052385,0.703282,"('fake', 'genuine')",0.7005239,0.703282,0.0027581
38,-0.019572895,0.09001597,"('untruthful', 'truthful')",-0.0195729,0.090016,0.1095889
39,0.40215385,0.4454777,"('exploitative', 'cooperative')",0.4021538,0.4454777,0.0433239
40,-1.948359,-2.1476662,"('stingy', 'generous')",-1.948359,-2.1476662,-0.1993072
41,0.47734827,0.54206616,"('unforgiving', 'forgiving')",0.4773483,0.5420662,0.0647179
42,-3.4606817,-3.402313,"('unreliable', 'reliable')",-3.4606817,-3.402313,0.0583687
43,0.5218036,0.6977517,"('irresponsible', 'responsible')",0.5218036,0.6977517,0.1759481
44,-1.0782982,-1.112368,"('prejudiced', 'unprejudiced')",-1.0782982,-1.112368,-0.0340698
45,-0.193357,-0.044805527,"('incompetent', 'competent')",-0.193357,-0.0448055,0.1485515
46,-1.0559982,-0.80790275,"('uncompetitive', 'competitive')",-1.0559982,-0.8079028,0.2480954
47,5.254665,5.397167,"('stupid', 'smart')",5.2546649,5.3971672,0.1425023
48,0.22502723,0.2702825,"('unintelligent', 'intelligent')",0.2250272,0.2702825,0.0452553
49,-0.32288292,-0.32022035,"('unable', 'able')",-0.3228829,-0.3202204,0.0026625
50,-0.69719595,-0.6735495,"('clumsy', 'skillful')",-0.6971959,-0.6735495,0.0236464
51,-0.14911297,-0.13946512,"('uneducated', 'educated')",-0.149113,-0.1394651,0.0096479
52,-0.25248116,-0.5040469,"('irrational', 'rational')",-0.2524812,-0.5040469,-0.2515657
53,0.2058036,0.14978248,"('uncreative', 'creative')",0.2058036,0.1497825,-0.0560211
54,0.98139477,0.9597097,"('incapable', 'capable')",0.9813948,0.9597097,-0.0216851
55,0.31645,0.49419993,"('incompetent', 'clever')",0.31645,0.4941999,0.1777499
56,0.2411933,0.45202044,"('impractical', 'practical')",0.2411933,0.4520204,0.2108271
