,lyondellbasell_male,lyondellbasell_female,tuple,industries_male,industries_female,n_male,n_female,v_male,v_female,average_male,average_female,female-male
0,-0.41481373,-0.38178462,"('unsociable', 'sociable')",1.0738298,0.87708217,0.18128794,0.11896282,0.14621703,0.16829395,0.2466303,0.1956386,-0.0509917
1,-0.63596886,-0.6329432,"('unfriendly', 'friendly')",0.122877724,0.043299578,-0.6081617,-0.6735419,0.44197524,0.35401943,-0.1698194,-0.2272915,-0.0574721
2,0.60364175,0.6903171,"('unlikable', 'likable')",0.41686282,0.587628,0.7978393,0.93834645,0.19489408,0.29426658,0.5033095,0.6276395,0.12433
3,-0.39930937,-0.22485766,"('repellent', 'pleasant')",0.3042741,0.41284135,1.1794449,1.1986986,0.6635371,0.70010537,0.4369867,0.5216969,0.0847102
4,-0.36424384,-0.38832957,"('disliked', 'liked')",-0.62156117,-0.5851579,0.81034553,0.8796754,-5.270252,-5.279045,-1.3614279,-1.3432143,0.0182136
5,-0.03851433,-0.080136605,"('distant', 'outgoing')",-0.825273,-0.70212173,-0.23095256,-0.23568861,-1.1264284,-1.115498,-0.5552921,-0.5333612,0.0219309
6,-0.28242052,-0.27221522,"('distant', 'open')",-1.232759,-1.1037523,-0.05783045,-0.025287619,-0.3114004,-0.28892112,-0.4711026,-0.4225441,0.0485585
7,0.68379295,0.7671266,"('insensitive', 'sensitive')",1.2784225,1.3141848,-0.7218615,-0.69499344,0.52013767,0.5157397,0.4401229,0.4755144,0.0353915
8,-0.17842488,-0.16804011,"('unaffectionate', 'affectionate')",-0.043880448,-0.09641231,-0.5104701,-0.55112535,-0.22409356,-0.3335756,-0.2392173,-0.2872883,-0.048071
9,-0.29525205,-0.28612608,"('unaffectionate', 'caring')",0.7248557,0.6313229,0.014674813,-0.036112398,0.9469634,0.92198545,0.3478105,0.3077675,-0.040043
10,0.16878192,0.21998131,"('unsympathetic', 'sympathetic')",0.9304673,0.7757719,-0.24689786,-0.25949067,0.452732,0.46520877,0.3262708,0.3003678,-0.025903
11,0.11243263,0.12930104,"('unhelpful', 'helpful')",1.5984585,1.5207702,0.04868028,0.109345645,2.1449225,2.223312,0.9761235,0.9956822,0.0195587
12,0.4338001,0.5431366,"('unsupportive', 'supportive')",0.6230624,0.68280363,0.30484626,0.29921386,-1.2389798,-1.2554178,0.0306822,0.0674341,0.0367519
13,-0.14958856,-0.20844872,"('impolite', 'polite')",1.2243321,1.1321476,-0.8339345,-0.907834,0.10828376,0.08110461,0.0872732,0.0242424,-0.0630308
14,0.37099195,0.46517688,"('antisocial', 'social')",2.0775166,2.042565,1.2258891,1.2466143,-0.11853901,-0.07419913,0.8889646,0.9200393,0.0310747
15,0.44551152,0.40206128,"('boring', 'funny')",-0.119217366,-0.08882792,0.8115897,0.83121365,0.08072822,0.0689917,0.304653,0.3033597,-0.0012933
16,-0.19972894,-0.10244675,"('unpopular', 'popular')",-0.928092,-0.83758974,-0.2118632,-0.13848624,0.98038274,1.0816512,-0.0898253,0.0007821,0.0906074
17,-0.09964423,-0.06907702,"('nasty', 'nice')",-0.44273967,-0.2742238,-0.03942272,-0.04178488,0.16086522,0.23880434,-0.1052354,-0.0365703,0.0686651
18,-0.68352,-0.5626087,"('disagreeable', 'welcoming')",-1.0583744,-0.9418686,-0.997265,-0.9283588,-1.2194787,-1.1899859,-0.9896595,-0.9057055,0.083954
19,-0.43262094,-0.40416953,"('inhospitable', 'hospitable')",-1.2325433,-1.093675,-0.49812612,-0.4118868,0.10988099,0.17818901,-0.5133523,-0.4328856,0.0804667
20,-0.2419689,-0.23593898,"('rough', 'thoughtful')",0.28728876,0.25974065,0.30816728,0.2839349,0.2000629,0.17697112,0.1383875,0.1211769,-0.0172106
21,-0.40286854,-0.39289257,"('immoral', 'moral')",0.33973554,0.3132857,0.22684905,0.32283145,0.3404627,0.51672214,0.1260447,0.1899867,0.063942
22,0.64443064,0.624978,"('untrustworthy', 'trustworthy')",0.30001938,0.20696984,0.4726211,0.44976,-0.50437593,-0.47150013,0.2281738,0.2025519,-0.0256219
23,0.47252816,0.5178604,"('insincere', 'sincere')",0.66308826,0.66425455,-0.40846536,-0.41122103,5.1036606,5.0523634,1.4577029,1.4558144,-0.0018885
24,0.5393007,0.4875883,"('dishonest', 'honest')",0.27145213,0.2845344,-1.3357764,-1.3318532,0.22073123,0.18660907,-0.0760731,-0.0932803,-0.0172072
25,-0.32752815,-0.23521559,"('egoistic', 'altruistic')",-0.45900732,-0.43543738,0.15055522,0.080312386,0.0594967,0.07710286,-0.1441209,-0.1283094,0.0158115
26,0.11454855,0.15963934,"('hardhearted', 'benevolent')",1.592521,1.5163386,0.6021107,0.5672951,0.38222954,0.21223404,0.6728525,0.6138768,-0.0589757
27,-0.60207945,-0.60896945,"('hardhearted', 'softhearted')",-0.17921458,-0.18811455,-0.9347991,-1.1097575,0.7986482,0.6289067,-0.2293612,-0.3194837,-0.0901225
28,0.22917832,0.22789985,"('disloyal', 'loyal')",0.7598035,0.6416148,0.5573272,0.50814414,1.9797834,1.8879182,0.8815231,0.8163943,-0.0651288
29,-0.17175655,-0.27286333,"('unfair', 'fair')",-1.4204879,-1.4554025,0.6402489,0.5585597,0.5761088,0.5377514,-0.0939717,-0.1579887,-0.064017
30,0.06536921,0.060914278,"('intolerant', 'tolerant')",2.0122254,1.9302472,-1.9566492,-1.8272415,-0.80200636,-0.7270997,-0.1702653,-0.1407949,0.0294704
31,-0.58091354,-0.52281356,"('evil', 'good')",-1.6745305,-1.52809,-0.5162223,-0.4543053,-0.9593636,-1.0515665,-0.9327575,-0.8891939,0.0435636
32,0.07924919,0.06369953,"('unkind', 'kind')",0.6596145,0.56802,0.016304076,-0.10860189,1.1129487,1.0661849,0.4670291,0.3973256,-0.0697035
33,0.4885268,0.39998993,"('wrong', 'right')",0.32047987,0.25927037,0.6150016,0.54800403,-0.41868353,-0.380001,0.2513312,0.2068158,-0.0445154
34,0.034513928,0.10508011,"('mean', 'honorable')",0.5276538,0.6607205,-0.19765213,-0.10278354,3.607982,3.7434886,0.9931244,1.1016264,0.108502
35,0.40408686,0.27963555,"('corrupt', 'incorrupt')",-1.8650564,-1.8259242,-0.55760044,-0.67004913,-0.8538571,-0.8949948,-0.7181067,-0.7778331,-0.0597264
36,-0.6144188,-0.56209403,"('hostile', 'amicable')",-1.0031751,-0.9527171,-0.35048977,-0.28797853,-0.336168,-0.30029166,-0.5760629,-0.5257703,0.0502926
37,0.93337697,0.9257751,"('fake', 'genuine')",0.78322184,0.7885192,0.154033,0.045251235,0.094232604,0.04510072,0.4912161,0.4511616,-0.0400545
38,0.48097938,0.3883657,"('untruthful', 'truthful')",0.41856384,0.33900374,-0.10219012,-0.1612575,0.37446746,0.36261672,0.2929551,0.2321822,-0.0607729
39,0.44854042,0.45884016,"('exploitative', 'cooperative')",-0.10808762,0.023428272,-0.17863962,-0.08512126,-0.37246665,-0.25857002,-0.0526634,0.0346443,0.0873077
40,0.289124,0.34573367,"('stingy', 'generous')",0.1300925,0.1964623,0.33084798,0.35192695,-1.4619367,-1.5402784,-0.1779681,-0.1615389,0.0164292
41,0.18529597,0.19994177,"('unforgiving', 'forgiving')",-0.49240264,-0.5332077,-0.49116397,-0.44241738,0.17527007,0.18151015,-0.1557501,-0.1485433,0.0072068
42,0.21778318,0.3742902,"('unreliable', 'reliable')",-0.5590927,-0.2932935,0.21059299,0.382359,-2.8790846,-2.6879401,-0.7524503,-0.5561461,0.1963042
43,-0.06556679,0.004336752,"('irresponsible', 'responsible')",0.9052789,0.9490414,-0.40377474,-0.30865425,0.7802007,0.8299855,0.3040345,0.3686774,0.0646429
44,-0.19909468,-0.27219212,"('prejudiced', 'unprejudiced')",-0.9015377,-0.801049,0.31715953,0.45780176,-1.6541778,-1.5516722,-0.6094127,-0.5417779,0.0676348
45,1.0581951,1.1078421,"('incompetent', 'competent')",1.5162457,1.4162335,1.0288404,1.0261519,1.3390288,1.3012699,1.2355776,1.2128743,-0.0227033
46,0.3316395,0.35552272,"('uncompetitive', 'competitive')",2.4100945,2.2287304,-0.13250653,-0.1807096,0.22072652,0.19875044,0.7074885,0.6505735,-0.056915
47,0.13570967,0.2596106,"('stupid', 'smart')",0.96564186,1.025617,0.26298684,0.3434335,4.161912,4.1136923,1.3815626,1.4355884,0.0540258
