,deed_male,deed_female,tuple,average_male,average_female,female-male
0,-0.18682174,-0.50538087,"('unsociable', 'sociable')",-0.1868217,-0.5053809,-0.3185592
1,0.85501444,1.0257586,"('unfriendly', 'friendly')",0.8550144,1.0257586,0.1707442
2,0.6177109,0.74167657,"('unlikable', 'likable')",0.6177109,0.7416766,0.1239657
3,-0.087723196,-0.0010408824,"('repellent', 'pleasant')",-0.0877232,-0.0010409,0.0866823
4,-6.696483,-6.8166976,"('disliked', 'liked')",-6.6964831,-6.8166976,-0.1202145
5,-1.2136382,-0.8706536,"('distant', 'outgoing')",-1.2136382,-0.8706536,0.3429846
6,-0.82457364,-0.4817426,"('distant', 'open')",-0.8245736,-0.4817426,0.342831
7,0.53955895,0.5211921,"('insensitive', 'sensitive')",0.5395589,0.5211921,-0.0183668
8,1.3520224,1.5547949,"('unaffectionate', 'affectionate')",1.3520224,1.5547949,0.2027725
9,1.7000597,2.0221095,"('unaffectionate', 'caring')",1.7000597,2.0221095,0.3220498
10,0.64737815,0.7671353,"('unsympathetic', 'sympathetic')",0.6473781,0.7671353,0.1197572
11,1.7693691,1.8221986,"('unhelpful', 'helpful')",1.7693691,1.8221986,0.0528295
12,-1.8063767,-1.6206445,"('unsupportive', 'supportive')",-1.8063767,-1.6206445,0.1857322
13,0.0006215535,-0.049699936,"('impolite', 'polite')",0.0006216,-0.0496999,-0.0503215
14,-0.19018826,-0.43587112,"('antisocial', 'social')",-0.1901883,-0.4358711,-0.2456828
15,1.0633129,1.001074,"('boring', 'funny')",1.0633129,1.001074,-0.0622389
16,-0.44576022,-0.52045876,"('unpopular', 'popular')",-0.4457602,-0.5204588,-0.0746986
17,0.045713678,0.02876326,"('nasty', 'nice')",0.0457137,0.0287633,-0.0169504
18,-0.8801035,-0.7181343,"('disagreeable', 'welcoming')",-0.8801035,-0.7181343,0.1619692
19,-0.19086426,0.07518867,"('inhospitable', 'hospitable')",-0.1908643,0.0751887,0.266053
20,0.4562827,0.28495353,"('rough', 'thoughtful')",0.4562827,0.2849535,-0.1713292
21,-0.17111737,0.0062270463,"('immoral', 'moral')",-0.1711174,0.006227,0.1773444
22,-0.8421396,-0.87185764,"('untrustworthy', 'trustworthy')",-0.8421396,-0.8718576,-0.029718
23,6.73047,6.715288,"('insincere', 'sincere')",6.7304702,6.7152882,-0.015182
24,1.2809726,1.3814737,"('dishonest', 'honest')",1.2809726,1.3814737,0.1005011
25,0.68763894,0.6464743,"('egoistic', 'altruistic')",0.6876389,0.6464743,-0.0411646
26,0.9339542,0.54447377,"('hardhearted', 'benevolent')",0.9339542,0.5444738,-0.3894804
27,1.2359571,1.1523924,"('hardhearted', 'softhearted')",1.2359571,1.1523924,-0.0835647
28,1.2475867,1.1530683,"('disloyal', 'loyal')",1.2475867,1.1530683,-0.0945184
29,-0.7303577,-0.8283158,"('unfair', 'fair')",-0.7303577,-0.8283158,-0.0979581
30,1.1139785,1.1825769,"('intolerant', 'tolerant')",1.1139785,1.1825769,0.0685984
31,-1.6724226,-1.6340164,"('evil', 'good')",-1.6724226,-1.6340164,0.0384062
32,1.6662005,1.5392909,"('unkind', 'kind')",1.6662005,1.5392909,-0.1269096
33,-0.19161272,-0.06937854,"('wrong', 'right')",-0.1916127,-0.0693785,0.1222342
34,4.8518186,5.073104,"('mean', 'honorable')",4.8518186,5.0731039,0.2212853
35,-0.94856995,-1.1425797,"('corrupt', 'incorrupt')",-0.94857,-1.1425797,-0.1940097
36,-0.5173838,-0.5755258,"('hostile', 'amicable')",-0.5173838,-0.5755258,-0.058142
37,0.529367,0.6050811,"('fake', 'genuine')",0.529367,0.6050811,0.0757141
38,0.38290918,0.44499764,"('untruthful', 'truthful')",0.3829092,0.4449976,0.0620884
39,0.02219189,0.033286646,"('exploitative', 'cooperative')",0.0221919,0.0332866,0.0110947
40,-1.8827848,-2.0827696,"('stingy', 'generous')",-1.8827848,-2.0827696,-0.1999848
41,0.03979098,-0.04834343,"('unforgiving', 'forgiving')",0.039791,-0.0483434,-0.0881344
42,-2.353484,-2.247645,"('unreliable', 'reliable')",-2.3534839,-2.2476449,0.105839
43,0.61642146,0.8103069,"('irresponsible', 'responsible')",0.6164215,0.8103069,0.1938854
44,-1.5188829,-1.4900609,"('prejudiced', 'unprejudiced')",-1.5188829,-1.4900609,0.028822
45,0.24586518,-0.030348888,"('incompetent', 'competent')",0.2458652,-0.0303489,-0.2762141
46,-1.0279015,-1.0071828,"('uncompetitive', 'competitive')",-1.0279015,-1.0071828,0.0207187
47,5.2094254,5.4331455,"('stupid', 'smart')",5.2094254,5.4331455,0.2237201
48,0.33365935,0.3623604,"('unintelligent', 'intelligent')",0.3336594,0.3623604,0.028701
49,0.16004105,0.3081024,"('unable', 'able')",0.160041,0.3081024,0.1480614
50,0.18137468,0.16769746,"('clumsy', 'skillful')",0.1813747,0.1676975,-0.0136772
51,0.042124808,0.048551805,"('uneducated', 'educated')",0.0421248,0.0485518,0.006427
52,-0.30089894,-0.31918266,"('irrational', 'rational')",-0.3008989,-0.3191827,-0.0182838
53,0.035672083,0.14814019,"('uncreative', 'creative')",0.0356721,0.1481402,0.1124681
54,0.6578196,0.9865363,"('incapable', 'capable')",0.6578196,0.9865363,0.3287167
55,0.57425004,0.6035177,"('incompetent', 'clever')",0.57425,0.6035177,0.0292677
56,1.070796,1.102012,"('impractical', 'practical')",1.070796,1.102012,0.031216
57,-2.954453,-2.9528065,"('unimaginative', 'imaginative')",-2.954453,-2.9528065,0.0016465
58,-0.0060386285,-0.23196876,"('undiscriminating', 'discriminating')",-0.0060386,-0.2319688,-0.2259302
59,-0.027908871,0.077519245,"('foolish', 'wise')",-0.0279089,0.0775192,0.1054281
60,0.48633218,0.69620305,"('inefficient', 'efficient')",0.4863322,0.6962031,0.2098709
61,0.15499733,-0.065359525,"('illogical', 'logical')",0.1549973,-0.0653595,-0.2203568
62,0.744424,0.9253338,"('incompetent', 'brilliant')",0.744424,0.9253338,0.1809098
63,0.15930682,0.25769842,"('unperceptive', 'insightful')",0.1593068,0.2576984,0.0983916
64,-6.534583,-6.4975314,"('shy', 'confident')",-6.5345831,-6.4975314,0.0370517
65,0.27929828,0.24556378,"('insecure', 'secure')",0.2792983,0.2455638,-0.0337345
66,-0.32819676,-0.4733756,"('inactive', 'active')",-0.3281968,-0.4733756,-0.1451788
67,0.18857653,0.09050884,"('doubtful', 'determined')",0.1885765,0.0905088,-0.0980677
68,-1.2920078,-1.1174462,"('dependent', 'independent')",-1.2920078,-1.1174462,0.1745616
69,-1.5580957,-1.5436463,"('lazy', 'industrious')",-1.5580957,-1.5436463,0.0144494
70,0.7977484,0.73647696,"('lethargic', 'energetic')",0.7977484,0.736477,-0.0612714
71,0.3032298,0.31872404,"('diffident', 'self-confident')",0.3032298,0.318724,0.0154942
72,0.49577683,0.5756056,"('unambitious', 'ambitious')",0.4957768,0.5756056,0.0798288
73,-3.0778792,-2.931347,"('helpless', 'self-reliant')",-3.0778792,-2.9313469,0.1465323
74,-0.31782717,-0.359114,"('undedicated', 'dedicated')",-0.3178272,-0.359114,-0.0412868
75,-0.8540918,-0.75436145,"('meek', 'impulsive')",-0.8540918,-0.7543615,0.0997303
76,0.37854326,0.36535108,"('anxious', 'daring')",0.3785433,0.3653511,-0.0131922
77,-1.2887393,-1.1371243,"('unmotivated', 'motivated')",-1.2887393,-1.1371243,0.151615
78,-0.8878006,-0.8115446,"('nonresilient', 'resilient')",-0.8878006,-0.8115446,0.076256
79,0.08156659,0.15868323,"('wavering', 'unwavering')",0.0815666,0.1586832,0.0771166
80,-0.24737574,-0.46269548,"('dominated', 'dominating')",-0.2473757,-0.4626955,-0.2153198
81,-0.5116123,-0.38323876,"('submissive', 'aggressive')",-0.5116123,-0.3832388,0.1283735
82,6.245396,6.4713974,"('poor', 'rich')",6.2453961,6.4713974,0.2260013
83,-0.42223102,-0.4702107,"('powerless', 'powerful')",-0.422231,-0.4702107,-0.0479797
84,0.009751568,0.040592745,"('inferior', 'superior')",0.0097516,0.0405927,0.0308411
85,-0.8408433,-0.87684005,"('insignificant', 'prestigious')",-0.8408433,-0.8768401,-0.0359968
86,0.08249578,0.07904726,"('uninfluential', 'influential')",0.0824958,0.0790473,-0.0034485
87,-0.36148232,-0.41443944,"('unsuccessful', 'successful')",-0.3614823,-0.4144394,-0.0529571
88,-0.09025856,-0.059478227,"('low', 'eminent')",-0.0902586,-0.0594782,0.0307804
