,compuware_male,compuware_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.1129465,-1.2144854,"('unsociable', 'sociable')",-0.118313245,-0.28593615,-0.6156299,-0.7502108,-0.1345809
1,-0.092531234,-0.1770352,"('unfriendly', 'friendly')",1.1709329,1.0922025,0.5392008,0.4575837,-0.0816171
2,0.48625427,0.5118038,"('unlikable', 'likable')",0.9103741,0.83943886,0.6983142,0.6756213,-0.0226929
3,-1.1930279,-1.1216286,"('repellent', 'pleasant')",0.5756896,0.5644925,-0.3086691,-0.2785681,0.030101
4,0.03714507,-0.02186669,"('disliked', 'liked')",-6.049006,-6.1974607,-3.0059304,-3.1096637,-0.1037333
5,0.28043887,0.3030738,"('distant', 'outgoing')",-1.00635,-0.91890913,-0.3629556,-0.3079177,0.0550379
6,0.18911192,0.21930033,"('distant', 'open')",-1.1455269,-1.0783854,-0.4782075,-0.4295425,0.048665
7,-1.2441046,-1.2454723,"('insensitive', 'sensitive')",-0.06170229,-0.03839627,-0.6529034,-0.6419343,0.0109691
8,-0.24400377,-0.30255494,"('unaffectionate', 'affectionate')",0.38374767,0.37145934,0.0698719,0.0344522,-0.0354197
9,-0.32129622,-0.4221054,"('unaffectionate', 'caring')",0.7375458,0.7590434,0.2081248,0.168469,-0.0396558
10,-2.4231584,-2.4052582,"('unsympathetic', 'sympathetic')",-0.8589169,-0.8786594,-1.6410377,-1.6419588,-0.0009211
11,-0.49823466,-0.51892924,"('unhelpful', 'helpful')",1.5732875,1.5552313,0.5375264,0.518151,-0.0193754
12,-1.0444572,-0.9191346,"('unsupportive', 'supportive')",-2.0879836,-2.0339987,-1.5662204,-1.4765667,0.0896537
13,-0.91784763,-0.975628,"('impolite', 'polite')",-1.1038158,-1.1644477,-1.0108317,-1.0700378,-0.0592061
14,-0.51158524,-0.5102359,"('antisocial', 'social')",0.22512697,0.11957889,-0.1432291,-0.1953285,-0.0520994
15,1.1447134,0.98945236,"('boring', 'funny')",0.17842382,0.0893786,0.6615686,0.5394155,-0.1221531
16,0.044689525,0.03850722,"('unpopular', 'popular')",0.38035277,0.27882177,0.2125212,0.1586645,-0.0538567
17,0.06992615,0.107708976,"('nasty', 'nice')",-0.46976432,-0.46468318,-0.1999191,-0.1784871,0.021432
18,-0.4622019,-0.43459955,"('disagreeable', 'welcoming')",-0.49228165,-0.5540279,-0.4772418,-0.4943137,-0.0170719
19,-0.5256607,-0.53774756,"('inhospitable', 'hospitable')",-0.5201247,-0.42100665,-0.5228927,-0.4793771,0.0435156
20,0.001586033,0.027223375,"('rough', 'thoughtful')",0.7401165,0.7110583,0.3708512,0.3691408,-0.0017104
21,-0.72003376,-0.8297156,"('immoral', 'moral')",-0.34895647,-0.39133996,-0.5344951,-0.6105278,-0.0760327
22,-0.54683465,-0.5985457,"('untrustworthy', 'trustworthy')",-0.63766974,-0.7609918,-0.5922522,-0.6797687,-0.0875165
23,-0.87248605,-0.9586105,"('insincere', 'sincere')",5.371207,5.2822304,2.2493606,2.1618099,-0.0875507
24,-0.906988,-0.9243662,"('dishonest', 'honest')",0.48718077,0.45954493,-0.2099036,-0.2324106,-0.022507
25,0.26070672,0.17330216,"('egoistic', 'altruistic')",1.1638848,1.1770543,0.7122958,0.6751782,-0.0371176
26,0.48904353,0.4460054,"('hardhearted', 'benevolent')",2.0639644,2.008355,1.2765039,1.2271801,-0.0493238
27,-0.40968516,-0.39693335,"('hardhearted', 'softhearted')",0.7485474,0.725548,0.1694311,0.1643073,-0.0051238
28,-0.7301204,-0.9156101,"('disloyal', 'loyal')",0.9627898,0.8148766,0.1163347,-0.0503667,-0.1667014
29,0.03566149,-0.026079219,"('unfair', 'fair')",-0.19651762,-0.274245,-0.0804281,-0.1501621,-0.069734
30,0.18724275,0.15895005,"('intolerant', 'tolerant')",0.99580246,0.86142653,0.5915226,0.5101883,-0.0813343
31,0.41856122,0.5373249,"('evil', 'good')",-0.74338603,-0.72289836,-0.1624124,-0.0927867,0.0696257
32,-0.7253658,-0.8437569,"('unkind', 'kind')",0.7823275,0.62086326,0.0284808,-0.1114468,-0.1399276
33,0.65032274,0.5928675,"('wrong', 'right')",-0.70673954,-0.7362098,-0.0282084,-0.0716712,-0.0434628
34,-0.54378986,-0.33342347,"('mean', 'honorable')",5.0792303,5.2761307,2.2677202,2.4713535,0.2036333
35,0.8744553,0.7576145,"('corrupt', 'incorrupt')",-0.30555534,-0.33092356,0.28445,0.2133455,-0.0711045
36,0.50050294,0.40359667,"('hostile', 'amicable')",-0.14206143,-0.23644304,0.1792208,0.0835768,-0.095644
37,-0.7613853,-0.7108757,"('fake', 'genuine')",-0.35139003,-0.31658906,-0.5563877,-0.5137324,0.0426553
38,-0.90611196,-0.8853325,"('untruthful', 'truthful')",-0.4740192,-0.44701064,-0.6900656,-0.6661716,0.023894
39,1.4577844,1.4287329,"('exploitative', 'cooperative')",0.41755885,0.4510509,0.9376717,0.9398919,0.0022202
40,-0.119453385,-0.05375202,"('stingy', 'generous')",-1.7554958,-1.8219637,-0.9374746,-0.9378579,-0.0003833
41,-0.49140587,-0.4542617,"('unforgiving', 'forgiving')",0.2627211,0.12301283,-0.1143424,-0.1656244,-0.051282
42,-1.0494636,-0.97017527,"('unreliable', 'reliable')",-3.3777177,-3.4590385,-2.2135906,-2.2146068,-0.0010162
43,-1.5583904,-1.4490451,"('irresponsible', 'responsible')",-0.07274845,-0.06314844,-0.8155694,-0.7560967,0.0594727
44,0.8734046,0.9685297,"('prejudiced', 'unprejudiced')",-1.5620439,-1.5174336,-0.3443196,-0.274452,0.0698676
45,-1.5508435,-1.4315488,"('incompetent', 'competent')",-0.22872362,-0.3156374,-0.8897836,-0.8735931,0.0161905
46,-1.719932,-1.6548294,"('uncompetitive', 'competitive')",-1.0755422,-1.1525582,-1.397737,-1.4036938,-0.0059568
47,-0.15351571,-0.009027392,"('stupid', 'smart')",5.003699,5.1363454,2.4250915,2.563659,0.1385675
48,-0.10217597,-0.05460815,"('unintelligent', 'intelligent')",1.0600338,1.0690403,0.4789289,0.5072161,0.0282872
49,0.097857825,0.21549384,"('unable', 'able')",-0.48876342,-0.4914221,-0.1954528,-0.1379641,0.0574887
50,-0.028699359,-0.0066633597,"('clumsy', 'skillful')",-0.5061757,-0.64138424,-0.2674375,-0.3240238,-0.0565863
51,-0.90684456,-1.064565,"('uneducated', 'educated')",0.7670962,0.66981494,-0.0698742,-0.197375,-0.1275008
52,1.1522369,0.9620256,"('irrational', 'rational')",0.27895123,0.17896782,0.7155941,0.5704967,-0.1450974
53,-0.52459687,-0.63540405,"('uncreative', 'creative')",0.42002976,0.32156542,-0.0522836,-0.1569193,-0.1046357
54,0.22269902,0.062320966,"('incapable', 'capable')",0.34908548,0.36746687,0.2858922,0.2148939,-0.0709983
55,-0.87553763,-0.8259616,"('incompetent', 'clever')",0.5613296,0.49663207,-0.157104,-0.1646648,-0.0075608
56,-0.56320375,-0.60532665,"('impractical', 'practical')",-0.19357973,-0.31247216,-0.3783917,-0.4588994,-0.0805077
57,-0.7000249,-0.73371464,"('unimaginative', 'imaginative')",-2.7099798,-2.7731986,-1.7050023,-1.7534566,-0.0484543
58,-0.19678283,-0.21130438,"('undiscriminating', 'discriminating')",0.33644488,0.28795552,0.069831,0.0383256,-0.0315054
59,0.95207834,0.87715656,"('foolish', 'wise')",-0.21319675,-0.16496496,0.3694408,0.3560958,-0.013345
60,-0.5677534,-0.42988008,"('inefficient', 'efficient')",-0.28806636,-0.21745089,-0.4279099,-0.3236655,0.1042444
61,0.047673292,-0.10952362,"('illogical', 'logical')",0.6561375,0.49415395,0.3519054,0.1923152,-0.1595902
62,-0.6531538,-0.5220661,"('incompetent', 'brilliant')",0.15699975,0.17530957,-0.248077,-0.1733783,0.0746987
63,-1.608777,-1.5465076,"('unperceptive', 'insightful')",0.26381013,0.30754566,-0.6724834,-0.619481,0.0530024
64,-0.37477374,-0.37855536,"('shy', 'confident')",-5.98709,-6.103539,-3.180932,-3.2410471,-0.0601151
65,-0.6461214,-0.73862046,"('insecure', 'secure')",-0.20714265,-0.23092717,-0.426632,-0.4847738,-0.0581418
66,-1.1684579,-1.1756048,"('inactive', 'active')",0.10290508,0.19723724,-0.5327764,-0.4891838,0.0435926
67,0.21795596,0.23495866,"('doubtful', 'determined')",-0.36824185,-0.38820073,-0.0751429,-0.076621,-0.0014781
68,-0.50620526,-0.563968,"('dependent', 'independent')",-0.6947619,-0.65585405,-0.6004835,-0.609911,-0.0094275
69,0.8706643,0.987862,"('lazy', 'industrious')",-1.2134262,-1.0888733,-0.171381,-0.0505056,0.1208754
70,-1.4967737,-1.4326469,"('lethargic', 'energetic')",-0.19614898,-0.17780691,-0.8464614,-0.8052269,0.0412345
71,0.36206892,0.32750684,"('diffident', 'self-confident')",0.1247509,0.13931699,0.2434099,0.2334119,-0.009998
72,-1.0816313,-1.081686,"('unambitious', 'ambitious')",-0.63872313,-0.60518694,-0.8601772,-0.8434365,0.0167407
73,1.3884244,1.3372463,"('helpless', 'self-reliant')",-3.0637448,-3.05174,-0.8376602,-0.8572468,-0.0195866
74,-0.49266618,-0.48155808,"('undedicated', 'dedicated')",-0.118127435,-0.21274567,-0.3053968,-0.3471519,-0.0417551
