,recognition_male,recognition_female,tuple,average_male,average_female,female-male
0,0.24394318,0.057282005,"('unsociable', 'sociable')",0.2439432,0.057282,-0.1866612
1,1.3983263,1.4751526,"('unfriendly', 'friendly')",1.3983263,1.4751526,0.0768263
2,0.3765514,0.5760241,"('unlikable', 'likable')",0.3765514,0.5760241,0.1994727
3,0.71659076,0.78278035,"('repellent', 'pleasant')",0.7165908,0.7827803,0.0661895
4,-7.0535116,-7.066906,"('disliked', 'liked')",-7.0535116,-7.066906,-0.0133944
5,-0.15863402,0.048294943,"('distant', 'outgoing')",-0.158634,0.0482949,0.2069289
6,-0.049798645,0.15165503,"('distant', 'open')",-0.0497986,0.151655,0.2014536
7,0.7795293,0.7596344,"('insensitive', 'sensitive')",0.7795293,0.7596344,-0.0198949
8,1.313984,1.3865191,"('unaffectionate', 'affectionate')",1.313984,1.3865191,0.0725351
9,1.8621992,1.9676352,"('unaffectionate', 'caring')",1.8621992,1.9676352,0.105436
10,1.0330933,0.9632177,"('unsympathetic', 'sympathetic')",1.0330933,0.9632177,-0.0698756
11,2.1477082,2.1401815,"('unhelpful', 'helpful')",2.1477082,2.1401815,-0.0075267
12,-1.3784457,-1.3362505,"('unsupportive', 'supportive')",-1.3784457,-1.3362505,0.0421952
13,0.30554858,0.23778465,"('impolite', 'polite')",0.3055486,0.2377847,-0.0677639
14,0.062192433,-0.18960127,"('antisocial', 'social')",0.0621924,-0.1896013,-0.2517937
15,0.87500346,0.80837363,"('boring', 'funny')",0.8750035,0.8083736,-0.0666299
16,0.2833011,0.38084668,"('unpopular', 'popular')",0.2833011,0.3808467,0.0975456
17,0.040090747,0.052686963,"('nasty', 'nice')",0.0400907,0.052687,0.0125963
18,-0.1953831,-0.2307533,"('disagreeable', 'welcoming')",-0.1953831,-0.2307533,-0.0353702
19,-0.53549695,-0.3545698,"('inhospitable', 'hospitable')",-0.535497,-0.3545698,0.1809272
20,0.93145436,0.7716984,"('rough', 'thoughtful')",0.9314544,0.7716984,-0.159756
21,-0.14463213,-0.16723458,"('immoral', 'moral')",-0.1446321,-0.1672346,-0.0226025
22,-0.4490493,-0.4221854,"('untrustworthy', 'trustworthy')",-0.4490493,-0.4221854,0.0268639
23,6.618962,6.6466255,"('insincere', 'sincere')",6.6189618,6.6466255,0.0276637
24,1.7933457,1.7977831,"('dishonest', 'honest')",1.7933457,1.7977831,0.0044374
25,0.65390044,0.61715484,"('egoistic', 'altruistic')",0.6539004,0.6171548,-0.0367456
26,0.9089031,0.72052735,"('hardhearted', 'benevolent')",0.9089031,0.7205274,-0.1883757
27,1.3978766,1.2249712,"('hardhearted', 'softhearted')",1.3978766,1.2249712,-0.1729054
28,1.183621,1.1034843,"('disloyal', 'loyal')",1.183621,1.1034843,-0.0801367
29,-0.7689787,-0.8456762,"('unfair', 'fair')",-0.7689787,-0.8456762,-0.0766975
30,1.10266,0.99818295,"('intolerant', 'tolerant')",1.1026599,0.998183,-0.1044769
31,-1.2290709,-1.0906315,"('evil', 'good')",-1.2290709,-1.0906315,0.1384394
32,1.3319778,1.282053,"('unkind', 'kind')",1.3319778,1.282053,-0.0499248
33,-0.43658245,-0.35401046,"('wrong', 'right')",-0.4365824,-0.3540105,0.0825719
34,4.9359684,5.069541,"('mean', 'honorable')",4.9359684,5.069541,0.1335726
35,-0.86745036,-0.9554193,"('corrupt', 'incorrupt')",-0.8674504,-0.9554193,-0.0879689
36,-0.7443723,-0.729205,"('hostile', 'amicable')",-0.7443723,-0.729205,0.0151673
37,0.6295283,0.6195749,"('fake', 'genuine')",0.6295283,0.6195749,-0.0099534
38,-0.05808758,-0.046033695,"('untruthful', 'truthful')",-0.0580876,-0.0460337,0.0120539
39,0.16378014,0.08286872,"('exploitative', 'cooperative')",0.1637801,0.0828687,-0.0809114
40,-1.4929733,-1.5358078,"('stingy', 'generous')",-1.4929733,-1.5358078,-0.0428345
41,-0.097136244,-0.18987307,"('unforgiving', 'forgiving')",-0.0971362,-0.1898731,-0.0927369
42,-2.0971715,-2.0434446,"('unreliable', 'reliable')",-2.0971715,-2.0434446,0.0537269
43,1.2344584,1.2307451,"('irresponsible', 'responsible')",1.2344584,1.2307451,-0.0037133
44,-1.4721715,-1.4988248,"('prejudiced', 'unprejudiced')",-1.4721715,-1.4988248,-0.0266533
45,0.40566897,0.373171,"('incompetent', 'competent')",0.405669,0.373171,-0.032498
46,-0.8026187,-0.8060121,"('uncompetitive', 'competitive')",-0.8026187,-0.8060121,-0.0033934
47,5.031393,5.2252655,"('stupid', 'smart')",5.0313931,5.2252655,0.1938724
48,1.2325085,1.0809397,"('unintelligent', 'intelligent')",1.2325085,1.0809397,-0.1515688
49,0.38321057,0.43353188,"('unable', 'able')",0.3832106,0.4335319,0.0503213
50,0.111523226,0.18110391,"('clumsy', 'skillful')",0.1115232,0.1811039,0.0695807
51,0.57644796,0.46268636,"('uneducated', 'educated')",0.576448,0.4626864,-0.1137616
52,-0.36572686,-0.42870343,"('irrational', 'rational')",-0.3657269,-0.4287034,-0.0629765
53,0.41497532,0.50261855,"('uncreative', 'creative')",0.4149753,0.5026186,0.0876433
54,1.0282633,1.2690111,"('incapable', 'capable')",1.0282633,1.2690111,0.2407478
55,0.8971807,0.8186159,"('incompetent', 'clever')",0.8971807,0.8186159,-0.0785648
56,0.89930433,0.83277583,"('impractical', 'practical')",0.8993043,0.8327758,-0.0665285
57,-2.869457,-2.8230343,"('unimaginative', 'imaginative')",-2.869457,-2.8230343,0.0464227
58,0.10281781,0.075121336,"('undiscriminating', 'discriminating')",0.1028178,0.0751213,-0.0276965
59,0.0272221,0.12332537,"('foolish', 'wise')",0.0272221,0.1233254,0.0961033
60,0.7748637,0.7131011,"('inefficient', 'efficient')",0.7748637,0.7131011,-0.0617626
61,0.26265007,0.051073186,"('illogical', 'logical')",0.2626501,0.0510732,-0.2115769
62,1.2286651,1.3017193,"('incompetent', 'brilliant')",1.2286651,1.3017193,0.0730542
63,0.40843263,0.53714085,"('unperceptive', 'insightful')",0.4084326,0.5371408,0.1287082
64,-6.429951,-6.417551,"('shy', 'confident')",-6.4299512,-6.417551,0.0124002
65,0.26334393,0.29598057,"('insecure', 'secure')",0.2633439,0.2959806,0.0326367
66,-0.5460495,-0.50066406,"('inactive', 'active')",-0.5460495,-0.5006641,0.0453854
67,-0.44211715,-0.4627417,"('doubtful', 'determined')",-0.4421172,-0.4627417,-0.0206245
68,-0.44150683,-0.42077386,"('dependent', 'independent')",-0.4415068,-0.4207739,0.0207329
69,-1.6838647,-1.61752,"('lazy', 'industrious')",-1.6838647,-1.61752,0.0663447
70,1.121337,1.122866,"('lethargic', 'energetic')",1.1213371,1.122866,0.0015289
71,0.600105,0.6831192,"('diffident', 'self-confident')",0.600105,0.6831192,0.0830142
72,1.0128682,1.1549251,"('unambitious', 'ambitious')",1.0128682,1.1549251,0.1420569
73,-2.9247382,-2.8480644,"('helpless', 'self-reliant')",-2.9247382,-2.8480644,0.0766738
74,0.13156933,0.051265538,"('undedicated', 'dedicated')",0.1315693,0.0512655,-0.0803038
75,-1.0333872,-0.80165005,"('meek', 'impulsive')",-1.0333872,-0.80165,0.2317372
76,0.7605221,0.7048485,"('anxious', 'daring')",0.7605221,0.7048485,-0.0556736
77,-1.0047822,-0.9504353,"('unmotivated', 'motivated')",-1.0047822,-0.9504353,0.0543469
78,-0.6278811,-0.6331178,"('nonresilient', 'resilient')",-0.6278811,-0.6331178,-0.0052367
79,-0.13081113,-0.012001246,"('wavering', 'unwavering')",-0.1308111,-0.0120012,0.1188099
80,-0.34787026,-0.50278455,"('dominated', 'dominating')",-0.3478703,-0.5027846,-0.1549143
81,-0.06300135,-0.10256211,"('submissive', 'aggressive')",-0.0630013,-0.1025621,-0.0395608
82,7.0126677,7.25394,"('poor', 'rich')",7.0126677,7.2539401,0.2412724
83,-0.31532857,-0.3897087,"('powerless', 'powerful')",-0.3153286,-0.3897087,-0.0743801
84,0.44259247,0.47499928,"('inferior', 'superior')",0.4425925,0.4749993,0.0324068
85,-0.2763281,-0.36487404,"('insignificant', 'prestigious')",-0.2763281,-0.364874,-0.0885459
86,0.45446762,0.4464763,"('uninfluential', 'influential')",0.4544676,0.4464763,-0.0079913
87,0.42860988,0.5049841,"('unsuccessful', 'successful')",0.4286099,0.5049841,0.0763742
88,0.76027125,0.62950444,"('low', 'eminent')",0.7602713,0.6295044,-0.1307669
