,prairie_male,prairie_female,tuple,average_male,average_female,female-male
0,0.5658484,0.5098228,"('unsociable', 'sociable')",0.5658484,0.5098228,-0.0560256
1,0.585499,0.5328884,"('unfriendly', 'friendly')",0.585499,0.5328884,-0.0526106
2,0.00065057445,0.11298949,"('unlikable', 'likable')",0.0006506,0.1129895,0.1123389
3,1.0213673,1.1238884,"('repellent', 'pleasant')",1.0213673,1.1238884,0.1025211
4,-7.319812,-7.5065675,"('disliked', 'liked')",-7.3198118,-7.5065675,-0.1867557
5,-0.9741594,-1.0043058,"('distant', 'outgoing')",-0.9741594,-1.0043058,-0.0301464
6,-0.46766564,-0.57256126,"('distant', 'open')",-0.4676656,-0.5725613,-0.1048957
7,1.6203264,1.6086229,"('insensitive', 'sensitive')",1.6203264,1.6086229,-0.0117035
8,0.76682466,0.6627651,"('unaffectionate', 'affectionate')",0.7668247,0.6627651,-0.1040596
9,1.1455566,1.1311922,"('unaffectionate', 'caring')",1.1455566,1.1311922,-0.0143644
10,1.6255805,1.6637945,"('unsympathetic', 'sympathetic')",1.6255805,1.6637945,0.038214
11,1.8948543,1.9421,"('unhelpful', 'helpful')",1.8948543,1.9421,0.0472457
12,-1.1415168,-1.1445699,"('unsupportive', 'supportive')",-1.1415168,-1.1445699,-0.0030531
13,0.48521402,0.5728325,"('impolite', 'polite')",0.485214,0.5728325,0.0876185
14,0.6999092,0.73241884,"('antisocial', 'social')",0.6999092,0.7324188,0.0325096
15,0.38340324,0.27205393,"('boring', 'funny')",0.3834032,0.2720539,-0.1113493
16,-0.8561447,-0.8705843,"('unpopular', 'popular')",-0.8561447,-0.8705843,-0.0144396
17,-0.13924335,-0.12901708,"('nasty', 'nice')",-0.1392433,-0.1290171,0.0102262
18,-0.3995102,-0.294894,"('disagreeable', 'welcoming')",-0.3995102,-0.294894,0.1046162
19,-0.88085276,-0.866115,"('inhospitable', 'hospitable')",-0.8808528,-0.866115,0.0147378
20,0.5975782,0.47918802,"('rough', 'thoughtful')",0.5975782,0.479188,-0.1183902
21,0.30299538,0.4874157,"('immoral', 'moral')",0.3029954,0.4874157,0.1844203
22,-0.08459359,-0.011637593,"('untrustworthy', 'trustworthy')",-0.0845936,-0.0116376,0.072956
23,6.3706913,6.5231233,"('insincere', 'sincere')",6.3706913,6.5231233,0.152432
24,1.4814696,1.4585305,"('dishonest', 'honest')",1.4814696,1.4585305,-0.0229391
25,0.32594308,0.35643154,"('egoistic', 'altruistic')",0.3259431,0.3564315,0.0304884
26,1.1358271,0.8855676,"('hardhearted', 'benevolent')",1.1358271,0.8855676,-0.2502595
27,1.7340803,1.5042346,"('hardhearted', 'softhearted')",1.7340803,1.5042346,-0.2298457
28,1.2188119,1.0926256,"('disloyal', 'loyal')",1.2188119,1.0926256,-0.1261863
29,-0.55922085,-0.67535836,"('unfair', 'fair')",-0.5592209,-0.6753584,-0.1161375
30,1.1931207,1.2950066,"('intolerant', 'tolerant')",1.1931207,1.2950066,0.1018859
31,-1.7091154,-1.7570028,"('evil', 'good')",-1.7091154,-1.7570028,-0.0478874
32,1.2996966,1.1621436,"('unkind', 'kind')",1.2996966,1.1621436,-0.137553
33,-0.7256007,-0.7862555,"('wrong', 'right')",-0.7256007,-0.7862555,-0.0606548
34,4.3107624,4.542203,"('mean', 'honorable')",4.3107624,4.5422029,0.2314405
35,-1.4621506,-1.8169448,"('corrupt', 'incorrupt')",-1.4621506,-1.8169448,-0.3547942
36,-1.4405673,-1.5792655,"('hostile', 'amicable')",-1.4405673,-1.5792655,-0.1386982
37,0.88174886,0.8698648,"('fake', 'genuine')",0.8817489,0.8698648,-0.0118841
38,-0.54158384,-0.44383973,"('untruthful', 'truthful')",-0.5415838,-0.4438397,0.0977441
39,0.6564545,0.69537383,"('exploitative', 'cooperative')",0.6564545,0.6953738,0.0389193
40,-0.94273245,-1.043897,"('stingy', 'generous')",-0.9427325,-1.043897,-0.1011645
41,0.6443071,0.5431137,"('unforgiving', 'forgiving')",0.6443071,0.5431137,-0.1011934
42,-1.7855724,-1.7777798,"('unreliable', 'reliable')",-1.7855724,-1.7777798,0.0077926
43,1.4225947,1.5295103,"('irresponsible', 'responsible')",1.4225947,1.5295103,0.1069156
44,-1.115681,-1.1614099,"('prejudiced', 'unprejudiced')",-1.1156811,-1.1614099,-0.0457288
45,0.6784694,0.48603374,"('incompetent', 'competent')",0.6784694,0.4860337,-0.1924357
