,bandwidth_male,bandwidth_female,tuple,average_male,average_female,female-male
0,-0.062470224,-0.06700376,"('unsociable', 'sociable')",-0.0624702,-0.0670038,-0.0045336
1,1.4155294,1.520927,"('unfriendly', 'friendly')",1.4155294,1.520927,0.1053976
2,-0.20689844,-0.14057319,"('unlikable', 'likable')",-0.2068984,-0.1405732,0.0663252
3,0.7324096,0.7014726,"('repellent', 'pleasant')",0.7324096,0.7014726,-0.030937
4,-7.4349775,-7.6286798,"('disliked', 'liked')",-7.4349775,-7.6286798,-0.1937023
5,-0.5571432,-0.47585908,"('distant', 'outgoing')",-0.5571432,-0.4758591,0.0812841
6,-0.041350447,-0.045215487,"('distant', 'open')",-0.0413504,-0.0452155,-0.0038651
7,0.75978863,0.7728305,"('insensitive', 'sensitive')",0.7597886,0.7728305,0.0130419
8,1.3052895,1.3579718,"('unaffectionate', 'affectionate')",1.3052895,1.3579718,0.0526823
9,1.6302079,1.8276551,"('unaffectionate', 'caring')",1.6302079,1.8276551,0.1974472
10,0.88335085,0.8206251,"('unsympathetic', 'sympathetic')",0.8833508,0.8206251,-0.0627257
11,1.5565684,1.6689007,"('unhelpful', 'helpful')",1.5565684,1.6689007,0.1123323
12,-1.8455882,-1.8326924,"('unsupportive', 'supportive')",-1.8455882,-1.8326924,0.0128958
13,-0.32049692,-0.35746992,"('impolite', 'polite')",-0.3204969,-0.3574699,-0.036973
14,0.2090788,0.11079115,"('antisocial', 'social')",0.2090788,0.1107911,-0.0982877
15,-0.03155952,-0.101108186,"('boring', 'funny')",-0.0315595,-0.1011082,-0.0695487
16,-0.34131014,-0.24661413,"('unpopular', 'popular')",-0.3413101,-0.2466141,0.094696
17,-0.2698855,-0.17648554,"('nasty', 'nice')",-0.2698855,-0.1764855,0.0934
18,-0.31914455,-0.48603708,"('disagreeable', 'welcoming')",-0.3191445,-0.4860371,-0.1668926
19,-0.5940721,-0.49606824,"('inhospitable', 'hospitable')",-0.5940721,-0.4960682,0.0980039
20,1.0345172,0.8844312,"('rough', 'thoughtful')",1.0345172,0.8844312,-0.150086
