,transocean_male,transocean_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
0,-1.3433292,-1.3575965,"('unsociable', 'sociable')",-0.6438777,-0.6695875,-0.9936035,-1.013592,-0.0199885
1,-1.3764402,-1.5551392,"('unfriendly', 'friendly')",2.120899,1.9676546,0.3722294,0.2062577,-0.1659717
2,0.2957196,0.34230417,"('unlikable', 'likable')",0.41440138,0.46291026,0.3550605,0.4026072,0.0475467
3,-0.36688367,-0.35693052,"('repellent', 'pleasant')",0.47903913,0.61581576,0.0560777,0.1294426,0.0733649
4,0.6279018,0.53223795,"('disliked', 'liked')",-3.6836524,-3.76715,-1.5278753,-1.617456,-0.0895807
5,-0.400614,-0.40265256,"('distant', 'outgoing')",0.10757211,0.018035494,-0.1465209,-0.1923085,-0.0457876
6,-0.42678943,-0.47740585,"('distant', 'open')",0.5823129,0.43710804,0.0777617,-0.0201489,-0.0979106
7,-0.3994307,-0.39007744,"('insensitive', 'sensitive')",0.3930555,0.4301855,-0.0031876,0.020054,0.0232416
8,-0.8586387,-0.93269175,"('unaffectionate', 'affectionate')",0.94684184,0.7713959,0.0441016,-0.0806479,-0.1247495
9,-1.2631062,-1.3040981,"('unaffectionate', 'caring')",0.983705,0.86991584,-0.1397006,-0.2170911,-0.0773905
10,-2.8568146,-2.8273516,"('unsympathetic', 'sympathetic')",-0.33143312,-0.15382163,-1.5941238,-1.4905866,0.1035372
11,-1.469366,-1.3449831,"('unhelpful', 'helpful')",0.7964503,0.91443527,-0.3364578,-0.2152739,0.1211839
12,-0.7068736,-0.6428542,"('unsupportive', 'supportive')",-1.1136953,-1.1556636,-0.9102844,-0.8992589,0.0110255
13,-1.1600533,-1.0312558,"('impolite', 'polite')",-1.2229413,-1.110538,-1.1914973,-1.0708969,0.1206004
14,-0.22986546,-0.16703881,"('antisocial', 'social')",0.027489157,0.11691858,-0.1011882,-0.0250601,0.0761281
15,0.4940691,0.4339279,"('boring', 'funny')",0.47449267,0.392912,0.4842809,0.41342,-0.0708609
16,-0.089649044,-0.12044401,"('unpopular', 'popular')",0.23631531,0.27129933,0.0733331,0.0754277,0.0020946
17,-0.4186348,-0.35954416,"('nasty', 'nice')",-0.38185194,-0.32244286,-0.4002434,-0.3409935,0.0592499
18,-0.4803979,-0.39609408,"('disagreeable', 'welcoming')",-1.0012034,-1.0561683,-0.7408007,-0.7261312,0.0146695
19,-1.5163294,-1.5133675,"('inhospitable', 'hospitable')",-0.2954614,-0.33267644,-0.9058954,-0.923022,-0.0171266
20,0.09703085,0.13822077,"('rough', 'thoughtful')",1.1658466,1.1134437,0.6314387,0.6258323,-0.0056064
21,-1.5755101,-1.5101066,"('immoral', 'moral')",-1.2276745,-1.1136348,-1.4015923,-1.3118707,0.0897216
22,-0.758163,-0.78461695,"('untrustworthy', 'trustworthy')",-0.024260327,-0.014744867,-0.3912117,-0.3996809,-0.0084692
23,-1.4928817,-1.5054747,"('insincere', 'sincere')",4.1493435,4.1070895,1.3282309,1.3008075,-0.0274234
24,-1.7210368,-1.7053671,"('dishonest', 'honest')",0.2691554,0.22351415,-0.7259407,-0.7409264,-0.0149857
25,0.83212405,0.7460488,"('egoistic', 'altruistic')",1.124303,0.9749191,0.9782135,0.8604839,-0.1177296
26,0.66686696,0.478735,"('hardhearted', 'benevolent')",2.6981525,2.5935676,1.6825098,1.5361513,-0.1463585
27,-0.7346469,-0.70676774,"('hardhearted', 'softhearted')",0.30613017,0.0959484,-0.2142584,-0.3054097,-0.0911513
28,-0.76818997,-0.9080957,"('disloyal', 'loyal')",0.89037424,0.71974045,0.0610921,-0.0941776,-0.1552697
29,0.12363331,0.07487932,"('unfair', 'fair')",-0.12928101,-0.26919696,-0.0028239,-0.0971588,-0.0943349
30,-0.86514187,-0.78270465,"('intolerant', 'tolerant')",0.49409878,0.5912322,-0.1855215,-0.0957362,0.0897853
31,0.56130826,0.490278,"('evil', 'good')",0.16644703,0.04536293,0.3638777,0.2678205,-0.0960572
32,-0.8909386,-0.93113846,"('unkind', 'kind')",0.38174284,0.24407008,-0.2545979,-0.3435342,-0.0889363
33,0.877727,0.85963017,"('wrong', 'right')",0.097249545,-0.08881177,0.4874883,0.3854092,-0.1020791
34,-0.27194592,-0.13380118,"('mean', 'honorable')",3.9547393,4.198362,1.8413967,2.0322804,0.1908837
35,0.9757244,0.81609416,"('corrupt', 'incorrupt')",0.008761538,-0.21904626,0.492243,0.298524,-0.193719
36,0.51735264,0.3438555,"('hostile', 'amicable')",0.8798789,0.71721697,0.6986158,0.5305362,-0.1680796
37,0.12705973,0.08737108,"('fake', 'genuine')",-0.056657627,-0.04864083,0.0352011,0.0193651,-0.015836
38,-0.7440152,-0.7785334,"('untruthful', 'truthful')",0.20843175,0.2804127,-0.2677917,-0.2490603,0.0187314
39,0.46958637,0.5691911,"('exploitative', 'cooperative')",0.25934237,0.25423324,0.3644644,0.4117122,0.0472478
40,0.61096764,0.6340617,"('stingy', 'generous')",-0.91435695,-1.0233563,-0.1516947,-0.1946473,-0.0429526
41,-0.9151552,-0.9146992,"('unforgiving', 'forgiving')",0.39657196,0.30073568,-0.2592916,-0.3069817,-0.0476901
42,0.3091312,0.40547094,"('unreliable', 'reliable')",-2.3166907,-2.200735,-1.0037798,-0.8976321,0.1061477
43,-1.9381154,-1.8567362,"('irresponsible', 'responsible')",0.5572189,0.6426761,-0.6904482,-0.60703,0.0834182
44,1.021115,1.0763623,"('prejudiced', 'unprejudiced')",-1.8678488,-1.8120399,-0.4233669,-0.3678388,0.0555281
45,-1.0817478,-1.1154857,"('incompetent', 'competent')",0.8221635,0.785668,-0.1297921,-0.1649088,-0.0351167
46,-1.4178276,-1.3699805,"('uncompetitive', 'competitive')",-0.21667689,-0.15808626,-0.8172523,-0.7640334,0.0532189
47,-0.33254686,-0.19262576,"('stupid', 'smart')",4.1444283,4.3220468,1.9059407,2.0647106,0.1587699
48,-0.4246906,-0.4082144,"('unintelligent', 'intelligent')",0.37877822,0.421102,-0.0229562,0.0064438,0.0294
49,-1.2470174,-1.1055868,"('unable', 'able')",-0.598817,-0.50377166,-0.9229172,-0.8046792,0.118238
50,0.32037503,0.27740866,"('clumsy', 'skillful')",-0.68259925,-0.7324288,-0.1811121,-0.2275101,-0.046398
51,-1.132635,-1.119816,"('uneducated', 'educated')",-0.03491853,-0.04075373,-0.5837768,-0.5802848,0.003492
52,-0.20242104,-0.28805983,"('irrational', 'rational')",-0.3590358,-0.5400007,-0.2807284,-0.4140303,-0.1333019
53,-0.85416126,-0.92232305,"('uncreative', 'creative')",1.0078133,0.87187093,0.076826,-0.0252261,-0.1020521
54,-1.1389246,-1.2359581,"('incapable', 'capable')",0.9751505,0.8564504,-0.081887,-0.1897539,-0.1078669
55,-1.7819922,-1.6825097,"('incompetent', 'clever')",0.31144348,0.40461928,-0.7352744,-0.6389452,0.0963292
56,-0.71767604,-0.65292656,"('impractical', 'practical')",-0.0871329,0.032976992,-0.4024045,-0.3099748,0.0924297
57,-0.632296,-0.72090626,"('unimaginative', 'imaginative')",-0.27886626,-0.28949508,-0.4555811,-0.5052007,-0.0496196
58,-0.42441484,-0.4466735,"('undiscriminating', 'discriminating')",1.0457478,1.0321705,0.3106664,0.2927485,-0.0179179
59,0.06777322,0.03409518,"('foolish', 'wise')",0.3350503,0.3219592,0.2014118,0.1780272,-0.0233846
60,-0.89302456,-0.73381394,"('inefficient', 'efficient')",-0.8546323,-0.6007645,-0.8738284,-0.6672893,0.2065391
