,motive_male,motive_female,tuple,average_male,average_female,female-male
0,0.13639577,0.027151072,"('unsociable', 'sociable')",0.1363958,0.0271511,-0.1092447
1,1.2644516,1.1362839,"('unfriendly', 'friendly')",1.2644516,1.1362839,-0.1281677
2,0.55282855,0.66870385,"('unlikable', 'likable')",0.5528286,0.6687039,0.1158753
3,0.7371256,0.73933613,"('repellent', 'pleasant')",0.7371256,0.7393361,0.0022105
4,-7.663339,-7.6198936,"('disliked', 'liked')",-7.6633391,-7.6198936,0.0434455
5,0.07552037,0.13793173,"('distant', 'outgoing')",0.0755204,0.1379317,0.0624113
6,0.19326952,0.27671957,"('distant', 'open')",0.1932695,0.2767196,0.0834501
7,0.5667908,0.61800593,"('insensitive', 'sensitive')",0.5667908,0.6180059,0.0512151
8,1.0311465,0.952098,"('unaffectionate', 'affectionate')",1.0311465,0.952098,-0.0790485
9,1.8056535,1.8184344,"('unaffectionate', 'caring')",1.8056535,1.8184344,0.0127809
10,1.0464545,1.1587812,"('unsympathetic', 'sympathetic')",1.0464545,1.1587812,0.1123267
11,2.177133,2.223542,"('unhelpful', 'helpful')",2.1771331,2.223542,0.0464089
12,-1.7802149,-1.7353499,"('unsupportive', 'supportive')",-1.7802149,-1.7353499,0.044865
13,0.41521892,0.36638165,"('impolite', 'polite')",0.4152189,0.3663816,-0.0488373
14,-0.3719351,-0.51834273,"('antisocial', 'social')",-0.3719351,-0.5183427,-0.1464076
15,0.6089531,0.5877721,"('boring', 'funny')",0.6089531,0.5877721,-0.021181
16,0.078089386,0.09723345,"('unpopular', 'popular')",0.0780894,0.0972335,0.0191441
17,0.017574303,0.030014956,"('nasty', 'nice')",0.0175743,0.030015,0.0124407
18,-0.57079047,-0.70455956,"('disagreeable', 'welcoming')",-0.5707905,-0.7045596,-0.1337691
19,-0.4668951,-0.31373,"('inhospitable', 'hospitable')",-0.4668951,-0.31373,0.1531651
20,0.75948864,0.63480467,"('rough', 'thoughtful')",0.7594886,0.6348047,-0.1246839
21,0.14654791,0.24428573,"('immoral', 'moral')",0.1465479,0.2442857,0.0977378
22,-0.5056977,-0.50266415,"('untrustworthy', 'trustworthy')",-0.5056977,-0.5026641,0.0030336
23,6.95331,6.90395,"('insincere', 'sincere')",6.95331,6.9039502,-0.0493598
24,1.8397912,1.8271637,"('dishonest', 'honest')",1.8397912,1.8271637,-0.0126275
25,0.50614417,0.35960066,"('egoistic', 'altruistic')",0.5061442,0.3596007,-0.1465435
26,0.38665116,0.25156188,"('hardhearted', 'benevolent')",0.3866512,0.2515619,-0.1350893
27,1.3068012,1.1284074,"('hardhearted', 'softhearted')",1.3068012,1.1284074,-0.1783938
28,1.1532942,1.0521679,"('disloyal', 'loyal')",1.1532942,1.0521679,-0.1011263
29,-0.6380321,-0.696901,"('unfair', 'fair')",-0.6380321,-0.696901,-0.0588689
30,0.77810955,0.7740545,"('intolerant', 'tolerant')",0.7781096,0.7740545,-0.0040551
31,-1.9414088,-1.9227903,"('evil', 'good')",-1.9414088,-1.9227903,0.0186185
32,1.0927993,1.0901197,"('unkind', 'kind')",1.0927993,1.0901197,-0.0026796
33,-0.47549853,-0.46724588,"('wrong', 'right')",-0.4754985,-0.4672459,0.0082526
34,5.1877494,5.285488,"('mean', 'honorable')",5.1877494,5.2854881,0.0977387
35,-1.1589932,-1.2805388,"('corrupt', 'incorrupt')",-1.1589932,-1.2805388,-0.1215456
36,-0.96352106,-1.0582949,"('hostile', 'amicable')",-0.9635211,-1.0582949,-0.0947738
37,0.42037952,0.45031214,"('fake', 'genuine')",0.4203795,0.4503121,0.0299326
38,-0.12699151,-0.10142225,"('untruthful', 'truthful')",-0.1269915,-0.1014223,0.0255692
39,-0.13296592,-0.19268122,"('exploitative', 'cooperative')",-0.1329659,-0.1926812,-0.0597153
40,-2.0531702,-2.190198,"('stingy', 'generous')",-2.0531702,-2.1901979,-0.1370277
41,-0.2661878,-0.30450624,"('unforgiving', 'forgiving')",-0.2661878,-0.3045062,-0.0383184
42,-2.3678489,-2.2317524,"('unreliable', 'reliable')",-2.3678489,-2.2317524,0.1360965
43,1.4507551,1.4758708,"('irresponsible', 'responsible')",1.4507551,1.4758708,0.0251157
44,-1.4896598,-1.5534571,"('prejudiced', 'unprejudiced')",-1.4896598,-1.5534571,-0.0637973
45,-0.0074957022,0.027173255,"('incompetent', 'competent')",-0.0074957,0.0271733,0.034669
46,-0.50334233,-0.4908889,"('uncompetitive', 'competitive')",-0.5033423,-0.4908889,0.0124534
47,5.511362,5.6074023,"('stupid', 'smart')",5.5113621,5.6074023,0.0960402
48,1.2008847,1.0377238,"('unintelligent', 'intelligent')",1.2008847,1.0377238,-0.1631609
49,0.37440825,0.5025873,"('unable', 'able')",0.3744082,0.5025873,0.1281791
50,0.10903978,0.13007168,"('clumsy', 'skillful')",0.1090398,0.1300717,0.0210319
51,0.15442066,0.1971679,"('uneducated', 'educated')",0.1544207,0.1971679,0.0427472
52,-0.5186645,-0.59328896,"('irrational', 'rational')",-0.5186645,-0.593289,-0.0746245
53,0.21276999,0.21542189,"('uncreative', 'creative')",0.21277,0.2154219,0.0026519
54,1.1043665,1.2970136,"('incapable', 'capable')",1.1043665,1.2970136,0.1926471
55,0.78887695,0.7494092,"('incompetent', 'clever')",0.788877,0.7494092,-0.0394678
56,0.8491149,0.8952637,"('impractical', 'practical')",0.8491149,0.8952637,0.0461488
57,-2.877459,-2.7237136,"('unimaginative', 'imaginative')",-2.877459,-2.7237136,0.1537454
58,-0.09659492,-0.04130291,"('undiscriminating', 'discriminating')",-0.0965949,-0.0413029,0.055292
59,-0.058078367,0.019609265,"('foolish', 'wise')",-0.0580784,0.0196093,0.0776877
60,1.2274753,1.2350192,"('inefficient', 'efficient')",1.2274753,1.2350192,0.0075439
61,0.35303235,0.14744481,"('illogical', 'logical')",0.3530324,0.1474448,-0.2055876
62,1.2225367,1.3142456,"('incompetent', 'brilliant')",1.2225367,1.3142456,0.0917089
63,0.5301241,0.6136078,"('unperceptive', 'insightful')",0.5301241,0.6136078,0.0834837
64,-6.4159718,-6.284093,"('shy', 'confident')",-6.4159718,-6.2840929,0.1318789
65,0.46038908,0.4465608,"('insecure', 'secure')",0.4603891,0.4465608,-0.0138283
66,-0.21306217,-0.15531196,"('inactive', 'active')",-0.2130622,-0.155312,0.0577502
67,-0.55616033,-0.46634677,"('doubtful', 'determined')",-0.5561603,-0.4663468,0.0898135
68,-0.34104615,-0.3205976,"('dependent', 'independent')",-0.3410462,-0.3205976,0.0204486
