,conifer_male,conifer_female,tuple,average_male,average_female,female-male
0,-0.0050313678,0.064593755,"('unsociable', 'sociable')",-0.0050314,0.0645938,0.0696252
1,0.7049705,0.5068712,"('unfriendly', 'friendly')",0.7049705,0.5068712,-0.1980993
2,-0.061928622,0.004185397,"('unlikable', 'likable')",-0.0619286,0.0041854,0.066114
3,-0.6313418,-0.40447932,"('repellent', 'pleasant')",-0.6313418,-0.4044793,0.2268625
4,-3.4373167,-3.3610446,"('disliked', 'liked')",-3.4373167,-3.3610446,0.0762721
5,-0.08894487,-0.12757772,"('distant', 'outgoing')",-0.0889449,-0.1275777,-0.0386328
6,0.07312557,-0.012907475,"('distant', 'open')",0.0731256,-0.0129075,-0.0860331
7,-0.0070883073,0.121493846,"('insensitive', 'sensitive')",-0.0070883,0.1214938,0.1285821
8,0.35514247,0.16738327,"('unaffectionate', 'affectionate')",0.3551425,0.1673833,-0.1877592
9,0.57570934,0.5012056,"('unaffectionate', 'caring')",0.5757093,0.5012056,-0.0745037
10,-0.62201726,-0.45269072,"('unsympathetic', 'sympathetic')",-0.6220173,-0.4526907,0.1693266
11,0.5791857,0.7724348,"('unhelpful', 'helpful')",0.5791857,0.7724348,0.1932491
12,-0.9906631,-0.76438063,"('unsupportive', 'supportive')",-0.9906631,-0.7643806,0.2262825
13,-0.152165,-0.028881868,"('impolite', 'polite')",-0.152165,-0.0288819,0.1232831
14,-0.3147772,-0.26108053,"('antisocial', 'social')",-0.3147772,-0.2610805,0.0536967
15,0.47082868,0.34754375,"('boring', 'funny')",0.4708287,0.3475437,-0.123285
16,0.06642081,-0.01134772,"('unpopular', 'popular')",0.0664208,-0.0113477,-0.0777685
17,-0.3286928,-0.2550072,"('nasty', 'nice')",-0.3286928,-0.2550072,0.0736856
18,-0.771532,-0.64836586,"('disagreeable', 'welcoming')",-0.771532,-0.6483659,0.1231661
19,-0.8963723,-0.82878643,"('inhospitable', 'hospitable')",-0.8963723,-0.8287864,0.0675859
20,0.1829382,0.25568393,"('rough', 'thoughtful')",0.1829382,0.2556839,0.0727457
21,-0.5417993,-0.2552261,"('immoral', 'moral')",-0.5417993,-0.2552261,0.2865732
22,-0.5335425,-0.51725805,"('untrustworthy', 'trustworthy')",-0.5335425,-0.517258,0.0162845
23,2.6649237,2.7797139,"('insincere', 'sincere')",2.6649237,2.7797139,0.1147902
24,0.96456283,0.95856136,"('dishonest', 'honest')",0.9645628,0.9585614,-0.0060014
25,0.73914117,0.6129006,"('egoistic', 'altruistic')",0.7391412,0.6129006,-0.1262406
