,result_male,result_female,tuple,average_male,average_female,female-male
0,-0.1878359,-0.16884191,"('unsociable', 'sociable')",-0.1878359,-0.1688419,0.018994
1,0.55788726,0.49349144,"('unfriendly', 'friendly')",0.5578873,0.4934914,-0.0643959
2,-0.19236289,-0.15089394,"('unlikable', 'likable')",-0.1923629,-0.1508939,0.041469
3,0.6189705,0.6251801,"('repellent', 'pleasant')",0.6189705,0.6251801,0.0062096
4,-7.3792925,-7.5306263,"('disliked', 'liked')",-7.3792925,-7.5306263,-0.1513338
5,-0.90089333,-0.92230374,"('distant', 'outgoing')",-0.9008933,-0.9223037,-0.0214104
6,-0.45775998,-0.5516076,"('distant', 'open')",-0.45776,-0.5516076,-0.0938476
7,0.7219055,0.76945883,"('insensitive', 'sensitive')",0.7219055,0.7694588,0.0475533
8,0.7752148,0.6717952,"('unaffectionate', 'affectionate')",0.7752148,0.6717952,-0.1034196
9,1.1390208,1.1388264,"('unaffectionate', 'caring')",1.1390208,1.1388264,-0.0001944
10,1.2144216,1.2818223,"('unsympathetic', 'sympathetic')",1.2144216,1.2818223,0.0674007
11,1.5509926,1.610293,"('unhelpful', 'helpful')",1.5509926,1.610293,0.0593004
12,-1.9898195,-2.0260468,"('unsupportive', 'supportive')",-1.9898195,-2.0260468,-0.0362273
13,-0.1405647,-0.061853826,"('impolite', 'polite')",-0.1405647,-0.0618538,0.0787109
14,0.5087661,0.48401052,"('antisocial', 'social')",0.5087661,0.4840105,-0.0247556
15,-0.058960423,-0.14638326,"('boring', 'funny')",-0.0589604,-0.1463833,-0.0874229
16,-0.77049285,-0.7630396,"('unpopular', 'popular')",-0.7704929,-0.7630396,0.0074533
17,-0.25321943,-0.23495442,"('nasty', 'nice')",-0.2532194,-0.2349544,0.018265
18,-0.42353815,-0.48760468,"('disagreeable', 'welcoming')",-0.4235381,-0.4876047,-0.0640666
19,-1.133716,-1.1788124,"('inhospitable', 'hospitable')",-1.133716,-1.1788124,-0.0450964
20,0.94425,0.90232325,"('rough', 'thoughtful')",0.94425,0.9023232,-0.0419268
21,-0.2885578,-0.17564364,"('immoral', 'moral')",-0.2885578,-0.1756436,0.1129142
22,-0.29875517,-0.31183192,"('untrustworthy', 'trustworthy')",-0.2987552,-0.3118319,-0.0130767
23,6.20152,6.284738,"('insincere', 'sincere')",6.20152,6.2847381,0.0832181
24,1.5144091,1.4508544,"('dishonest', 'honest')",1.5144091,1.4508544,-0.0635547
25,0.67678106,0.56021595,"('egoistic', 'altruistic')",0.6767811,0.560216,-0.1165651
26,0.5837576,0.4810015,"('hardhearted', 'benevolent')",0.5837576,0.4810015,-0.1027561
27,1.3638399,1.1804308,"('hardhearted', 'softhearted')",1.3638399,1.1804308,-0.1834091
28,0.89395046,0.88283575,"('disloyal', 'loyal')",0.8939505,0.8828357,-0.0111148
29,-0.6157564,-0.7384817,"('unfair', 'fair')",-0.6157564,-0.7384817,-0.1227253
30,0.8182656,0.8411435,"('intolerant', 'tolerant')",0.8182656,0.8411435,0.0228779
31,-1.7301708,-1.8004059,"('evil', 'good')",-1.7301708,-1.8004059,-0.0702351
32,0.7659029,0.7261261,"('unkind', 'kind')",0.7659029,0.7261261,-0.0397768
33,-0.61297244,-0.6819126,"('wrong', 'right')",-0.6129724,-0.6819126,-0.0689402
34,4.2611327,4.4262714,"('mean', 'honorable')",4.2611327,4.4262714,0.1651387
35,-0.69352174,-0.9271531,"('corrupt', 'incorrupt')",-0.6935217,-0.9271531,-0.2336314
36,-0.9680711,-1.0709385,"('hostile', 'amicable')",-0.9680711,-1.0709385,-0.1028674
37,0.80365586,0.75041264,"('fake', 'genuine')",0.8036559,0.7504126,-0.0532433
38,-0.33233857,-0.28532964,"('untruthful', 'truthful')",-0.3323386,-0.2853296,0.047009
39,0.51532626,0.49121964,"('exploitative', 'cooperative')",0.5153263,0.4912196,-0.0241067
40,-1.5376948,-1.7292045,"('stingy', 'generous')",-1.5376948,-1.7292045,-0.1915097
41,-0.05654896,-0.084622845,"('unforgiving', 'forgiving')",-0.056549,-0.0846228,-0.0280738
