,gauge_male,gauge_female,tuple,average_male,average_female,female-male
0,-0.25185925,-0.19352934,"('unsociable', 'sociable')",-0.2518592,-0.1935293,0.0583299
1,1.419516,1.2977105,"('unfriendly', 'friendly')",1.419516,1.2977105,-0.1218055
2,-0.10043632,-0.109207615,"('unlikable', 'likable')",-0.1004363,-0.1092076,-0.0087713
3,0.6384458,0.7625775,"('repellent', 'pleasant')",0.6384458,0.7625775,0.1241317
4,-7.08401,-7.355375,"('disliked', 'liked')",-7.0840101,-7.3553748,-0.2713647
5,-0.43503988,-0.5012628,"('distant', 'outgoing')",-0.4350399,-0.5012628,-0.0662229
6,0.3201059,0.1251593,"('distant', 'open')",0.3201059,0.1251593,-0.1949466
7,0.87967134,0.9147334,"('insensitive', 'sensitive')",0.8796713,0.9147334,0.0350621
8,1.4082332,1.1510329,"('unaffectionate', 'affectionate')",1.4082332,1.1510329,-0.2572003
9,1.5348012,1.4544108,"('unaffectionate', 'caring')",1.5348012,1.4544108,-0.0803904
10,0.397438,0.58045036,"('unsympathetic', 'sympathetic')",0.397438,0.5804504,0.1830124
11,1.027063,1.1969067,"('unhelpful', 'helpful')",1.027063,1.1969067,0.1698437
12,-1.8802413,-1.9361726,"('unsupportive', 'supportive')",-1.8802413,-1.9361726,-0.0559313
13,-0.84830713,-0.6390701,"('impolite', 'polite')",-0.8483071,-0.6390701,0.209237
14,-0.071377754,0.06336102,"('antisocial', 'social')",-0.0713778,0.063361,0.1347388
15,0.3285557,0.13276276,"('boring', 'funny')",0.3285557,0.1327628,-0.1957929
16,-0.28303748,-0.36531052,"('unpopular', 'popular')",-0.2830375,-0.3653105,-0.082273
17,0.033115458,-0.0099002365,"('nasty', 'nice')",0.0331155,-0.0099002,-0.0430157
18,-0.44223753,-0.5035273,"('disagreeable', 'welcoming')",-0.4422375,-0.5035273,-0.0612898
19,-0.38029528,-0.51028323,"('inhospitable', 'hospitable')",-0.3802953,-0.5102832,-0.1299879
20,0.7028453,0.7022186,"('rough', 'thoughtful')",0.7028453,0.7022186,-0.0006267
21,-0.7338771,-0.56266385,"('immoral', 'moral')",-0.7338771,-0.5626639,0.1712132
22,-0.7238629,-0.60620147,"('untrustworthy', 'trustworthy')",-0.7238629,-0.6062015,0.1176614
23,5.9741178,6.198073,"('insincere', 'sincere')",5.9741178,6.1980729,0.2239551
24,1.2082982,1.1164637,"('dishonest', 'honest')",1.2082982,1.1164637,-0.0918345
25,1.1658871,0.96738017,"('egoistic', 'altruistic')",1.1658871,0.9673802,-0.1985069
26,1.2963597,1.0988564,"('hardhearted', 'benevolent')",1.2963597,1.0988564,-0.1975033
27,1.4859456,1.3006047,"('hardhearted', 'softhearted')",1.4859456,1.3006047,-0.1853409
28,0.81839055,0.75586236,"('disloyal', 'loyal')",0.8183905,0.7558624,-0.0625281
29,-0.40741444,-0.5498734,"('unfair', 'fair')",-0.4074144,-0.5498734,-0.142459
30,0.77723384,0.84899867,"('intolerant', 'tolerant')",0.7772338,0.8489987,0.0717649
31,-0.8013128,-1.0507008,"('evil', 'good')",-0.8013128,-1.0507008,-0.249388
32,0.8908658,0.796953,"('unkind', 'kind')",0.8908658,0.796953,-0.0939128
33,-0.4085715,-0.5215556,"('wrong', 'right')",-0.4085715,-0.5215556,-0.1129841
34,4.3600655,4.596315,"('mean', 'honorable')",4.3600655,4.5963149,0.2362494
35,-0.0043098154,-0.4349482,"('corrupt', 'incorrupt')",-0.0043098,-0.4349482,-0.4306384
36,-0.34662056,-0.6117746,"('hostile', 'amicable')",-0.3466206,-0.6117746,-0.265154
37,0.7776145,0.7433086,"('fake', 'genuine')",0.7776145,0.7433086,-0.0343059
