,3m_male,3m_female,tuple,co_male,co_female,average_male,average_female,female-male
0,0.43617252,0.29911372,"('unsociable', 'sociable')",0.43519932,0.3528149,0.4356859,0.3259643,-0.1097216
1,-1.2672008,-1.4097366,"('unfriendly', 'friendly')",0.45012477,0.25706315,-0.408538,-0.5763367,-0.1677987
2,1.3005642,1.3317045,"('unlikable', 'likable')",0.7060555,0.83278143,1.0033098,1.082243,0.0789332
3,0.30490586,0.3548749,"('repellent', 'pleasant')",0.64356434,0.7205919,0.4742351,0.5377334,0.0634983
4,-0.47798842,-0.42351818,"('disliked', 'liked')",-6.7221026,-6.8106055,-3.6000454,-3.6170619,-0.0170165
5,-1.6794661,-1.5948842,"('distant', 'outgoing')",-1.2943152,-1.3386444,-1.4868907,-1.4667642,0.0201265
6,-2.0811923,-2.0143893,"('distant', 'open')",-1.5235018,-1.5897,-1.8023469,-1.8020446,0.0003023
7,0.6359154,0.57671374,"('insensitive', 'sensitive')",0.121541545,0.12817097,0.3787285,0.3524424,-0.0262861
8,-1.9387498,-2.0092325,"('unaffectionate', 'affectionate')",-0.40620303,-0.50721043,-1.1724764,-1.2582215,-0.0857451
9,-0.9966375,-1.0301831,"('unaffectionate', 'caring')",0.5632564,0.47466272,-0.2166906,-0.2777602,-0.0610696
10,0.8025342,0.6951688,"('unsympathetic', 'sympathetic')",0.24565509,0.27355915,0.5240946,0.484364,-0.0397306
11,0.9681592,0.99978673,"('unhelpful', 'helpful')",2.9711375,2.9962683,1.9696484,1.9980276,0.0283792
12,0.38551372,0.4764617,"('unsupportive', 'supportive')",-1.7291965,-1.6607064,-0.6718414,-0.5921223,0.0797191
13,0.6896932,0.6102529,"('impolite', 'polite')",0.24955057,0.27129942,0.4696219,0.4407762,-0.0288457
14,1.6564939,1.5127853,"('antisocial', 'social')",0.37273046,0.3696169,1.0146122,0.9412011,-0.0734111
15,0.63371676,0.4778846,"('boring', 'funny')",0.68403274,0.6720738,0.6588748,0.5749792,-0.0838956
16,-0.7652423,-0.71965355,"('unpopular', 'popular')",0.34179047,0.28471485,-0.2117259,-0.2174693,-0.0057434
17,-0.31095028,-0.24591163,"('nasty', 'nice')",-0.1944667,-0.19523191,-0.2527085,-0.2205718,0.0321367
18,-0.71869755,-0.66049045,"('disagreeable', 'welcoming')",-1.4518473,-1.5216285,-1.0852724,-1.0910594,-0.005787
19,-1.3558646,-1.3248633,"('inhospitable', 'hospitable')",-0.6113716,-0.6630523,-0.9836181,-0.9939578,-0.0103397
20,0.8927442,0.8318629,"('rough', 'thoughtful')",0.45191747,0.49893892,0.6723309,0.6654009,-0.00693
21,1.2150891,1.1861794,"('immoral', 'moral')",-0.062398247,0.07996178,0.5763454,0.6330706,0.0567252
22,0.7013626,0.65275156,"('untrustworthy', 'trustworthy')",-0.3487256,-0.3125779,0.1763185,0.1700868,-0.0062317
23,1.0747485,0.9782157,"('insincere', 'sincere')",6.236025,6.1410174,3.6553867,3.5596166,-0.0957701
24,-0.15890165,-0.20310165,"('dishonest', 'honest')",0.84170246,0.82954395,0.3414004,0.3132212,-0.0281792
25,-1.0485656,-1.127477,"('egoistic', 'altruistic')",0.8038139,0.59698325,-0.1223759,-0.2652469,-0.142871
26,-0.41386905,-0.5718306,"('hardhearted', 'benevolent')",0.8823182,0.7894127,0.2342246,0.1087911,-0.1254335
27,-0.4807701,-0.50035,"('hardhearted', 'softhearted')",-0.045858733,-0.15020454,-0.2633144,-0.3252773,-0.0619629
28,-0.20985606,-0.39982617,"('disloyal', 'loyal')",0.9157227,0.7310182,0.3529333,0.165596,-0.1873373
29,0.13171962,0.07615455,"('unfair', 'fair')",-0.8090477,-0.8876307,-0.3386641,-0.4057381,-0.067074
30,1.4880738,1.4015495,"('intolerant', 'tolerant')",0.86839527,0.9590781,1.1782346,1.1803138,0.0020792
31,-1.7808412,-1.7336503,"('evil', 'good')",-1.9073945,-1.9869925,-1.8441179,-1.8603214,-0.0162035
32,0.9295976,0.7871297,"('unkind', 'kind')",1.2500196,1.0876232,1.0898086,0.9373765,-0.1524321
33,0.09341401,0.07367437,"('wrong', 'right')",-0.7205621,-0.78219295,-0.313574,-0.3542593,-0.0406853
34,-0.8942949,-0.73871475,"('mean', 'honorable')",5.011767,5.129406,2.0587361,2.1953456,0.1366095
35,-1.1178979,-1.2180756,"('corrupt', 'incorrupt')",-0.96014065,-1.1349777,-1.0390192,-1.1765267,-0.1375075
36,-1.8972499,-1.9467332,"('hostile', 'amicable')",-0.7040545,-0.9114767,-1.3006523,-1.4291049,-0.1284526
37,0.25111166,0.17227185,"('fake', 'genuine')",-0.041469175,-0.13798162,0.1048212,0.0171451,-0.0876761
38,-0.43177631,-0.40673488,"('untruthful', 'truthful')",0.32669228,0.31458646,-0.052542,-0.0460742,0.0064678
39,1.557693,1.5700245,"('exploitative', 'cooperative')",1.0565851,1.1030209,1.307139,1.3365227,0.0293837
40,-0.7021916,-0.70225924,"('stingy', 'generous')",-3.18091,-3.2493289,-1.9415509,-1.9757941,-0.0342432
41,0.46568757,0.49325496,"('unforgiving', 'forgiving')",-0.06994884,-0.08652683,0.1978694,0.2033641,0.0054947
42,1.143651,1.2008852,"('unreliable', 'reliable')",-2.6343324,-2.5685742,-0.7453407,-0.6838445,0.0614962
43,0.8648108,0.9223139,"('irresponsible', 'responsible')",0.99566144,1.0885904,0.9302361,1.0054522,0.0752161
44,0.34374604,0.36739382,"('prejudiced', 'unprejudiced')",-0.95156157,-0.9332825,-0.3039078,-0.2829443,0.0209635
45,1.0313566,1.018427,"('incompetent', 'competent')",0.48584726,0.55610365,0.7586019,0.7872653,0.0286634
46,0.6025711,0.584157,"('uncompetitive', 'competitive')",-0.10371785,-0.03864937,0.2494266,0.2727538,0.0233272
47,0.39663488,0.42728588,"('stupid', 'smart')",5.160803,5.2807126,2.7787189,2.8539991,0.0752802
48,0.24671572,0.14735417,"('unintelligent', 'intelligent')",0.22909373,0.30658832,0.2379047,0.2269712,-0.0109335
49,0.085599974,0.19130132,"('unable', 'able')",-0.22103813,-0.10693235,-0.0677191,0.0421845,0.1099036
50,0.62103254,0.5607964,"('clumsy', 'skillful')",0.36049017,0.30931905,0.4907613,0.4350577,-0.0557036
51,0.83899856,0.65697384,"('uneducated', 'educated')",0.7952377,0.63263494,0.8171182,0.6448044,-0.1723138
52,-0.864469,-0.9921927,"('irrational', 'rational')",-0.7906428,-0.95042,-0.8275559,-0.9713063,-0.1437504
53,-0.91686904,-1.1342169,"('uncreative', 'creative')",0.49901545,0.36834696,-0.2089268,-0.382935,-0.1740082
54,0.056010574,-0.14880043,"('incapable', 'capable')",0.82735384,0.74764705,0.4416822,0.2994233,-0.1422589
55,1.5969895,1.5466104,"('incompetent', 'clever')",1.1311518,1.2779566,1.3640707,1.4122834,0.0482127
56,2.550225,2.4953792,"('impractical', 'practical')",0.79770976,0.9049916,1.6739674,1.7001854,0.026218
57,0.09554823,-0.080881044,"('unimaginative', 'imaginative')",-2.7819836,-2.7463014,-1.3432177,-1.4135913,-0.0703736
58,0.2954712,0.24741195,"('undiscriminating', 'discriminating')",0.3465439,0.38678235,0.3210075,0.3170972,-0.0039103
59,0.14512494,0.16722894,"('foolish', 'wise')",-0.20863631,-0.23386231,-0.0317557,-0.0333167,-0.001561
60,2.2669027,2.2863755,"('inefficient', 'efficient')",0.80666775,1.0064536,1.5367852,1.6464145,0.1096293
61,0.9532491,0.8031702,"('illogical', 'logical')",0.33569258,0.27344817,0.6444708,0.5383092,-0.1061616
62,2.2261453,2.2783537,"('incompetent', 'brilliant')",1.1396942,1.3144671,1.6829197,1.7964103,0.1134906
63,0.8845063,0.94028085,"('unperceptive', 'insightful')",0.6963411,0.79279405,0.7904237,0.8665375,0.0761138
64,0.9662988,0.89488065,"('shy', 'confident')",-5.4940953,-5.39174,-2.2638984,-2.2484295,0.0154689
65,1.5426725,1.4102566,"('insecure', 'secure')",0.57812047,0.7491896,1.0603964,1.0797231,0.0193267
66,-1.176254,-1.3248842,"('inactive', 'active')",-0.455618,-0.5284727,-0.815936,-0.9266784,-0.1107424
67,1.0408942,1.086833,"('doubtful', 'determined')",-0.22800952,-0.22241595,0.4064423,0.4322085,0.0257662
68,-0.30056822,-0.34253097,"('dependent', 'independent')",-1.141549,-1.0786208,-0.7210586,-0.7105759,0.0104827
69,-0.25447232,-0.21876687,"('lazy', 'industrious')",-1.5147101,-1.5260282,-0.8845912,-0.8723975,0.0121937
70,0.6943882,0.6914259,"('lethargic', 'energetic')",0.8242354,0.8344004,0.7593118,0.7629132,0.0036014
71,-0.22659476,-0.24502373,"('diffident', 'self-confident')",0.7461056,0.64457786,0.2597554,0.1997771,-0.0599783
72,0.22391573,0.20585269,"('unambitious', 'ambitious')",-0.7242255,-0.62464637,-0.2501549,-0.2093968,0.0407581
73,0.23106454,0.34813994,"('helpless', 'self-reliant')",-3.2616184,-3.2058446,-1.5152769,-1.4288523,0.0864246
74,0.7180305,0.6548022,"('undedicated', 'dedicated')",0.27118775,0.27145275,0.4946091,0.4631275,-0.0314816
75,-1.3257053,-1.220378,"('meek', 'impulsive')",-0.8938026,-0.86842597,-1.109754,-1.044402,0.065352
76,1.477185,1.4493942,"('anxious', 'daring')",0.4839201,0.54512215,0.9805526,0.9972582,0.0167056
77,0.41725805,0.40896788,"('unmotivated', 'motivated')",-0.30551997,-0.28141,0.055869,0.0637789,0.0079099
78,-0.5542925,-0.5322977,"('nonresilient', 'resilient')",0.3431232,0.37787583,-0.1055847,-0.0772109,0.0283738
79,-1.2243689,-1.3247459,"('wavering', 'unwavering')",-0.5532903,-0.607327,-0.8888296,-0.9660364,-0.0772068
80,1.1133994,1.1127002,"('dominated', 'dominating')",0.030090827,0.1278674,0.5717451,0.6202838,0.0485387
81,1.4381664,1.3771331,"('submissive', 'aggressive')",-0.1543481,0.038684454,0.6419091,0.7079088,0.0659997
82,0.0539733,-0.03604841,"('poor', 'rich')",6.031534,6.0357065,3.0427537,2.9998291,-0.0429246
83,0.40398628,0.3222363,"('powerless', 'powerful')",-0.8899809,-0.9455069,-0.2429973,-0.3116353,-0.068638
84,0.5470109,0.45155668,"('inferior', 'superior')",0.2332368,0.21987602,0.3901238,0.3357164,-0.0544074
85,-1.3011904,-1.2950873,"('insignificant', 'prestigious')",-0.9922424,-1.1617914,-1.1467164,-1.2284393,-0.0817229
86,-0.3365378,-0.45574483,"('uninfluential', 'influential')",-0.35963526,-0.3628968,-0.3480865,-0.4093208,-0.0612343
87,1.5577667,1.471285,"('unsuccessful', 'successful')",1.1471786,1.170765,1.3524727,1.321025,-0.0314477
88,0.18161207,-0.06856266,"('low', 'eminent')",0.25277188,0.0997754,0.217192,0.0156064,-0.2015856
