,marathon_male,marathon_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.2347857,-1.4533383,"('unsociable', 'sociable')",0.69057614,0.51800525,-0.27665484,-0.42013493,-0.2736215,-0.4518226,-0.1782011
1,0.41035438,0.2768646,"('unfriendly', 'friendly')",1.5765449,1.2203442,1.09289,0.89580506,1.0265964,0.7976713,-0.2289251
2,0.4726241,0.48964736,"('unlikable', 'likable')",1.7240893,1.7450992,0.9000964,0.9282774,1.03227,1.0543413,0.0220713
3,-0.0657455,-0.054620966,"('repellent', 'pleasant')",-0.21004559,-0.20837198,1.0480021,1.1139487,0.2574037,0.2836519,0.0262482
4,0.16360462,0.08290132,"('disliked', 'liked')",-0.21458837,-0.37856448,-6.2968845,-6.451311,-2.1159561,-2.2489915,-0.1330354
5,-0.061966218,-0.015743308,"('distant', 'outgoing')",-0.5723415,-0.64163685,-1.0143753,-1.0678017,-0.549561,-0.5750606,-0.0254996
6,-0.011015214,0.017127387,"('distant', 'open')",-0.5925548,-0.7362988,-0.82457525,-0.9123101,-0.4760484,-0.5438272,-0.0677788
7,0.48477352,0.44934654,"('insensitive', 'sensitive')",1.2328615,1.2323542,0.6008673,0.60352665,0.7728341,0.7617424,-0.0110917
8,0.52459735,0.4610738,"('unaffectionate', 'affectionate')",0.15346892,-0.005239293,-0.0011189617,-0.07271978,0.2256491,0.1277049,-0.0979442
9,1.6897054,1.6158584,"('unaffectionate', 'caring')",0.6106067,0.45304218,0.707135,0.64769506,1.0024823,0.9055319,-0.0969504
10,-0.14987686,-0.32921618,"('unsympathetic', 'sympathetic')",-0.21656702,-0.3577985,-0.3561652,-0.39183265,-0.2408697,-0.3596158,-0.1187461
11,-0.48077437,-0.4866696,"('unhelpful', 'helpful')",0.92113817,0.9366787,1.5079943,1.572582,0.6494527,0.674197,0.0247443
12,0.8333407,0.7690646,"('unsupportive', 'supportive')",1.0379031,0.9740797,-1.6454048,-1.7173548,0.0752796,0.0085965,-0.0666831
13,-0.37001842,-0.48537946,"('impolite', 'polite')",0.3972842,0.43739438,-0.8493432,-0.84902894,-0.2740258,-0.2990047,-0.0249789
14,-0.54867136,-0.58884317,"('antisocial', 'social')",1.2836134,1.3342216,0.021926941,-0.024503496,0.2522897,0.2402917,-0.011998
15,0.3765717,0.31800562,"('boring', 'funny')",0.3027639,0.21729544,-0.38346452,-0.46343437,0.0986237,0.0239556,-0.0746681
16,-1.2523286,-1.3227457,"('unpopular', 'popular')",-0.37938035,-0.51552564,0.38650888,0.29298863,-0.4150667,-0.5150942,-0.1000275
17,-0.56528693,-0.52945244,"('nasty', 'nice')",-1.3678813,-1.3312502,-0.787834,-0.7004378,-0.9070007,-0.8537135,0.0532872
18,1.0174018,0.95700526,"('disagreeable', 'welcoming')",0.09192458,0.0014110133,-0.6889698,-0.78421336,0.1401189,0.0580676,-0.0820513
19,-0.8624158,-0.780313,"('inhospitable', 'hospitable')",-1.4547701,-1.5071584,-1.2742141,-1.1806445,-1.1971334,-1.1560386,0.0410948
