,bayou_male,bayou_female,tuple,average_male,average_female,female-male
0,0.5689902,0.28230676,"('unsociable', 'sociable')",0.5689902,0.2823068,-0.2866834
1,1.632172,1.6009918,"('unfriendly', 'friendly')",1.632172,1.6009918,-0.0311802
2,0.46909973,0.65410507,"('unlikable', 'likable')",0.4690997,0.6541051,0.1850054
3,1.321332,1.2962965,"('repellent', 'pleasant')",1.321332,1.2962965,-0.0250355
4,-6.8467755,-6.867216,"('disliked', 'liked')",-6.8467755,-6.8672161,-0.0204406
5,-0.048294052,0.11281233,"('distant', 'outgoing')",-0.0482941,0.1128123,0.1611064
6,0.2857011,0.39474192,"('distant', 'open')",0.2857011,0.3947419,0.1090408
7,1.5758346,1.4354675,"('insensitive', 'sensitive')",1.5758346,1.4354675,-0.1403671
8,0.92600703,0.9660877,"('unaffectionate', 'affectionate')",0.926007,0.9660877,0.0400807
9,1.6111046,1.7435689,"('unaffectionate', 'caring')",1.6111046,1.7435689,0.1324643
10,1.3989471,1.3142669,"('unsympathetic', 'sympathetic')",1.3989471,1.3142669,-0.0846802
11,2.1089296,2.0770402,"('unhelpful', 'helpful')",2.1089296,2.0770402,-0.0318894
12,-0.8916468,-0.75789195,"('unsupportive', 'supportive')",-0.8916468,-0.757892,0.1337548
13,0.20968425,-0.06415941,"('impolite', 'polite')",0.2096843,-0.0641594,-0.2738437
14,0.18160494,-0.015277505,"('antisocial', 'social')",0.1816049,-0.0152775,-0.1968824
15,0.5525396,0.57017845,"('boring', 'funny')",0.5525396,0.5701784,0.0176388
16,-0.56997883,-0.49012333,"('unpopular', 'popular')",-0.5699788,-0.4901233,0.0798555
17,-0.27692887,-0.17814392,"('nasty', 'nice')",-0.2769289,-0.1781439,0.098785
18,-0.0030529592,0.07353417,"('disagreeable', 'welcoming')",-0.003053,0.0735342,0.0765872
19,-0.08482614,0.2895621,"('inhospitable', 'hospitable')",-0.0848261,0.2895621,0.3743882
20,0.4399656,0.26420605,"('rough', 'thoughtful')",0.4399656,0.2642061,-0.1757595
21,0.34633964,0.35238212,"('immoral', 'moral')",0.3463396,0.3523821,0.0060425
22,0.20964396,0.10893447,"('untrustworthy', 'trustworthy')",0.209644,0.1089345,-0.1007095
23,6.759541,6.7898197,"('insincere', 'sincere')",6.759541,6.7898197,0.0302787
24,2.16828,2.121983,"('dishonest', 'honest')",2.1682799,2.1219831,-0.0462968
25,0.7923684,0.6369745,"('egoistic', 'altruistic')",0.7923684,0.6369745,-0.1553939
26,0.22793579,0.16577896,"('hardhearted', 'benevolent')",0.2279358,0.165779,-0.0621568
27,1.8167373,1.5819013,"('hardhearted', 'softhearted')",1.8167373,1.5819013,-0.234836
28,1.1111315,1.060434,"('disloyal', 'loyal')",1.1111315,1.060434,-0.0506975
29,-0.5351601,-0.4802301,"('unfair', 'fair')",-0.5351601,-0.4802301,0.05493
30,0.93990266,0.9506014,"('intolerant', 'tolerant')",0.9399027,0.9506014,0.0106987
31,-1.2360076,-1.0196021,"('evil', 'good')",-1.2360076,-1.0196021,0.2164055
32,1.3067216,1.099529,"('unkind', 'kind')",1.3067216,1.099529,-0.2071926
33,-0.11001459,-0.055460658,"('wrong', 'right')",-0.1100146,-0.0554607,0.0545539
34,4.715784,4.996342,"('mean', 'honorable')",4.7157841,4.9963422,0.2805581
35,-1.1849495,-1.0921657,"('corrupt', 'incorrupt')",-1.1849495,-1.0921657,0.0927838
36,-1.200063,-1.109143,"('hostile', 'amicable')",-1.200063,-1.109143,0.09092
37,1.0566207,0.91872334,"('fake', 'genuine')",1.0566207,0.9187233,-0.1378974
38,0.27263147,0.33685946,"('untruthful', 'truthful')",0.2726315,0.3368595,0.064228
39,0.31966814,0.2889656,"('exploitative', 'cooperative')",0.3196681,0.2889656,-0.0307025
40,-0.47668725,-0.7308018,"('stingy', 'generous')",-0.4766873,-0.7308018,-0.2541145
41,-0.10465136,-0.17760427,"('unforgiving', 'forgiving')",-0.1046514,-0.1776043,-0.0729529
42,-1.6272254,-1.7243257,"('unreliable', 'reliable')",-1.6272254,-1.7243257,-0.0971003
