,alcoa_male,alcoa_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.64545625,-0.7566083,"('unsociable', 'sociable')",-0.27711624,-0.44525144,-0.4612862,-0.6009299,-0.1396437
1,-1.4825308,-1.557501,"('unfriendly', 'friendly')",1.0683478,0.94753855,-0.2070915,-0.3049812,-0.0978897
2,1.3423971,1.3581856,"('unlikable', 'likable')",0.90929157,0.9484046,1.1258444,1.1532952,0.0274508
3,0.08238676,0.17660856,"('repellent', 'pleasant')",0.77558255,0.8256907,0.4289846,0.5011497,0.0721651
4,0.17298141,0.10569388,"('disliked', 'liked')",-5.909068,-6.0149875,-2.8680434,-2.9546468,-0.0866034
5,-1.0841889,-1.0884657,"('distant', 'outgoing')",-0.7321941,-0.73483044,-0.9081916,-0.911648,-0.0034564
6,-1.3570263,-1.3064092,"('distant', 'open')",-0.9296483,-0.9558673,-1.1433372,-1.1311383,0.0121989
7,-0.40404654,-0.3666448,"('insensitive', 'sensitive')",0.2517774,0.26588532,-0.0761346,-0.0503797,0.0257549
8,-1.3530365,-1.366402,"('unaffectionate', 'affectionate')",0.21702826,0.16218287,-0.5680041,-0.6021096,-0.0341055
9,-1.4275057,-1.4765037,"('unaffectionate', 'caring')",0.7349916,0.68767285,-0.3462571,-0.3944154,-0.0481583
10,-0.86829555,-0.87124085,"('unsympathetic', 'sympathetic')",-0.64357406,-0.68124133,-0.7559348,-0.7762411,-0.0203063
11,-0.6670205,-0.7185276,"('unhelpful', 'helpful')",1.4579978,1.4368081,0.3954886,0.3591402,-0.0363484
12,-0.42876917,-0.3549419,"('unsupportive', 'supportive')",-2.0999439,-2.0976436,-1.2643565,-1.2262927,0.0380638
13,-0.19585566,-0.2337414,"('impolite', 'polite')",-0.91100645,-0.93175924,-0.553431,-0.5827503,-0.0293193
14,0.7746609,0.75041825,"('antisocial', 'social')",0.44785988,0.36679152,0.6112604,0.5586049,-0.0526555
15,0.07038682,-0.067576036,"('boring', 'funny')",0.3277965,0.31373566,0.1990917,0.1230798,-0.0760119
16,-0.6699879,-0.65375954,"('unpopular', 'popular')",0.2933755,0.20974953,-0.1883062,-0.222005,-0.0336988
17,-0.2917283,-0.27372727,"('nasty', 'nice')",-0.1089329,-0.09128061,-0.2003306,-0.1825039,0.0178267
18,-0.5279325,-0.5018861,"('disagreeable', 'welcoming')",-0.75468934,-0.79532886,-0.6413109,-0.6486075,-0.0072966
19,-1.5760567,-1.5559442,"('inhospitable', 'hospitable')",-0.7129048,-0.70003474,-1.1444807,-1.1279895,0.0164912
20,0.19707109,0.20250773,"('rough', 'thoughtful')",0.8345508,0.83456016,0.515811,0.5185339,0.0027229
21,0.29596865,0.21902922,"('immoral', 'moral')",-0.2432534,-0.23137094,0.0263576,-0.0061709,-0.0325285
22,-0.1689446,-0.1602136,"('untrustworthy', 'trustworthy')",-0.8703052,-0.92360616,-0.5196249,-0.5419099,-0.022285
23,-1.2474644,-1.3212483,"('insincere', 'sincere')",5.185237,5.06834,1.9688863,1.8735458,-0.0953405
24,-0.3850338,-0.4864987,"('dishonest', 'honest')",0.45656532,0.43965954,0.0357658,-0.0234196,-0.0591854
25,-0.33419037,-0.33673137,"('egoistic', 'altruistic')",1.2723184,1.3190178,0.469064,0.4911432,0.0220792
26,0.5884828,0.53539747,"('hardhearted', 'benevolent')",1.9999152,1.9275682,1.294199,1.2314829,-0.0627161
27,-0.54378754,-0.5021641,"('hardhearted', 'softhearted')",0.9758284,0.94607437,0.2160204,0.2219551,0.0059347
28,-0.86331457,-1.0230535,"('disloyal', 'loyal')",0.8526473,0.6969802,-0.0053336,-0.1630367,-0.1577031
29,-0.31243375,-0.39842886,"('unfair', 'fair')",-0.30620438,-0.4373468,-0.3093191,-0.4178878,-0.1085687
30,0.25677794,0.16941129,"('intolerant', 'tolerant')",1.2894493,1.2074347,0.7731136,0.688423,-0.0846906
31,-1.0513984,-0.9193028,"('evil', 'good')",-0.8727869,-0.8788245,-0.9620926,-0.8990636,0.063029
32,-0.30772835,-0.42741728,"('unkind', 'kind')",0.6627425,0.47562948,0.1775071,0.0241061,-0.153401
33,0.20485815,0.14750455,"('wrong', 'right')",-0.7409933,-0.751094,-0.2680676,-0.3017947,-0.0337271
34,-0.25493294,-0.15594119,"('mean', 'honorable')",5.046375,5.154623,2.395721,2.499341,0.10362
35,-0.09285328,-0.17597859,"('corrupt', 'incorrupt')",-0.55879307,-0.63772225,-0.3258232,-0.4068504,-0.0810272
36,-0.93791234,-0.9271067,"('hostile', 'amicable')",-0.42090124,-0.55967134,-0.6794068,-0.743389,-0.0639822
37,-0.31480008,-0.32861835,"('fake', 'genuine')",-0.30273283,-0.27843025,-0.3087665,-0.3035243,0.0052422
38,-0.84106493,-0.8621428,"('untruthful', 'truthful')",-0.3140955,-0.3028907,-0.5775802,-0.5825167,-0.0049365
