,lexmark_male,lexmark_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.35486743,-0.55228037,"('unsociable', 'sociable')",0.041441545,-0.1750147,-0.5671517,-0.72679585,-0.2935259,-0.4846969,-0.191171
1,-0.46115553,-0.55850226,"('unfriendly', 'friendly')",0.10476295,0.01591114,1.8845104,1.6831131,0.5093726,0.380174,-0.1291986
2,1.0398626,1.0703946,"('unlikable', 'likable')",1.3637431,1.4441146,0.7388685,0.83847463,1.0474914,1.1176613,0.0701699
3,-0.429262,-0.32945865,"('repellent', 'pleasant')",-0.3460475,-0.31879932,-0.1803714,-0.11319832,-0.3185603,-0.2538188,0.0647415
4,0.063576296,0.08580646,"('disliked', 'liked')",0.07218133,0.111973815,-5.91468,-5.853006,-1.9263075,-1.8850753,0.0412322
5,-0.3874565,-0.34687465,"('distant', 'outgoing')",-0.34605044,-0.24563347,0.21480072,0.2281554,-0.1729021,-0.1214509,0.0514512
6,-0.97975487,-0.9378242,"('distant', 'open')",-0.6113417,-0.55077994,0.5322769,0.49880797,-0.3529399,-0.329932,0.0230079
7,0.17346433,0.18031804,"('insensitive', 'sensitive')",-0.18789038,-0.17888236,0.4567977,0.4331551,0.1474572,0.1448636,-0.0025936
8,-0.71509945,-0.7429195,"('unaffectionate', 'affectionate')",-0.72439194,-0.7258654,0.36751482,0.26400042,-0.3573255,-0.4015948,-0.0442693
9,-0.10251364,-0.14524676,"('unaffectionate', 'caring')",-0.0846821,-0.060730204,0.9706334,0.9218671,0.2611459,0.23863,-0.0225159
10,-0.79656357,-0.8928212,"('unsympathetic', 'sympathetic')",-0.72208834,-0.81041723,-0.6741213,-0.775252,-0.7309244,-0.8261635,-0.0952391
11,-0.23876092,-0.29112014,"('unhelpful', 'helpful')",0.32013786,0.31280664,1.7090633,1.7292106,0.5968134,0.5836324,-0.013181
12,0.13466637,0.13906197,"('unsupportive', 'supportive')",0.29154104,0.38721275,-1.8028586,-1.7936289,-0.4588837,-0.4224514,0.0364323
13,0.2707773,0.12360954,"('impolite', 'polite')",0.86574453,0.75709903,-0.052349314,-0.05393979,0.3613908,0.2755896,-0.0858012
14,-0.3023947,-0.35090622,"('antisocial', 'social')",0.82775337,0.81083596,-0.6362968,-0.60352916,-0.0369794,-0.0478665,-0.0108871
15,0.0057313964,-0.042100813,"('boring', 'funny')",-0.10684781,-0.1689658,0.658791,0.64888525,0.1858915,0.1459395,-0.039952
16,-0.26573503,-0.19180897,"('unpopular', 'popular')",0.17422296,0.18122816,0.87239265,0.8941474,0.2602935,0.2945222,0.0342287
17,-0.13574189,0.0064356094,"('nasty', 'nice')",-1.1544092,-1.0808808,-0.5014249,-0.43545133,-0.597192,-0.5032988,0.0938932
18,-0.5995053,-0.65795857,"('disagreeable', 'welcoming')",0.6971508,0.75308245,-0.2963792,-0.3538532,-0.0662446,-0.0862431,-0.0199985
19,-0.48808527,-0.48769832,"('inhospitable', 'hospitable')",-0.9703251,-1.0113066,0.08106817,0.068114445,-0.4591141,-0.4769635,-0.0178494
20,-0.18517268,-0.16840519,"('rough', 'thoughtful')",0.20505773,0.16829368,0.82412356,0.7428027,0.2813362,0.2475637,-0.0337725
21,0.3633069,0.25848,"('immoral', 'moral')",0.1308217,0.05048481,-0.8795022,-0.89779705,-0.1284579,-0.1962774,-0.0678195
22,-0.39483687,-0.47331613,"('untrustworthy', 'trustworthy')",-0.52852356,-0.5920675,-1.2354544,-1.2500587,-0.719605,-0.7718141,-0.0522091
23,0.11110122,0.025929054,"('insincere', 'sincere')",0.03226319,-0.0025526583,5.476531,5.3838477,1.8732985,1.8024081,-0.0708904
24,0.049080104,-0.037610818,"('dishonest', 'honest')",-0.12954159,-0.1360777,0.6309167,0.5681871,0.1834851,0.1314995,-0.0519856
25,-0.64234006,-0.6018575,"('egoistic', 'altruistic')",0.29128948,0.35953453,1.3957703,1.3292614,0.3482399,0.3623128,0.0140729
26,-0.6241865,-0.6940829,"('hardhearted', 'benevolent')",1.0265054,0.9841554,1.393624,1.2247776,0.5986476,0.50495,-0.0936976
27,-0.56421685,-0.47812256,"('hardhearted', 'softhearted')",-0.47819978,-0.44390073,1.2712901,1.174022,0.0762912,0.0839996,0.0077084
28,-0.5732966,-0.6906352,"('disloyal', 'loyal')",-0.3443027,-0.46444416,0.6981185,0.5638438,-0.0731603,-0.1970785,-0.1239182
29,-0.32292095,-0.33345616,"('unfair', 'fair')",-0.7305421,-0.75401396,-0.51310563,-0.6639018,-0.5221896,-0.5837906,-0.061601
30,0.92626387,0.8442565,"('intolerant', 'tolerant')",0.8116984,0.7316738,1.3289697,1.2821177,1.0223107,0.9526827,-0.069628
31,-1.1580613,-1.0163233,"('evil', 'good')",-0.6964146,-0.64673686,-0.7483218,-0.8227696,-0.8675992,-0.8286099,0.0389893
32,-0.28545165,-0.43765557,"('unkind', 'kind')",-0.23066436,-0.29232597,0.6931877,0.5767431,0.0590239,-0.0510795,-0.1101034
33,0.98023516,0.9172614,"('wrong', 'right')",0.6882775,0.7423229,-0.29542172,-0.29059708,0.457697,0.4563291,-0.0013679
34,0.07746113,0.18849167,"('mean', 'honorable')",0.12785381,0.22156903,5.945536,5.9545326,2.0502837,2.1215312,0.0712475
