,abercrombie_male,abercrombie_female,tuple,&_male,&_female,fitch_male,fitch_female,co_male,co_female,average_male,average_female,female-male
0,-2.0773513,-2.2241144,"('unsociable', 'sociable')",-0.8833729,-0.96764994,-0.59746504,-0.6998706,-0.03972904,-0.09092768,-0.8994796,-0.9956406,-0.096161
1,-0.9383561,-1.0973879,"('unfriendly', 'friendly')",-0.29125616,-0.31803524,2.4169483,2.2258203,1.8594669,1.7233522,0.7617007,0.6334373,-0.1282634
2,0.33632484,0.33444437,"('unlikable', 'likable')",0.9925694,1.0630739,0.71889216,0.7061159,0.7398682,0.88905025,0.6969137,0.7481711,0.0512574
3,-1.502902,-1.4979911,"('repellent', 'pleasant')",-0.9051479,-0.9022745,-0.50278944,-0.49139512,0.3807146,0.42421556,-0.6325312,-0.6168613,0.0156699
4,0.94605756,0.9219845,"('disliked', 'liked')",1.0945281,1.1885926,1.2987818,1.2349662,-6.821871,-6.781934,-0.8706259,-0.8590976,0.0115283
5,1.836232,1.8757834,"('distant', 'outgoing')",1.2383306,1.3805715,3.6908453,3.6982002,-0.14228606,-0.087913975,1.6557803,1.7166603,0.06088
6,1.9731425,2.0167115,"('distant', 'open')",1.4733748,1.6303707,3.1615968,3.1410246,0.3206823,0.35494435,1.7321992,1.7857628,0.0535636
7,-1.5518796,-1.577428,"('insensitive', 'sensitive')",-1.5789365,-1.557553,-0.33297896,-0.329663,0.27648723,0.29489622,-0.796827,-0.792437,0.00439
8,-0.61989224,-0.71530485,"('unaffectionate', 'affectionate')",-0.18563241,-0.20187852,1.7411561,1.6540754,0.8284093,0.71065557,0.4410102,0.3618869,-0.0791233
9,-0.8154932,-0.9142754,"('unaffectionate', 'caring')",-0.63148457,-0.6495484,2.264467,2.1871629,1.3256359,1.2826884,0.5357813,0.4765069,-0.0592744
10,-3.2998762,-3.388107,"('unsympathetic', 'sympathetic')",-2.3376515,-2.4565675,-1.5965761,-1.6602513,-0.14069492,-0.14469188,-1.8436997,-1.9124044,-0.0687047
11,-1.82978,-1.8994628,"('unhelpful', 'helpful')",-2.678828,-2.6405253,-0.9383797,-0.917187,1.6714997,1.7469988,-0.943872,-0.9275441,0.0163279
12,-1.1593424,-1.2174367,"('unsupportive', 'supportive')",-0.59781295,-0.52078336,1.4628019,1.413919,-1.8784387,-1.8058062,-0.543198,-0.5325268,0.0106712
13,-1.6757737,-1.7064455,"('impolite', 'polite')",-1.5824286,-1.6101395,-0.6117304,-0.6077137,-0.30347472,-0.31210026,-1.0433519,-1.0590998,-0.0157479
14,-1.7947674,-1.8694503,"('antisocial', 'social')",-1.1276419,-1.198699,-2.8817244,-2.9366403,-0.4826347,-0.5404125,-1.571692,-1.6363004,-0.0646084
15,0.28240415,0.25698698,"('boring', 'funny')",0.82868445,0.8174746,0.61006415,0.59795344,0.59464455,0.6056817,0.5789493,0.5695242,-0.0094251
16,0.8526091,0.867497,"('unpopular', 'popular')",0.6721725,0.7420113,-0.7982563,-0.83142924,0.20427659,0.119796604,0.2327005,0.2244689,-0.0082316
17,0.6651858,0.70454943,"('nasty', 'nice')",0.7531293,0.8200482,1.0917819,1.1274321,-0.27093253,-0.21526349,0.5597911,0.6091915,0.0494004
18,-0.24034372,-0.25572014,"('disagreeable', 'welcoming')",0.26604432,0.41233018,-0.8238729,-0.98444164,-1.0533222,-1.0785356,-0.4628736,-0.4765918,-0.0137182
19,0.22799136,0.29679242,"('inhospitable', 'hospitable')",-0.17002766,-0.02346225,2.0851872,2.1466677,-0.30988374,-0.22985552,0.4583168,0.5475356,0.0892188
20,-0.40335608,-0.43306303,"('rough', 'thoughtful')",0.5331161,0.51148,-0.1453355,-0.18267325,0.68870753,0.6609709,0.168283,0.1391787,-0.0291043
21,-1.8390648,-1.8626307,"('immoral', 'moral')",-1.094489,-1.0884904,-1.8857094,-1.8640707,-0.88807845,-0.79699016,-1.4268353,-1.4030454,0.0237899
22,-1.3191166,-1.379588,"('untrustworthy', 'trustworthy')",-1.0106438,-1.0413177,-0.93074673,-1.0236073,-0.744981,-0.76641613,-1.0013721,-1.0527322,-0.0513601
23,-2.4241016,-2.5601275,"('insincere', 'sincere')",-2.5358481,-2.570093,-0.30546242,-0.37902895,5.5900006,5.4547534,0.0811472,-0.013624,-0.0947712
24,-1.9414968,-1.9872583,"('dishonest', 'honest')",-2.2514594,-2.1790905,-0.14939567,-0.20389242,0.60996836,0.56438637,-0.9330958,-0.9514637,-0.0183679
25,0.8885831,0.8785264,"('egoistic', 'altruistic')",1.2841377,1.3114119,1.8154237,1.7151314,1.8267076,1.7531092,1.4537131,1.4145448,-0.0391683
26,0.31396428,0.16689305,"('hardhearted', 'benevolent')",1.1180707,0.933931,1.4306022,1.2360256,1.7821288,1.6541684,1.1611915,0.9977545,-0.163437
27,0.32347786,0.27278027,"('hardhearted', 'softhearted')",-0.8518919,-0.81435764,1.3660008,1.336271,1.1263264,0.9836438,0.4909783,0.4445844,-0.0463939
28,-2.1484323,-2.264731,"('disloyal', 'loyal')",-1.9205595,-1.9386947,-0.959391,-1.1084015,0.7468763,0.61905444,-1.0703766,-1.1731931,-0.1028165
29,0.02195795,0.0071106143,"('unfair', 'fair')",-0.34098765,-0.3057196,0.14055154,0.1352541,-0.7062497,-0.76880765,-0.221182,-0.2330406,-0.0118586
30,-1.590227,-1.6351906,"('intolerant', 'tolerant')",-2.1092162,-2.1013196,-0.046617694,-0.07466252,0.15193419,0.24610771,-0.8985317,-0.8912662,0.0072655
31,1.4496124,1.4909234,"('evil', 'good')",1.4123793,1.5178185,1.5046018,1.506072,-0.73660487,-0.7910603,0.9074971,0.9309384,0.0234413
32,-1.2652946,-1.3372328,"('unkind', 'kind')",-1.294827,-1.311099,-1.3612725,-1.3920084,0.8946482,0.7573377,-0.7566864,-0.8207507,-0.0640643
33,1.48263,1.4564309,"('wrong', 'right')",1.1920573,1.2657096,1.5269917,1.4799078,-0.58971244,-0.60666174,0.9029917,0.8988466,-0.0041451
34,-0.23450524,-0.17412648,"('mean', 'honorable')",-0.90760666,-0.7644624,1.2916148,1.3723052,5.2127028,5.2878637,1.3405514,1.430395,0.0898436
35,2.7735052,2.80099,"('corrupt', 'incorrupt')",1.8738126,1.9009988,1.2734082,1.2922242,-0.23418033,-0.3811232,1.4216363,1.4032725,-0.0183638
36,2.2422993,2.1672478,"('hostile', 'amicable')",1.759469,1.7241542,2.866332,2.7653894,0.1000698,-0.05741913,1.7420425,1.6498431,-0.0921994
37,-0.6655394,-0.6696854,"('fake', 'genuine')",-0.4901718,-0.40854084,-0.11918434,-0.14978218,0.12704003,0.105037704,-0.2869639,-0.2807427,0.0062212
38,-0.7493053,-0.7611342,"('untruthful', 'truthful')",-1.2153766,-1.1050811,0.69678444,0.7153455,-0.09716153,0.0070130695,-0.3412647,-0.2859642,0.0553005
39,-0.979116,-0.9859093,"('exploitative', 'cooperative')",-0.23616098,-0.09460095,0.32410368,0.39991897,0.6678426,0.7527371,-0.0558327,0.0180365,0.0738692
40,-0.02742532,-0.10694191,"('stingy', 'generous')",-0.03145826,0.021862742,0.4768162,0.2970937,-1.9112386,-2.0101311,-0.3733265,-0.4495291,-0.0762026
41,-1.0783247,-1.171193,"('unforgiving', 'forgiving')",-0.92186165,-0.90876627,-0.45317712,-0.64325637,0.055462427,0.056943156,-0.5994753,-0.6665682,-0.0670929
42,0.550574,0.626551,"('unreliable', 'reliable')",1.0279143,1.2136585,0.123321295,0.11911835,-2.5497832,-2.372701,-0.2119934,-0.1033433,0.1086501
43,-2.2429717,-2.2742116,"('irresponsible', 'responsible')",-2.510603,-2.3589978,-0.32990524,-0.29645464,0.4302306,0.55986017,-1.1633122,-1.0924509,0.0708613
44,1.669272,1.803317,"('prejudiced', 'unprejudiced')",-0.06954503,0.079411656,-1.8131621,-1.6945533,-1.4562346,-1.3717486,-0.4174174,-0.2958933,0.1215241
45,-2.4307902,-2.5252275,"('incompetent', 'competent')",-2.1011202,-2.0994284,-1.4342242,-1.5564634,-0.4246283,-0.43338817,-1.5976907,-1.6536268,-0.0559361
46,-2.043359,-2.1392,"('uncompetitive', 'competitive')",-0.55455476,-0.6182224,-0.75517195,-0.8180265,-0.8269854,-0.7792662,-1.0450178,-1.0886788,-0.043661
47,-0.6883493,-0.6359511,"('stupid', 'smart')",-0.38902766,-0.34553233,-0.40365556,-0.3458792,5.2491984,5.266162,0.9420415,0.9846998,0.0426583
48,-2.0932908,-2.2331583,"('unintelligent', 'intelligent')",-1.9274621,-2.0205846,-2.3035896,-2.4122376,-0.22199403,-0.20278811,-1.6365842,-1.7171922,-0.080608
49,-1.2393348,-1.1927552,"('unable', 'able')",-0.7982159,-0.7354227,-0.02464104,0.0614402,-0.5056199,-0.42617792,-0.6419529,-0.5732289,0.068724
50,0.49168876,0.47710386,"('clumsy', 'skillful')",1.4699519,1.455621,-0.5667122,-0.6094771,-0.25739643,-0.30298245,0.284383,0.2550663,-0.0293167
51,-1.251415,-1.3061112,"('uneducated', 'educated')",-0.86351836,-0.9083033,-1.5197183,-1.5678977,0.25356486,0.1262263,-0.8452717,-0.9140215,-0.0687498
