,run_male,run_female,tuple,average_male,average_female,female-male
0,0.38864508,-0.04780877,"('unsociable', 'sociable')",0.3886451,-0.0478088,-0.4364539
1,0.7677931,0.79445225,"('unfriendly', 'friendly')",0.7677931,0.7944523,0.0266592
2,0.2680452,0.29784325,"('unlikable', 'likable')",0.2680452,0.2978432,0.029798
3,0.6869503,0.65252936,"('repellent', 'pleasant')",0.6869503,0.6525294,-0.0344209
4,-6.5604444,-6.7317643,"('disliked', 'liked')",-6.5604444,-6.7317643,-0.1713199
5,-0.80254686,-0.53479177,"('distant', 'outgoing')",-0.8025469,-0.5347918,0.2677551
6,-0.435959,-0.17176604,"('distant', 'open')",-0.435959,-0.171766,0.264193
7,1.1346993,1.0070454,"('insensitive', 'sensitive')",1.1346993,1.0070454,-0.1276539
8,0.6107693,0.6099876,"('unaffectionate', 'affectionate')",0.6107693,0.6099876,-0.0007817
9,1.4122205,1.5244148,"('unaffectionate', 'caring')",1.4122205,1.5244148,0.1121943
10,1.537695,1.337917,"('unsympathetic', 'sympathetic')",1.5376951,1.337917,-0.1997781
11,2.3101244,2.2978783,"('unhelpful', 'helpful')",2.3101244,2.2978783,-0.0122461
12,-1.1144224,-1.1851306,"('unsupportive', 'supportive')",-1.1144224,-1.1851306,-0.0707082
13,0.6268675,0.31959575,"('impolite', 'polite')",0.6268675,0.3195958,-0.3072717
14,0.40109238,0.052759394,"('antisocial', 'social')",0.4010924,0.0527594,-0.348333
15,-0.003725715,-0.11735901,"('boring', 'funny')",-0.0037257,-0.117359,-0.1136333
16,-0.30031335,-0.29096964,"('unpopular', 'popular')",-0.3003134,-0.2909696,0.0093438
17,-0.33003458,-0.31763095,"('nasty', 'nice')",-0.3300346,-0.3176309,0.0124037
18,-0.6851372,-0.74210745,"('disagreeable', 'welcoming')",-0.6851372,-0.7421075,-0.0569703
19,-0.694946,-0.30653548,"('inhospitable', 'hospitable')",-0.694946,-0.3065355,0.3884105
20,0.80760556,0.6248289,"('rough', 'thoughtful')",0.8076056,0.6248289,-0.1827767
21,0.5493498,0.5165,"('immoral', 'moral')",0.5493498,0.5165,-0.0328498
22,-0.10476639,-0.41232026,"('untrustworthy', 'trustworthy')",-0.1047664,-0.4123203,-0.3075539
23,6.501742,6.5156054,"('insincere', 'sincere')",6.5017419,6.5156054,0.0138635
24,1.7871354,1.7192421,"('dishonest', 'honest')",1.7871354,1.7192421,-0.0678933
25,-0.118726425,-0.1361753,"('egoistic', 'altruistic')",-0.1187264,-0.1361753,-0.0174489
26,0.50696933,0.24370784,"('hardhearted', 'benevolent')",0.5069693,0.2437078,-0.2632615
27,0.9636226,0.83010566,"('hardhearted', 'softhearted')",0.9636226,0.8301057,-0.1335169
28,1.3110386,1.3267055,"('disloyal', 'loyal')",1.3110386,1.3267055,0.0156669
29,-0.6008365,-0.6883661,"('unfair', 'fair')",-0.6008365,-0.6883661,-0.0875296
30,1.3498397,1.1755283,"('intolerant', 'tolerant')",1.3498397,1.1755283,-0.1743114
31,-2.5139217,-2.2764277,"('evil', 'good')",-2.5139217,-2.2764277,0.237494
32,2.003897,1.7736224,"('unkind', 'kind')",2.003897,1.7736224,-0.2302746
33,-0.38331723,-0.26535204,"('wrong', 'right')",-0.3833172,-0.265352,0.1179652
34,4.692035,5.063475,"('mean', 'honorable')",4.6920352,5.0634751,0.3714399
35,-1.9204344,-1.6937624,"('corrupt', 'incorrupt')",-1.9204344,-1.6937624,0.226672
