,news_male,news_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.03395102,0.04195962,"('unsociable', 'sociable')",0.36133134,0.4380106,0.1976412,0.2399851,0.0423439
1,0.28212777,0.1817689,"('unfriendly', 'friendly')",0.16411602,0.061301176,0.2231219,0.121535,-0.1015869
2,1.1597722,1.1785496,"('unlikable', 'likable')",0.041283563,-0.0030779,0.6005279,0.5877359,-0.012792
3,-0.33216608,-0.18705258,"('repellent', 'pleasant')",0.78179175,0.8405578,0.2248128,0.3267526,0.1019398
4,-0.06902071,-0.10250084,"('disliked', 'liked')",-7.232743,-7.4939528,-3.6508818,-3.7982268,-0.147345
5,0.04310426,0.058063712,"('distant', 'outgoing')",-1.5866376,-1.6291814,-0.7717667,-0.7855588,-0.0137921
6,-0.35777205,-0.32328734,"('distant', 'open')",-1.5119338,-1.5619032,-0.934853,-0.9425953,-0.0077423
7,0.957832,1.079045,"('insensitive', 'sensitive')",0.72673905,0.88434,0.8422855,0.9816926,0.1394071
8,-0.21634886,-0.3008415,"('unaffectionate', 'affectionate')",0.05259285,-0.07007044,-0.081878,-0.185456,-0.103578
9,0.6009989,0.56736165,"('unaffectionate', 'caring')",0.6820991,0.7069647,0.641549,0.6371632,-0.0043858
10,-0.22632718,-0.18419617,"('unsympathetic', 'sympathetic')",0.2946934,0.45289147,0.0341831,0.1343476,0.1001645
11,0.23490667,0.3098445,"('unhelpful', 'helpful')",2.3513088,2.4735444,1.2931077,1.3916944,0.0985867
12,0.6684919,0.77085656,"('unsupportive', 'supportive')",-2.1690254,-2.1361203,-0.7502668,-0.6826319,0.0676349
13,0.51963544,0.55634207,"('impolite', 'polite')",-0.5951588,-0.40717417,-0.0377617,0.0745839,0.1123456
14,2.1001384,2.0915728,"('antisocial', 'social')",0.6970086,0.70521015,1.3985735,1.3983915,-0.000182
15,1.3369867,1.1849815,"('boring', 'funny')",-0.5847748,-0.6509799,0.3761059,0.2670008,-0.1091051
16,-1.1223768,-1.0473446,"('unpopular', 'popular')",-0.06418131,-0.023312964,-0.5932791,-0.5353287,0.0579504
17,-0.55166364,-0.4862228,"('nasty', 'nice')",-0.5278467,-0.4822844,-0.5397552,-0.4842536,0.0555016
18,-0.5231899,-0.47280353,"('disagreeable', 'welcoming')",-1.0840791,-1.0937214,-0.8036345,-0.7832625,0.020372
