,latte_male,latte_female,tuple,average_male,average_female,female-male
0,0.40582517,0.4637619,"('unsociable', 'sociable')",0.4058252,0.4637619,0.0579367
1,-0.5135901,-0.64266765,"('unfriendly', 'friendly')",-0.5135901,-0.6426677,-0.1290776
2,0.9293823,0.8492569,"('unlikable', 'likable')",0.9293823,0.8492569,-0.0801254
3,0.11933452,0.21962015,"('repellent', 'pleasant')",0.1193345,0.2196202,0.1002857
4,-3.2560225,-3.3696938,"('disliked', 'liked')",-3.2560225,-3.3696938,-0.1136713
5,-1.6114486,-1.446644,"('distant', 'outgoing')",-1.6114486,-1.4466439,0.1648047
6,-1.9552339,-1.8664201,"('distant', 'open')",-1.9552339,-1.8664201,0.0888138
7,0.15805866,0.41222543,"('insensitive', 'sensitive')",0.1580587,0.4122254,0.2541667
8,-0.6503815,-0.8917926,"('unaffectionate', 'affectionate')",-0.6503815,-0.8917926,-0.2414111
9,-0.13504967,-0.21037416,"('unaffectionate', 'caring')",-0.1350497,-0.2103742,-0.0753245
10,0.90484464,0.9170961,"('unsympathetic', 'sympathetic')",0.9048446,0.9170961,0.0122515
11,1.7398226,1.8107557,"('unhelpful', 'helpful')",1.7398226,1.8107557,0.0709331
12,-0.9602381,-0.7762575,"('unsupportive', 'supportive')",-0.9602381,-0.7762575,0.1839806
13,0.6872671,0.67075145,"('impolite', 'polite')",0.6872671,0.6707515,-0.0165156
14,0.8775976,1.0462512,"('antisocial', 'social')",0.8775976,1.0462512,0.1686536
15,0.29210052,0.18041667,"('boring', 'funny')",0.2921005,0.1804167,-0.1116838
16,0.20779045,0.0007963106,"('unpopular', 'popular')",0.2077904,0.0007963,-0.2069941
17,0.18508245,0.2455633,"('nasty', 'nice')",0.1850825,0.2455633,0.0604808
18,-0.5214833,-0.43365026,"('disagreeable', 'welcoming')",-0.5214833,-0.4336503,0.087833
19,-0.85141534,-0.8808468,"('inhospitable', 'hospitable')",-0.8514153,-0.8808468,-0.0294315
20,0.4479146,0.42797828,"('rough', 'thoughtful')",0.4479146,0.4279783,-0.0199363
21,1.0202157,1.2084454,"('immoral', 'moral')",1.0202157,1.2084454,0.1882297
22,0.33280882,0.43591854,"('untrustworthy', 'trustworthy')",0.3328088,0.4359185,0.1031097
23,3.6682653,3.8218975,"('insincere', 'sincere')",3.6682653,3.8218975,0.1536322
24,0.5726738,0.739564,"('dishonest', 'honest')",0.5726738,0.739564,0.1668902
25,-0.23787683,-0.45111027,"('egoistic', 'altruistic')",-0.2378768,-0.4511103,-0.2132335
26,0.41935936,0.11801937,"('hardhearted', 'benevolent')",0.4193594,0.1180194,-0.30134
27,0.52817,0.527846,"('hardhearted', 'softhearted')",0.52817,0.527846,-0.000324
28,0.6281381,0.50220734,"('disloyal', 'loyal')",0.6281381,0.5022073,-0.1259308
29,-0.74971926,-0.8141268,"('unfair', 'fair')",-0.7497193,-0.8141268,-0.0644075
30,1.5525852,1.6535463,"('intolerant', 'tolerant')",1.5525852,1.6535463,0.1009611
31,-2.5164793,-2.4176369,"('evil', 'good')",-2.5164793,-2.4176369,0.0988424
32,1.708855,1.4946177,"('unkind', 'kind')",1.708855,1.4946177,-0.2142373
33,-0.42078608,-0.67758256,"('wrong', 'right')",-0.4207861,-0.6775826,-0.2567965
34,1.8274186,2.2691212,"('mean', 'honorable')",1.8274186,2.2691212,0.4417026
35,-1.1892253,-1.4533734,"('corrupt', 'incorrupt')",-1.1892253,-1.4533734,-0.2641481
36,-1.9913598,-2.091818,"('hostile', 'amicable')",-1.9913598,-2.0918181,-0.1004583
37,0.755161,0.69698006,"('fake', 'genuine')",0.755161,0.6969801,-0.0581809
38,0.43201447,0.52909213,"('untruthful', 'truthful')",0.4320145,0.5290921,0.0970776
39,0.22092962,0.3096949,"('exploitative', 'cooperative')",0.2209296,0.3096949,0.0887653
40,-1.8204862,-1.8250211,"('stingy', 'generous')",-1.8204862,-1.8250211,-0.0045349
41,0.89432156,0.9423003,"('unforgiving', 'forgiving')",0.8943216,0.9423003,0.0479787
42,-1.0323987,-1.0190904,"('unreliable', 'reliable')",-1.0323987,-1.0190904,0.0133083
