,stake_male,stake_female,tuple,average_male,average_female,female-male
0,-0.5359297,-0.6809659,"('unsociable', 'sociable')",-0.5359297,-0.6809659,-0.1450362
1,1.3928771,1.3733423,"('unfriendly', 'friendly')",1.3928771,1.3733423,-0.0195348
2,0.25683725,0.34350163,"('unlikable', 'likable')",0.2568372,0.3435016,0.0866644
3,0.4537891,0.46233225,"('repellent', 'pleasant')",0.4537891,0.4623322,0.0085431
4,-6.696501,-6.8259635,"('disliked', 'liked')",-6.6965008,-6.8259635,-0.1294627
5,-0.6026139,-0.52980524,"('distant', 'outgoing')",-0.6026139,-0.5298052,0.0728087
6,0.25336078,0.2703587,"('distant', 'open')",0.2533608,0.2703587,0.0169979
7,0.5327551,0.49064663,"('insensitive', 'sensitive')",0.5327551,0.4906466,-0.0421085
8,1.3556346,1.2908764,"('unaffectionate', 'affectionate')",1.3556346,1.2908764,-0.0647582
9,1.651856,1.6532779,"('unaffectionate', 'caring')",1.6518559,1.6532779,0.001422
10,0.5018306,0.40557218,"('unsympathetic', 'sympathetic')",0.5018306,0.4055722,-0.0962584
11,0.84062696,0.8722757,"('unhelpful', 'helpful')",0.840627,0.8722757,0.0316487
12,-2.1736631,-2.2260795,"('unsupportive', 'supportive')",-2.1736631,-2.2260795,-0.0524164
13,-0.90181243,-0.97255594,"('impolite', 'polite')",-0.9018124,-0.9725559,-0.0707435
14,-0.13530967,-0.26134974,"('antisocial', 'social')",-0.1353097,-0.2613497,-0.12604
15,0.015055623,-0.07027874,"('boring', 'funny')",0.0150556,-0.0702787,-0.0853343
16,-0.5512711,-0.5136112,"('unpopular', 'popular')",-0.5512711,-0.5136112,0.0376599
17,0.14864829,0.19500786,"('nasty', 'nice')",0.1486483,0.1950079,0.0463596
18,-0.19612347,-0.25461233,"('disagreeable', 'welcoming')",-0.1961235,-0.2546123,-0.0584888
19,-0.420103,-0.40871912,"('inhospitable', 'hospitable')",-0.420103,-0.4087191,0.0113839
20,0.71976805,0.6477129,"('rough', 'thoughtful')",0.719768,0.6477129,-0.0720551
21,-0.6912945,-0.7416112,"('immoral', 'moral')",-0.6912945,-0.7416112,-0.0503167
22,-0.42059046,-0.51426476,"('untrustworthy', 'trustworthy')",-0.4205905,-0.5142648,-0.0936743
23,5.9123006,5.9480796,"('insincere', 'sincere')",5.9123006,5.9480796,0.035779
24,1.2735997,1.1251414,"('dishonest', 'honest')",1.2735997,1.1251414,-0.1484583
25,0.9889549,0.920457,"('egoistic', 'altruistic')",0.9889549,0.920457,-0.0684979
26,1.2674574,1.1780325,"('hardhearted', 'benevolent')",1.2674574,1.1780325,-0.0894249
27,1.826712,1.5953141,"('hardhearted', 'softhearted')",1.826712,1.5953141,-0.2313979
28,0.9214811,0.8621267,"('disloyal', 'loyal')",0.9214811,0.8621267,-0.0593544
29,-0.80090284,-0.9038967,"('unfair', 'fair')",-0.8009028,-0.9038967,-0.1029939
30,0.57180387,0.48208296,"('intolerant', 'tolerant')",0.5718039,0.482083,-0.0897209
31,-0.96444225,-0.95577556,"('evil', 'good')",-0.9644423,-0.9557756,0.0086667
32,0.8137469,0.7067316,"('unkind', 'kind')",0.8137469,0.7067316,-0.1070153
33,-0.52097064,-0.5129008,"('wrong', 'right')",-0.5209706,-0.5129008,0.0080698
34,4.822406,4.9504085,"('mean', 'honorable')",4.8224058,4.9504085,0.1280027
35,-0.22895044,-0.33639076,"('corrupt', 'incorrupt')",-0.2289504,-0.3363908,-0.1074404
36,0.15546429,0.095133394,"('hostile', 'amicable')",0.1554643,0.0951334,-0.0603309
37,0.64349824,0.5858484,"('fake', 'genuine')",0.6434982,0.5858484,-0.0576498
38,-0.20261246,-0.17533399,"('untruthful', 'truthful')",-0.2026125,-0.175334,0.0272785
39,0.28588438,0.26886496,"('exploitative', 'cooperative')",0.2858844,0.268865,-0.0170194
40,-1.5792471,-1.7560819,"('stingy', 'generous')",-1.5792471,-1.7560819,-0.1768348
41,-0.006308958,-0.09616948,"('unforgiving', 'forgiving')",-0.006309,-0.0961695,-0.0898605
42,-2.607681,-2.668454,"('unreliable', 'reliable')",-2.607681,-2.6684539,-0.0607729
43,0.37503725,0.3442357,"('irresponsible', 'responsible')",0.3750373,0.3442357,-0.0308016
44,-0.62364864,-0.5935175,"('prejudiced', 'unprejudiced')",-0.6236486,-0.5935175,0.0301311
45,-0.5469829,-0.6564442,"('incompetent', 'competent')",-0.5469829,-0.6564442,-0.1094613
46,-1.1392615,-1.2656771,"('uncompetitive', 'competitive')",-1.1392615,-1.2656771,-0.1264156
47,4.941506,5.120408,"('stupid', 'smart')",4.9415059,5.1204081,0.1789022
48,0.019771766,-0.06025379,"('unintelligent', 'intelligent')",0.0197718,-0.0602538,-0.0800256
