,illegal_male,illegal_female,tuple,average_male,average_female,female-male
0,-0.015747601,-0.30796131,"('unsociable', 'sociable')",-0.0157476,-0.3079613,-0.2922137
1,1.3531781,1.4177939,"('unfriendly', 'friendly')",1.3531781,1.4177939,0.0646158
2,0.15164763,0.32331583,"('unlikable', 'likable')",0.1516476,0.3233158,0.1716682
3,0.49513954,0.43716824,"('repellent', 'pleasant')",0.4951395,0.4371682,-0.0579713
4,-7.588865,-7.526232,"('disliked', 'liked')",-7.5888648,-7.5262318,0.062633
5,-0.6730381,-0.3660647,"('distant', 'outgoing')",-0.6730381,-0.3660647,0.3069734
6,-0.36057907,-0.04728257,"('distant', 'open')",-0.3605791,-0.0472826,0.3132965
7,0.13520248,0.16472815,"('insensitive', 'sensitive')",0.1352025,0.1647281,0.0295256
8,0.85684216,1.0326637,"('unaffectionate', 'affectionate')",0.8568422,1.0326637,0.1758215
9,1.4756862,1.6699138,"('unaffectionate', 'caring')",1.4756862,1.6699138,0.1942276
10,0.88611025,0.85765594,"('unsympathetic', 'sympathetic')",0.8861102,0.8576559,-0.0284543
11,2.062441,2.0718637,"('unhelpful', 'helpful')",2.0624411,2.0718637,0.0094226
12,-2.1331484,-2.0762687,"('unsupportive', 'supportive')",-2.1331484,-2.0762687,0.0568797
13,0.10169837,-0.029125504,"('impolite', 'polite')",0.1016984,-0.0291255,-0.1308239
14,-0.45451304,-0.7639495,"('antisocial', 'social')",-0.454513,-0.7639495,-0.3094365
15,0.2666772,0.33330816,"('boring', 'funny')",0.2666772,0.3333082,0.066631
16,-0.63088983,-0.572247,"('unpopular', 'popular')",-0.6308898,-0.572247,0.0586428
17,-1.6501864,-1.490918,"('nasty', 'nice')",-1.6501864,-1.490918,0.1592684
18,-1.0376568,-1.0839721,"('disagreeable', 'welcoming')",-1.0376568,-1.0839721,-0.0463153
19,-0.91462684,-0.6787071,"('inhospitable', 'hospitable')",-0.9146268,-0.6787071,0.2359197
20,0.29349658,0.25743568,"('rough', 'thoughtful')",0.2934966,0.2574357,-0.0360609
21,-0.472103,-0.4467459,"('immoral', 'moral')",-0.472103,-0.4467459,0.0253571
22,-0.9598798,-0.9204717,"('untrustworthy', 'trustworthy')",-0.9598798,-0.9204717,0.0394081
23,6.3338346,6.260819,"('insincere', 'sincere')",6.3338346,6.260819,-0.0730156
24,1.1688503,1.2232774,"('dishonest', 'honest')",1.1688503,1.2232774,0.0544271
25,0.3148294,0.27745232,"('egoistic', 'altruistic')",0.3148294,0.2774523,-0.0373771
26,0.8573198,0.75413746,"('hardhearted', 'benevolent')",0.8573198,0.7541375,-0.1031823
27,0.4216473,0.4099291,"('hardhearted', 'softhearted')",0.4216473,0.4099291,-0.0117182
28,1.014123,1.0390723,"('disloyal', 'loyal')",1.014123,1.0390723,0.0249493
29,-1.603981,-1.5787783,"('unfair', 'fair')",-1.603981,-1.5787783,0.0252027
30,1.0313386,0.93023646,"('intolerant', 'tolerant')",1.0313386,0.9302365,-0.1011021
31,-2.8884344,-2.637242,"('evil', 'good')",-2.8884344,-2.6372421,0.2511923
32,0.97098786,0.97771746,"('unkind', 'kind')",0.9709879,0.9777175,0.0067296
33,-0.49212185,-0.3369694,"('wrong', 'right')",-0.4921218,-0.3369694,0.1551524
34,4.7773013,4.872724,"('mean', 'honorable')",4.7773013,4.8727241,0.0954228
35,-1.7069802,-1.6336727,"('corrupt', 'incorrupt')",-1.7069802,-1.6336727,0.0733075
36,-0.89451104,-0.79243594,"('hostile', 'amicable')",-0.894511,-0.7924359,0.1020751
37,-0.50731647,-0.35541335,"('fake', 'genuine')",-0.5073165,-0.3554133,0.1519032
38,-0.0692774,-0.0359058,"('untruthful', 'truthful')",-0.0692774,-0.0359058,0.0333716
39,-0.63088053,-0.5871606,"('exploitative', 'cooperative')",-0.6308805,-0.5871606,0.0437199
40,-2.3161554,-2.3949912,"('stingy', 'generous')",-2.3161554,-2.3949912,-0.0788358
41,-0.7462778,-0.69270897,"('unforgiving', 'forgiving')",-0.7462778,-0.692709,0.0535688
42,-2.6846693,-2.5485592,"('unreliable', 'reliable')",-2.6846693,-2.5485592,0.1361101
43,1.0618267,1.0442008,"('irresponsible', 'responsible')",1.0618267,1.0442008,-0.0176259
44,-1.4605018,-1.428431,"('prejudiced', 'unprejudiced')",-1.4605018,-1.428431,0.0320708
45,-0.4928815,-0.47845647,"('incompetent', 'competent')",-0.4928815,-0.4784565,0.014425
46,-0.31323642,-0.3978239,"('uncompetitive', 'competitive')",-0.3132364,-0.3978239,-0.0845875
47,4.7188954,4.8436804,"('stupid', 'smart')",4.7188954,4.8436804,0.124785
48,0.95828867,0.82077855,"('unintelligent', 'intelligent')",0.9582887,0.8207785,-0.1375102
49,-0.4452763,-0.15962167,"('unable', 'able')",-0.4452763,-0.1596217,0.2856546
50,-0.122404225,-0.028528392,"('clumsy', 'skillful')",-0.1224042,-0.0285284,0.0938758
51,0.31239557,0.262986,"('uneducated', 'educated')",0.3123956,0.262986,-0.0494096
52,-1.3174257,-1.1802207,"('irrational', 'rational')",-1.3174257,-1.1802207,0.137205
53,0.19180475,0.24026279,"('uncreative', 'creative')",0.1918048,0.2402628,0.048458
54,0.88324755,1.1836282,"('incapable', 'capable')",0.8832476,1.1836282,0.3003806
55,0.7536157,0.6056862,"('incompetent', 'clever')",0.7536157,0.6056862,-0.1479295
56,0.90847486,0.79188067,"('impractical', 'practical')",0.9084749,0.7918807,-0.1165942
57,-2.5132244,-2.4261293,"('unimaginative', 'imaginative')",-2.5132244,-2.4261293,0.0870951
58,-0.27390155,-0.25736007,"('undiscriminating', 'discriminating')",-0.2739016,-0.2573601,0.0165415
59,-0.89947736,-0.656728,"('foolish', 'wise')",-0.8994774,-0.656728,0.2427494
60,0.9917513,0.84642226,"('inefficient', 'efficient')",0.9917513,0.8464223,-0.145329
61,-0.34499666,-0.49645218,"('illogical', 'logical')",-0.3449967,-0.4964522,-0.1514555
62,0.55295587,0.5872865,"('incompetent', 'brilliant')",0.5529559,0.5872865,0.0343306
63,0.27312848,0.2582555,"('unperceptive', 'insightful')",0.2731285,0.2582555,-0.014873
64,-6.7475586,-6.7044277,"('shy', 'confident')",-6.7475586,-6.7044277,0.0431309
65,0.5525875,0.4584299,"('insecure', 'secure')",0.5525875,0.4584299,-0.0941576
66,-0.392879,-0.397984,"('inactive', 'active')",-0.392879,-0.397984,-0.005105
67,-0.7859427,-0.7362226,"('doubtful', 'determined')",-0.7859427,-0.7362226,0.0497201
68,-0.69781655,-0.7408563,"('dependent', 'independent')",-0.6978166,-0.7408563,-0.0430397
69,-2.5008612,-2.3836792,"('lazy', 'industrious')",-2.5008612,-2.3836792,0.117182
70,1.0826124,1.0680094,"('lethargic', 'energetic')",1.0826124,1.0680094,-0.014603
71,-0.17216073,-0.052651722,"('diffident', 'self-confident')",-0.1721607,-0.0526517,0.119509
72,0.7133333,0.8265906,"('unambitious', 'ambitious')",0.7133333,0.8265906,0.1132573
73,-3.7133212,-3.5142288,"('helpless', 'self-reliant')",-3.7133212,-3.5142288,0.1990924
74,0.064387426,0.01930914,"('undedicated', 'dedicated')",0.0643874,0.0193091,-0.0450783
75,-0.696343,-0.44319102,"('meek', 'impulsive')",-0.696343,-0.443191,0.253152
76,0.6582181,0.5814154,"('anxious', 'daring')",0.6582181,0.5814154,-0.0768027
77,-1.0761868,-1.0813011,"('unmotivated', 'motivated')",-1.0761868,-1.0813011,-0.0051143
78,-0.5733336,-0.6045199,"('nonresilient', 'resilient')",-0.5733336,-0.6045199,-0.0311863
79,-0.5982303,-0.37964508,"('wavering', 'unwavering')",-0.5982303,-0.3796451,0.2185852
80,-0.38812494,-0.53530484,"('dominated', 'dominating')",-0.3881249,-0.5353048,-0.1471799
81,0.97095627,0.77803457,"('submissive', 'aggressive')",0.9709563,0.7780346,-0.1929217
82,7.2532086,7.274821,"('poor', 'rich')",7.2532086,7.2748208,0.0216122
83,-0.61537373,-0.57452065,"('powerless', 'powerful')",-0.6153737,-0.5745206,0.0408531
84,0.03155096,0.20190394,"('inferior', 'superior')",0.031551,0.2019039,0.1703529
85,-1.3418962,-1.2418486,"('insignificant', 'prestigious')",-1.3418962,-1.2418486,0.1000476
86,0.60207474,0.60449225,"('uninfluential', 'influential')",0.6020747,0.6044922,0.0024175
87,-0.61053455,-0.49232343,"('unsuccessful', 'successful')",-0.6105345,-0.4923234,0.1182111
88,0.19550675,0.21483107,"('low', 'eminent')",0.1955068,0.2148311,0.0193243
