,menu_male,menu_female,tuple,average_male,average_female,female-male
0,0.036095228,0.04441495,"('unsociable', 'sociable')",0.0360952,0.0444149,0.0083197
1,1.9528303,1.6259739,"('unfriendly', 'friendly')",1.9528303,1.6259739,-0.3268564
2,0.64897007,0.7596107,"('unlikable', 'likable')",0.6489701,0.7596107,0.1106406
3,0.47655904,0.7193035,"('repellent', 'pleasant')",0.476559,0.7193035,0.2427445
4,-7.1553464,-7.052325,"('disliked', 'liked')",-7.1553464,-7.0523248,0.1030216
5,-0.08961839,-0.4433217,"('distant', 'outgoing')",-0.0896184,-0.4433217,-0.3537033
6,0.38798493,0.097565055,"('distant', 'open')",0.3879849,0.0975651,-0.2904198
7,1.1327274,1.2790357,"('insensitive', 'sensitive')",1.1327274,1.2790357,0.1463083
8,1.4916422,1.198428,"('unaffectionate', 'affectionate')",1.4916422,1.198428,-0.2932142
9,1.9354641,1.7587757,"('unaffectionate', 'caring')",1.9354641,1.7587757,-0.1766884
10,1.0746832,1.3892747,"('unsympathetic', 'sympathetic')",1.0746832,1.3892747,0.3145915
11,2.032353,2.0894244,"('unhelpful', 'helpful')",2.0323529,2.0894244,0.0570715
12,-1.2047386,-1.1646975,"('unsupportive', 'supportive')",-1.2047386,-1.1646975,0.0400411
13,0.38048303,0.4316244,"('impolite', 'polite')",0.380483,0.4316244,0.0511414
14,-0.21034503,-0.06775755,"('antisocial', 'social')",-0.210345,-0.0677575,0.1425875
15,0.5395319,0.50705814,"('boring', 'funny')",0.5395319,0.5070581,-0.0324738
16,-0.2364484,-0.29896653,"('unpopular', 'popular')",-0.2364484,-0.2989665,-0.0625181
17,-0.4456692,-0.4332108,"('nasty', 'nice')",-0.4456692,-0.4332108,0.0124584
18,-0.70957875,-0.83389866,"('disagreeable', 'welcoming')",-0.7095788,-0.8338987,-0.1243199
19,-0.15802388,-0.2706567,"('inhospitable', 'hospitable')",-0.1580239,-0.2706567,-0.1126328
20,1.3088659,1.2275559,"('rough', 'thoughtful')",1.3088659,1.2275559,-0.08131
21,0.15485732,0.3915599,"('immoral', 'moral')",0.1548573,0.3915599,0.2367026
22,-0.2470702,-0.160879,"('untrustworthy', 'trustworthy')",-0.2470702,-0.160879,0.0861912
23,6.7530537,6.687476,"('insincere', 'sincere')",6.7530537,6.6874762,-0.0655775
24,2.1485503,2.151852,"('dishonest', 'honest')",2.1485503,2.1518519,0.0033016
25,0.7401105,0.49626225,"('egoistic', 'altruistic')",0.7401105,0.4962623,-0.2438482
26,0.1255052,-0.0013478696,"('hardhearted', 'benevolent')",0.1255052,-0.0013479,-0.1268531
27,1.4898788,1.3575156,"('hardhearted', 'softhearted')",1.4898788,1.3575156,-0.1323632
28,1.3735816,1.3759637,"('disloyal', 'loyal')",1.3735816,1.3759637,0.0023821
29,-0.06411327,-0.22001545,"('unfair', 'fair')",-0.0641133,-0.2200155,-0.1559022
30,0.86878794,0.94911414,"('intolerant', 'tolerant')",0.8687879,0.9491141,0.0803262
31,-1.0337113,-1.2703785,"('evil', 'good')",-1.0337113,-1.2703785,-0.2366672
32,1.2965372,1.2358216,"('unkind', 'kind')",1.2965372,1.2358216,-0.0607156
