,unit_male,unit_female,tuple,average_male,average_female,female-male
0,0.35727465,0.16148545,"('unsociable', 'sociable')",0.3572747,0.1614854,-0.1957893
1,1.0497433,1.0341506,"('unfriendly', 'friendly')",1.0497433,1.0341506,-0.0155927
2,0.59894896,0.7206464,"('unlikable', 'likable')",0.598949,0.7206464,0.1216974
3,0.61280924,0.68909216,"('repellent', 'pleasant')",0.6128092,0.6890922,0.076283
4,-6.9694633,-6.9552364,"('disliked', 'liked')",-6.9694633,-6.9552364,0.0142269
5,-0.64042896,-0.58505094,"('distant', 'outgoing')",-0.640429,-0.5850509,0.0553781
6,-0.30039448,-0.26051486,"('distant', 'open')",-0.3003945,-0.2605149,0.0398796
7,0.91186047,1.053742,"('insensitive', 'sensitive')",0.9118605,1.0537421,0.1418816
8,0.81885743,0.78985405,"('unaffectionate', 'affectionate')",0.8188574,0.789854,-0.0290034
9,1.5319182,1.6133423,"('unaffectionate', 'caring')",1.5319182,1.6133423,0.0814241
10,1.4695473,1.6134524,"('unsympathetic', 'sympathetic')",1.4695473,1.6134524,0.1439051
11,2.466233,2.5741487,"('unhelpful', 'helpful')",2.466233,2.5741487,0.1079157
12,-1.4033214,-1.4025251,"('unsupportive', 'supportive')",-1.4033214,-1.4025251,0.0007963
13,0.46990693,0.37423873,"('impolite', 'polite')",0.4699069,0.3742387,-0.0956682
14,0.063341856,-0.06217215,"('antisocial', 'social')",0.0633419,-0.0621721,-0.125514
15,0.5375216,0.4504523,"('boring', 'funny')",0.5375216,0.4504523,-0.0870693
16,-0.40942705,-0.40973717,"('unpopular', 'popular')",-0.409427,-0.4097372,-0.0003102
17,-0.16887383,-0.16684951,"('nasty', 'nice')",-0.1688738,-0.1668495,0.0020243
18,-0.8694976,-0.9851067,"('disagreeable', 'welcoming')",-0.8694976,-0.9851067,-0.1156091
19,-0.5453283,-0.4155498,"('inhospitable', 'hospitable')",-0.5453283,-0.4155498,0.1297785
20,0.42542166,0.32614058,"('rough', 'thoughtful')",0.4254217,0.3261406,-0.0992811
21,0.08997956,0.29374948,"('immoral', 'moral')",0.0899796,0.2937495,0.2037699
