,element_male,element_female,tuple,average_male,average_female,female-male
0,-0.12580073,-0.1372456,"('unsociable', 'sociable')",-0.1258007,-0.1372456,-0.0114449
1,1.2392721,1.1704032,"('unfriendly', 'friendly')",1.2392721,1.1704032,-0.0688689
2,0.41667467,0.6524792,"('unlikable', 'likable')",0.4166747,0.6524792,0.2358045
3,0.7409278,0.85366404,"('repellent', 'pleasant')",0.7409278,0.853664,0.1127362
4,-7.4089274,-7.2398577,"('disliked', 'liked')",-7.4089274,-7.2398577,0.1690697
5,-0.38748914,-0.14092767,"('distant', 'outgoing')",-0.3874891,-0.1409277,0.2465614
6,0.04160174,0.21666957,"('distant', 'open')",0.0416017,0.2166696,0.1750679
7,0.735133,0.77707183,"('insensitive', 'sensitive')",0.735133,0.7770718,0.0419388
8,0.84892476,0.79140246,"('unaffectionate', 'affectionate')",0.8489248,0.7914025,-0.0575223
9,1.6727448,1.6740841,"('unaffectionate', 'caring')",1.6727448,1.6740841,0.0013393
10,1.0133661,1.2021779,"('unsympathetic', 'sympathetic')",1.0133661,1.2021779,0.1888118
11,2.0584161,2.0386145,"('unhelpful', 'helpful')",2.0584161,2.0386145,-0.0198016
12,-1.8054597,-1.6892991,"('unsupportive', 'supportive')",-1.8054597,-1.6892991,0.1161606
13,0.16136517,0.26742935,"('impolite', 'polite')",0.1613652,0.2674294,0.1060642
14,-0.48010662,-0.5904448,"('antisocial', 'social')",-0.4801066,-0.5904448,-0.1103382
15,0.5494676,0.5654706,"('boring', 'funny')",0.5494676,0.5654706,0.016003
16,-0.19038332,-0.109118216,"('unpopular', 'popular')",-0.1903833,-0.1091182,0.0812651
17,-0.53493327,-0.5107156,"('nasty', 'nice')",-0.5349333,-0.5107156,0.0242177
18,-0.8942661,-0.9889527,"('disagreeable', 'welcoming')",-0.8942661,-0.9889527,-0.0946866
19,-0.6975132,-0.42740062,"('inhospitable', 'hospitable')",-0.6975132,-0.4274006,0.2701126
20,1.1211712,0.89210093,"('rough', 'thoughtful')",1.1211712,0.8921009,-0.2290703
21,-0.062206917,0.1481113,"('immoral', 'moral')",-0.0622069,0.1481113,0.2103182
22,-0.5883444,-0.45240504,"('untrustworthy', 'trustworthy')",-0.5883444,-0.452405,0.1359394
23,6.4185853,6.2973013,"('insincere', 'sincere')",6.4185853,6.2973013,-0.121284
24,1.8714654,1.8970944,"('dishonest', 'honest')",1.8714654,1.8970944,0.025629
25,0.59768575,0.46688974,"('egoistic', 'altruistic')",0.5976858,0.4668897,-0.1307961
26,0.6454165,0.4422924,"('hardhearted', 'benevolent')",0.6454165,0.4422924,-0.2031241
27,1.5635822,1.4443345,"('hardhearted', 'softhearted')",1.5635822,1.4443345,-0.1192477
28,1.3043413,1.1389064,"('disloyal', 'loyal')",1.3043413,1.1389064,-0.1654349
29,-0.8251247,-0.85325974,"('unfair', 'fair')",-0.8251247,-0.8532597,-0.028135
30,0.8093288,0.80805415,"('intolerant', 'tolerant')",0.8093288,0.8080541,-0.0012747
31,-1.7684798,-1.7659361,"('evil', 'good')",-1.7684798,-1.7659361,0.0025437
32,1.4735924,1.448387,"('unkind', 'kind')",1.4735924,1.448387,-0.0252054
