,raiment_male,raiment_female,tuple,average_male,average_female,female-male
0,0.23285703,0.021476943,"('unsociable', 'sociable')",0.232857,0.0214769,-0.2113801
1,-0.45338437,-0.44157842,"('unfriendly', 'friendly')",-0.4533844,-0.4415784,0.011806
2,0.92020607,0.9815273,"('unlikable', 'likable')",0.9202061,0.9815273,0.0613212
3,-0.061114725,-0.034466412,"('repellent', 'pleasant')",-0.0611147,-0.0344664,0.0266483
4,-3.3439255,-3.1878865,"('disliked', 'liked')",-3.3439255,-3.1878865,0.156039
5,-1.5031722,-1.3586029,"('distant', 'outgoing')",-1.5031722,-1.3586029,0.1445693
6,-1.6405673,-1.4649985,"('distant', 'open')",-1.6405673,-1.4649985,0.1755688
7,0.3662272,0.26557574,"('insensitive', 'sensitive')",0.3662272,0.2655757,-0.1006515
8,-0.60225725,-0.5294202,"('unaffectionate', 'affectionate')",-0.6022573,-0.5294202,0.0728371
9,-0.20638426,-0.2568257,"('unaffectionate', 'caring')",-0.2063843,-0.2568257,-0.0504414
10,0.79945517,0.6435255,"('unsympathetic', 'sympathetic')",0.7994552,0.6435255,-0.1559297
11,1.054966,0.9495356,"('unhelpful', 'helpful')",1.054966,0.9495356,-0.1054304
12,-0.89842707,-0.8423137,"('unsupportive', 'supportive')",-0.8984271,-0.8423137,0.0561134
13,0.52618676,0.32677054,"('impolite', 'polite')",0.5261868,0.3267705,-0.1994163
14,1.1176721,0.89262587,"('antisocial', 'social')",1.1176721,0.8926259,-0.2250462
15,-0.029654253,-0.112938866,"('boring', 'funny')",-0.0296543,-0.1129389,-0.0832846
16,-0.4967125,-0.43931162,"('unpopular', 'popular')",-0.4967125,-0.4393116,0.0574009
17,-0.32438275,-0.3047394,"('nasty', 'nice')",-0.3243828,-0.3047394,0.0196434
18,-0.67792696,-0.6624411,"('disagreeable', 'welcoming')",-0.677927,-0.6624411,0.0154859
19,-0.8133839,-0.72251856,"('inhospitable', 'hospitable')",-0.8133839,-0.7225186,0.0908653
20,0.11766297,0.07355956,"('rough', 'thoughtful')",0.117663,0.0735596,-0.0441034
21,1.3640742,1.2900594,"('immoral', 'moral')",1.3640742,1.2900594,-0.0740148
22,0.5468353,0.45316854,"('untrustworthy', 'trustworthy')",0.5468353,0.4531685,-0.0936668
23,3.2064223,2.963098,"('insincere', 'sincere')",3.2064223,2.963098,-0.2433243
24,0.8893793,0.78554416,"('dishonest', 'honest')",0.8893793,0.7855442,-0.1038351
25,0.65707713,0.7103306,"('egoistic', 'altruistic')",0.6570771,0.7103306,0.0532535
26,0.4788362,0.34832206,"('hardhearted', 'benevolent')",0.4788362,0.3483221,-0.1305141
27,0.4516269,0.2959981,"('hardhearted', 'softhearted')",0.4516269,0.2959981,-0.1556288
28,0.98432416,0.881384,"('disloyal', 'loyal')",0.9843242,0.881384,-0.1029402
29,-0.67559326,-0.6997551,"('unfair', 'fair')",-0.6755933,-0.6997551,-0.0241618
30,1.2151682,1.0407804,"('intolerant', 'tolerant')",1.2151682,1.0407804,-0.1743878
31,-2.3383625,-2.121436,"('evil', 'good')",-2.3383625,-2.1214361,0.2169264
32,1.4171873,1.1359098,"('unkind', 'kind')",1.4171873,1.1359098,-0.2812775
33,0.07456674,0.104546666,"('wrong', 'right')",0.0745667,0.1045467,0.02998
34,1.8640671,1.998519,"('mean', 'honorable')",1.8640671,1.9985189,0.1344518
35,-1.0721146,-1.0225137,"('corrupt', 'incorrupt')",-1.0721146,-1.0225137,0.0496009
36,-1.8179859,-1.6697149,"('hostile', 'amicable')",-1.8179859,-1.6697149,0.148271
37,0.28953078,0.2806263,"('fake', 'genuine')",0.2895308,0.2806263,-0.0089045
38,0.11686301,0.11243013,"('untruthful', 'truthful')",0.116863,0.1124301,-0.0044329
39,0.3445489,0.3724078,"('exploitative', 'cooperative')",0.3445489,0.3724078,0.0278589
40,-1.4731543,-1.4402626,"('stingy', 'generous')",-1.4731543,-1.4402626,0.0328917
41,0.55951035,0.45005897,"('unforgiving', 'forgiving')",0.5595104,0.450059,-0.1094514
42,-0.22725329,-0.22405067,"('unreliable', 'reliable')",-0.2272533,-0.2240507,0.0032026
43,0.8812868,0.85313004,"('irresponsible', 'responsible')",0.8812868,0.85313,-0.0281568
44,-0.7437888,-0.73745984,"('prejudiced', 'unprejudiced')",-0.7437888,-0.7374598,0.006329
45,0.420101,0.39703172,"('incompetent', 'competent')",0.420101,0.3970317,-0.0230693
46,-0.16915485,-0.25614333,"('uncompetitive', 'competitive')",-0.1691549,-0.2561433,-0.0869884
47,2.1362894,2.1234202,"('stupid', 'smart')",2.1362894,2.1234202,-0.0128692
48,0.3269915,0.2960375,"('unintelligent', 'intelligent')",0.3269915,0.2960375,-0.030954
49,0.021928318,0.02003032,"('unable', 'able')",0.0219283,0.0200303,-0.001898
50,0.28427213,0.184069,"('clumsy', 'skillful')",0.2842721,0.184069,-0.1002031
51,0.11621657,-0.060009934,"('uneducated', 'educated')",0.1162166,-0.0600099,-0.1762265
52,-0.6604495,-0.5886082,"('irrational', 'rational')",-0.6604495,-0.5886082,0.0718413
53,-1.0877607,-1.0733985,"('uncreative', 'creative')",-1.0877607,-1.0733985,0.0143622
54,0.3529484,0.28291264,"('incapable', 'capable')",0.3529484,0.2829126,-0.0700358
55,1.0061569,0.89915746,"('incompetent', 'clever')",1.0061569,0.8991575,-0.1069994
56,1.2217723,1.1475179,"('impractical', 'practical')",1.2217723,1.1475179,-0.0742544
57,-1.1499116,-1.1606945,"('unimaginative', 'imaginative')",-1.1499116,-1.1606945,-0.0107829
58,0.47945756,0.4887359,"('undiscriminating', 'discriminating')",0.4794576,0.4887359,0.0092783
59,-0.42861655,-0.3797662,"('foolish', 'wise')",-0.4286166,-0.3797662,0.0488504
60,1.1650741,1.0938576,"('inefficient', 'efficient')",1.1650741,1.0938576,-0.0712165
61,0.1586484,0.00539101,"('illogical', 'logical')",0.1586484,0.005391,-0.1532574
62,1.5446236,1.523039,"('incompetent', 'brilliant')",1.5446236,1.523039,-0.0215846
63,0.58049136,0.5149799,"('unperceptive', 'insightful')",0.5804914,0.5149799,-0.0655115
64,-2.5385196,-2.5349643,"('shy', 'confident')",-2.5385196,-2.5349643,0.0035553
65,0.58102256,0.41045663,"('insecure', 'secure')",0.5810226,0.4104566,-0.170566
66,-1.2696159,-1.2543756,"('inactive', 'active')",-1.2696159,-1.2543756,0.0152403
67,-0.040376306,-0.10025516,"('doubtful', 'determined')",-0.0403763,-0.1002552,-0.0598789
68,-0.22832356,-0.27534294,"('dependent', 'independent')",-0.2283236,-0.2753429,-0.0470193
69,-0.6111549,-0.46777943,"('lazy', 'industrious')",-0.6111549,-0.4677794,0.1433755
70,0.5381956,0.4423797,"('lethargic', 'energetic')",0.5381956,0.4423797,-0.0958159
71,-0.8209561,-0.7797255,"('diffident', 'self-confident')",-0.8209561,-0.7797255,0.0412306
72,0.33285183,0.30877995,"('unambitious', 'ambitious')",0.3328518,0.30878,-0.0240718
73,-1.0754093,-0.963614,"('helpless', 'self-reliant')",-1.0754093,-0.963614,0.1117953
74,0.42068994,0.44001716,"('undedicated', 'dedicated')",0.4206899,0.4400172,0.0193273
75,-0.9583451,-0.8083365,"('meek', 'impulsive')",-0.9583451,-0.8083365,0.1500086
76,0.9497889,0.88841283,"('anxious', 'daring')",0.9497889,0.8884128,-0.0613761
77,-0.5375342,-0.46499583,"('unmotivated', 'motivated')",-0.5375342,-0.4649958,0.0725384
78,-0.42099354,-0.41134533,"('nonresilient', 'resilient')",-0.4209935,-0.4113453,0.0096482
79,-0.43687466,-0.33981302,"('wavering', 'unwavering')",-0.4368747,-0.339813,0.0970617
80,0.2343368,0.035983086,"('dominated', 'dominating')",0.2343368,0.0359831,-0.1983537
81,0.95851886,0.77540904,"('submissive', 'aggressive')",0.9585189,0.775409,-0.1831099
82,2.4925065,2.435733,"('poor', 'rich')",2.4925065,2.4357331,-0.0567734
83,-0.6915083,-0.72671777,"('powerless', 'powerful')",-0.6915083,-0.7267178,-0.0352095
84,-0.0012957752,-0.023759613,"('inferior', 'superior')",-0.0012958,-0.0237596,-0.0224638
85,-0.62316644,-0.3640815,"('insignificant', 'prestigious')",-0.6231664,-0.3640815,0.2590849
86,-0.031506673,-0.20345284,"('uninfluential', 'influential')",-0.0315067,-0.2034528,-0.1719461
87,-0.17455156,-0.28230596,"('unsuccessful', 'successful')",-0.1745516,-0.282306,-0.1077544
88,0.061283447,0.0047696717,"('low', 'eminent')",0.0612834,0.0047697,-0.0565137
