,intent_male,intent_female,tuple,average_male,average_female,female-male
0,-0.32243675,-0.29784286,"('unsociable', 'sociable')",-0.3224367,-0.2978429,0.0245938
1,0.7293901,0.68747354,"('unfriendly', 'friendly')",0.7293901,0.6874735,-0.0419166
2,-0.26560676,-0.22490689,"('unlikable', 'likable')",-0.2656068,-0.2249069,0.0406999
3,0.55783474,0.63543564,"('repellent', 'pleasant')",0.5578347,0.6354356,0.0776009
4,-7.654131,-7.7933283,"('disliked', 'liked')",-7.6541309,-7.7933283,-0.1391974
5,-0.7928344,-0.84960794,"('distant', 'outgoing')",-0.7928344,-0.8496079,-0.0567735
6,-0.27074027,-0.39345062,"('distant', 'open')",-0.2707403,-0.3934506,-0.1227103
7,0.84278715,0.9068067,"('insensitive', 'sensitive')",0.8427871,0.9068067,0.0640196
8,0.943228,0.81178266,"('unaffectionate', 'affectionate')",0.943228,0.8117827,-0.1314453
9,1.2436714,1.2418098,"('unaffectionate', 'caring')",1.2436714,1.2418098,-0.0018616
10,1.0304306,1.0972661,"('unsympathetic', 'sympathetic')",1.0304306,1.0972661,0.0668355
11,1.4211557,1.4671987,"('unhelpful', 'helpful')",1.4211557,1.4671987,0.046043
12,-1.9411368,-1.9646806,"('unsupportive', 'supportive')",-1.9411368,-1.9646806,-0.0235438
13,-0.26506424,-0.20495617,"('impolite', 'polite')",-0.2650642,-0.2049562,0.060108
14,0.27340463,0.26896265,"('antisocial', 'social')",0.2734046,0.2689627,-0.0044419
15,-0.08251296,-0.17926279,"('boring', 'funny')",-0.082513,-0.1792628,-0.0967498
16,-0.83995473,-0.80964804,"('unpopular', 'popular')",-0.8399547,-0.809648,0.0303067
17,-0.5836224,-0.5693854,"('nasty', 'nice')",-0.5836224,-0.5693854,0.014237
18,-0.2874533,-0.35259777,"('disagreeable', 'welcoming')",-0.2874533,-0.3525978,-0.0651445
19,-0.93260914,-0.98816085,"('inhospitable', 'hospitable')",-0.9326091,-0.9881608,-0.0555517
20,1.0200251,0.96402717,"('rough', 'thoughtful')",1.0200251,0.9640272,-0.0559979
21,-0.5177518,-0.39777327,"('immoral', 'moral')",-0.5177518,-0.3977733,0.1199785
22,-0.42338744,-0.4520442,"('untrustworthy', 'trustworthy')",-0.4233874,-0.4520442,-0.0286568
23,6.307782,6.388254,"('insincere', 'sincere')",6.3077822,6.3882542,0.080472
24,1.4064765,1.2850938,"('dishonest', 'honest')",1.4064765,1.2850938,-0.1213827
25,0.64352167,0.5727319,"('egoistic', 'altruistic')",0.6435217,0.5727319,-0.0707898
26,0.56983787,0.47234014,"('hardhearted', 'benevolent')",0.5698379,0.4723401,-0.0974978
27,1.5697095,1.3915706,"('hardhearted', 'softhearted')",1.5697095,1.3915706,-0.1781389
