,cross_male,cross_female,tuple,average_male,average_female,female-male
0,0.25538388,-0.032572336,"('unsociable', 'sociable')",0.2553839,-0.0325723,-0.2879562
1,0.99783206,0.9610514,"('unfriendly', 'friendly')",0.9978321,0.9610514,-0.0367807
2,0.6407855,0.6899825,"('unlikable', 'likable')",0.6407855,0.6899825,0.049197
3,0.587932,0.6433024,"('repellent', 'pleasant')",0.587932,0.6433024,0.0553704
4,-6.0523553,-6.411832,"('disliked', 'liked')",-6.0523553,-6.4118319,-0.3594766
5,-0.8131848,-0.64303243,"('distant', 'outgoing')",-0.8131848,-0.6430324,0.1701524
6,-0.33734107,-0.14628623,"('distant', 'open')",-0.3373411,-0.1462862,0.1910549
7,0.86203516,0.683275,"('insensitive', 'sensitive')",0.8620352,0.683275,-0.1787602
8,0.8048965,0.8927226,"('unaffectionate', 'affectionate')",0.8048965,0.8927226,0.0878261
9,1.5513598,1.7266312,"('unaffectionate', 'caring')",1.5513598,1.7266312,0.1752714
10,0.9217188,0.9117035,"('unsympathetic', 'sympathetic')",0.9217188,0.9117035,-0.0100153
11,1.9210858,1.9862274,"('unhelpful', 'helpful')",1.9210858,1.9862274,0.0651416
12,-1.5924705,-1.6599795,"('unsupportive', 'supportive')",-1.5924705,-1.6599795,-0.067509
13,0.22403975,0.13517037,"('impolite', 'polite')",0.2240397,0.1351704,-0.0888693
14,0.629722,0.29562193,"('antisocial', 'social')",0.629722,0.2956219,-0.3341001
15,0.63258237,0.5410172,"('boring', 'funny')",0.6325824,0.5410172,-0.0915652
16,-0.058579586,-0.028558679,"('unpopular', 'popular')",-0.0585796,-0.0285587,0.0300209
17,-0.28496015,-0.25625354,"('nasty', 'nice')",-0.2849602,-0.2562535,0.0287067
18,-1.0221884,-1.050835,"('disagreeable', 'welcoming')",-1.0221884,-1.050835,-0.0286466
19,-0.5722566,-0.46380177,"('inhospitable', 'hospitable')",-0.5722566,-0.4638018,0.1084548
20,0.655686,0.52632177,"('rough', 'thoughtful')",0.655686,0.5263218,-0.1293642
21,0.13739417,0.071248725,"('immoral', 'moral')",0.1373942,0.0712487,-0.0661455
22,0.23030245,0.030019391,"('untrustworthy', 'trustworthy')",0.2303025,0.0300194,-0.2002831
23,5.790338,5.9117494,"('insincere', 'sincere')",5.790338,5.9117494,0.1214114
24,1.8788438,1.7871844,"('dishonest', 'honest')",1.8788438,1.7871844,-0.0916594
25,0.57041204,0.54942125,"('egoistic', 'altruistic')",0.570412,0.5494213,-0.0209907
26,1.1625917,0.805762,"('hardhearted', 'benevolent')",1.1625917,0.805762,-0.3568297
27,0.970018,0.946098,"('hardhearted', 'softhearted')",0.970018,0.946098,-0.02392
28,1.2399135,1.1693032,"('disloyal', 'loyal')",1.2399135,1.1693032,-0.0706103
29,-0.4288596,-0.48495406,"('unfair', 'fair')",-0.4288596,-0.4849541,-0.0560945
30,0.65725875,0.6140814,"('intolerant', 'tolerant')",0.6572587,0.6140814,-0.0431773
31,-1.7687316,-1.6986811,"('evil', 'good')",-1.7687316,-1.6986811,0.0700505
32,1.5264555,1.3253781,"('unkind', 'kind')",1.5264555,1.3253781,-0.2010774
33,-0.2502564,-0.2104736,"('wrong', 'right')",-0.2502564,-0.2104736,0.0397828
34,4.4387417,4.69683,"('mean', 'honorable')",4.4387417,4.6968298,0.2580881
35,-0.71576345,-0.83515567,"('corrupt', 'incorrupt')",-0.7157634,-0.8351557,-0.1193923
36,-0.27509564,-0.28842115,"('hostile', 'amicable')",-0.2750956,-0.2884212,-0.0133256
37,0.35361773,0.36904043,"('fake', 'genuine')",0.3536177,0.3690404,0.0154227
38,0.3619533,0.3486163,"('untruthful', 'truthful')",0.3619533,0.3486163,-0.013337
39,1.1375087,0.97327846,"('exploitative', 'cooperative')",1.1375087,0.9732785,-0.1642302
40,-2.2076852,-2.3485963,"('stingy', 'generous')",-2.2076852,-2.3485963,-0.1409111
41,0.5555674,0.3910304,"('unforgiving', 'forgiving')",0.5555674,0.3910304,-0.164537
42,-2.0421762,-2.099161,"('unreliable', 'reliable')",-2.0421762,-2.0991609,-0.0569847
43,1.1772432,1.1239153,"('irresponsible', 'responsible')",1.1772432,1.1239153,-0.0533279
44,-1.3093696,-1.2852105,"('prejudiced', 'unprejudiced')",-1.3093696,-1.2852105,0.0241591
45,0.5570399,0.31771213,"('incompetent', 'competent')",0.5570399,0.3177121,-0.2393278
46,-0.7223638,-0.78176576,"('uncompetitive', 'competitive')",-0.7223638,-0.7817658,-0.059402
47,4.8773947,5.11286,"('stupid', 'smart')",4.8773947,5.1128602,0.2354655
48,0.7221728,0.64929664,"('unintelligent', 'intelligent')",0.7221728,0.6492966,-0.0728762
49,0.20518664,0.3305096,"('unable', 'able')",0.2051866,0.3305096,0.125323
50,-0.10726996,-0.0395325,"('clumsy', 'skillful')",-0.10727,-0.0395325,0.0677375
