,pavilion_male,pavilion_female,tuple,average_male,average_female,female-male
0,-0.22767434,-0.31791908,"('unsociable', 'sociable')",-0.2276743,-0.3179191,-0.0902448
1,1.1149812,1.1075659,"('unfriendly', 'friendly')",1.1149812,1.1075659,-0.0074153
2,-0.050828855,-0.03673212,"('unlikable', 'likable')",-0.0508289,-0.0367321,0.0140968
3,0.39439926,0.41457224,"('repellent', 'pleasant')",0.3943993,0.4145722,0.0201729
4,-7.3961334,-7.6044035,"('disliked', 'liked')",-7.3961334,-7.6044035,-0.2082701
5,-0.72520715,-0.77906185,"('distant', 'outgoing')",-0.7252071,-0.7790619,-0.0538548
6,-7.875264e-05,-0.083598465,"('distant', 'open')",-7.88e-05,-0.0835985,-0.0835197
7,1.060482,1.1234732,"('insensitive', 'sensitive')",1.060482,1.1234732,0.0629912
8,1.2504461,1.1410714,"('unaffectionate', 'affectionate')",1.2504461,1.1410714,-0.1093747
9,1.621039,1.6236168,"('unaffectionate', 'caring')",1.621039,1.6236168,0.0025778
10,0.3462962,0.3742104,"('unsympathetic', 'sympathetic')",0.3462962,0.3742104,0.0279142
11,1.4511642,1.6035372,"('unhelpful', 'helpful')",1.4511642,1.6035372,0.152373
12,-1.6394641,-1.627532,"('unsupportive', 'supportive')",-1.6394641,-1.627532,0.0119321
13,-0.45223826,-0.4584628,"('impolite', 'polite')",-0.4522383,-0.4584628,-0.0062245
14,0.0025831824,-0.041281715,"('antisocial', 'social')",0.0025832,-0.0412817,-0.0438649
15,0.35499224,0.246088,"('boring', 'funny')",0.3549922,0.246088,-0.1089042
16,-0.741234,-0.75580233,"('unpopular', 'popular')",-0.741234,-0.7558023,-0.0145683
17,-0.71110284,-0.67880136,"('nasty', 'nice')",-0.7111028,-0.6788014,0.0323014
18,-0.42216605,-0.47028667,"('disagreeable', 'welcoming')",-0.422166,-0.4702867,-0.0481207
19,-0.32247564,-0.35423428,"('inhospitable', 'hospitable')",-0.3224756,-0.3542343,-0.0317587
20,0.9558727,0.8724227,"('rough', 'thoughtful')",0.9558727,0.8724227,-0.08345
21,-0.656075,-0.58539534,"('immoral', 'moral')",-0.656075,-0.5853953,0.0706797
22,-0.89882326,-0.870869,"('untrustworthy', 'trustworthy')",-0.8988233,-0.870869,0.0279543
23,6.2300076,6.3123994,"('insincere', 'sincere')",6.2300076,6.3123994,0.0823918
24,1.368005,1.2410641,"('dishonest', 'honest')",1.368005,1.2410641,-0.1269409
25,0.8072614,0.6977911,"('egoistic', 'altruistic')",0.8072614,0.6977911,-0.1094703
26,1.3374523,1.2729509,"('hardhearted', 'benevolent')",1.3374523,1.2729509,-0.0645014
27,1.9274127,1.7636831,"('hardhearted', 'softhearted')",1.9274127,1.7636831,-0.1637296
28,1.0016973,0.9841366,"('disloyal', 'loyal')",1.0016973,0.9841366,-0.0175607
29,-0.58950776,-0.69835156,"('unfair', 'fair')",-0.5895078,-0.6983516,-0.1088438
30,0.93449646,0.9003794,"('intolerant', 'tolerant')",0.9344965,0.9003794,-0.0341171
31,-0.9891747,-0.97795045,"('evil', 'good')",-0.9891747,-0.9779505,0.0112242
32,0.82740784,0.65485716,"('unkind', 'kind')",0.8274078,0.6548572,-0.1725506
33,-0.2901784,-0.36472797,"('wrong', 'right')",-0.2901784,-0.364728,-0.0745496
34,4.748661,4.900801,"('mean', 'honorable')",4.748661,4.9008012,0.1521402
35,-0.38169158,-0.5890811,"('corrupt', 'incorrupt')",-0.3816916,-0.5890811,-0.2073895
36,-0.5993563,-0.64101255,"('hostile', 'amicable')",-0.5993563,-0.6410125,-0.0416562
37,0.9159267,0.83568645,"('fake', 'genuine')",0.9159267,0.8356864,-0.0802403
38,-0.18988283,-0.14930944,"('untruthful', 'truthful')",-0.1898828,-0.1493094,0.0405734
39,0.7840118,0.8154877,"('exploitative', 'cooperative')",0.7840118,0.8154877,0.0314759
40,-1.9663448,-2.1670961,"('stingy', 'generous')",-1.9663448,-2.1670961,-0.2007513
41,0.17433986,0.21629119,"('unforgiving', 'forgiving')",0.1743399,0.2162912,0.0419513
42,-2.9482045,-3.001612,"('unreliable', 'reliable')",-2.9482045,-3.0016119,-0.0534074
43,0.8098222,0.8633465,"('irresponsible', 'responsible')",0.8098222,0.8633465,0.0535243
44,-1.3977424,-1.4399825,"('prejudiced', 'unprejudiced')",-1.3977424,-1.4399825,-0.0422401
45,0.08774166,0.07165704,"('incompetent', 'competent')",0.0877417,0.071657,-0.0160847
46,-1.078709,-1.0572674,"('uncompetitive', 'competitive')",-1.078709,-1.0572674,0.0214416
47,5.0924473,5.2737813,"('stupid', 'smart')",5.0924473,5.2737813,0.181334
48,0.36898613,0.387566,"('unintelligent', 'intelligent')",0.3689861,0.387566,0.0185799
49,0.14366707,0.21090224,"('unable', 'able')",0.1436671,0.2109022,0.0672351
50,-0.6865636,-0.75970525,"('clumsy', 'skillful')",-0.6865636,-0.7597052,-0.0731416
51,0.3086544,0.17738721,"('uneducated', 'educated')",0.3086544,0.1773872,-0.1312672
52,-0.5416937,-0.6561228,"('irrational', 'rational')",-0.5416937,-0.6561228,-0.1144291
53,0.28122857,0.22129837,"('uncreative', 'creative')",0.2812286,0.2212984,-0.0599302
54,1.1066241,1.1419184,"('incapable', 'capable')",1.1066241,1.1419184,0.0352943
55,0.48944274,0.49932706,"('incompetent', 'clever')",0.4894427,0.4993271,0.0098844
56,0.849876,0.82466257,"('impractical', 'practical')",0.849876,0.8246626,-0.0252134
57,-2.6086154,-2.5982313,"('unimaginative', 'imaginative')",-2.6086154,-2.5982313,0.0103841
58,0.25271952,0.25584912,"('undiscriminating', 'discriminating')",0.2527195,0.2558491,0.0031296
59,-0.24126521,-0.22583501,"('foolish', 'wise')",-0.2412652,-0.225835,0.0154302
60,-0.14054394,-0.036135852,"('inefficient', 'efficient')",-0.1405439,-0.0361359,0.104408
61,0.12075956,-0.035038557,"('illogical', 'logical')",0.1207596,-0.0350386,-0.1557982
62,0.1859051,0.28928375,"('incompetent', 'brilliant')",0.1859051,0.2892838,0.1033787
63,0.24351434,0.38596803,"('unperceptive', 'insightful')",0.2435143,0.385968,0.1424537
64,-6.7488365,-6.819406,"('shy', 'confident')",-6.7488365,-6.819406,-0.0705695
65,-0.30288744,-0.23426324,"('insecure', 'secure')",-0.3028874,-0.2342632,0.0686242
66,0.24422571,0.13239738,"('inactive', 'active')",0.2442257,0.1323974,-0.1118283
67,-0.08601558,-0.02167125,"('doubtful', 'determined')",-0.0860156,-0.0216713,0.0643443
68,-0.67637336,-0.6632861,"('dependent', 'independent')",-0.6763734,-0.6632861,0.0130873
69,-1.5945959,-1.6637977,"('lazy', 'industrious')",-1.5945959,-1.6637977,-0.0692018
70,0.8880696,0.8255632,"('lethargic', 'energetic')",0.8880696,0.8255632,-0.0625064
71,0.8332452,0.8236278,"('diffident', 'self-confident')",0.8332452,0.8236278,-0.0096174
72,0.5929217,0.63615716,"('unambitious', 'ambitious')",0.5929217,0.6361572,0.0432355
73,-3.58004,-3.560181,"('helpless', 'self-reliant')",-3.58004,-3.5601809,0.0198591
74,0.24206565,0.12693684,"('undedicated', 'dedicated')",0.2420657,0.1269368,-0.1151289
75,-0.9336455,-0.9073044,"('meek', 'impulsive')",-0.9336455,-0.9073044,0.0263411
76,0.20571189,0.18989475,"('anxious', 'daring')",0.2057119,0.1898948,-0.0158171
77,-1.620294,-1.4732455,"('unmotivated', 'motivated')",-1.620294,-1.4732455,0.1470485
78,-0.7114193,-0.6654064,"('nonresilient', 'resilient')",-0.7114193,-0.6654064,0.0460129
79,-0.17951585,-0.15168764,"('wavering', 'unwavering')",-0.1795159,-0.1516876,0.0278283
80,-0.43896556,-0.45794874,"('dominated', 'dominating')",-0.4389656,-0.4579487,-0.0189831
81,-0.832157,-0.72896653,"('submissive', 'aggressive')",-0.832157,-0.7289665,0.1031905
82,5.8417287,5.859137,"('poor', 'rich')",5.8417287,5.8591371,0.0174084
83,-0.22723465,-0.23653708,"('powerless', 'powerful')",-0.2272346,-0.2365371,-0.0093025
84,0.6343198,0.65402913,"('inferior', 'superior')",0.6343198,0.6540291,0.0197093
85,-0.07173071,-0.117844276,"('insignificant', 'prestigious')",-0.0717307,-0.1178443,-0.0461136
86,0.3309589,0.16292143,"('uninfluential', 'influential')",0.3309589,0.1629214,-0.1680375
87,-0.12545961,-0.019162938,"('unsuccessful', 'successful')",-0.1254596,-0.0191629,0.1062967
88,0.50692785,0.48870936,"('low', 'eminent')",0.5069278,0.4887094,-0.0182184
