,ice_male,ice_female,tuple,average_male,average_female,female-male
0,0.116946444,-0.04355797,"('unsociable', 'sociable')",0.1169464,-0.043558,-0.1605044
1,1.3918616,1.4289931,"('unfriendly', 'friendly')",1.3918616,1.4289931,0.0371315
2,0.1948022,0.29187858,"('unlikable', 'likable')",0.1948022,0.2918786,0.0970764
3,0.8925645,1.0488832,"('repellent', 'pleasant')",0.8925645,1.0488832,0.1563187
4,-7.8618174,-7.7867785,"('disliked', 'liked')",-7.8618174,-7.7867785,0.0750389
5,-0.34846282,-0.054347847,"('distant', 'outgoing')",-0.3484628,-0.0543478,0.294115
6,-0.17460762,0.12871113,"('distant', 'open')",-0.1746076,0.1287111,0.3033187
7,1.3074079,1.35993,"('insensitive', 'sensitive')",1.3074079,1.35993,0.0525221
8,1.253367,1.2803237,"('unaffectionate', 'affectionate')",1.2533669,1.2803237,0.0269568
9,1.9084607,2.0980787,"('unaffectionate', 'caring')",1.9084607,2.0980787,0.189618
10,1.3601917,1.2222314,"('unsympathetic', 'sympathetic')",1.3601917,1.2222314,-0.1379603
11,2.3708954,2.33755,"('unhelpful', 'helpful')",2.3708954,2.3375499,-0.0333455
12,-1.0810454,-1.0511043,"('unsupportive', 'supportive')",-1.0810454,-1.0511043,0.0299411
13,0.47887927,0.2893318,"('impolite', 'polite')",0.4788793,0.2893318,-0.1895475
14,0.5256666,0.2329457,"('antisocial', 'social')",0.5256666,0.2329457,-0.2927209
15,0.5956662,0.5233402,"('boring', 'funny')",0.5956662,0.5233402,-0.072326
16,-0.47908586,-0.36141133,"('unpopular', 'popular')",-0.4790859,-0.3614113,0.1176746
17,-0.36121026,-0.33584374,"('nasty', 'nice')",-0.3612103,-0.3358437,0.0253666
18,-0.20598948,-0.23524128,"('disagreeable', 'welcoming')",-0.2059895,-0.2352413,-0.0292518
19,-0.54274935,-0.32756168,"('inhospitable', 'hospitable')",-0.5427493,-0.3275617,0.2151876
20,0.33940592,0.1630665,"('rough', 'thoughtful')",0.3394059,0.1630665,-0.1763394
21,0.42335343,0.30726016,"('immoral', 'moral')",0.4233534,0.3072602,-0.1160932
22,-0.6772689,-0.59653354,"('untrustworthy', 'trustworthy')",-0.6772689,-0.5965335,0.0807354
23,7.0513396,7.1138825,"('insincere', 'sincere')",7.0513396,7.1138825,0.0625429
24,2.047653,2.0642285,"('dishonest', 'honest')",2.047653,2.0642285,0.0165755
25,0.57304025,0.5796011,"('egoistic', 'altruistic')",0.5730402,0.5796011,0.0065609
26,1.0126915,0.5575642,"('hardhearted', 'benevolent')",1.0126915,0.5575642,-0.4551273
27,1.6947969,1.6341937,"('hardhearted', 'softhearted')",1.6947969,1.6341937,-0.0606032
28,1.3787978,1.1625416,"('disloyal', 'loyal')",1.3787978,1.1625416,-0.2162562
29,-1.1127903,-1.0872002,"('unfair', 'fair')",-1.1127903,-1.0872002,0.0255901
30,1.2224561,1.0439335,"('intolerant', 'tolerant')",1.2224561,1.0439335,-0.1785226
31,-2.0024002,-1.7964153,"('evil', 'good')",-2.0024002,-1.7964153,0.2059849
32,1.4649092,1.2137076,"('unkind', 'kind')",1.4649092,1.2137076,-0.2512016
33,-0.22780144,-0.09238979,"('wrong', 'right')",-0.2278014,-0.0923898,0.1354116
34,5.217822,5.4151316,"('mean', 'honorable')",5.2178221,5.4151316,0.1973095
35,-1.4140277,-1.3187721,"('corrupt', 'incorrupt')",-1.4140277,-1.3187721,0.0952556
36,-1.0453523,-0.99158925,"('hostile', 'amicable')",-1.0453523,-0.9915892,0.0537631
37,1.03579,1.043808,"('fake', 'genuine')",1.03579,1.043808,0.008018
38,0.11388206,0.2087127,"('untruthful', 'truthful')",0.1138821,0.2087127,0.0948306
39,0.49632207,0.3304383,"('exploitative', 'cooperative')",0.4963221,0.3304383,-0.1658838
